순번_정류장ID,85-2800086,86-2800083,87-2800082,88-2800084,89-2800080,90-2800088,91-2800093,92-2800095,93-2800061,94-2800096,95-2802014,96-2807182,97-2801997,98-2802002,99-2802005,100-2802034,101-2802061,102-2802077,103-2802085,104-2802096,105-2802083,106-2802070,107-2802055,108-2802058,109-2802082,110-2802086,111-2802074,112-2802047,113-2802054,114-2802098,115-2802129,116-2802158,117-2802168,118-2802175,119-2801848,120-2802181,121-2802178,122-2802797,123-2802795,124-2802778,125-2802792,126-2802800,127-2802815,128-2802826,129-2802803,130-2802774,131-2802754,132-2802726,133-2802725,134-2802735,135-2802761,136-2802762,137-2803139,138-2803138,139-2803231,140-2803226,141-2803127,142-2805712,143-2803122,144-2803104,145-2803094,146-2803079,147-2803068,148-2807615,149-2803044,150-2803041,151-2803066,152-2803064,153-2802652,154-2803058,155-2800805,156-2800798,157-2800786,158-2800754,159-2800716,160-2805583,161-2800690,162-2800677,163-2800668,164-2800335,165-2800638,166-2800635,167-2800639,168-2800327,169-2805935
105-2802083,,,,,,,,,,,,,,,,,,,,,0,0.195996,0.380386,0.814446,0.905929,1.237883,1.583287,1.982062,2.652701,3.024738,3.539651,3.864588,4.217309,4.482586,4.813053,5.222697,5.448844,5.647528,6.130631,6.646922,7.102738,7.460821,7.812106,8.231297,8.618121,8.974772,9.750767999999999,10.204284999999999,10.652309999999998,11.438055999999998,11.813513999999998,12.181025999999997,12.630983999999998,12.974234999999998,13.374524,13.583423,14.026465,14.274468,14.494973,14.727103,15.037293,15.248504,15.512529,15.841694,16.061449,16.225119,16.568006999999998,17.078066,17.432866999999998,17.931126,18.172262999999997,18.603040999999997,19.249456999999996,19.743877999999995,19.928904999999997,20.125093999999997,20.575804999999995,20.991640999999994,21.367637999999996,21.582491999999995,21.829301999999995,22.158513999999993,22.453587999999993,22.878226999999992,23.12182899999999
106-2802070,,,,,,,,,,,,,,,,,,,,,,0,0.18439,0.61845,0.709933,1.041887,1.387291,1.786066,2.456705,2.828742,3.343655,3.668592,4.021313,4.28659,4.617057,5.026701,5.252848,5.451532,5.934635,6.450926,6.9067419999999995,7.264824999999999,7.616109999999999,8.035300999999999,8.422125,8.778775999999999,9.554771999999998,10.008288999999998,10.456313999999997,11.242059999999997,11.617517999999997,11.985029999999997,12.434987999999997,12.778238999999997,13.178527999999998,13.387426999999999,13.830468999999999,14.078472,14.298976999999999,14.531106999999999,14.841296999999999,15.052508,15.316533,15.645698,15.865452999999999,16.029123,16.372010999999997,16.88207,17.236870999999997,17.735129999999998,17.976266999999996,18.407044999999997,19.053460999999995,19.547881999999994,19.732908999999996,19.929097999999996,20.379808999999995,20.795644999999993,21.171641999999995,21.386495999999994,21.633305999999994,21.962517999999992,22.257591999999992,22.68223099999999,22.92583299999999
107-2802055,,,,,,,,,,,,,,,,,,,,,,,0,0.43406000000000006,0.5255430000000001,0.8574970000000001,1.202901,1.6016759999999999,2.272315,2.644352,3.159265,3.484202,3.8369229999999996,4.1022,4.4326669999999995,4.842311,5.068458,5.267142,5.750245,6.266535999999999,6.722351999999999,7.080434999999999,7.4317199999999985,7.850910999999998,8.237734999999999,8.594385999999998,9.370381999999998,9.823898999999997,10.271923999999997,11.057669999999996,11.433127999999996,11.800639999999996,12.250597999999997,12.593848999999997,12.994137999999998,13.203036999999998,13.646078999999999,13.894082,14.114586999999998,14.346716999999998,14.656906999999999,14.868117999999999,15.132143,15.461307999999999,15.681062999999998,15.844732999999998,16.187620999999996,16.69768,17.052480999999997,17.550739999999998,17.791876999999996,18.222654999999996,18.869070999999995,19.363491999999994,19.548518999999995,19.744707999999996,20.195418999999994,20.611254999999993,20.987251999999994,21.202105999999993,21.448915999999993,21.77812799999999,22.07320199999999,22.49784099999999,22.74144299999999
108-2802058,,,,,,,,,,,,,,,,,,,,,,,,0,0.09148300000000001,0.42343699999999995,0.7688409999999999,1.1676159999999998,1.8382549999999998,2.210292,2.725205,3.0501419999999997,3.4028629999999995,3.6681399999999993,3.9986069999999994,4.408250999999999,4.634397999999999,4.833081999999999,5.316184999999999,5.832475999999999,6.288291999999998,6.646374999999998,6.997659999999998,7.416850999999998,7.8036749999999975,8.160325999999998,8.936321999999997,9.389838999999997,9.837863999999996,10.623609999999996,10.999067999999996,11.366579999999995,11.816537999999996,12.159788999999996,12.560077999999997,12.768976999999998,13.212018999999998,13.460021999999999,13.680526999999998,13.912656999999998,14.222846999999998,14.434057999999999,14.698082999999999,15.027247999999998,15.247002999999998,15.410672999999997,15.753560999999998,16.263619999999996,16.618420999999994,17.116679999999995,17.357816999999994,17.788594999999994,18.435010999999992,18.92943199999999,19.114458999999993,19.310647999999993,19.76135899999999,20.17719499999999,20.553191999999992,20.76804599999999,21.01485599999999,21.34406799999999,21.63914199999999,22.063780999999988,22.307382999999987
109-2802082,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33195399999999997,0.6773579999999999,1.076133,1.746772,2.118809,2.633722,2.958659,3.3113799999999998,3.576657,3.907124,4.316768,4.542915,4.741599,5.224702,5.740993,6.196809,6.554892,6.906177,7.325367999999999,7.712191999999999,8.068843,8.844838999999999,9.298355999999998,9.746380999999998,10.532126999999997,10.907584999999997,11.275096999999997,11.725054999999998,12.068305999999998,12.468594999999999,12.677494,13.120536,13.368539,13.589044,13.821174,14.131364,14.342575,14.6066,14.935765,15.15552,15.319189999999999,15.662078,16.172137,16.526937999999998,17.025197,17.266333999999997,17.697111999999997,18.343527999999996,18.837948999999995,19.022975999999996,19.219164999999997,19.669875999999995,20.085711999999994,20.461708999999995,20.676562999999994,20.923372999999994,21.252584999999993,21.547658999999992,21.97229799999999,22.21589999999999
110-2802086,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.345404,0.7441789999999999,1.414818,1.7868549999999999,2.301768,2.626705,2.9794259999999997,3.2447029999999994,3.5751699999999995,3.9848139999999996,4.210960999999999,4.409644999999999,4.892747999999999,5.409038999999999,5.864854999999999,6.222937999999998,6.574222999999998,6.993413999999998,7.380237999999998,7.736888999999998,8.512884999999997,8.966401999999997,9.414426999999996,10.200172999999996,10.575630999999996,10.943142999999996,11.393100999999996,11.736351999999997,12.136640999999997,12.345539999999998,12.788581999999998,13.036584999999999,13.257089999999998,13.489219999999998,13.799409999999998,14.010620999999999,14.274645999999999,14.603810999999999,14.823565999999998,14.987235999999998,15.330123999999998,15.840182999999998,16.194983999999998,16.693243,16.934379999999997,17.365157999999997,18.011573999999996,18.505994999999995,18.691021999999997,18.887210999999997,19.337921999999995,19.753757999999994,20.129754999999996,20.344608999999995,20.591418999999995,20.920630999999993,21.215704999999993,21.640343999999992,21.88394599999999
111-2802074,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.398775,1.069414,1.441451,1.9563640000000002,2.281301,2.634022,2.899299,3.229766,3.6394100000000003,3.8655570000000004,4.064241,4.547344,5.063635,5.519451,5.877534,6.228819,6.648009999999999,7.034833999999999,7.391484999999999,8.167480999999999,8.620997999999998,9.069022999999998,9.854768999999997,10.230226999999998,10.597738999999997,11.047696999999998,11.390947999999998,11.791236999999999,12.000136,12.443178,12.691181,12.911686,13.143816,13.454006,13.665217,13.929242,14.258407,14.478162,14.641831999999999,14.98472,15.494779,15.84958,16.347839,16.588976,17.019754,17.666169999999997,18.160590999999997,18.345617999999998,18.541807,18.992517999999997,19.408353999999996,19.784350999999997,19.999204999999996,20.246014999999996,20.575226999999995,20.870300999999994,21.294939999999993,21.538541999999993
112-2802047,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.670639,1.042676,1.5575890000000001,1.8825260000000001,2.235247,2.5005240000000004,2.8309910000000005,3.2406350000000006,3.4667820000000007,3.665466000000001,4.148569000000001,4.664860000000001,5.120676000000001,5.478759000000001,5.830044000000001,6.2492350000000005,6.636059,6.992710000000001,7.768706000000001,8.222223000000001,8.670248,9.455994,9.831452,10.198964,10.648922,10.992173000000001,11.392462000000002,11.601361000000002,12.044403000000003,12.292406000000003,12.512911000000003,12.745041000000002,13.055231000000003,13.266442000000003,13.530467000000003,13.859632000000003,14.079387000000002,14.243057000000002,14.585945000000002,15.096004000000002,15.450805000000003,15.949064000000003,16.190201000000002,16.620979000000002,17.267395,17.761816,17.946843,18.143032,18.593743,19.009579,19.385576,19.60043,19.84724,20.176451999999998,20.471525999999997,20.896164999999996,21.139766999999996
113-2802054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372037,0.8869500000000001,1.2118870000000002,1.5646080000000002,1.8298850000000002,2.160352,2.569996,2.7961430000000003,2.9948270000000003,3.47793,3.994221,4.450037,4.80812,5.159405,5.578595999999999,5.965419999999999,6.322070999999999,7.0980669999999995,7.551583999999999,7.9996089999999995,8.785355,9.160813,9.528324999999999,9.978283,10.321534,10.721823,10.930722000000001,11.373764000000001,11.621767000000002,11.842272000000001,12.074402000000001,12.384592000000001,12.595803000000002,12.859828000000002,13.188993000000002,13.408748000000001,13.572418,13.915306000000001,14.425365000000001,14.780166000000001,15.278425000000002,15.519562000000002,15.950340000000002,16.596756000000003,17.091177000000002,17.276204000000003,17.472393000000004,17.923104000000002,18.33894,18.714937000000003,18.929791,19.176601,19.505813,19.800887,20.225526,20.469127999999998
114-2802098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5149130000000001,0.83985,1.192571,1.457848,1.788315,2.197959,2.424106,2.62279,3.105893,3.622184,4.077999999999999,4.436082999999999,4.787367999999999,5.206558999999999,5.593382999999998,5.950033999999999,6.726029999999999,7.179546999999999,7.627571999999999,8.413317999999999,8.788775999999999,9.156287999999998,9.606245999999999,9.949497,10.349786,10.558685,11.001727,11.249730000000001,11.470235,11.702365,12.012555,12.223766000000001,12.487791000000001,12.816956000000001,13.036711,13.200381,13.543269,14.053328,14.408129,14.906388,15.147525,15.578303,16.224719,16.71914,16.904167,17.100356,17.551067,17.966903,18.3429,18.557754,18.804564,19.133775999999997,19.428849999999997,19.853488999999996,20.097090999999995
115-2802129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.324937,0.677658,0.942935,1.273402,1.6830459999999998,1.9091929999999997,2.107877,2.5909799999999996,3.1072709999999995,3.5630869999999994,3.9211699999999996,4.272455,4.6916459999999995,5.078469999999999,5.435121,6.211117,6.6646339999999995,7.112659,7.898405,8.273863,8.641375,9.091333,9.434584000000001,9.834873000000002,10.043772000000002,10.486814000000003,10.734817000000003,10.955322000000002,11.187452000000002,11.497642000000003,11.708853000000003,11.972878000000003,12.302043000000003,12.521798000000002,12.685468000000002,13.028356000000002,13.538415000000002,13.893216000000002,14.391475000000003,14.632612000000004,15.063390000000004,15.709806000000004,16.204227000000003,16.389254000000005,16.585443000000005,17.036154000000003,17.451990000000002,17.827987000000004,18.042841000000003,18.289651000000003,18.618863,18.913937,19.338576,19.582178
116-2802158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.352721,0.617998,0.9484650000000001,1.358109,1.5842559999999999,1.78294,2.266043,2.7823339999999996,3.2381499999999996,3.596233,3.9475179999999996,4.366708999999999,4.753532999999999,5.110183999999999,5.8861799999999995,6.339696999999999,6.787722,7.573468,7.948926,8.316438,8.766396,9.109647,9.509936000000001,9.718835000000002,10.161877000000002,10.409880000000003,10.630385000000002,10.862515000000002,11.172705000000002,11.383916000000003,11.647941000000003,11.977106000000003,12.196861000000002,12.360531000000002,12.703419000000002,13.213478000000002,13.568279000000002,14.066538000000001,14.307675000000001,14.738453000000002,15.384869000000002,15.879290000000001,16.064317000000003,16.260506000000003,16.711217,17.127053,17.50305,17.717904,17.964714,18.293926,18.589,19.013638999999998,19.257240999999997
117-2802168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.265277,0.595744,1.005388,1.231535,1.4302190000000001,1.913322,2.429613,2.885429,3.243512,3.594797,4.0139879999999994,4.400811999999999,4.7574629999999996,5.533459,5.986975999999999,6.435001,7.220746999999999,7.596204999999999,7.963716999999999,8.413675,8.756926,9.157215,9.366114000000001,9.809156000000002,10.057159000000002,10.277664000000001,10.509794000000001,10.819984000000002,11.031195000000002,11.295220000000002,11.624385000000002,11.844140000000001,12.007810000000001,12.350698000000001,12.860757000000001,13.215558000000001,13.713817000000002,13.954954000000003,14.385732000000003,15.032148000000003,15.526569000000002,15.711596000000002,15.907785000000002,16.358496000000002,16.774332,17.150329000000003,17.365183000000002,17.611993000000002,17.941205,18.236279,18.660918,18.904519999999998
118-2802175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.330467,0.740111,0.966258,1.164942,1.6480449999999998,2.1643359999999996,2.6201519999999996,2.9782349999999997,3.3295199999999996,3.7487109999999997,4.135535,4.492186,5.268182,5.721699,6.169724,6.95547,7.330928,7.69844,8.148398,8.491649,8.891938000000001,9.100837000000002,9.543879000000002,9.791882000000003,10.012387000000002,10.244517000000002,10.554707000000002,10.765918000000003,11.029943000000003,11.359108000000003,11.578863000000002,11.742533000000002,12.085421000000002,12.595480000000002,12.950281000000002,13.448540000000001,13.689677000000001,14.120455000000002,14.766871000000002,15.261292000000001,15.446319,15.642508000000001,16.093219,16.509055,16.885052,17.099906,17.346716,17.675928,17.971002,18.395640999999998,18.639242999999997
119-2801848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40964399999999995,0.635791,0.834475,1.317578,1.833869,2.289685,2.647768,2.999053,3.418244,3.805068,4.161719,4.937715,5.391232,5.839257,6.6250029999999995,7.000461,7.367972999999999,7.817930999999999,8.161181999999998,8.561471,8.77037,9.213412,9.461415,9.68192,9.91405,10.22424,10.435451,10.699476,11.028641,11.248396,11.412066,11.754954,12.265013,12.619814,13.118072999999999,13.35921,13.789988,14.436404,14.930824999999999,15.115851999999999,15.312040999999999,15.762751999999999,16.178587999999998,16.554585,16.769439,17.016249,17.345460999999997,17.640534999999996,18.065173999999995,18.308775999999995
120-2802181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.226147,0.42483099999999996,0.9079339999999999,1.4242249999999999,1.8800409999999999,2.238124,2.589409,3.0086,3.3954239999999998,3.7520749999999996,4.528071,4.9815879999999995,5.429613,6.215358999999999,6.5908169999999995,6.958328999999999,7.408286999999999,7.751537999999999,8.151826999999999,8.360726,8.803768,9.051771,9.272276,9.504406,9.814596,10.025807,10.289832,10.618997,10.838752,11.002422,11.34531,11.855369,12.21017,12.708428999999999,12.949565999999999,13.380344,14.02676,14.521180999999999,14.706207999999998,14.902396999999999,15.353107999999999,15.768944,16.144941,16.359795,16.606605,16.935816999999997,17.230890999999996,17.655529999999995,17.899131999999994
121-2802178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198684,0.6817869999999999,1.1980779999999998,1.6538939999999998,2.011977,2.3632619999999998,2.782453,3.1692769999999997,3.5259279999999995,4.301924,4.755440999999999,5.203466,5.989212,6.36467,6.732182,7.1821399999999995,7.525391,7.92568,8.134579,8.577621,8.825624000000001,9.046129,9.278259,9.588449,9.799660000000001,10.063685000000001,10.392850000000001,10.612605,10.776275,11.119163,11.629222,11.984023,12.482282000000001,12.723419000000002,13.154197000000002,13.800613000000002,14.295034000000001,14.480061000000001,14.676250000000001,15.126961000000001,15.542797000000002,15.918794000000002,16.133648,16.380458,16.70967,17.004744,17.429382999999998,17.672984999999997
122-2802797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48310299999999995,0.9993939999999999,1.45521,1.8132929999999998,2.1645779999999997,2.5837689999999998,2.9705929999999996,3.3272439999999994,4.1032399999999996,4.556756999999999,5.004782,5.790528,6.165986,6.533498,6.983455999999999,7.326707,7.726996,7.9358949999999995,8.378936999999999,8.62694,8.847444999999999,9.079574999999998,9.389764999999999,9.600976,9.865001,10.194166,10.413920999999998,10.577590999999998,10.920478999999998,11.430537999999999,11.785338999999999,12.283597999999998,12.524734999999998,12.955512999999998,13.601928999999998,14.096349999999997,14.281376999999997,14.477565999999998,14.928276999999998,15.344112999999998,15.720109999999998,15.934963999999999,16.181774,16.510986,16.80606,17.230698999999998,17.474300999999997
123-2802795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5162909999999999,0.9721069999999999,1.33019,1.681475,2.100666,2.4874899999999998,2.8441409999999996,3.6201369999999997,4.073653999999999,4.521679,5.307425,5.682883,6.050395,6.500353,6.843604,7.243893,7.452792,7.895834,8.143837,8.364341999999999,8.596471999999999,8.906661999999999,9.117873,9.381898,9.711063,9.930817999999999,10.094487999999998,10.437375999999999,10.947434999999999,11.302235999999999,11.800494999999998,12.041631999999998,12.472409999999998,13.118825999999999,13.613246999999998,13.798273999999997,13.994462999999998,14.445173999999998,14.861009999999998,15.237006999999998,15.451861,15.698671,16.027883,16.322957,16.747595999999998,16.991197999999997
124-2802778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.455816,0.8138989999999999,1.165184,1.584375,1.9711990000000001,2.32785,3.1038460000000003,3.5573630000000005,4.005388000000001,4.791134000000001,5.166592000000001,5.534104000000001,5.984062000000001,6.327313000000001,6.727602000000001,6.936501000000001,7.379543000000001,7.627546000000001,7.848051000000001,8.080181000000001,8.390371000000002,8.601582000000002,8.865607000000002,9.194772000000002,9.414527000000001,9.578197000000001,9.921085000000001,10.431144000000002,10.785945000000002,11.284204000000003,11.525341000000003,11.956119000000003,12.602535000000003,13.096956000000002,13.281983000000002,13.478172000000002,13.928883000000003,14.344719000000003,14.720716000000003,14.935570000000004,15.182380000000004,15.511592000000004,15.806666000000003,16.231305000000003,16.474907
125-2802792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.358083,0.709368,1.128559,1.5153830000000001,1.8720340000000002,2.6480300000000003,3.1015470000000005,3.5495720000000004,4.335318000000001,4.710776000000001,5.078288000000001,5.528246,5.871497000000001,6.2717860000000005,6.480685,6.923727,7.17173,7.392235,7.624365,7.9345550000000005,8.145766,8.409791,8.738956,8.958711,9.122380999999999,9.465269,9.975328,10.330129,10.828388,11.069525,11.500303,12.146719000000001,12.64114,12.826167,13.022356,13.473067,13.888903,14.2649,14.479754000000002,14.726564000000002,15.055776000000002,15.350850000000001,15.775489000000002,16.019091000000003
126-2802800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.351285,0.7704759999999999,1.1573,1.513951,2.289947,2.7434640000000003,3.1914890000000002,3.9772350000000003,4.352693,4.720205,5.170163,5.513414,5.913703,6.122602,6.565644,6.813647,7.034152,7.2662819999999995,7.576472,7.7876829999999995,8.051708,8.380873,8.600627999999999,8.764297999999998,9.107185999999999,9.617244999999999,9.972045999999999,10.470305,10.711442,11.14222,11.788636,12.283057,12.468084,12.664273,13.114984,13.53082,13.906817,14.121671000000001,14.368481000000001,14.697693000000001,14.992767,15.417406000000001,15.661008
127-2802815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.419191,0.8060149999999999,1.162666,1.9386619999999999,2.392179,2.840204,3.62595,4.001408,4.368919999999999,4.818877999999999,5.162128999999999,5.562417999999999,5.771316999999999,6.214358999999999,6.462361999999999,6.682866999999999,6.914996999999999,7.225186999999999,7.436397999999999,7.700422999999999,8.029587999999999,8.249342999999998,8.413012999999998,8.755900999999998,9.265959999999998,9.620760999999998,10.119019999999999,10.360157,10.790935,11.437351,11.931771999999999,12.116798999999999,12.312987999999999,12.763698999999999,13.179535,13.555532,13.770386,14.017196,14.346408,14.641482,15.066121,15.309723
128-2802826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.386824,0.743475,1.519471,1.972988,2.421013,3.206759,3.582217,3.949729,4.399687,4.7429380000000005,5.143227,5.352126,5.795168,6.043171,6.263676,6.495806,6.805996,7.017207,7.281232,7.610397,7.830152,7.993822,8.33671,8.846769,9.20157,9.699829000000001,9.940966000000001,10.371744000000001,11.018160000000002,11.512581,11.697608,11.893797000000001,12.344508000000001,12.760344000000002,13.136341000000002,13.351195000000002,13.598005000000002,13.927217000000002,14.222291000000002,14.646930000000003,14.890532000000002
129-2802803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.356651,1.132647,1.586164,2.034189,2.819935,3.195393,3.562905,4.012863,4.356114000000001,4.756403000000001,4.965302,5.4083440000000005,5.656347,5.876852,6.108982,6.4191720000000005,6.630383,6.894408,7.223573,7.443328,7.606998,7.949886,8.459945000000001,8.814746000000001,9.313005,9.554142,9.98492,10.631336000000001,11.125757,11.310784,11.506973,11.957684,12.373520000000001,12.749517,12.964371000000002,13.211181000000002,13.540393000000002,13.835467000000001,14.260106000000002,14.503708000000001
130-2802774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.775996,1.229513,1.6775380000000002,2.4632840000000003,2.8387420000000003,3.2062540000000004,3.6562120000000005,3.9994630000000004,4.399752,4.608651,5.051693,5.299696,5.520201,5.752331,6.062521,6.273732,6.537757,6.866922,7.086677,7.250347,7.593235,8.103294,8.458095,8.956354000000001,9.197491000000001,9.628269000000001,10.274685000000002,10.769106,10.954133,11.150322000000001,11.601033000000001,12.016869000000002,12.392866000000001,12.607720000000002,12.854530000000002,13.183742000000002,13.478816000000002,13.903455000000003,14.147057000000002
131-2802754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.453517,0.9015420000000001,1.6872880000000001,2.062746,2.4302580000000003,2.8802160000000003,3.2234670000000003,3.623756,3.8326550000000004,4.275697,4.5237,4.744205,4.976335,5.286525,5.497736,5.761761,6.090926,6.310681,6.4743509999999995,6.817239,7.327298,7.682099,8.180358,8.421495,8.852273,9.498689,9.993110000000001,10.178137000000001,10.374326000000002,10.825037000000002,11.240873000000002,11.616870000000002,11.831724000000003,12.078534000000003,12.407746000000003,12.702820000000003,13.127459000000004,13.371061000000003
132-2802726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.448025,1.233771,1.609229,1.976741,2.426699,2.76995,3.170239,3.379138,3.8221800000000004,4.070183,4.290688,4.522818,4.833008,5.044219,5.308244,5.637409,5.857164,6.020834,6.363722,6.873781,7.228582,7.726841,7.9679780000000004,8.398756,9.045172,9.539593,9.72462,9.920809,10.37152,10.787356,11.163353,11.378207000000002,11.625017000000001,11.954229000000002,12.249303000000001,12.673942000000002,12.917544000000001
133-2802725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.785746,1.1612040000000001,1.5287160000000002,1.9786740000000003,2.3219250000000002,2.722214,2.9311130000000003,3.3741550000000005,3.6221580000000007,3.842663000000001,4.0747930000000006,4.384983000000001,4.596194000000001,4.860219000000001,5.189384,5.409139000000001,5.572809,5.915697000000001,6.425756000000001,6.780557000000001,7.278816000000001,7.519953000000001,7.950731000000001,8.597147000000001,9.091568000000002,9.276595000000002,9.472784000000003,9.923495000000003,10.339331000000003,10.715328000000003,10.930182000000004,11.176992000000004,11.506204000000004,11.801278000000003,12.225917000000004,12.469519000000004
134-2802735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.375458,0.74297,1.192928,1.536179,1.936468,2.1453670000000002,2.5884090000000004,2.8364120000000006,3.0569170000000008,3.289047000000001,3.599237000000001,3.810448000000001,4.074473000000001,4.403638000000001,4.623393000000001,4.787063000000001,5.129951000000001,5.640010000000001,5.994811000000001,6.493070000000001,6.734207000000001,7.1649850000000015,7.811401000000002,8.305822000000003,8.490849000000003,8.687038000000003,9.137749000000003,9.553585000000004,9.929582000000003,10.144436000000004,10.391246000000004,10.720458000000004,11.015532000000004,11.440171000000005,11.683773000000004
135-2802761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.367512,0.8174699999999999,1.160721,1.56101,1.769909,2.212951,2.460954,2.6814590000000003,2.9135890000000004,3.2237790000000004,3.4349900000000004,3.6990150000000006,4.028180000000001,4.247935000000001,4.411605000000001,4.754493000000001,5.264552000000001,5.619353000000001,6.117612000000001,6.358749000000001,6.789527000000001,7.435943000000002,7.930364000000002,8.115391000000002,8.311580000000003,8.762291000000003,9.178127000000003,9.554124000000003,9.768978000000004,10.015788000000004,10.345000000000004,10.640074000000004,11.064713000000005,11.308315000000004
136-2802762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44995799999999997,0.793209,1.193498,1.402397,1.8454389999999998,2.093442,2.313947,2.5460770000000004,2.8562670000000003,3.0674780000000004,3.3315030000000005,3.6606680000000007,3.880423000000001,4.044093000000001,4.386981000000001,4.897040000000001,5.2518410000000015,5.7501000000000015,5.991237000000002,6.422015000000002,7.068431000000002,7.562852000000002,7.747879000000002,7.944068000000002,8.394779000000002,8.810615000000002,9.186612000000002,9.401466000000003,9.648276000000003,9.977488000000003,10.272562000000002,10.697201000000003,10.940803000000002
137-2803139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34325100000000003,0.7435400000000001,0.952439,1.395481,1.643484,1.863989,2.096119,2.406309,2.61752,2.881545,3.21071,3.4304650000000003,3.5941350000000005,3.9370230000000004,4.447082,4.801883,5.300142,5.541279,5.972057,6.618473000000001,7.112894000000001,7.2979210000000005,7.494110000000001,7.944821000000001,8.360657000000002,8.736654000000001,8.951508000000002,9.198318000000002,9.527530000000002,9.822604000000002,10.247243000000003,10.490845000000002
138-2803138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.400289,0.609188,1.05223,1.300233,1.520738,1.7528679999999999,2.063058,2.274269,2.538294,2.867459,3.0872140000000003,3.2508840000000006,3.5937720000000004,4.1038310000000005,4.458632000000001,4.956891000000001,5.198028000000001,5.628806000000001,6.275222000000001,6.769643000000001,6.954670000000001,7.150859000000001,7.6015700000000015,8.017406000000001,8.393403000000001,8.608257000000002,8.855067000000002,9.184279000000002,9.479353000000001,9.903992000000002,10.147594000000002
139-2803231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20889899999999997,0.651941,0.8999440000000001,1.120449,1.352579,1.662769,1.87398,2.138005,2.4671700000000003,2.6869250000000005,2.8505950000000007,3.1934830000000005,3.7035420000000006,4.058343000000001,4.556602000000001,4.797739000000001,5.228517000000001,5.874933000000001,6.369354000000001,6.554381000000001,6.7505700000000015,7.201281000000002,7.617117000000001,7.993114000000001,8.207968000000001,8.454778000000001,8.783990000000001,9.079064,9.503703000000002,9.747305
140-2803226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.443042,0.691045,0.9115500000000001,1.14368,1.45387,1.665081,1.929106,2.258271,2.4780260000000003,2.6416960000000005,2.9845840000000003,3.4946430000000004,3.8494440000000005,4.347703000000001,4.588840000000001,5.019618000000001,5.666034000000002,6.160455000000002,6.345482000000001,6.541671000000002,6.992382000000002,7.4082180000000015,7.784215000000001,7.999069000000001,8.245879000000002,8.575091000000002,8.870165000000002,9.294804000000003,9.538406000000002
