순번_정류장ID,45-2801790,46-2801977,47-2805598,48-2802051,49-2802098,50-2802121,51-2802100,52-2806709,53-2802089,54-2802073,55-2802060,56-2804815,57-2802071,58-2802062,59-2802081,60-2802066,61-2802069,62-2802087,63-2804799,64-2802048,65-2801823,66-2802110,67-2801894,68-2801891,69-2801853,70-2805585,71-2805678,72-2805882,73-2806908,74-2806077,75-2805649,76-2806515,77-2806517,78-2805906,79-2806422
55-2802060,,,,,,,,,,,0,0.21090599999999998,0.552094,0.8951739999999999,1.2050079999999999,1.4801609999999998,1.7868089999999999,2.0852749999999998,2.472304,2.978428,3.306765,3.509243,3.9068810000000003,4.109651,4.326226,4.6823060000000005,5.054811000000001,5.303651000000001,5.530381000000001,6.055218000000001,6.596771,7.037783,7.38374,7.716528,8.047638000000001
56-2804815,,,,,,,,,,,,0,0.341188,0.684268,0.994102,1.269255,1.575903,1.8743690000000002,2.2613980000000002,2.7675220000000005,3.0958590000000004,3.2983370000000005,3.6959750000000007,3.898745000000001,4.1153200000000005,4.471400000000001,4.843905000000001,5.092745000000002,5.3194750000000015,5.844312000000001,6.385865000000001,6.8268770000000005,7.172834000000001,7.505622000000001,7.8367320000000005
57-2802071,,,,,,,,,,,,,0,0.34308,0.652914,0.928067,1.234715,1.533181,1.92021,2.4263339999999998,2.7546709999999996,2.957149,3.354787,3.557557,3.7741320000000003,4.130212,4.5027170000000005,4.751557000000001,4.978287000000001,5.503124000000001,6.044677,6.485689,6.831646,7.164434,7.495544
58-2802062,,,,,,,,,,,,,,0,0.309834,0.584987,0.891635,1.1901009999999999,1.57713,2.083254,2.411591,2.614069,3.0117070000000004,3.2144770000000005,3.4310520000000007,3.7871320000000006,4.159637000000001,4.408477000000001,4.635207000000001,5.160044000000001,5.701597000000001,6.142609000000001,6.488566000000001,6.821354000000001,7.152464000000001
59-2802081,,,,,,,,,,,,,,,0,0.27515300000000004,0.581801,0.880267,1.267296,1.77342,2.101757,2.3042350000000003,2.7018730000000004,2.9046430000000005,3.1212180000000007,3.4772980000000007,3.8498030000000005,4.098643000000001,4.325373000000001,4.850210000000001,5.391763000000001,5.832775000000001,6.178732000000001,6.511520000000001,6.842630000000001
60-2802066,,,,,,,,,,,,,,,,0,0.306648,0.6051139999999999,0.992143,1.498267,1.8266040000000001,2.0290820000000003,2.4267200000000004,2.6294900000000005,2.8460650000000007,3.2021450000000007,3.5746500000000005,3.8234900000000005,4.05022,4.575057,5.11661,5.557621999999999,5.903579,6.2363669999999995,6.567476999999999
61-2802069,,,,,,,,,,,,,,,,,0,0.298466,0.685495,1.191619,1.519956,1.722434,2.120072,2.322842,2.5394170000000003,2.895497,3.268002,3.516842,3.743572,4.268409,4.8099620000000005,5.250974,5.5969310000000005,5.929719,6.260829
62-2802087,,,,,,,,,,,,,,,,,,0,0.387029,0.8931530000000001,1.2214900000000002,1.4239680000000001,1.821606,2.024376,2.2409510000000004,2.5970310000000003,2.969536,3.218376,3.445106,3.9699429999999998,4.511495999999999,4.952507999999999,5.298464999999999,5.631252999999999,5.962362999999999
63-2804799,,,,,,,,,,,,,,,,,,,0,0.506124,0.834461,1.036939,1.434577,1.637347,1.853922,2.2100020000000002,2.582507,2.831347,3.058077,3.5829139999999997,4.124466999999999,4.565478999999999,4.911435999999999,5.244223999999999,5.575333999999999
64-2802048,,,,,,,,,,,,,,,,,,,,0,0.328337,0.530815,0.928453,1.1312229999999999,1.3477979999999998,1.7038779999999998,2.076383,2.325223,2.5519529999999997,3.07679,3.618343,4.059355,4.405312,4.7381,5.06921
65-2801823,,,,,,,,,,,,,,,,,,,,,0,0.202478,0.600116,0.802886,1.019461,1.375541,1.748046,1.996886,2.223616,2.7484529999999996,3.2900059999999995,3.7310179999999997,4.076975,4.409763,4.740873
66-2802110,,,,,,,,,,,,,,,,,,,,,,0,0.397638,0.600408,0.816983,1.173063,1.545568,1.794408,2.021138,2.5459750000000003,3.0875280000000003,3.5285400000000005,3.8744970000000003,4.207285000000001,4.538395
67-2801894,,,,,,,,,,,,,,,,,,,,,,,0,0.20277,0.41934499999999997,0.775425,1.1479300000000001,1.39677,1.6235000000000002,2.148337,2.68989,3.1309020000000003,3.476859,3.809647,4.140757
68-2801891,,,,,,,,,,,,,,,,,,,,,,,,0,0.216575,0.572655,0.94516,1.194,1.42073,1.945567,2.48712,2.928132,3.274089,3.606877,3.9379869999999997
69-2801853,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35608,0.728585,0.977425,1.204155,1.728992,2.2705450000000003,2.7115570000000004,3.0575140000000003,3.390302,3.721412
70-2805585,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37250500000000003,0.621345,0.848075,1.372912,1.9144649999999999,2.355477,2.701434,3.0342219999999998,3.3653319999999995
71-2805678,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24884,0.47557000000000005,1.000407,1.54196,1.982972,2.328929,2.661717,2.992827
72-2805882,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22673000000000001,0.751567,1.29312,1.734132,2.080089,2.412877,2.7439869999999997
73-2806908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.524837,1.06639,1.507402,1.853359,2.186147,2.517257
74-2806077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.541553,0.9825649999999999,1.328522,1.66131,1.99242
75-2805649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.441012,0.786969,1.1197570000000001,1.4508670000000001
76-2806515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.345957,0.678745,1.009855
77-2806517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33278800000000003,0.6638980000000001
78-2805906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33111
79-2806422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
