순번_정류장ID,68-2806423,69-2806421,70-2805953,71-2806527,72-2806526,73-2806525,74-2807112,75-2806773,76-2801854,77-2807443,78-2807444,79-2807281,80-2807182,81-2801997,82-2802002,83-2802005,84-2802020,85-2801907,86-2802007,87-2801989,88-2801958,89-2801948,90-2801951,91-2801962,92-2801979,93-2801967,94-2801973,95-2801974,96-2801964,97-2801955,98-2801996,99-2802015,100-2802043,101-2802686,102-2802717,103-2802724,104-2802732,105-2802739,106-2802751,107-2802742,108-2802726,109-2802725,110-2802735,111-2802761,112-2802762,113-2803139,114-2803138,115-2803231,116-2803232,117-2803181,118-2803255,119-2804952,120-2803250,121-2803238,122-2803228,123-2803110,124-2803051,125-2803511,126-2803512,127-2803513,128-2803078,129-2803079,130-2803068,131-2803630,132-2805651,133-2800369
78-2807444,,,,,,,,,,,0,0.328516,0.971455,1.424039,1.6509200000000002,2.206944,2.493812,2.939709,3.261511,3.516287,3.819989,4.055985,4.287533,4.618176,4.856103,5.181996,5.586581,5.9435579999999995,6.385453999999999,7.176326999999999,7.4255309999999985,7.805455999999999,8.214419999999999,8.541573999999999,8.803140999999998,9.175868999999999,9.440496,9.82227,10.189449999999999,10.976215999999999,11.429732999999999,11.877757999999998,12.663503999999998,13.038961999999998,13.406473999999998,13.856431999999998,14.199682999999999,14.668456999999998,15.073656999999999,15.321693,15.68151,15.997245,16.469956,16.827816,17.333257999999997,17.841419999999996,18.214311999999996,18.369465999999996,18.880839999999996,19.510077999999996,20.016742999999998,20.227953999999997,20.53523,20.870994,21.735774,22.180632
79-2807281,,,,,,,,,,,,0,0.642939,1.095523,1.3224040000000001,1.878428,2.165296,2.611193,2.932995,3.187771,3.491473,3.727469,3.9590170000000002,4.2896600000000005,4.5275870000000005,4.85348,5.258065,5.615042,6.056938,6.847811,7.097015,7.47694,7.885904,8.213058,8.474625,8.847353,9.11198,9.493754000000001,9.860934,10.6477,11.101217,11.549242,12.334988,12.710446,13.077957999999999,13.527916,13.871167,14.339941,14.745141,14.993177000000001,15.352994,15.668729,16.14144,16.499299999999998,17.004741999999997,17.512903999999995,17.885795999999996,18.040949999999995,18.552323999999995,19.181561999999996,19.688226999999998,19.899437999999996,20.206713999999998,20.542478,21.407258,21.852116
80-2807182,,,,,,,,,,,,,0,0.45258400000000004,0.679465,1.2354889999999998,1.5223569999999997,1.9682539999999997,2.290056,2.544832,2.848534,3.08453,3.316078,3.646721,3.884648,4.210541,4.615126,4.972103,5.413999,6.204872,6.454076,6.834001,7.242965,7.570119,7.831686,8.204414,8.469041,8.850815,9.217995,10.004761,10.458278,10.906303,11.692048999999999,12.067506999999999,12.435018999999999,12.884977,13.228228,13.697002,14.102202,14.350238000000001,14.710055,15.02579,15.498501000000001,15.856361000000001,16.361803000000002,16.869965,17.242857,17.398011,17.909385,18.538623,19.045288,19.256498999999998,19.563775,19.899539,20.764319,21.209177
81-2801997,,,,,,,,,,,,,,0,0.226881,0.782905,1.0697729999999999,1.5156699999999999,1.8374719999999998,2.0922479999999997,2.3959499999999996,2.6319459999999997,2.8634939999999998,3.1941369999999996,3.4320639999999996,3.7579569999999993,4.162541999999999,4.519518999999999,4.961414999999999,5.752287999999998,6.001491999999998,6.381416999999998,6.790380999999998,7.117534999999998,7.379101999999999,7.751829999999999,8.016456999999999,8.398231,8.765410999999999,9.552176999999999,10.005693999999998,10.453718999999998,11.239464999999997,11.614922999999997,11.982434999999997,12.432392999999998,12.775643999999998,13.244417999999998,13.649617999999998,13.897654,14.257470999999999,14.573205999999999,15.045917,15.403777,15.909219,16.417381,16.790273,16.945427,17.456801,18.086039,18.592703999999998,18.803914999999996,19.111190999999998,19.446955,20.311735,20.756593
82-2802002,,,,,,,,,,,,,,,0,0.556024,0.842892,1.288789,1.6105909999999999,1.865367,2.169069,2.405065,2.636613,2.967256,3.205183,3.5310759999999997,3.9356609999999996,4.292637999999999,4.734533999999999,5.5254069999999995,5.774610999999999,6.154535999999999,6.5634999999999994,6.890654,7.152221,7.524949,7.789576,8.17135,8.53853,9.325296,9.778813,10.226837999999999,11.012583999999999,11.388041999999999,11.755553999999998,12.205511999999999,12.548763,13.017536999999999,13.422737,13.670773,14.03059,14.346325,14.819036,15.176896000000001,15.682338000000001,16.1905,16.563392,16.718546,17.22992,17.859158,18.365823,18.577033999999998,18.88431,19.220074,20.084854,20.529712
83-2802005,,,,,,,,,,,,,,,,0,0.28686799999999996,0.732765,1.054567,1.3093430000000001,1.613045,1.8490410000000002,2.0805890000000002,2.411232,2.649159,2.975052,3.379637,3.736614,4.17851,4.9693830000000005,5.218587,5.598512,6.0074760000000005,6.334630000000001,6.596197000000001,6.968925000000001,7.233552000000001,7.615326000000001,7.982506000000002,8.769272,9.222789,9.670814,10.45656,10.832018,11.19953,11.649488,11.992739,12.461513,12.866713,13.114749000000002,13.474566000000001,13.790301000000001,14.263012000000002,14.620872000000002,15.126314000000002,15.634476000000003,16.007368000000003,16.162522000000003,16.673896000000003,17.303134000000004,17.809799000000005,18.021010000000004,18.328286000000006,18.664050000000007,19.528830000000006,19.973688000000006
84-2802020,,,,,,,,,,,,,,,,,0,0.44589700000000004,0.767699,1.022475,1.326177,1.562173,1.7937210000000001,2.124364,2.362291,2.6881839999999997,3.0927689999999997,3.4497459999999998,3.8916419999999996,4.6825149999999995,4.931718999999999,5.311643999999999,5.7206079999999995,6.047762,6.309329,6.682057,6.946684,7.328458,7.695638000000001,8.482404,8.935921,9.383946,10.169692,10.54515,10.912662,11.36262,11.705871,12.174645,12.579845,12.827881000000001,13.187698000000001,13.503433000000001,13.976144000000001,14.334004000000002,14.839446000000002,15.347608000000003,15.720500000000003,15.875654000000003,16.387028,17.016266,17.522931,17.734142,18.041418,18.377182,19.241962,19.68682
85-2801907,,,,,,,,,,,,,,,,,,0,0.321802,0.576578,0.88028,1.116276,1.3478240000000001,1.6784670000000002,1.9163940000000002,2.242287,2.646872,3.003849,3.445745,4.236618,4.485822,4.865747,5.274711,5.601865,5.863432,6.236160000000001,6.500787000000001,6.882561000000001,7.249741000000001,8.036507,8.490024,8.938049,9.723794999999999,10.099253,10.466764999999999,10.916723,11.259974,11.728748,12.133948,12.381984000000001,12.741801,13.057536,13.530247000000001,13.888107000000002,14.393549000000002,14.901711000000002,15.274603000000003,15.429757000000002,15.941131000000002,16.570369000000003,17.077034000000005,17.288245000000003,17.595521000000005,17.931285000000006,18.796065000000006,19.240923000000006
86-2802007,,,,,,,,,,,,,,,,,,,0,0.254776,0.558478,0.794474,1.026022,1.356665,1.594592,1.920485,2.32507,2.6820470000000003,3.123943,3.914816,4.16402,4.543945,4.952909,5.280063,5.5416300000000005,5.914358000000001,6.178985000000001,6.560759000000001,6.927939000000001,7.714705000000001,8.168222000000002,8.616247000000001,9.401993000000001,9.777451000000001,10.144963,10.594921000000001,10.938172000000002,11.406946000000001,11.812146000000002,12.060182000000003,12.419999000000002,12.735734000000003,13.208445000000003,13.566305000000003,14.071747000000004,14.579909000000004,14.952801000000004,15.107955000000004,15.619329000000004,16.248567000000005,16.755232000000007,16.966443000000005,17.273719000000007,17.609483000000008,18.474263000000008,18.919121000000008
87-2801989,,,,,,,,,,,,,,,,,,,,0,0.30370199999999997,0.539698,0.771246,1.101889,1.339816,1.6657089999999999,2.0702939999999996,2.4272709999999997,2.8691669999999996,3.6600399999999995,3.9092439999999997,4.289168999999999,4.6981329999999994,5.025287,5.286854,5.659582,5.924209,6.305983,6.673163000000001,7.459929000000001,7.913446,8.361471,9.147217,9.522675,9.890187,10.340145,10.683396,11.15217,11.55737,11.805406000000001,12.165223000000001,12.480958000000001,12.953669000000001,13.311529000000002,13.816971000000002,14.325133000000003,14.698025000000003,14.853179000000003,15.364553000000003,15.993791000000002,16.500456,16.711667,17.018943,17.354707,18.219487,18.664345
88-2801958,,,,,,,,,,,,,,,,,,,,,0,0.235996,0.467544,0.798187,1.036114,1.362007,1.766592,2.123569,2.5654649999999997,3.3563379999999996,3.605542,3.985467,4.394431,4.721585,4.9831520000000005,5.355880000000001,5.620507000000001,6.002281000000001,6.369461000000001,7.156227000000001,7.609744000000001,8.057769,8.843515,9.218973,9.586485,10.036443,10.379694,10.848468,11.253668000000001,11.501704000000002,11.861521000000002,12.177256000000002,12.649967000000002,13.007827000000002,13.513269000000003,14.021431000000003,14.394323000000004,14.549477000000003,15.060851000000003,15.690089000000004,16.196754000000006,16.407965000000004,16.715241000000006,17.051005000000007,17.915785000000007,18.360643000000007
89-2801948,,,,,,,,,,,,,,,,,,,,,,0,0.231548,0.562191,0.800118,1.126011,1.530596,1.8875730000000002,2.329469,3.120342,3.369546,3.749471,4.158435,4.485589,4.747156,5.119884000000001,5.384511000000001,5.766285000000001,6.133465000000001,6.920231000000001,7.373748000000001,7.821773000000001,8.607519000000002,8.982977000000002,9.350489000000001,9.800447000000002,10.143698000000002,10.612472000000002,11.017672000000003,11.265708000000004,11.625525000000003,11.941260000000003,12.413971000000004,12.771831000000004,13.277273000000005,13.785435000000005,14.158327000000005,14.313481000000005,14.824855000000005,15.454093000000004,15.960758000000004,16.171969000000004,16.479245000000006,16.815009000000007,17.679789000000007,18.124647000000007
90-2801951,,,,,,,,,,,,,,,,,,,,,,,0,0.33064299999999996,0.56857,0.894463,1.299048,1.656025,2.097921,2.888794,3.137998,3.517923,3.9268870000000002,4.254041,4.515608,4.888336000000001,5.152963000000001,5.534737000000001,5.901917000000001,6.688683000000001,7.142200000000001,7.590225000000001,8.375971000000002,8.751429000000002,9.118941000000001,9.568899000000002,9.912150000000002,10.380924000000002,10.786124000000003,11.034160000000004,11.393977000000003,11.709712000000003,12.182423000000004,12.540283000000004,13.045725000000004,13.553887000000005,13.926779000000005,14.081933000000005,14.593307000000005,15.222545000000004,15.729210000000004,15.940421000000004,16.247697000000006,16.583461000000007,17.448241000000007,17.893099000000007
91-2801962,,,,,,,,,,,,,,,,,,,,,,,,0,0.237927,0.56382,0.968405,1.3253819999999998,1.767278,2.5581509999999996,2.807355,3.18728,3.596244,3.923398,4.184965,4.557693,4.82232,5.204094,5.571274000000001,6.358040000000001,6.8115570000000005,7.259582000000001,8.045328000000001,8.420786000000001,8.788298000000001,9.238256000000002,9.581507000000002,10.050281000000002,10.455481000000002,10.703517000000003,11.063334000000003,11.379069000000003,11.851780000000003,12.209640000000004,12.715082000000004,13.223244000000005,13.596136000000005,13.751290000000004,14.262664000000004,14.891902000000005,15.398567000000005,15.609778000000006,15.917054000000006,16.252818000000005,17.117598000000005,17.562456000000005
92-2801979,,,,,,,,,,,,,,,,,,,,,,,,,0,0.325893,0.730478,1.0874549999999998,1.529351,2.3202239999999996,2.569428,2.949353,3.358317,3.685471,3.947038,4.319766,4.584393,4.966167,5.333347000000001,6.120113000000001,6.5736300000000005,7.021655000000001,7.8074010000000005,8.182859,8.550371,9.000329,9.343580000000001,9.812354000000001,10.217554000000002,10.465590000000002,10.825407000000002,11.141142000000002,11.613853000000002,11.971713000000003,12.477155000000003,12.985317000000004,13.358209000000004,13.513363000000004,14.024737000000004,14.653975000000003,15.160640000000003,15.371851000000003,15.679127000000003,16.014891000000002,16.879671000000002,17.324529000000002
93-2801967,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.404585,0.761562,1.203458,1.9943309999999999,2.243535,2.62346,3.0324240000000002,3.3595780000000004,3.6211450000000003,3.9938730000000002,4.258500000000001,4.640274000000001,5.007454000000001,5.794220000000001,6.247737000000001,6.695762000000001,7.481508000000002,7.856966000000002,8.224478000000001,8.674436000000002,9.017687000000002,9.486461000000002,9.891661000000003,10.139697000000004,10.499514000000003,10.815249000000003,11.287960000000004,11.645820000000004,12.151262000000004,12.659424000000005,13.032316000000005,13.187470000000005,13.698844000000005,14.328082000000006,14.834747000000005,15.045958000000006,15.353234000000006,15.688998000000005,16.553778000000005,16.998636000000005
94-2801973,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.356977,0.7988729999999999,1.5897459999999999,1.8389499999999999,2.2188749999999997,2.627839,2.954993,3.21656,3.589288,3.8539149999999998,4.235689,4.602869,5.389635,5.843152,6.291177,7.076923000000001,7.452381000000001,7.819893,8.269851000000001,8.613102000000001,9.081876000000001,9.487076000000002,9.735112000000003,10.094929000000002,10.410664000000002,10.883375000000003,11.241235000000003,11.746677000000004,12.254839000000004,12.627731000000004,12.782885000000004,13.294259000000004,13.923497000000005,14.430162000000005,14.641373000000005,14.948649000000005,15.284413000000004,16.149193000000004,16.594051000000004
95-2801974,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.441896,1.232769,1.481973,1.861898,2.270862,2.5980160000000003,2.859583,3.232311,3.496938,3.878712,4.245892,5.0326580000000005,5.486175,5.934200000000001,6.719946,7.095404,7.462916,7.9128739999999995,8.256124999999999,8.724898999999999,9.130099,9.378135,9.737952,10.053687,10.526398,10.884258,11.389700000000001,11.897862000000002,12.270754000000002,12.425908000000002,12.937282000000002,13.56652,14.073185,14.284396000000001,14.591672,14.927436,15.792216,16.237074
96-2801964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7908729999999999,1.040077,1.420002,1.8289659999999999,2.15612,2.417687,2.790415,3.055042,3.436816,3.8039959999999997,4.590762,5.0442789999999995,5.492304,6.27805,6.653508,7.02102,7.470978,7.814229,8.283003,8.688203000000001,8.936239000000002,9.296056000000002,9.611791000000002,10.084502000000002,10.442362000000003,10.947804000000003,11.455966000000004,11.828858000000004,11.984012000000003,12.495386000000003,13.124624000000004,13.631289000000004,13.842500000000005,14.149776000000005,14.485540000000004,15.350320000000004,15.795178000000003
97-2801955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.249204,0.629129,1.038093,1.3652469999999999,1.626814,1.999542,2.264169,2.645943,3.0131229999999998,3.799889,4.253406,4.701431,5.487177000000001,5.862635000000001,6.2301470000000005,6.680105,7.023356000000001,7.49213,7.89733,8.145366000000001,8.505183,8.820918,9.293629000000001,9.651489000000002,10.156931000000002,10.665093000000002,11.037985000000003,11.193139000000002,11.704513000000002,12.333751000000003,12.840416000000003,13.051627000000003,13.358903000000003,13.694667000000003,14.559447000000002,15.004305000000002
98-2801996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.379925,0.788889,1.116043,1.3776099999999998,1.7503379999999997,2.0149649999999997,2.3967389999999997,2.7639189999999996,3.5506849999999996,4.004201999999999,4.452227,5.237973,5.613431,5.980943,6.4309009999999995,6.774152,7.242926,7.6481259999999995,7.8961619999999995,8.255979,8.571714,9.044425,9.402285000000001,9.907727000000001,10.415889000000002,10.788781000000002,10.943935000000002,11.455309000000002,12.084547,12.591212,12.802423000000001,13.109699,13.445463,14.310243,14.755101
99-2802015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.408964,0.736118,0.997685,1.370413,1.63504,2.016814,2.383994,3.17076,3.624277,4.0723020000000005,4.858048,5.233506,5.601018,6.0509759999999995,6.394227,6.863001,7.2682009999999995,7.516236999999999,7.876053999999999,8.191788999999998,8.664499999999999,9.022359999999999,9.527802,10.035964,10.408856,10.56401,11.075384,11.704622,12.211287,12.422498000000001,12.729774,13.065538,13.930318,14.375176
100-2802043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327154,0.588721,0.961449,1.226076,1.60785,1.97503,2.761796,3.215313,3.663338,4.449084,4.824542,5.192054,5.642011999999999,5.985263,6.454037,6.859236999999999,7.107272999999999,7.467089999999999,7.782824999999999,8.255536,8.613396,9.118838,9.627,9.999892000000001,10.155046,10.66642,11.295658,11.802323,12.013534,12.32081,12.656573999999999,13.521353999999999,13.966211999999999
101-2802686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.261567,0.634295,0.898922,1.280696,1.6478760000000001,2.434642,2.8881590000000004,3.3361840000000003,4.121930000000001,4.497388000000001,4.8649000000000004,5.314858,5.6581090000000005,6.126883,6.532083,6.780119,7.139936,7.455671,7.928382,8.286242,8.791684,9.299846,9.672738,9.827892,10.339266,10.968504,11.475169,11.68638,11.993656,12.329419999999999,13.194199999999999,13.639057999999999
102-2802717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372728,0.637355,1.019129,1.386309,2.173075,2.626592,3.074617,3.860363,4.235821,4.603332999999999,5.053290999999999,5.396541999999999,5.865315999999999,6.270515999999999,6.518551999999999,6.878368999999998,7.1941039999999985,7.666814999999999,8.024674999999998,8.530116999999999,9.038279,9.411171,9.566324999999999,10.077698999999999,10.706937,11.213602,11.424813,11.732089,12.067853,12.932633,13.377491
103-2802724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.264627,0.646401,1.013581,1.800347,2.253864,2.701889,3.487635,3.863093,4.230605,4.680562999999999,5.023814,5.492588,5.897787999999999,6.145823999999999,6.505640999999999,6.821375999999999,7.294086999999999,7.651946999999999,8.157388999999998,8.665550999999999,9.038443,9.193596999999999,9.704970999999999,10.334208999999998,10.840873999999998,11.052084999999998,11.359360999999998,11.695124999999997,12.559904999999997,13.004762999999997
104-2802732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.381774,0.748954,1.53572,1.989237,2.437262,3.223008,3.598466,3.9659780000000002,4.415936,4.759187000000001,5.2279610000000005,5.633161,5.881197,6.241014,6.556749,7.02946,7.38732,7.892762,8.400924,8.773816,8.92897,9.440344,10.069582,10.576247,10.787458,11.094734,11.430498,12.295278,12.740136
105-2802739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36718,1.153946,1.6074629999999999,2.055488,2.841234,3.216692,3.584204,4.034162,4.377413000000001,4.8461870000000005,5.251387,5.499423,5.85924,6.174975,6.647686,7.005546,7.510988,8.01915,8.392042,8.547196,9.05857,9.687808,10.194473,10.405684,10.71296,11.048724,11.913504,12.358362
106-2802751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.786766,1.240283,1.6883080000000001,2.474054,2.8495120000000003,3.2170240000000003,3.6669820000000004,4.010233,4.479007,4.884207,5.132243,5.4920599999999995,5.807795,6.280506,6.6383659999999995,7.143808,7.65197,8.024862,8.180016,8.69139,9.320628,9.827293,10.038504,10.34578,10.681543999999999,11.546323999999998,11.991181999999998
107-2802742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.453517,0.9015420000000001,1.6872880000000001,2.062746,2.4302580000000003,2.8802160000000003,3.2234670000000003,3.692241,4.097441,4.345477,4.705293999999999,5.0210289999999995,5.49374,5.8515999999999995,6.357042,6.865204,7.2380960000000005,7.39325,7.904624,8.533862,9.040526999999999,9.251738,9.559014,9.894777999999999,10.759557999999998,11.204415999999998
