순번_정류장ID,1-2805981,2-2806097,3-2803148,4-2803149,5-2807454,6-2807455,7-2807484,8-2803150,9-2807034,10-2805982,11-2806072,12-2803328,13-2803305,14-2803293,15-2803289,16-2802621,17-2802809,18-2802806,19-2802840,20-2802849,21-2802836,22-2802837,23-2802838,24-2802852,25-2802874,26-2802868,27-2802856,28-2802823,29-2802783,30-2802757,31-2802733,32-2802706,33-2802710,34-2802716,35-2802707,36-2802715,37-2802729,38-2805440,39-2802632,40-2803129,41-2803120,42-2805594,43-2803100,44-2803087,45-2802667,46-2802631,47-2802668,48-2802655,49-2803050,50-2800814,51-2800787,52-2800773,53-2800760,54-2800741,55-2800718,56-2800724,57-2800716,58-2805583,59-2800690,60-2800677,61-2800668,62-2800335,63-2800638,64-2800628,65-2804911,66-2807266,67-2806214,68-2806245,69-2800586,70-2806902,71-2800582,72-2800571,73-2800554,74-2800547,75-2800525,76-2800520,77-2800513,78-2804977,79-2800507,80-2800503,81-2805796,82-2800506
11-2806072,,,,,,,,,,,0,0.726166,1.169528,1.6659719999999998,2.295711,2.77683,3.509661,3.862233,4.39073,4.693725,5.1826159999999994,5.759710999999999,6.057900999999999,6.294058999999999,6.821951999999999,7.135506999999999,7.475287999999999,7.800870999999999,8.224891999999999,8.700211,8.938509999999999,9.361106,9.890162,10.149731000000001,11.243760000000002,11.473116000000001,11.971897,12.170331000000001,12.427998,12.728982,13.015242,13.207919,13.58671,13.87836,14.262823000000001,14.671454,14.948126,15.601353,15.961025,16.280029,17.398146,17.900183000000002,18.174611000000002,18.463012000000003,18.831350000000004,19.002185000000004,19.281066000000003,19.466093000000004,19.662282000000005,20.112993000000003,20.528829,20.904826000000003,21.119680000000002,21.39675,21.642182000000002,21.839345,22.462266000000003,22.772748000000004,24.829739000000004,24.950428000000002,25.112009000000004,25.576901000000003,26.050816000000005,26.182666000000005,26.947568000000004,27.311024000000003,27.802101000000004,27.997405000000004,28.231175000000004,28.465150000000005,28.594592000000006,29.697413000000005
12-2803328,,,,,,,,,,,,0,0.443362,0.9398059999999999,1.569545,2.050664,2.783495,3.1360669999999997,3.6645639999999995,3.9675589999999996,4.456449999999999,5.033544999999999,5.331734999999999,5.567892999999999,6.095785999999999,6.409340999999999,6.749121999999999,7.074704999999999,7.498725999999999,7.9740449999999985,8.212343999999998,8.634939999999999,9.163996,9.423565,10.517594,10.74695,11.245731,11.444165,11.701832,12.002816,12.289076,12.481753,12.860543999999999,13.152194,13.536657,13.945288,14.22196,14.875186999999999,15.234858999999998,15.553862999999998,16.671979999999998,17.174017,17.448445,17.736846,18.105184,18.276019,18.5549,18.739927,18.936116000000002,19.386827,19.802663,20.17866,20.393514,20.670583999999998,20.916016,21.113179,21.7361,22.046582,24.103573,24.224262,24.385843,24.850735,25.324650000000002,25.456500000000002,26.221402,26.584858,27.075935,27.271239,27.505009,27.738984000000002,27.868426000000003,28.971247
13-2803305,,,,,,,,,,,,,0,0.49644399999999994,1.126183,1.6073019999999998,2.340133,2.6927049999999997,3.221202,3.524197,4.013088,4.590183,4.888373,5.124530999999999,5.652423999999999,5.965978999999999,6.305759999999999,6.631342999999999,7.055363999999999,7.530682999999999,7.7689819999999985,8.191577999999998,8.720633999999999,8.980203,10.074232,10.303588,10.802368999999999,11.000803,11.258469999999999,11.559453999999999,11.845714,12.038390999999999,12.417181999999999,12.708832,13.093295,13.501926,13.778597999999999,14.431824999999998,14.791496999999998,15.110500999999998,16.228617999999997,16.730655,17.005083,17.293484,17.661822,17.832657,18.111538,18.296565,18.492754,18.943465,19.359301,19.735298,19.950152,20.227221999999998,20.472654,20.669817,21.292738,21.60322,23.660211,23.7809,23.942481,24.407373,24.881288,25.013138,25.77804,26.141496,26.632573,26.827877,27.061647,27.295622,27.425064000000003,28.527885
14-2803293,,,,,,,,,,,,,,0,0.629739,1.110858,1.843689,2.196261,2.7247579999999996,3.0277529999999997,3.5166439999999994,4.093738999999999,4.391928999999999,4.628086999999999,5.155979999999999,5.469534999999999,5.809315999999999,6.134898999999999,6.558919999999999,7.034238999999999,7.272537999999998,7.695133999999999,8.224189999999998,8.483759,9.577788,9.807144,10.305924999999998,10.504359,10.762025999999999,11.063009999999998,11.349269999999999,11.541946999999999,11.920737999999998,12.212387999999999,12.596851,13.005481999999999,13.282153999999998,13.935380999999998,14.295052999999998,14.614056999999997,15.732173999999997,16.234211,16.508639,16.79704,17.165378,17.336213,17.615094,17.800121,17.99631,18.447021,18.862856999999998,19.238854,19.453708,19.730777999999997,19.97621,20.173372999999998,20.796294,21.106776,23.163767,23.284456,23.446037,23.910929,24.384844,24.516694,25.281596,25.645052,26.136129,26.331433,26.565203,26.799178,26.928620000000002,28.031441
15-2803289,,,,,,,,,,,,,,,0,0.48111899999999996,1.21395,1.566522,2.0950189999999997,2.398014,2.8869049999999996,3.4639999999999995,3.7621899999999995,3.9983479999999996,4.526241,4.839796,5.179577,5.50516,5.929181,6.4045,6.642798999999999,7.065395,7.594450999999999,7.854019999999999,8.948049,9.177404999999998,9.676185999999998,9.874619999999998,10.132286999999998,10.433270999999998,10.719530999999998,10.912207999999998,11.290998999999998,11.582648999999998,11.967111999999998,12.375742999999998,12.652414999999998,13.305641999999997,13.665313999999997,13.984317999999996,15.102434999999996,15.604471999999996,15.878899999999996,16.167300999999995,16.535638999999996,16.706473999999996,16.985354999999995,17.170381999999996,17.366570999999997,17.817281999999995,18.233117999999994,18.609114999999996,18.823968999999995,19.101038999999993,19.346470999999994,19.543633999999994,20.166554999999995,20.477036999999996,22.534027999999996,22.654716999999994,22.816297999999996,23.281189999999995,23.755104999999997,23.886954999999997,24.651856999999996,25.015312999999995,25.506389999999996,25.701693999999996,25.935463999999996,26.169438999999997,26.298880999999998,27.401701999999997
16-2802621,,,,,,,,,,,,,,,,0,0.732831,1.085403,1.6139,1.9168949999999998,2.405786,2.982881,3.281071,3.517229,4.045122,4.358677,4.6984580000000005,5.024041,5.448062,5.923381,6.16168,6.584276,7.113332,7.372901,8.46693,8.696285999999999,9.195066999999998,9.393500999999999,9.651167999999998,9.952151999999998,10.238411999999999,10.431088999999998,10.809879999999998,11.101529999999999,11.485992999999999,11.894623999999999,12.171295999999998,12.824522999999997,13.184194999999997,13.503198999999997,14.621315999999997,15.123352999999996,15.397780999999997,15.686181999999997,16.054519999999997,16.225354999999997,16.504235999999995,16.689262999999997,16.885451999999997,17.336162999999996,17.751998999999994,18.127995999999996,18.342849999999995,18.619919999999993,18.865351999999994,19.062514999999994,19.685435999999996,19.995917999999996,22.052908999999996,22.173597999999995,22.335178999999997,22.800070999999996,23.273985999999997,23.405835999999997,24.170737999999997,24.534193999999996,25.025270999999996,25.220574999999997,25.454344999999996,25.688319999999997,25.817762,26.920582999999997
17-2802809,,,,,,,,,,,,,,,,,0,0.352572,0.881069,1.184064,1.672955,2.25005,2.54824,2.784398,3.312291,3.625846,3.965627,4.29121,4.715231,5.19055,5.428849,5.851445,6.380501,6.64007,7.734099,7.963455,8.462235999999999,8.66067,8.918337,9.219320999999999,9.505581,9.698258,10.077048999999999,10.368699,10.753162,11.161793,11.438464999999999,12.091691999999998,12.451363999999998,12.770367999999998,13.888484999999998,14.390521999999997,14.664949999999997,14.953350999999998,15.321688999999997,15.492523999999998,15.771404999999998,15.956431999999998,16.152620999999996,16.603331999999995,17.019167999999993,17.395164999999995,17.610018999999994,17.887088999999992,18.132520999999993,18.329683999999993,18.952604999999995,19.263086999999995,21.320077999999995,21.440766999999994,21.602347999999996,22.067239999999995,22.541154999999996,22.673004999999996,23.437906999999996,23.801362999999995,24.292439999999996,24.487743999999996,24.721513999999996,24.955488999999996,25.084930999999997,26.187751999999996
18-2802806,,,,,,,,,,,,,,,,,,0,0.528497,0.8314919999999999,1.3203829999999999,1.897478,2.195668,2.431826,2.959719,3.2732740000000002,3.613055,3.938638,4.362659,4.837978,5.076276999999999,5.498873,6.027928999999999,6.287497999999999,7.381526999999999,7.610882999999999,8.109663999999999,8.308098,8.565764999999999,8.866748999999999,9.153008999999999,9.345685999999999,9.724476999999998,10.016127,10.40059,10.809220999999999,11.085892999999999,11.739119999999998,12.098791999999998,12.417795999999997,13.535912999999997,14.037949999999997,14.312377999999997,14.600778999999998,14.969116999999997,15.139951999999997,15.418832999999998,15.603859999999997,15.800048999999998,16.250759999999996,16.666595999999995,17.042592999999997,17.257446999999996,17.534516999999994,17.779948999999995,17.977111999999995,18.600032999999996,18.910514999999997,20.967505999999997,21.088194999999995,21.249775999999997,21.714667999999996,22.188582999999998,22.320432999999998,23.085334999999997,23.448790999999996,23.939867999999997,24.135171999999997,24.368941999999997,24.602916999999998,24.732359,25.835179999999998
19-2802840,,,,,,,,,,,,,,,,,,,0,0.30299499999999996,0.7918859999999999,1.3689809999999998,1.6671709999999997,1.9033289999999998,2.431222,2.744777,3.084558,3.410141,3.834162,4.309481,4.5477799999999995,4.970376,5.499432,5.759001,6.8530299999999995,7.082386,7.581167,7.7796009999999995,8.037268,8.338251999999999,8.624512,8.817188999999999,9.195979999999999,9.48763,9.872093,10.280724,10.557395999999999,11.210622999999998,11.570294999999998,11.889298999999998,13.007415999999997,13.509452999999997,13.783880999999997,14.072281999999998,14.440619999999997,14.611454999999998,14.890335999999998,15.075362999999998,15.271551999999998,15.722262999999998,16.138098999999997,16.514096,16.728949999999998,17.006019999999996,17.251451999999997,17.448614999999997,18.071536,18.382018,20.439009,20.559697999999997,20.721279,21.186170999999998,21.660086,21.791936,22.556838,22.920294,23.411371,23.606675,23.840445,24.07442,24.203862,25.306683
20-2802849,,,,,,,,,,,,,,,,,,,,0,0.48889099999999996,1.065986,1.364176,1.6003340000000001,2.1282270000000003,2.4417820000000003,2.7815630000000002,3.107146,3.531167,4.006486,4.244784999999999,4.667381,5.1964369999999995,5.4560059999999995,6.550034999999999,6.7793909999999995,7.278172,7.476605999999999,7.734272999999999,8.035257,8.321517,8.514194,8.892985,9.184635,9.569098,9.977729,10.254401,10.907627999999999,11.267299999999999,11.586303999999998,12.704420999999998,13.206457999999998,13.480885999999998,13.769286999999998,14.137624999999998,14.308459999999998,14.587340999999999,14.772367999999998,14.968556999999999,15.419267999999999,15.835104,16.211101,16.425955,16.703024999999997,16.948456999999998,17.145619999999997,17.768541,18.079023,20.136014,20.256702999999998,20.418284,20.883176,21.357091,21.488941,22.253843,22.617299,23.108376,23.30368,23.53745,23.771425,23.900867,25.003688
21-2802836,,,,,,,,,,,,,,,,,,,,,0,0.577095,0.8752850000000001,1.111443,1.6393360000000001,1.9528910000000002,2.292672,2.618255,3.042276,3.517595,3.755894,4.17849,4.707546,4.967115,6.061144,6.2905,6.789281,6.987715,7.245381999999999,7.546365999999999,7.832625999999999,8.025303,8.404093999999999,8.695744,9.080207,9.488838,9.765509999999999,10.418736999999998,10.778408999999998,11.097412999999998,12.215529999999998,12.717566999999997,12.991994999999998,13.280395999999998,13.648733999999997,13.819568999999998,14.098449999999998,14.283476999999998,14.479665999999998,14.930376999999998,15.346212999999999,15.722209999999999,15.937064,16.214133999999998,16.459566,16.656729,17.27965,17.590132,19.647123,19.767812,19.929393,20.394285,20.8682,21.00005,21.764952,22.128408,22.619485,22.814789,23.048559,23.282534000000002,23.411976000000003,24.514797
22-2802837,,,,,,,,,,,,,,,,,,,,,,0,0.29819,0.534348,1.0622410000000002,1.3757960000000002,1.7155770000000001,2.04116,2.4651810000000003,2.9405,3.178799,3.601395,4.130451,4.39002,5.484049,5.713405,6.212186,6.41062,6.668286999999999,6.969270999999999,7.2555309999999995,7.448207999999999,7.826998999999999,8.118649,8.503112,8.911743,9.188414999999999,9.841641999999998,10.201313999999998,10.520317999999998,11.638434999999998,12.140471999999997,12.414899999999998,12.703300999999998,13.071638999999998,13.242473999999998,13.521354999999998,13.706381999999998,13.902570999999998,14.353281999999998,14.769117999999999,15.145114999999999,15.359969,15.637039,15.882470999999999,16.079634,16.702555,17.013037,19.070028,19.190717,19.352298,19.81719,20.291105,20.422955,21.187857,21.551313,22.04239,22.237694,22.471464,22.705439000000002,22.834881000000003,23.937702
23-2802838,,,,,,,,,,,,,,,,,,,,,,,0,0.23615799999999998,0.764051,1.077606,1.4173870000000002,1.7429700000000001,2.1669910000000003,2.64231,2.880609,3.303205,3.8322610000000004,4.091830000000001,5.185859000000001,5.415215000000001,5.913996000000001,6.112430000000001,6.370097,6.671081,6.957341,7.150018,7.528809,7.820459,8.204922,8.613553,8.890225,9.543451999999998,9.903123999999998,10.222127999999998,11.340244999999998,11.842281999999997,12.116709999999998,12.405110999999998,12.773448999999998,12.944283999999998,13.223164999999998,13.408191999999998,13.604380999999998,14.055091999999998,14.470927999999999,14.846924999999999,15.061779,15.338849,15.584280999999999,15.781443999999999,16.404365,16.714847,18.771838,18.892526999999998,19.054108,19.519,19.992915,20.124765,20.889667,21.253123,21.7442,21.939504,22.173274,22.407249,22.536691,23.639512
24-2802852,,,,,,,,,,,,,,,,,,,,,,,,0,0.5278930000000001,0.8414480000000001,1.181229,1.506812,1.930833,2.406152,2.644451,3.067047,3.5961030000000003,3.855672,4.949701,5.179057,5.677838,5.876272,6.133939,6.4349229999999995,6.721183,6.91386,7.292650999999999,7.584300999999999,7.968763999999999,8.377395,8.654067,9.307293999999999,9.666965999999999,9.985969999999998,11.104086999999998,11.606123999999998,11.880551999999998,12.168952999999998,12.537290999999998,12.708125999999998,12.987006999999998,13.172033999999998,13.368222999999999,13.818933999999999,14.23477,14.610767,14.825621,15.102691,15.348123,15.545285999999999,16.168207,16.478689,18.53568,18.656368999999998,18.81795,19.282842,19.756757,19.888607,20.653509,21.016965,21.508042,21.703346,21.937116,22.171091,22.300533,23.403354
25-2802874,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31355500000000003,0.653336,0.9789190000000001,1.40294,1.878259,2.116558,2.539154,3.06821,3.327779,4.421808,4.6511640000000005,5.149945000000001,5.348379,5.606046,5.90703,6.19329,6.385967,6.764758,7.056407999999999,7.440871,7.849501999999999,8.126173999999999,8.779400999999998,9.139072999999998,9.458076999999998,10.576193999999997,11.078230999999997,11.352658999999997,11.641059999999998,12.009397999999997,12.180232999999998,12.459113999999998,12.644140999999998,12.840329999999998,13.291040999999998,13.706876999999999,14.082873999999999,14.297728,14.574798,14.820229999999999,15.017392999999998,15.640313999999998,15.950795999999999,18.007787,18.128476,18.290057,18.754949,19.228864,19.360714,20.125616,20.489072,20.980149,21.175453,21.409223,21.643198,21.772640000000003,22.875461
26-2802868,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.339781,0.6653640000000001,1.089385,1.5647039999999999,1.803003,2.225599,2.754655,3.014224,4.108253,4.3376090000000005,4.836390000000001,5.034824,5.292491,5.593475,5.879735,6.072412,6.451203,6.742852999999999,7.1273159999999995,7.535946999999999,7.812618999999999,8.465845999999999,8.825517999999999,9.144521999999998,10.262638999999998,10.764675999999998,11.039103999999998,11.327504999999999,11.695842999999998,11.866677999999999,12.145558999999999,12.330585999999998,12.526774999999999,12.977485999999999,13.393322,13.769319,13.984173,14.261243,14.506675,14.703838,15.326759,15.637241,17.694232,17.814921,17.976502,18.441394,18.915309,19.047159,19.812061,20.175517,20.666594,20.861898,21.095668,21.329643,21.459085,22.561906
27-2802856,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.325583,0.7496039999999999,1.224923,1.463222,1.885818,2.414874,2.674443,3.768472,3.997828,4.496609,4.695043,4.95271,5.253693999999999,5.539954,5.732631,6.111421999999999,6.403071999999999,6.787534999999999,7.196165999999999,7.4728379999999985,8.126064999999999,8.485736999999999,8.804740999999998,9.922857999999998,10.424894999999998,10.699322999999998,10.987723999999998,11.356061999999998,11.526896999999998,11.805777999999998,11.990804999999998,12.186993999999999,12.637704999999999,13.053541,13.429537999999999,13.644392,13.921462,14.166894,14.364056999999999,14.986977999999999,15.29746,17.354450999999997,17.475139999999996,17.636720999999998,18.101612999999997,18.575528,18.707378,19.472279999999998,19.835735999999997,20.326812999999998,20.522116999999998,20.755886999999998,20.989862,21.119304,22.222125
