순번_정류장ID,41-2801790,42-2801977,43-2805598,44-2802051,45-2802098,46-2802129,47-2802158,48-2802168,49-2802175,50-2802828,51-2802193,52-2802196,53-2802200,54-2802204,55-2805533,56-2802215,57-2802212,58-2802208,59-2802210,60-2802213,61-2802220,62-2801901,63-2805900,64-2801903,65-2803532,66-2801819,67-2803807,68-2804958,69-2803816,70-2805434,71-2804900,72-2805978
51-2802193,,,,,,,,,,,0,0.39174200000000003,0.5229090000000001,0.8626280000000001,1.328295,1.7158039999999999,2.375082,2.72026,2.862931,3.080067,3.37611,4.081663,4.291142,4.5828679999999995,4.817329999999999,5.102694,5.334541,5.788951,6.152007,6.3245510000000005,6.735121,7.518239
52-2802196,,,,,,,,,,,,0,0.131167,0.470886,0.936553,1.324062,1.98334,2.3285180000000003,2.4711890000000003,2.6883250000000003,2.9843680000000004,3.6899210000000005,3.8994000000000004,4.191126000000001,4.425588,4.710952000000001,4.942799000000001,5.397209000000001,5.760265000000001,5.9328090000000016,6.343379000000001,7.126497000000001
53-2802200,,,,,,,,,,,,,0,0.339719,0.8053859999999999,1.192895,1.852173,2.1973510000000003,2.3400220000000003,2.5571580000000003,2.8532010000000003,3.5587540000000004,3.7682330000000004,4.059959,4.294421,4.579785,4.811632,5.2660420000000006,5.629098000000001,5.801642000000001,6.212212000000001,6.995330000000001
54-2802204,,,,,,,,,,,,,,0,0.465667,0.8531759999999999,1.512454,1.857632,2.0003029999999997,2.2174389999999997,2.5134819999999998,3.219035,3.428514,3.72024,3.954702,4.240066000000001,4.471913000000001,4.926323000000001,5.289379000000001,5.461923000000001,5.872493000000001,6.655611000000001
55-2805533,,,,,,,,,,,,,,,0,0.387509,1.046787,1.391965,1.534636,1.7517719999999999,2.047815,2.753368,2.962847,3.254573,3.4890350000000003,3.7743990000000003,4.006246,4.460656,4.823712,4.996256000000001,5.406826000000001,6.189944000000001
56-2802215,,,,,,,,,,,,,,,,0,0.6592779999999999,1.004456,1.147127,1.364263,1.660306,2.365859,2.575338,2.867064,3.1015260000000002,3.38689,3.6187370000000003,4.0731470000000005,4.436203000000001,4.608747000000001,5.019317000000001,5.802435000000001
57-2802212,,,,,,,,,,,,,,,,,0,0.34517800000000004,0.48784900000000003,0.7049850000000001,1.001028,1.706581,1.9160599999999999,2.207786,2.442248,2.727612,2.9594590000000003,3.4138690000000005,3.7769250000000003,3.949469,4.360039,5.143157
58-2802208,,,,,,,,,,,,,,,,,,0,0.142671,0.359807,0.65585,1.3614030000000001,1.5708820000000001,1.8626080000000003,2.0970700000000004,2.3824340000000004,2.6142810000000005,3.0686910000000007,3.4317470000000005,3.6042910000000004,4.014861000000001,4.797979000000001
59-2802210,,,,,,,,,,,,,,,,,,,0,0.21713600000000002,0.513179,1.2187320000000001,1.4282110000000001,1.7199370000000003,1.9543990000000002,2.2397630000000004,2.4716100000000005,2.9260200000000007,3.2890760000000006,3.4616200000000004,3.8721900000000002,4.655308
60-2802213,,,,,,,,,,,,,,,,,,,,0,0.296043,1.001596,1.211075,1.5028009999999998,1.7372629999999998,2.022627,2.254474,2.7088840000000003,3.07194,3.244484,3.655054,4.438172
61-2802220,,,,,,,,,,,,,,,,,,,,,0,0.705553,0.915032,1.206758,1.44122,1.726584,1.9584309999999998,2.412841,2.7758969999999996,2.9484409999999994,3.3590109999999993,4.142128999999999
62-2801901,,,,,,,,,,,,,,,,,,,,,,0,0.209479,0.501205,0.735667,1.021031,1.252878,1.707288,2.070344,2.2428879999999998,2.6534579999999997,3.4365759999999996
63-2805900,,,,,,,,,,,,,,,,,,,,,,,0,0.29172600000000004,0.526188,0.811552,1.043399,1.497809,1.860865,2.033409,2.4439789999999997,3.2270969999999997
64-2801903,,,,,,,,,,,,,,,,,,,,,,,,0,0.23446199999999998,0.519826,0.751673,1.206083,1.569139,1.741683,2.152253,2.935371
65-2803532,,,,,,,,,,,,,,,,,,,,,,,,,0,0.285364,0.517211,0.9716210000000001,1.3346770000000001,1.5072210000000001,1.9177910000000002,2.7009090000000002
66-2801819,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23184699999999997,0.686257,1.049313,1.221857,1.6324269999999999,2.415545
67-2803807,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45441000000000004,0.817466,0.9900100000000001,1.4005800000000002,2.183698
68-2804958,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.363056,0.5356,0.94617,1.729288
69-2803816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.172544,0.583114,1.3662320000000001
70-2805434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41057,1.1936879999999999
71-2804900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.783118
72-2805978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
