순번_정류장ID,49-2804554,50-2804552,51-2804550,52-2804548,53-2804072,54-2804545,55-2804546,56-2804068,57-2804542,58-2804540,59-2804538,60-2804536,61-2804065,62-2800297,63-2800261,64-2803997,65-2800290,66-2800289,67-2803934,68-2800286,69-2803932,70-2803596,71-2800283,72-2800281,73-2800280,74-2800278,75-2806663,76-2804031,77-2800260,78-2800275,79-2804713,80-2803598,81-2803600,82-2800273,83-2803601,84-2804331,85-2803581,86-2800271,87-2805489,88-2807150,89-2804581,90-2804582,91-2800267,92-2804032
59-2804538,,,,,,,,,,,0,0.21693400000000002,0.797782,1.01705,1.607583,2.1471109999999998,2.513302,2.970107,4.277091,5.163253000000001,5.449513000000001,6.4409800000000015,6.885409000000002,7.594849000000002,8.167068000000002,8.304002000000002,9.244828000000002,9.886145000000003,10.118873000000002,10.444552000000002,10.622696000000001,11.133832000000002,11.576761000000001,11.779370000000002,11.960986000000002,12.215306000000002,12.696638000000002,13.203568000000002,13.567817000000002,13.908752000000002,14.210005000000002,14.570193000000003,15.208918000000004,15.765156000000005
60-2804536,,,,,,,,,,,,0,0.5808479999999999,0.8001159999999999,1.3906489999999998,1.9301769999999998,2.2963679999999997,2.753173,4.060157,4.946319000000001,5.232579000000001,6.224046000000001,6.668475000000002,7.3779150000000016,7.950134000000001,8.087068,9.027894,9.669211,9.901939,10.227618,10.405762,10.916898,11.359827,11.562436,11.744052,11.998372,12.479704,12.986634,13.350883,13.691818,13.993071,14.353259000000001,14.991984000000002,15.548222000000003
61-2804065,,,,,,,,,,,,,0,0.219268,0.809801,1.349329,1.71552,2.172325,3.4793089999999998,4.365470999999999,4.651731,5.643198,6.087627,6.797067,7.369286,7.50622,8.447046,9.088363000000001,9.321091000000001,9.64677,9.824914,10.33605,10.778979,10.981588,11.163204,11.417524,11.898856,12.405786,12.770035,13.11097,13.412223000000001,13.772411000000002,14.411136000000003,14.967374000000003
62-2800297,,,,,,,,,,,,,,0,0.590533,1.130061,1.496252,1.9530569999999998,3.2600409999999997,4.146203,4.432463,5.42393,5.868359000000001,6.577799000000001,7.150018,7.286952,8.227778,8.869095000000002,9.101823000000001,9.427502,9.605646,10.116782,10.559711,10.76232,10.943936,11.198256,11.679588,12.186518000000001,12.550767,12.891702,13.192955000000001,13.553143000000002,14.191868000000003,14.748106000000003
63-2800261,,,,,,,,,,,,,,,0,0.539528,0.9057189999999999,1.362524,2.669508,3.55567,3.84193,4.833397,5.277826,5.987266,6.559485,6.696419,7.637245,8.278562,8.51129,8.836969,9.015113,9.526249,9.969178,10.171787,10.353403,10.607723,11.089055,11.595985,11.960234,12.301169,12.602422,12.962610000000002,13.601335000000002,14.157573000000003
64-2803997,,,,,,,,,,,,,,,,0,0.366191,0.8229960000000001,2.1299799999999998,3.016142,3.302402,4.293869,4.738298,5.447738,6.019957,6.156891,7.097717,7.739034,7.971762,8.297441,8.475584999999999,8.986721,9.429649999999999,9.632259,9.813875,10.068195,10.549527,11.056457,11.420706,11.761641,12.062894,12.423082,13.061807000000002,13.618045000000002
65-2800290,,,,,,,,,,,,,,,,,0,0.456805,1.763789,2.649951,2.936211,3.9276780000000002,4.372107000000001,5.0815470000000005,5.653766,5.7907,6.731526000000001,7.3728430000000005,7.605571,7.93125,8.109394,8.62053,9.063459,9.266068,9.447684,9.702004,10.183336,10.690266000000001,11.054515,11.39545,11.696703,12.056891,12.695616000000001,13.251854000000002
66-2800289,,,,,,,,,,,,,,,,,,0,1.306984,2.193146,2.479406,3.470873,3.915302,4.624742,5.196961,5.333895,6.274721,6.916038,7.148766,7.474445,7.652589,8.163725,8.606653999999999,8.809263,8.990879,9.245199,9.726531,10.233461,10.59771,10.938645,11.239898,11.600086000000001,12.238811000000002,12.795049000000002
67-2803934,,,,,,,,,,,,,,,,,,,0,0.8861620000000001,1.172422,2.163889,2.608318,3.317758,3.889977,4.026911,4.9677370000000005,5.609054,5.841782,6.167461,6.345605,6.8567409999999995,7.29967,7.502279,7.683895,7.938215,8.419547,8.926477,9.290726,9.631661,9.932914,10.293102000000001,10.931827000000002,11.488065000000002
68-2800286,,,,,,,,,,,,,,,,,,,,0,0.28626,1.277727,1.722156,2.431596,3.003815,3.140749,4.081575,4.722892,4.95562,5.281299,5.459442999999999,5.970578999999999,6.413507999999999,6.616116999999999,6.797732999999999,7.052052999999999,7.533384999999999,8.040315,8.404563999999999,8.745498999999999,9.046751999999998,9.406939999999999,10.045665,10.601903
69-2803932,,,,,,,,,,,,,,,,,,,,,0,0.991467,1.435896,2.145336,2.717555,2.854489,3.795315,4.436632,4.66936,4.995039,5.173183,5.6843189999999995,6.127248,6.329857,6.511473,6.7657929999999995,7.247125,7.754054999999999,8.118303999999998,8.459238999999998,8.760492,9.12068,9.759405000000001,10.315643000000001
70-2803596,,,,,,,,,,,,,,,,,,,,,,0,0.444429,1.153869,1.7260879999999998,1.863022,2.803848,3.445165,3.6778929999999996,4.003571999999999,4.181715999999999,4.6928519999999985,5.135780999999999,5.338389999999999,5.520005999999999,5.7743259999999985,6.255657999999999,6.762587999999998,7.126836999999998,7.467771999999998,7.769024999999998,8.129212999999998,8.767937999999997,9.324175999999998
71-2800283,,,,,,,,,,,,,,,,,,,,,,,0,0.70944,1.2816589999999999,1.418593,2.359419,3.000736,3.2334639999999997,3.5591429999999997,3.737287,4.248423,4.691352,4.893961,5.075577,5.329897,5.811229,6.318159,6.682408,7.023343,7.324596,7.684784,8.323509,8.879747
72-2800281,,,,,,,,,,,,,,,,,,,,,,,,0,0.5722189999999999,0.7091529999999999,1.649979,2.291296,2.524024,2.849703,3.027847,3.538983,3.981912,4.184521,4.366137,4.620457,5.101789,5.608719,5.972968,6.313903,6.615156,6.975344,7.614069,8.170307
73-2800280,,,,,,,,,,,,,,,,,,,,,,,,,0,0.136934,1.07776,1.719077,1.951805,2.277484,2.455628,2.966764,3.409693,3.6123019999999997,3.7939179999999997,4.048238,4.52957,5.036499999999999,5.400748999999999,5.741683999999999,6.042936999999999,6.403124999999999,7.041849999999999,7.598087999999999
74-2800278,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.940826,1.582143,1.8148710000000001,2.14055,2.3186940000000003,2.8298300000000003,3.272759,3.475368,3.656984,3.911304,4.3926359999999995,4.899565999999999,5.263814999999999,5.604749999999999,5.906002999999999,6.266190999999999,6.904915999999999,7.461153999999999
75-2806663,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.641317,0.8740450000000001,1.199724,1.377868,1.889004,2.331933,2.5345419999999996,2.7161579999999996,2.9704779999999995,3.4518099999999996,3.9587399999999997,4.322989,4.663924,4.965177,5.325365,5.96409,6.520327999999999
76-2804031,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23272800000000002,0.558407,0.736551,1.247687,1.690616,1.893225,2.074841,2.329161,2.810493,3.3174230000000002,3.6816720000000003,4.022607000000001,4.323860000000001,4.684048000000001,5.322773000000001,5.879011
77-2800260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.325679,0.503823,1.014959,1.457888,1.6604970000000001,1.8421130000000001,2.096433,2.5777650000000003,3.0846950000000004,3.4489440000000005,3.7898790000000004,4.091132,4.45132,5.090045,5.646283
