순번_정류장ID,72-2801394,73-2801431,74-2801178,75-2801179,76-2801424,77-2801411,78-2801401,79-2801409,80-2801449,81-2801493,82-2801515,83-2801589,84-2801619,85-2801658,86-2801672,87-2801684,88-2801718,89-2801741,90-2801750,91-2801755,92-2801765,93-2801775,94-2801789,95-2801802,96-2802011,97-2802692,98-2802713,99-2802744,100-2802767,101-2802785,102-2802796,103-2802177,104-2802817,105-2802618,106-2802828,107-2802193,108-2802221,109-2802224,110-2802242,111-2802265,112-2802279,113-2802286,114-2802294,115-2802298,116-2802297,117-2802301,118-2802311,119-2802321,120-2802322,121-2802324,122-2802339,123-2806039,124-2802343,125-2804954,126-2805056,127-2806086,128-2806087,129-2805776,130-2805777,131-2806669,132-2803663,133-2802587,134-2802580,135-2802585,136-2802374
72-2801394,0,0.297645,0.8424720000000001,1.4243040000000002,1.8808300000000002,2.1600810000000004,2.4475250000000006,2.7098120000000008,3.0853010000000007,3.439826000000001,3.656421000000001,4.035859000000001,4.298484000000001,4.757981000000001,5.1201170000000005,5.559612,6.041994000000001,6.476568,6.875977000000001,7.258573000000001,7.631331000000001,7.967705000000001,8.206353000000002,8.500367000000002,9.029336000000002,9.602890000000002,9.962679000000001,10.376895000000001,10.689547000000001,11.036462,11.315165,11.632384,12.078296,12.407138,12.672235,13.801587000000001,15.372807000000002,15.688358000000001,16.195596000000002,16.564587000000003,17.174792000000004,17.539078000000003,18.019384000000002,18.212263000000004,18.614550000000005,19.222418000000005,19.611238000000004,19.895127000000002,20.419257,20.891688000000002,21.758347,22.068404,22.520780000000002,23.117340000000002,23.538626,25.51728,25.767547999999998,26.435382999999998,26.763206999999998,27.052289,27.828303,29.591291,30.093345,30.642682,30.850896000000002
73-2801431,,0,0.5448270000000001,1.126659,1.583185,1.8624360000000002,2.1498800000000005,2.4121670000000006,2.7876560000000006,3.142181000000001,3.3587760000000006,3.7382140000000006,4.000839000000001,4.460336000000001,4.822472000000001,5.261967000000001,5.7443490000000015,6.178923000000001,6.578332000000001,6.960928000000002,7.333686000000002,7.670060000000002,7.9087080000000025,8.202722000000003,8.731691000000003,9.305245000000003,9.665034000000002,10.079250000000002,10.391902000000002,10.738817000000001,11.017520000000001,11.334739,11.780651,12.109493,12.374590000000001,13.503942000000002,15.075162000000002,15.390713000000002,15.897951,16.266942,16.877147,17.241433,17.721739,17.914618,18.316905000000002,18.924773000000002,19.313593,19.597482,20.121612,20.594043,21.460701999999998,21.770758999999998,22.223135,22.819695,23.240980999999998,25.219634999999997,25.469902999999995,26.137737999999995,26.465561999999995,26.754643999999995,27.530657999999995,29.293645999999995,29.795699999999997,30.345036999999998,30.553251
74-2801178,,,0,0.581832,1.0383580000000001,1.317609,1.605053,1.86734,2.242829,2.597354,2.813949,3.193387,3.456012,3.915509,4.277645,4.71714,5.199522,5.6340959999999995,6.033505,6.416101,6.788859,7.125233000000001,7.363881000000001,7.657895000000001,8.186864,8.760418,9.120206999999999,9.534422999999999,9.847074999999998,10.193989999999998,10.472692999999998,10.789911999999998,11.235823999999997,11.564665999999997,11.829762999999998,12.959114999999999,14.530335,14.845885999999998,15.353123999999998,15.722114999999997,16.332319999999996,16.696605999999996,17.176911999999994,17.369790999999996,17.772077999999997,18.379945999999997,18.768765999999996,19.052654999999994,19.576784999999994,20.049215999999994,20.915874999999993,21.225931999999993,21.678307999999994,22.274867999999994,22.696153999999993,24.67480799999999,24.92507599999999,25.59291099999999,25.92073499999999,26.20981699999999,26.98583099999999,28.74881899999999,29.25087299999999,29.800209999999993,30.008423999999994
75-2801179,,,,0,0.45652600000000004,0.7357770000000001,1.0232210000000002,1.285508,1.660997,2.015522,2.2321169999999997,2.6115549999999996,2.8741799999999995,3.333677,3.695813,4.135308,4.6176900000000005,5.052264,5.451673,5.834269000000001,6.207027000000001,6.543401000000001,6.7820490000000015,7.076063000000001,7.605032000000001,8.178586000000001,8.538375,8.952591,9.265243,9.612157999999999,9.890861,10.208079999999999,10.653991999999999,10.982833999999999,11.247931,12.377283,13.948503,14.264054,14.771291999999999,15.140282999999998,15.750487999999999,16.114774,16.59508,16.787959,17.190246000000002,17.798114,18.186934,18.470823,18.994953,19.467384,20.334042999999998,20.644099999999998,21.096476,21.693036,22.114321999999998,24.092975999999997,24.343243999999995,25.011078999999995,25.338902999999995,25.627984999999995,26.403998999999995,28.166986999999995,28.669040999999996,29.218377999999998,29.426592
76-2801424,,,,,0,0.279251,0.5666950000000001,0.8289820000000001,1.204471,1.558996,1.775591,2.155029,2.4176539999999997,2.8771509999999996,3.2392869999999996,3.6787819999999996,4.161163999999999,4.595737999999999,4.995146999999999,5.377743,5.750501,6.086875,6.3255230000000005,6.619537,7.148506,7.72206,8.081849,8.496065,8.808717,9.155631999999999,9.434334999999999,9.751553999999999,10.197465999999999,10.526307999999998,10.791405,11.920757,13.491977,13.807528,14.314765999999999,14.683756999999998,15.293961999999999,15.658247999999999,16.138554,16.331433,16.73372,17.341588,17.730408,18.014297,18.538427,19.010858,19.877516999999997,20.187573999999998,20.63995,21.23651,21.657795999999998,23.636449999999996,23.886717999999995,24.554552999999995,24.882376999999995,25.171458999999995,25.947472999999995,27.710460999999995,28.212514999999996,28.761851999999998,28.970066
77-2801411,,,,,,0,0.28744400000000003,0.549731,0.9252199999999999,1.279745,1.49634,1.875778,2.138403,2.5979,2.960036,3.399531,3.881913,4.3164869999999995,4.715896,5.098492,5.47125,5.807624000000001,6.046272000000001,6.340286000000001,6.869255000000001,7.4428090000000005,7.802598000000001,8.216814000000001,8.529466000000001,8.876381,9.155084,9.472303,9.918215,10.247057,10.512154,11.641506000000001,13.212726000000002,13.528277000000001,14.035515,14.404506,15.014711,15.378997,15.859303,16.052182000000002,16.454469000000003,17.062337000000003,17.451157000000002,17.735046,18.259176,18.731607,19.598266,19.908323,20.360699,20.957259,21.378545,23.357198999999998,23.607466999999996,24.275301999999996,24.603125999999996,24.892207999999997,25.668221999999997,27.431209999999997,27.933263999999998,28.482601,28.690815
78-2801401,,,,,,,0,0.262287,0.6377759999999999,0.9923009999999999,1.2088959999999997,1.5883339999999997,1.8509589999999996,2.3104559999999994,2.6725919999999994,3.1120869999999994,3.5944689999999992,4.029042999999999,4.428451999999999,4.8110479999999995,5.183806,5.52018,5.758828,6.052842,6.581811,7.155365,7.515154,7.92937,8.242022,8.588937,8.86764,9.184859,9.630771,9.959613,10.22471,11.354062,12.925282000000001,13.240833,13.748071,14.117061999999999,14.727267,15.091553,15.571859,15.764738,16.167025,16.774893,17.163712999999998,17.447601999999996,17.971731999999996,18.444162999999996,19.310821999999995,19.620878999999995,20.073254999999996,20.669814999999996,21.091100999999995,23.069754999999994,23.320022999999992,23.987857999999992,24.315681999999992,24.604763999999992,25.380777999999992,27.143765999999992,27.645819999999993,28.195156999999995,28.403370999999996
79-2801409,,,,,,,,0,0.37548899999999996,0.7300139999999999,0.9466089999999999,1.326047,1.5886719999999999,2.0481689999999997,2.4103049999999997,2.8497999999999997,3.3321819999999995,3.7667559999999995,4.1661649999999995,4.548761,4.921519,5.257893,5.496541000000001,5.790555,6.319524,6.893078,7.252867,7.667083,7.979735,8.326649999999999,8.605353,8.922571999999999,9.368483999999999,9.697325999999999,9.962423,11.091775,12.662995,12.978546,13.485783999999999,13.854774999999998,14.464979999999999,14.829265999999999,15.309572,15.502450999999999,15.904737999999998,16.512605999999998,16.901425999999997,17.185314999999996,17.709444999999995,18.181875999999995,19.048534999999994,19.358591999999994,19.810967999999995,20.407527999999996,20.828813999999994,22.807467999999993,23.05773599999999,23.72557099999999,24.05339499999999,24.34247699999999,25.11849099999999,26.88147899999999,27.383532999999993,27.932869999999994,28.141083999999996
80-2801449,,,,,,,,,0,0.354525,0.57112,0.950558,1.213183,1.67268,2.034816,2.474311,2.956693,3.391267,3.790676,4.173272,4.54603,4.882404,5.121052000000001,5.415066,5.944035,6.517589,6.877378,7.291594,7.604246,7.951161,8.229864,8.547082999999999,8.992994999999999,9.321836999999999,9.586934,10.716286,12.287506,12.603057,13.110294999999999,13.479285999999998,14.089490999999999,14.453776999999999,14.934083,15.126961999999999,15.529248999999998,16.137117,16.525937,16.809825999999997,17.333955999999997,17.806386999999997,18.673045999999996,18.983102999999996,19.435478999999997,20.032038999999997,20.453324999999996,22.431978999999995,22.682246999999993,23.350081999999993,23.677905999999993,23.966987999999994,24.743001999999994,26.505989999999994,27.008043999999995,27.557380999999996,27.765594999999998
81-2801493,,,,,,,,,,0,0.21659499999999998,0.596033,0.858658,1.318155,1.680291,2.119786,2.602168,3.036742,3.4361509999999997,3.8187469999999997,4.191504999999999,4.5278789999999995,4.766527,5.060541,5.58951,6.163063999999999,6.522853,6.937068999999999,7.249720999999999,7.596635999999999,7.875338999999999,8.192558,8.63847,8.967312,9.232409,10.361761000000001,11.932981000000002,12.248532,12.75577,13.124761,13.734966,14.099252,14.579558,14.772437,15.174724,15.782592,16.171412,16.455301,16.979430999999998,17.451862,18.318520999999997,18.628577999999997,19.080954,19.677514,20.098799999999997,22.077453999999996,22.327721999999994,22.995556999999994,23.323380999999994,23.612462999999995,24.388476999999995,26.151464999999995,26.653518999999996,27.202855999999997,27.41107
