순번_정류장ID,1-2807273,2-2800328,3-2800630,4-2807080,5-2807078,6-2806214,7-2806242,8-2806244,9-2801157,10-2801151,11-2801145,12-2806923,13-2801128,14-2801120,15-2800852,16-2800845,17-2800854,18-2801087,19-2801055,20-2801043,21-2801024,22-2801003,23-2800969,24-2800959,25-2800941,26-2800927,27-2800925,28-2800923,29-2800874,30-2805941,31-2800821,32-2800876,33-2800846,34-2807334,35-2804991,36-2800830,37-2800828,38-2803432,39-2803438,40-2803451,41-2803453,42-2803433
29-2800874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.288902,0.645362,0.8670359999999999,1.1469,1.660633,4.84374,5.192935,7.503,7.922633,9.143045,10.913361,12.10895,13.272242
30-2805941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35646,0.5781339999999999,0.8579979999999999,1.371731,4.554838,4.904033,7.214098,7.633731,8.854143,10.624459,11.820048,12.98334
31-2800821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22167399999999998,0.501538,1.015271,4.198378,4.547573,6.857638,7.277271,8.497683,10.267999,11.463588,12.62688
32-2800876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.279864,0.793597,3.9767040000000002,4.325899000000001,6.635964000000001,7.0555970000000015,8.276009000000002,10.046325000000001,11.241914000000001,12.405206000000002
33-2800846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513733,3.69684,4.046035,6.3561,6.775733,7.996145,9.766461,10.96205,12.125342
34-2807334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.183107,3.532302,5.842367,6.2620000000000005,7.482412,9.252728,10.448317,11.611609
35-2804991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.349195,2.65926,3.0788930000000003,4.299305,6.069621000000001,7.265210000000001,8.428502
36-2800830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.3100650000000003,2.7296980000000004,3.9501100000000005,5.720426000000001,6.916015000000001,8.079307
37-2800828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.419633,1.640045,3.410361,4.60595,5.769242
38-2803432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.220412,2.990728,4.186317,5.349609
39-2803438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.770316,2.9659050000000002,4.1291970000000005
40-2803451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.195589,2.3588810000000002
41-2803453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.163292
42-2803433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
