순번_정류장ID,37-2806578,38-2805419,39-2805722,40-2805399,41-2806080,42-2804477,43-2804478,44-2800034,45-2800047,46-2804479,47-2804480,48-2804481,49-2805071,50-2803585,51-2803586,52-2800056,53-2800057,54-2800006,55-2800299,56-2804058,57-2800295,58-2804482,59-2800300,60-2805078,61-2800297,62-2803996,63-2803994,64-2803992,65-2806003,66-2803990,67-2803981,68-2806017,69-2803980,70-2805721,71-2805719,72-2803976,73-2803974
52-2800056,,,,,,,,,,,,,,,,0,0.935401,2.981249,3.775557,5.4650870000000005,5.851221000000001,6.371174000000001,6.953704000000001,7.677523000000001,7.825763000000001,8.129896,8.536088000000001,8.990849,9.746452000000001,11.767892000000002,12.461414000000001,13.221611000000001,13.322238,13.525334,13.847424,14.490149,14.924585
53-2800057,,,,,,,,,,,,,,,,,0,2.045848,2.840156,4.529686,4.91582,5.435773,6.018303,6.742122,6.8903620000000005,7.194495000000001,7.600687000000001,8.055448,8.811051,10.832491000000001,11.526013,12.28621,12.386837,12.589933,12.912023,13.554748,13.989184
54-2800006,,,,,,,,,,,,,,,,,,0,0.794308,2.483838,2.869972,3.3899250000000003,3.972455,4.696274,4.844514,5.148647,5.554839,6.009600000000001,6.7652030000000005,8.786643000000002,9.480165000000001,10.240362000000001,10.340989,10.544085,10.866175,11.5089,11.943336
55-2800299,,,,,,,,,,,,,,,,,,,0,1.68953,2.075664,2.5956170000000003,3.178147,3.901966,4.050206,4.354339,4.760531,5.215292,5.970895,7.992335,8.685857,9.446054,9.546681,9.749777,10.071867,10.714592,11.149028
56-2804058,,,,,,,,,,,,,,,,,,,,0,0.38613400000000003,0.9060870000000001,1.488617,2.2124360000000003,2.360676,2.664809,3.071001,3.525762,4.281365,6.302805,6.996327,7.756524,7.857151,8.060247,8.382337,9.025062,9.459498
57-2800295,,,,,,,,,,,,,,,,,,,,,0,0.519953,1.1024829999999999,1.8263019999999999,1.9745419999999998,2.278675,2.6848669999999997,3.1396279999999996,3.895231,5.916671,6.610193,7.3703899999999996,7.471017,7.674113,7.996203,8.638928,9.073364
58-2804482,,,,,,,,,,,,,,,,,,,,,,0,0.58253,1.306349,1.454589,1.758722,2.164914,2.619675,3.375278,5.396718,6.09024,6.850436999999999,6.951064,7.15416,7.47625,8.118975,8.553411
59-2800300,,,,,,,,,,,,,,,,,,,,,,,0,0.723819,0.872059,1.176192,1.5823839999999998,2.0371449999999998,2.7927479999999996,4.814188,5.507709999999999,6.267906999999999,6.3685339999999995,6.57163,6.89372,7.5364450000000005,7.970881
60-2805078,,,,,,,,,,,,,,,,,,,,,,,,0,0.14824,0.452373,0.858565,1.313326,2.068929,4.090369,4.783891,5.5440879999999995,5.644715,5.847811,6.169901,6.812626,7.247062
61-2800297,,,,,,,,,,,,,,,,,,,,,,,,,0,0.304133,0.710325,1.165086,1.920689,3.9421290000000004,4.635651,5.395848,5.496475,5.699571000000001,6.021661000000001,6.664386,7.098822
62-2803996,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.406192,0.860953,1.616556,3.6379960000000002,4.331518,5.091715,5.192342,5.395438,5.717528000000001,6.360253,6.794689
63-2803994,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45476099999999997,1.210364,3.2318040000000003,3.925326,4.685523,4.78615,4.9892460000000005,5.311336000000001,5.954061000000001,6.388497000000001
64-2803992,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.755603,2.777043,3.4705649999999997,4.2307619999999995,4.331389,4.534485,4.856575,5.4993,5.933736
65-2806003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.02144,2.714962,3.4751589999999997,3.5757859999999995,3.7788819999999994,4.100972,4.743696999999999,5.178132999999999
66-2803990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.693522,1.453719,1.554346,1.757442,2.079532,2.722257,3.1566929999999997
67-2803981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.760197,0.860824,1.06392,1.38601,2.028735,2.463171
68-2806017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.100627,0.30372299999999997,0.625813,1.268538,1.702974
69-2803980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.203096,0.5251859999999999,1.167911,1.602347
70-2805721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32209,0.964815,1.399251
71-2805719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.642725,1.077161
72-2803976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.434436
73-2803974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
