순번_정류장ID,1-2807327,2-2802586,3-2802583,4-2802574,5-2802567,6-2802557,7-2802554,8-2807485,9-2807487,10-2802568,11-2802551,12-2802377,13-2802356,14-2802518,15-2802493,16-2805021,17-2802491,18-2802514,19-2802522,20-2802375,21-2802507,22-2802467,23-2806673,24-2802470,25-2802469,26-2802465,27-2802463,28-2802460,29-2802450,30-2802455,31-2802476,32-2802484,33-2802458,34-2802446,35-2802447,36-2802466,37-2805715,38-2802477,39-2802479,40-2802480,41-2802472,42-2802448,43-2802421,44-2802407,45-2802398,46-2802396,47-2802394,48-2802892,49-2802869,50-2802822,51-2802818,52-2802817,53-2802825,54-2802870
21-2802507,,,,,,,,,,,,,,,,,,,,,0,0.622737,0.809597,1.199638,1.334763,1.4897369999999999,1.6877799999999998,1.9518589999999998,2.351323,2.695397,3.080304,3.5352259999999998,4.037399,4.433047999999999,4.536955,4.83855,5.066997,5.306277,5.679823,5.8669009999999995,6.059075999999999,6.371646999999999,6.716208999999999,7.080962999999999,7.754199999999999,8.215186999999998,8.639632999999998,9.235053999999998,9.613058999999998,9.965456999999997,10.115670999999997,10.390999999999996,10.526798999999997,10.836695999999996
22-2802467,,,,,,,,,,,,,,,,,,,,,,0,0.18686,0.576901,0.712026,0.867,1.065043,1.329122,1.728586,2.07266,2.457567,2.912489,3.414662,3.810311,3.914218,4.215813,4.44426,4.68354,5.057086,5.244164,5.436338999999999,5.7489099999999995,6.093471999999999,6.458226,7.131463,7.59245,8.016896000000001,8.612317000000001,8.990322,9.34272,9.492934,9.768263,9.904062,10.213959
23-2806673,,,,,,,,,,,,,,,,,,,,,,,0,0.39004099999999997,0.525166,0.68014,0.8781829999999999,1.1422619999999999,1.541726,1.8858,2.270707,2.7256289999999996,3.2278019999999996,3.6234509999999998,3.7273579999999997,4.028953,4.2574,4.49668,4.870226,5.057303999999999,5.249478999999999,5.562049999999999,5.906611999999999,6.271365999999999,6.944602999999999,7.405589999999999,7.830035999999999,8.425456999999998,8.803461999999998,9.155859999999997,9.306073999999997,9.581402999999996,9.717201999999997,10.027098999999996
24-2802470,,,,,,,,,,,,,,,,,,,,,,,,0,0.135125,0.290099,0.48814199999999996,0.752221,1.151685,1.495759,1.8806660000000002,2.3355880000000004,2.8377610000000004,3.2334100000000006,3.3373170000000005,3.6389120000000004,3.8673590000000004,4.106639,4.4801850000000005,4.667263,4.859438,5.172009,5.516571,5.881325,6.554562000000001,7.015549000000001,7.439995000000001,8.035416000000001,8.413421000000001,8.765819,8.916033,9.191362,9.327161,9.637058
25-2802469,,,,,,,,,,,,,,,,,,,,,,,,,0,0.154974,0.353017,0.6170960000000001,1.0165600000000001,1.3606340000000001,1.7455410000000002,2.200463,2.702636,3.098285,3.202192,3.503787,3.732234,3.971514,4.34506,4.532138,4.7243129999999995,5.036884,5.3814459999999995,5.7462,6.419437,6.8804240000000005,7.30487,7.900291,8.278296000000001,8.630694000000002,8.780908000000002,9.056237000000001,9.192036000000002,9.501933000000001
26-2802465,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198043,0.46212200000000003,0.861586,1.20566,1.590567,2.045489,2.547662,2.943311,3.047218,3.348813,3.57726,3.81654,4.190086,4.377164,4.569338999999999,4.8819099999999995,5.226471999999999,5.591225999999999,6.264462999999999,6.7254499999999995,7.149895999999999,7.745316999999999,8.123322,8.475719999999999,8.625933999999999,8.901262999999998,9.037061999999999,9.346958999999998
27-2802463,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.264079,0.663543,1.007617,1.3925239999999999,1.847446,2.3496189999999997,2.745268,2.849175,3.1507699999999996,3.3792169999999997,3.6184969999999996,3.992043,4.179120999999999,4.371295999999999,4.683866999999999,5.028428999999999,5.393182999999999,6.066419999999999,6.527406999999999,6.951852999999999,7.547273999999999,7.925278999999999,8.277676999999999,8.427890999999999,8.703219999999998,8.839018999999999,9.148915999999998
28-2802460,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.399464,0.743538,1.1284450000000001,1.5833670000000002,2.08554,2.481189,2.585096,2.886691,3.115138,3.354418,3.727964,3.915042,4.107217,4.4197880000000005,4.76435,5.129104,5.802341,6.2633280000000005,6.687774,7.283195,7.6612,8.013598,8.163812,8.439141,8.57494,8.884837
29-2802450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.344074,0.728981,1.183903,1.686076,2.081725,2.185632,2.487227,2.715674,2.954954,3.3285,3.515578,3.7077530000000003,4.0203240000000005,4.364886,4.72964,5.402877,5.863864,6.28831,6.883731,7.261736,7.614134,7.764348,8.039677,8.175476,8.485373
30-2802455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.384907,0.839829,1.342002,1.7376509999999998,1.8415579999999998,2.143153,2.3716,2.61088,2.984426,3.171504,3.3636790000000003,3.6762500000000005,4.020812,4.385566000000001,5.058803000000001,5.519790000000001,5.944236000000001,6.539657000000001,6.917662000000001,7.270060000000001,7.420274000000001,7.695603000000001,7.831402000000001,8.141299
31-2802476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45492200000000005,0.957095,1.352744,1.456651,1.758246,1.986693,2.225973,2.5995190000000004,2.7865970000000004,2.9787720000000006,3.291343000000001,3.6359050000000006,4.000659000000001,4.673896000000001,5.134883000000001,5.559329000000001,6.154750000000001,6.532755000000001,6.885153000000001,7.035367000000001,7.310696000000001,7.4464950000000005,7.756392000000001
32-2802484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.502173,0.8978219999999999,1.0017289999999999,1.303324,1.531771,1.771051,2.144597,2.331675,2.5238500000000004,2.8364210000000005,3.1809830000000003,3.5457370000000004,4.218974,4.6799610000000005,5.104407,5.699828,6.077833,6.430231,6.580445,6.855774,6.991573000000001,7.301470000000001
33-2802458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.395649,0.499556,0.801151,1.029598,1.268878,1.6424239999999999,1.829502,2.021677,2.334248,2.67881,3.043564,3.716801,4.177788,4.602233999999999,5.197654999999999,5.575659999999999,5.928057999999999,6.078271999999999,6.353600999999999,6.4894,6.799297
34-2802446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.103907,0.40550200000000003,0.633949,0.873229,1.246775,1.433853,1.626028,1.938599,2.2831609999999998,2.647915,3.3211519999999997,3.7821389999999995,4.206585,4.8020059999999996,5.1800109999999995,5.5324089999999995,5.6826229999999995,5.957952,6.093750999999999,6.403648
35-2802447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301595,0.530042,0.7693220000000001,1.142868,1.329946,1.522121,1.834692,2.179254,2.544008,3.2172449999999997,3.6782319999999995,4.102677999999999,4.698098999999999,5.076103999999999,5.428501999999999,5.578715999999999,5.854044999999999,5.989844,6.299741
36-2802466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22844699999999998,0.467727,0.8412729999999999,1.028351,1.220526,1.533097,1.877659,2.242413,2.91565,3.3766369999999997,3.8010829999999998,4.396504,4.774509,5.126907,5.277121,5.55245,5.688249000000001,5.998146000000001
37-2805715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23928000000000002,0.612826,0.799904,0.9920789999999999,1.3046499999999999,1.649212,2.013966,2.687203,3.1481899999999996,3.5726359999999997,4.168056999999999,4.546061999999999,4.898459999999999,5.048673999999999,5.324002999999999,5.459802,5.769699
38-2802477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.373546,0.560624,0.752799,1.06537,1.409932,1.774686,2.447923,2.9089099999999997,3.3333559999999998,3.9287769999999997,4.306782,4.65918,4.809394,5.084723,5.220522000000001,5.530419000000001
39-2802479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.187078,0.379253,0.691824,1.036386,1.40114,2.074377,2.535364,2.95981,3.555231,3.933236,4.285634,4.435848,4.711177,4.846976,5.156873
40-2802480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.192175,0.504746,0.849308,1.214062,1.887299,2.348286,2.772732,3.368153,3.746158,4.098556,4.24877,4.5240990000000005,4.659898,4.969795
41-2802472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.312571,0.657133,1.021887,1.6951239999999999,2.1561109999999997,2.5805569999999998,3.1759779999999997,3.5539829999999997,3.9063809999999997,4.056595,4.331924,4.4677229999999994,4.77762
42-2802448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.344562,0.7093160000000001,1.3825530000000001,1.8435400000000002,2.267986,2.863407,3.241412,3.59381,3.744024,4.019353,4.155151999999999,4.465049
43-2802421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.364754,1.0379909999999999,1.498978,1.9234239999999998,2.518845,2.8968499999999997,3.2492479999999997,3.3994619999999998,3.674791,3.81059,4.120487
44-2802407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.673237,1.134224,1.5586699999999998,2.1540909999999998,2.5320959999999997,2.8844939999999997,3.0347079999999997,3.310037,3.445836,3.7557329999999998
45-2802398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.460987,0.8854329999999999,1.480854,1.8588589999999998,2.211257,2.361471,2.6368,2.772599,3.082496
46-2802396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.424446,1.019867,1.397872,1.75027,1.900484,2.175813,2.3116120000000002,2.621509
47-2802394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.595421,0.973426,1.325824,1.476038,1.751367,1.887166,2.197063
48-2802892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37800500000000004,0.730403,0.880617,1.155946,1.291745,1.601642
49-2802869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.352398,0.5026120000000001,0.777941,0.91374,1.223637
50-2802822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15021400000000001,0.425543,0.561342,0.871239
51-2802818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.275329,0.411128,0.721025
52-2802817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.135799,0.445696
53-2802825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309897
54-2802870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
