순번_정류장ID,1-2805759,2-2805529,3-2805839,4-2805561,5-2805841,6-2805450,7-2806913,8-2805580,9-2805332,10-2805742,11-2805229,12-2805231,13-2804894,14-2805053,15-2804947,16-2806520,17-2804948,18-2800583,19-2800579,20-2806074,21-2800570,22-2800558,23-2800552,24-2800338,25-2800544,26-2800541,27-2800530,28-2800523,29-2800519,30-2800517,31-2800515,32-2800508,33-2800506
11-2805229,,,,,,,,,,,0,0.783371,1.0904310000000002,1.2971370000000002,1.5834780000000002,1.7855100000000002,4.248538,4.569485,5.0458430000000005,5.532651,5.775772000000001,6.059760000000001,6.334819,7.158404000000001,7.405179000000001,7.885319000000001,8.170206,8.414424,8.573464,8.753110999999999,9.319546999999998,9.613419999999998,10.167040999999998
12-2805231,,,,,,,,,,,,0,0.30706,0.513766,0.8001069999999999,1.002139,3.465167,3.786114,4.262472,4.74928,4.992401,5.276389,5.551448,6.375033,6.621808000000001,7.101948,7.3868350000000005,7.6310530000000005,7.790093000000001,7.969740000000001,8.536176000000001,8.830049,9.38367
13-2804894,,,,,,,,,,,,,0,0.206706,0.493047,0.695079,3.158107,3.479054,3.955412,4.44222,4.685341,4.969329,5.244388,6.067973,6.314748000000001,6.794888,7.079775000000001,7.323993000000001,7.483033000000001,7.662680000000001,8.229116000000001,8.522989,9.07661
14-2805053,,,,,,,,,,,,,,0,0.286341,0.488373,2.951401,3.272348,3.748706,4.235514,4.478635000000001,4.7626230000000005,5.037682,5.861267,6.108042,6.588182,6.873069,7.117287,7.276327,7.455974,8.02241,8.316283,8.869904
15-2804947,,,,,,,,,,,,,,,0,0.202032,2.66506,2.986007,3.4623649999999997,3.9491729999999996,4.1922939999999995,4.476281999999999,4.751340999999999,5.574926,5.821701,6.301841,6.586728,6.830946,6.989986,7.169633,7.7360690000000005,8.029942,8.583563
16-2806520,,,,,,,,,,,,,,,,0,2.463028,2.783975,3.2603329999999997,3.7471409999999996,3.9902619999999995,4.274249999999999,4.549308999999999,5.372893999999999,5.619668999999999,6.099808999999999,6.384695999999999,6.628913999999999,6.787953999999999,6.967600999999999,7.534037,7.827909999999999,8.381530999999999
17-2804948,,,,,,,,,,,,,,,,,0,0.320947,0.7973049999999999,1.284113,1.527234,1.8112219999999999,2.086281,2.909866,3.156641,3.636781,3.921668,4.1658859999999995,4.324926,4.504573,5.071009,5.364882,5.918502999999999
18-2800583,,,,,,,,,,,,,,,,,,0,0.476358,0.963166,1.2062869999999999,1.490275,1.765334,2.5889189999999997,2.8356939999999997,3.3158339999999997,3.6007209999999996,3.8449389999999997,4.003978999999999,4.183625999999999,4.750062,5.043934999999999,5.597555999999999
19-2800579,,,,,,,,,,,,,,,,,,,0,0.486808,0.729929,1.0139170000000002,1.2889760000000001,2.1125610000000004,2.3593360000000003,2.8394760000000003,3.1243630000000002,3.3685810000000003,3.5276210000000003,3.7072680000000005,4.273704,4.567577,5.121198
20-2806074,,,,,,,,,,,,,,,,,,,,0,0.243121,0.527109,0.802168,1.625753,1.872528,2.352668,2.637555,2.881773,3.040813,3.22046,3.786896,4.080769,4.63439
21-2800570,,,,,,,,,,,,,,,,,,,,,0,0.283988,0.5590470000000001,1.382632,1.629407,2.109547,2.394434,2.638652,2.797692,2.977339,3.543775,3.837648,4.391269
22-2800558,,,,,,,,,,,,,,,,,,,,,,0,0.275059,1.098644,1.345419,1.825559,2.110446,2.354664,2.513704,2.6933510000000003,3.259787,3.5536600000000003,4.107281
23-2800552,,,,,,,,,,,,,,,,,,,,,,,0,0.823585,1.07036,1.5505,1.8353869999999999,2.079605,2.238645,2.418292,2.984728,3.278601,3.8322220000000002
24-2800338,,,,,,,,,,,,,,,,,,,,,,,,0,0.246775,0.726915,1.0118019999999999,1.25602,1.41506,1.594707,2.161143,2.455016,3.0086370000000002
25-2800544,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48013999999999996,0.7650269999999999,1.009245,1.168285,1.3479320000000001,1.914368,2.208241,2.7618620000000003
26-2800541,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.284887,0.5291049999999999,0.688145,0.867792,1.434228,1.728101,2.2817220000000002
27-2800530,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.244218,0.403258,0.582905,1.149341,1.443214,1.996835
28-2800523,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15904000000000001,0.338687,0.9051229999999999,1.198996,1.7526169999999999
29-2800519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.179647,0.7460829999999999,1.0399559999999999,1.5935769999999998
30-2800517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5664359999999999,0.860309,1.4139300000000001
31-2800515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.293873,0.847494
32-2800508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.553621
33-2800506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
