순번_정류장ID,1-2806671,2-2802586,3-2802584,4-2802577,5-2802572,6-2802561,7-2802550,8-2802548,9-2802290,10-2802292,11-2802287,12-2802283,13-2802280,14-2802281,15-2802270,16-2802262,17-2802260,18-2802263,19-2802248,20-2802235,21-2802228,22-2802226,23-2802222,24-2802192,25-2802185,26-2802176,27-2806506,28-2806502,29-2806620,30-2802135,31-2802117,32-2802074,33-2802031,34-2802010,35-2801974,36-2801964,37-2801955,38-2801943,39-2801919,40-2801914,41-2801751,42-2801746,43-2801185,44-2801687,45-2801184,46-2801665,47-2801604,48-2801564,49-2801520,50-2801485,51-2801450,52-2804871,53-2801387,54-2801347,55-2801319,56-2801296,57-2801281,58-2801271,59-2801262,60-2801252,61-2801250,62-2801248,63-2801245,64-2801244,65-2805070,66-2805501,67-2806430
1-2806671,0,0.22202,0.537365,0.882079,1.20996,1.4088939999999999,1.8838409999999999,2.273514,2.486995,2.82869,3.058695,3.54102,4.0150380000000006,4.471824000000001,4.682144000000001,5.133381000000001,5.513906,5.9298280000000005,6.303038000000001,6.814876000000001,7.043006000000001,7.496670000000001,9.127063000000001,10.236710000000002,10.509041000000002,10.881242000000002,11.272007000000002,11.598822000000002,12.274759000000001,12.555461000000001,12.904189,13.296609,13.466298,13.92044,14.277417,14.719313,15.327979,15.864116,16.103856999999998,16.584016,16.926292999999998,17.579817999999996,17.971697999999996,18.443061999999998,18.710745999999997,19.355696,19.622161,19.889367999999997,20.200376,20.519600999999998,20.858199999999997,21.152600999999997,21.538532999999997,21.884871999999998,22.357038999999997,22.976636999999997,23.360314999999996,23.551173999999996,23.779021999999998,23.906257999999998,24.180365,24.413725999999997,24.675766999999997,24.902162999999998,25.128777999999997,25.478402999999997,25.726588999999997
2-2802586,,0,0.315345,0.660059,0.9879399999999999,1.186874,1.661821,2.051494,2.2649749999999997,2.60667,2.8366749999999996,3.3189999999999995,3.7930179999999996,4.249803999999999,4.4601239999999995,4.911360999999999,5.291886,5.707808,6.081018,6.592856,6.820986,7.27465,8.905043000000001,10.014690000000002,10.287021000000001,10.659222000000002,11.049987000000002,11.376802000000001,12.052739,12.333441,12.682169,13.074589,13.244278,13.698419999999999,14.055397,14.497292999999999,15.105958999999999,15.642095999999999,15.881836999999999,16.361995999999998,16.704272999999997,17.357797999999995,17.749677999999996,18.221041999999997,18.488725999999996,19.133675999999998,19.400140999999998,19.667347999999997,19.978355999999998,20.297580999999997,20.636179999999996,20.930580999999997,21.316512999999997,21.662851999999997,22.135018999999996,22.754616999999996,23.138294999999996,23.329153999999996,23.557001999999997,23.684237999999997,23.958344999999998,24.191705999999996,24.453746999999996,24.680142999999997,24.906757999999996,25.256382999999996,25.504568999999996
3-2802584,,,0,0.34471399999999996,0.6725949999999999,0.871529,1.346476,1.736149,1.94963,2.291325,2.52133,3.0036549999999997,3.477673,3.934459,4.144779,4.596016,4.976540999999999,5.392462999999999,5.765673,6.277511,6.505641,6.959305,8.589698,9.699345000000001,9.971676,10.343877,10.734642000000001,11.061457,11.737394,12.018096,12.366824,12.759243999999999,12.928932999999999,13.383074999999998,13.740051999999999,14.181947999999998,14.790613999999998,15.326750999999998,15.566491999999998,16.046650999999997,16.388927999999996,17.042452999999995,17.434332999999995,17.905696999999996,18.173380999999996,18.818330999999997,19.084795999999997,19.352002999999996,19.663010999999997,19.982235999999997,20.320834999999995,20.615235999999996,21.001167999999996,21.347506999999997,21.819673999999996,22.439271999999995,22.822949999999995,23.013808999999995,23.241656999999996,23.368892999999996,23.642999999999997,23.876360999999996,24.138401999999996,24.364797999999997,24.591412999999996,24.941037999999995,25.189223999999996
4-2802577,,,,0,0.327881,0.526815,1.001762,1.391435,1.604916,1.9466109999999999,2.176616,2.658941,3.132959,3.589745,3.800065,4.251302,4.6318269999999995,5.047749,5.420959,5.932797,6.160927,6.614591,8.244984,9.354631000000001,9.626962,9.999163000000001,10.389928000000001,10.716743000000001,11.39268,11.673382,12.02211,12.41453,12.584219,13.038360999999998,13.395337999999999,13.837233999999999,14.445899999999998,14.982036999999998,15.221777999999999,15.701937,16.044214,16.697739,17.089619,17.560983,17.828667,18.473617,18.740082,19.007289,19.318297,19.637522,19.976121,20.270522,20.656454,21.002793,21.47496,22.094558,22.478236,22.669095,22.896943,23.024179,23.298286,23.531647,23.793688,24.020084,24.246699,24.596324,24.84451
5-2802572,,,,,0,0.198934,0.673881,1.0635539999999999,1.277035,1.6187299999999998,1.8487349999999998,2.33106,2.805078,3.261864,3.472184,3.923421,4.303946,4.719868,5.093078,5.604916,5.833046,6.28671,7.917103,9.02675,9.299081,9.671282,10.062047,10.388862,11.064798999999999,11.345500999999999,11.694228999999998,12.086648999999998,12.256337999999998,12.710479999999997,13.067456999999997,13.509352999999997,14.118018999999997,14.654155999999997,14.893896999999997,15.374055999999998,15.716332999999997,16.369857999999997,16.761737999999998,17.233102,17.500785999999998,18.145736,18.412201,18.679408,18.990416,19.309641,19.648239999999998,19.942641,20.328573,20.674912,21.147078999999998,21.766676999999998,22.150354999999998,22.341213999999997,22.569062,22.696298,22.970405,23.203765999999998,23.465806999999998,23.692203,23.918817999999998,24.268442999999998,24.516629
6-2802561,,,,,,0,0.474947,0.8646199999999999,1.078101,1.4197959999999998,1.6498009999999999,2.132126,2.606144,3.06293,3.27325,3.724487,4.105012,4.5209340000000005,4.894144000000001,5.405982000000001,5.634112000000001,6.087776000000001,7.7181690000000005,8.827816,9.100147,9.472348,9.863113,10.189928,10.865865,11.146567,11.495294999999999,11.887714999999998,12.057403999999998,12.511545999999997,12.868522999999998,13.310418999999998,13.919084999999997,14.455221999999997,14.694962999999998,15.175121999999998,15.517398999999997,16.170923999999996,16.562803999999996,17.034167999999998,17.301851999999997,17.946801999999998,18.213267,18.480473999999997,18.791482,19.110706999999998,19.449305999999996,19.743706999999997,20.129638999999997,20.475977999999998,20.948144999999997,21.567742999999997,21.951420999999996,22.142279999999996,22.370127999999998,22.497363999999997,22.771471,23.004831999999997,23.266872999999997,23.493268999999998,23.719883999999997,24.069508999999996,24.317694999999997
7-2802550,,,,,,,0,0.389673,0.603154,0.9448489999999999,1.1748539999999998,1.6571789999999997,2.131197,2.587983,2.7983029999999998,3.2495399999999997,3.6300649999999997,4.045986999999999,4.419197,4.931035,5.159165,5.612829,7.243221999999999,8.352868999999998,8.625199999999998,8.997400999999998,9.388165999999998,9.714980999999998,10.390917999999997,10.671619999999997,11.020347999999997,11.412767999999996,11.582456999999996,12.036598999999995,12.393575999999996,12.835471999999996,13.444137999999995,13.980274999999995,14.220015999999996,14.700174999999996,15.042451999999995,15.695976999999996,16.087856999999996,16.559220999999997,16.826904999999996,17.471854999999998,17.738319999999998,18.005526999999997,18.316535,18.635759999999998,18.974358999999996,19.268759999999997,19.654691999999997,20.001030999999998,20.473197999999996,21.092795999999996,21.476473999999996,21.667332999999996,21.895180999999997,22.022416999999997,22.296523999999998,22.529884999999997,22.791925999999997,23.018321999999998,23.244936999999997,23.594561999999996,23.842747999999997
8-2802548,,,,,,,,0,0.213481,0.555176,0.785181,1.267506,1.741524,2.19831,2.40863,2.859867,3.240392,3.656314,4.029524,4.541362,4.7694920000000005,5.223156,6.853549,7.963196,8.235527,8.607728,8.998493,9.325308,10.001244999999999,10.281946999999999,10.630674999999998,11.023094999999998,11.192783999999998,11.646925999999997,12.003902999999998,12.445798999999997,13.054464999999997,13.590601999999997,13.830342999999997,14.310501999999998,14.652778999999997,15.306303999999997,15.698183999999998,16.169548,16.437231999999998,17.082182,17.348647,17.615854,17.926862,18.246087,18.584685999999998,18.879087,19.265019,19.611358,20.083524999999998,20.703122999999998,21.086800999999998,21.277659999999997,21.505508,21.632744,21.906851,22.140212,22.402252999999998,22.628649,22.855264,23.204888999999998,23.453075
9-2802290,,,,,,,,,0,0.34169499999999997,0.5717,1.054025,1.528043,1.984829,2.195149,2.6463859999999997,3.0269109999999997,3.442833,3.8160429999999996,4.327881,4.556011,5.009675,6.640067999999999,7.749714999999999,8.022046,8.394247,8.785012,9.111827,9.787764,10.068465999999999,10.417193999999999,10.809613999999998,10.979302999999998,11.433444999999997,11.790421999999998,12.232317999999998,12.840983999999997,13.377120999999997,13.616861999999998,14.097020999999998,14.439297999999997,15.092822999999997,15.484702999999998,15.956066999999997,16.223750999999996,16.868700999999998,17.135165999999998,17.402372999999997,17.713381,18.032605999999998,18.371204999999996,18.665605999999997,19.051537999999997,19.397876999999998,19.870043999999996,20.489641999999996,20.873319999999996,21.064178999999996,21.292026999999997,21.419262999999997,21.693369999999998,21.926730999999997,22.188771999999997,22.415167999999998,22.641782999999997,22.991407999999996,23.239593999999997
10-2802292,,,,,,,,,,0,0.23000500000000001,0.71233,1.1863480000000002,1.643134,1.8534540000000002,2.304691,2.685216,3.101138,3.474348,3.986186,4.214316,4.66798,6.298373,7.40802,7.680351,8.052552,8.443317,8.770132,9.446069,9.726771,10.075498999999999,10.467918999999998,10.637607999999998,11.091749999999998,11.448726999999998,11.890622999999998,12.499288999999997,13.035425999999998,13.275166999999998,13.755325999999998,14.097602999999998,14.751127999999998,15.143007999999998,15.614371999999998,15.882055999999999,16.527006,16.793471,17.060678,17.371686,17.690911,18.02951,18.323911,18.709843,19.056182,19.528349,20.147947,20.531625,20.722483999999998,20.950332,21.077568,21.351675,21.585036,21.847077,22.073473,22.300088,22.649713,22.897899
11-2802287,,,,,,,,,,,0,0.482325,0.956343,1.413129,1.6234490000000001,2.0746860000000003,2.4552110000000003,2.8711330000000004,3.244343,3.756181,3.9843110000000004,4.437975000000001,6.068368,7.178015,7.450346000000001,7.822547,8.213312,8.540127,9.216064,9.496766,9.845493999999999,10.237913999999998,10.407602999999998,10.861744999999997,11.218721999999998,11.660617999999998,12.269283999999997,12.805420999999997,13.045161999999998,13.525320999999998,13.867597999999997,14.521122999999998,14.913002999999998,15.384366999999997,15.652050999999997,16.297000999999998,16.563466,16.830672999999997,17.141681,17.460905999999998,17.799504999999996,18.093905999999997,18.479837999999997,18.826176999999998,19.298343999999997,19.917941999999996,20.301619999999996,20.492478999999996,20.720326999999997,20.847562999999997,21.121669999999998,21.355030999999997,21.617071999999997,21.843467999999998,22.070082999999997,22.419707999999996,22.667893999999997
12-2802283,,,,,,,,,,,,0,0.47401800000000005,0.930804,1.141124,1.592361,1.972886,2.388808,2.762018,3.273856,3.501986,3.95565,5.586043,6.69569,6.968021,7.340222000000001,7.730987000000001,8.057802,8.733739,9.014441,9.363169,9.755588999999999,9.925277999999999,10.379419999999998,10.736396999999998,11.178292999999998,11.786958999999998,12.323095999999998,12.562836999999998,13.042995999999999,13.385272999999998,14.038797999999998,14.430677999999999,14.902041999999998,15.169725999999997,15.814675999999997,16.081140999999995,16.348347999999994,16.659355999999995,16.978580999999995,17.317179999999993,17.611580999999994,17.997512999999994,18.343851999999995,18.816018999999994,19.435616999999993,19.819294999999993,20.010153999999993,20.238001999999994,20.365237999999994,20.639344999999995,20.872705999999994,21.134746999999994,21.361142999999995,21.587757999999994,21.937382999999993,22.185568999999994
13-2802280,,,,,,,,,,,,,0,0.45678599999999997,0.667106,1.1183429999999999,1.4988679999999999,1.91479,2.288,2.799838,3.027968,3.481632,5.112025,6.221672,6.494003,6.866204,7.256969,7.583784,8.259720999999999,8.540422999999999,8.889150999999998,9.281570999999998,9.451259999999998,9.905401999999997,10.262378999999997,10.704274999999997,11.312940999999997,11.849077999999997,12.088818999999997,12.568977999999998,12.911254999999997,13.564779999999997,13.956659999999998,14.428023999999997,14.695707999999996,15.340657999999996,15.607122999999996,15.874329999999997,16.185337999999998,16.504562999999997,16.843161999999996,17.137562999999997,17.523494999999997,17.869833999999997,18.342000999999996,18.961598999999996,19.345276999999996,19.536135999999996,19.763983999999997,19.891219999999997,20.165326999999998,20.398687999999996,20.660728999999996,20.887124999999997,21.113739999999996,21.463364999999996,21.711550999999996
14-2802281,,,,,,,,,,,,,,0,0.21031999999999998,0.661557,1.042082,1.4580039999999999,1.831214,2.343052,2.5711820000000003,3.024846,4.655239,5.764886,6.037217,6.4094180000000005,6.8001830000000005,7.126998,7.802935000000001,8.083637000000001,8.432365,8.824785,8.994474,9.448616,9.805593,10.247489,10.856155,11.392292,11.632033,12.112192,12.454469,13.107994,13.499874,13.971238,14.238921999999999,14.883871999999998,15.150336999999999,15.417544,15.728551999999999,16.047777,16.386376,16.680777,17.066709,17.413048,17.885215,18.504813,18.888491,19.079349999999998,19.307198,19.434434,19.708541,19.941902,20.203943,20.430339,20.656954,21.006579,21.254765
15-2802270,,,,,,,,,,,,,,,0,0.451237,0.831762,1.247684,1.620894,2.132732,2.360862,2.814526,4.444919,5.5545659999999994,5.826897,6.199097999999999,6.589862999999999,6.916677999999999,7.5926149999999994,7.873316999999999,8.222045,8.614465,8.784154,9.238295999999998,9.595272999999999,10.037168999999999,10.645834999999998,11.181971999999998,11.421712999999999,11.901872,12.244148999999998,12.897673999999999,13.289553999999999,13.760917999999998,14.028602,14.673551999999999,14.940017,15.207224,15.518232,15.837456999999999,16.176056,16.470457,16.856389,17.202728,17.674895,18.294493,18.678171,18.86903,19.096878,19.224114,19.498221,19.731582,19.993623,20.220019,20.446634,20.796259,21.044445
16-2802262,,,,,,,,,,,,,,,,0,0.380525,0.796447,1.169657,1.681495,1.909625,2.363289,3.9936819999999997,5.103329,5.37566,5.747861,6.138626,6.465441,7.1413780000000004,7.42208,7.770808000000001,8.163228,8.332917,8.787059,9.144036,9.585932,10.194598,10.730735,10.970476,11.450635,11.792912,12.446437,12.838317,13.309681,13.577365,14.222315,14.48878,14.755987000000001,15.066995,15.38622,15.724819,16.01922,16.405152,16.751491,17.223658,17.843256,18.226934,18.417793,18.645641,18.772877,19.046984000000002,19.280345,19.542386,19.768782,19.995397,20.345022,20.593208
17-2802260,,,,,,,,,,,,,,,,,0,0.415922,0.789132,1.30097,1.5291,1.982764,3.613157,4.722804,4.995135,5.367336,5.758101,6.084916,6.760853,7.041555,7.390283,7.782703,7.952392,8.406533999999999,8.763511,9.205407,9.814072999999999,10.350209999999999,10.589951,11.07011,11.412386999999999,12.065911999999999,12.457792,12.929155999999999,13.196839999999998,13.841789999999998,14.108254999999998,14.375461999999999,14.686469999999998,15.005694999999998,15.344293999999998,15.638694999999998,16.024627,16.370966,16.843132999999998,17.462730999999998,17.846408999999998,18.037267999999997,18.265116,18.392352,18.666459,18.89982,19.161861,19.388257,19.614872,19.964496999999998,20.212683
18-2802263,,,,,,,,,,,,,,,,,,0,0.37321,0.8850480000000001,1.113178,1.566842,3.197235,4.306882,4.579213,4.951414,5.342179,5.668994,6.344931,6.625633,6.974361,7.366781,7.53647,7.990612,8.347589,8.789484999999999,9.398150999999999,9.934287999999999,10.174028999999999,10.654188,10.996464999999999,11.649989999999999,12.04187,12.513233999999999,12.780918,13.425868,13.692333,13.95954,14.270548,14.589773,14.928372,15.222773,15.608705,15.955044000000001,16.427211,17.046809,17.430487,17.621346,17.849194,17.97643,18.250537,18.483898,18.745939,18.972335,19.19895,19.548575,19.796761
19-2802248,,,,,,,,,,,,,,,,,,,0,0.511838,0.7399680000000001,1.193632,2.824025,3.9336719999999996,4.206003,4.5782039999999995,4.9689689999999995,5.295783999999999,5.971721,6.252422999999999,6.601151,6.993570999999999,7.163259999999999,7.617401999999999,7.974378999999999,8.416274999999999,9.024940999999998,9.561077999999998,9.800818999999999,10.280978,10.623254999999999,11.276779999999999,11.66866,12.140023999999999,12.407708,13.052658,13.319123,13.58633,13.897338,14.216562999999999,14.555162,14.849563,15.235495,15.581834,16.054001,16.673599,17.057277,17.248136,17.475984,17.60322,17.877327,18.110688,18.372729,18.599125,18.82574,19.175365,19.423551
20-2802235,,,,,,,,,,,,,,,,,,,,0,0.22813000000000003,0.681794,2.3121869999999998,3.4218339999999996,3.6941649999999995,4.0663659999999995,4.4571309999999995,4.783945999999999,5.459883,5.740584999999999,6.089313,6.481733,6.651422,7.105564,7.462541,7.904437,8.513103,9.04924,9.288981,9.76914,10.111417,10.764942,11.156822,11.628186,11.895869999999999,12.540819999999998,12.807284999999998,13.074492,13.385499999999999,13.704724999999998,14.043323999999998,14.337724999999999,14.723657,15.069996,15.542163,16.161761000000002,16.545439000000002,16.736298,16.964146000000003,17.091382000000003,17.365489000000004,17.598850000000002,17.860891000000002,18.087287000000003,18.313902000000002,18.663527000000002,18.911713000000002
21-2802228,,,,,,,,,,,,,,,,,,,,,0,0.453664,2.084057,3.193704,3.4660349999999998,3.8382359999999998,4.229001,4.555816,5.231753,5.512455,5.8611830000000005,6.253603,6.423292,6.877434,7.234411,7.6763069999999995,8.284972999999999,8.82111,9.060851,9.54101,9.883287,10.536812,10.928692,11.400056,11.667739999999998,12.312689999999998,12.579154999999998,12.846362,13.157369999999998,13.476594999999998,13.815193999999998,14.109594999999999,14.495527,14.841866,15.314033,15.933631,16.317309,16.508168,16.736016000000003,16.863252000000003,17.137359000000004,17.370720000000002,17.632761000000002,17.859157000000003,18.085772000000002,18.435397000000002,18.683583000000002
22-2802226,,,,,,,,,,,,,,,,,,,,,,0,1.630393,2.7400399999999996,3.0123709999999995,3.3845719999999995,3.7753369999999995,4.102151999999999,4.778089,5.058790999999999,5.407519,5.799939,5.969628,6.42377,6.780747,7.222643,7.831309,8.367446,8.607187,9.087346,9.429623,10.083148,10.475028,10.946392,11.214075999999999,11.859025999999998,12.125490999999998,12.392698,12.703705999999999,13.022930999999998,13.361529999999998,13.655930999999999,14.041863,14.388202,14.860369,15.479967,15.863645,16.054504,16.282352000000003,16.409588000000003,16.683695000000004,16.917056000000002,17.179097000000002,17.405493000000003,17.632108000000002,17.981733000000002,18.229919000000002
