순번_정류장ID,88-2800977,89-2800972,90-2800995,91-2801013,92-2801023,93-2801031,94-2801040,95-2801058,96-2801074,97-2801255,98-2801250,99-2801248,100-2801245,101-2801244,102-2805070,103-2801261,104-2804870,105-2801343,106-2801171,107-2801172,108-2801159,109-2801400,110-2801406,111-2801422,112-2801439,113-2801180,114-2801495,115-2801506,116-2801512,117-2801529,118-2801544,119-2801187,120-2801581,121-2801606,122-2800694,123-2800708,124-2800720,125-2800737,126-2800757,127-2800769,128-2800782,129-2800803,130-2800809,131-2800816,132-2800818,133-2802653,134-2802657,135-2802663,136-2802664,137-2802675,138-2802683,139-2802685,140-2802695,141-2802702,142-2802707,143-2802715,144-2802729,145-2802736,146-2802753,147-2802762,148-2803139,149-2803138,150-2803231,151-2803232,152-2803181,153-2803255,154-2804952,155-2803250,156-2803238,157-2803228,158-2803110,159-2803097,160-2803102,161-2803108,162-2803114,163-2805713,164-2803122,165-2803104,166-2803094,167-2803080,168-2803075,169-2803047,170-2803670,171-2802637,172-2802652,173-2803058,174-2800370,175-2800369
110-2801406,,,,,,,,,,,,,,,,,,,,,,,0,0.340384,0.8948360000000001,1.333474,1.569556,1.776649,2.150119,2.500582,2.781053,2.988718,3.405599,4.34873,4.801682,5.078766,5.341223,5.615408,5.878045,6.2539180000000005,6.996195,7.3632100000000005,7.6874530000000005,7.894105000000001,8.163375,8.399051,8.600843,8.855925,9.083245,9.251099,9.470493,9.874310999999999,10.204759,10.621065999999999,10.850421999999998,11.349202999999997,11.890311999999998,12.160163999999998,12.389005999999998,12.756517999999998,13.206475999999999,13.549726999999999,14.018500999999999,14.423701,14.671737,15.031554,15.347289,15.82,16.17786,16.683301999999998,16.974811999999996,17.257803999999997,17.451244999999997,17.673033999999998,18.235595999999997,18.43096,18.651464999999998,18.883595,19.38255,19.558805999999997,19.857203,20.218850999999997,20.580773999999998,20.777558,21.132358999999997,21.852193999999997,23.119815999999997,23.564673999999997
111-2801422,,,,,,,,,,,,,,,,,,,,,,,,0,0.5544520000000001,0.99309,1.2291720000000002,1.4362650000000001,1.809735,2.1601980000000003,2.440669,2.648334,3.0652150000000002,4.008346,4.461298,4.7383820000000005,5.000839000000001,5.275024000000001,5.537661000000001,5.913534000000001,6.655811000000002,7.022826000000002,7.347069000000002,7.553721000000002,7.822991000000002,8.058667000000002,8.260459,8.515541,8.742861000000001,8.910715000000001,9.130109000000001,9.533927,9.864375,10.280682,10.510038,11.008818999999999,11.549928,11.81978,12.048622,12.416134,12.866092,13.209343,13.678117,14.083317000000001,14.331353000000002,14.691170000000001,15.006905000000001,15.479616000000002,15.837476000000002,16.342918,16.634428,16.91742,17.110861,17.33265,17.895212,18.090576000000002,18.311081,18.543211000000003,19.042166,19.218422,19.516819,19.878467,20.24039,20.437174000000002,20.791975,21.51181,22.779432,23.22429
112-2801439,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43863800000000003,0.67472,0.881813,1.255283,1.605746,1.8862169999999998,2.093882,2.510763,3.453894,3.906846,4.18393,4.4463870000000005,4.720572000000001,4.983209,5.359082000000001,6.101359,6.468374000000001,6.792617000000001,6.999269000000001,7.2685390000000005,7.504215,7.7060070000000005,7.961089,8.188409,8.356263,8.575657,8.979474999999999,9.309923,9.72623,9.955585999999998,10.454366999999998,10.995475999999998,11.265327999999998,11.494169999999999,11.861681999999998,12.311639999999999,12.654891,13.123664999999999,13.528865,13.776901,14.136718,14.452453,14.925164,15.283024000000001,15.788466000000001,16.079976000000002,16.362968000000002,16.556409000000002,16.778198000000003,17.340760000000003,17.536124000000004,17.756629000000004,17.988759000000005,18.487714000000004,18.663970000000003,18.962367000000004,19.324015000000003,19.685938000000004,19.882722000000005,20.237523000000003,20.957358000000003,22.224980000000002,22.669838000000002
113-2801180,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23608200000000001,0.443175,0.816645,1.167108,1.4475790000000002,1.6552440000000002,2.072125,3.015256,3.4682079999999997,3.7452919999999996,4.007749,4.281934,4.5445709999999995,4.920444,5.6627209999999994,6.029736,6.353979,6.560631,6.8299009999999996,7.065576999999999,7.2673689999999995,7.522450999999999,7.749770999999999,7.917624999999999,8.137018999999999,8.540836999999998,8.871284999999999,9.287591999999998,9.516947999999998,10.015728999999997,10.556837999999997,10.826689999999997,11.055531999999998,11.423043999999997,11.873001999999998,12.216252999999998,12.685026999999998,13.090226999999999,13.338263,13.69808,14.013815,14.486526,14.844386,15.349828,15.641338000000001,15.924330000000001,16.117771,16.339560000000002,16.902122000000002,17.097486000000004,17.317991000000003,17.550121000000004,18.049076000000003,18.225332,18.523729000000003,18.885377000000002,19.247300000000003,19.444084000000004,19.798885000000002,20.518720000000002,21.786342,22.2312
114-2801495,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20709299999999997,0.5805629999999999,0.9310259999999999,1.211497,1.419162,1.836043,2.7791740000000003,3.232126,3.50921,3.771667,4.045852,4.308489,4.684362,5.426639,5.793654,6.117897,6.324549,6.593819,6.829495,7.031287,7.286369,7.513688999999999,7.681543,7.900937,8.304755,8.635203,9.05151,9.280866,9.779646999999999,10.320756,10.590608,10.81945,11.186962,11.63692,11.980171,12.448945,12.854145,13.102181000000002,13.461998000000001,13.777733000000001,14.250444000000002,14.608304000000002,15.113746000000003,15.405256000000003,15.688248000000003,15.881689000000003,16.103478000000003,16.666040000000002,16.861404000000004,17.081909000000003,17.314039000000005,17.812994000000003,17.989250000000002,18.287647000000003,18.649295000000002,19.011218000000003,19.208002000000004,19.562803000000002,20.282638000000002,21.55026,21.995118
115-2801506,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37346999999999997,0.7239329999999999,1.004404,1.212069,1.6289500000000001,2.572081,3.0250329999999996,3.3021169999999995,3.5645739999999995,3.8387589999999996,4.101395999999999,4.477269,5.219545999999999,5.586561,5.910804,6.117456,6.3867259999999995,6.622401999999999,6.824193999999999,7.079275999999999,7.306595999999999,7.474449999999999,7.6938439999999995,8.097662,8.42811,8.844417,9.073773,9.572553999999998,10.113662999999999,10.383515,10.612357,10.979868999999999,11.429827,11.773078,12.241852,12.647052,12.895088000000001,13.254905,13.570640000000001,14.043351000000001,14.401211000000002,14.906653000000002,15.198163000000003,15.481155000000003,15.674596000000003,15.896385000000002,16.458947000000002,16.654311000000003,16.874816000000003,17.106946000000004,17.605901000000003,17.782157,18.080554000000003,18.442202,18.804125000000003,19.000909000000004,19.355710000000002,20.075545,21.343167,21.788025
116-2801512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.350463,0.6309340000000001,0.8385990000000001,1.2554800000000002,2.198611,2.6515630000000003,2.9286470000000002,3.191104,3.4652890000000003,3.727926,4.103799,4.846076,5.213091,5.537334,5.7439860000000005,6.013256,6.248932,6.450724,6.705806,6.933126,7.10098,7.320374,7.724192,8.054640000000001,8.470947,8.700303,9.199084,9.740193,10.010045,10.238887,10.606399,11.056357,11.399608,11.868382,12.273582000000001,12.521618000000002,12.881435000000002,13.197170000000002,13.669881000000002,14.027741000000002,14.533183000000003,14.824693000000003,15.107685000000004,15.301126000000004,15.522915000000003,16.085477000000004,16.280841000000006,16.501346000000005,16.733476000000007,17.232431000000005,17.408687000000004,17.707084000000005,18.068732000000004,18.430655000000005,18.627439000000006,18.982240000000004,19.702075000000004,20.969697000000004,21.414555000000004
117-2801529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.280471,0.488136,0.9050170000000001,1.8481480000000001,2.3011,2.578184,2.8406409999999997,3.114826,3.3774629999999997,3.7533359999999996,4.495613,4.862628,5.186871,5.393523,5.662793,5.8984689999999995,6.100261,6.3553429999999995,6.582662999999999,6.750516999999999,6.969911,7.373729,7.704177,8.120484,8.349839999999999,8.848620999999998,9.389729999999998,9.659581999999999,9.888423999999999,10.255935999999998,10.705893999999999,11.049145,11.517919,11.923119,12.171155,12.530972,12.846707,13.319418,13.677278000000001,14.182720000000002,14.474230000000002,14.757222000000002,14.950663000000002,15.172452000000002,15.735014000000001,15.930378000000001,16.150883,16.383013000000002,16.881968,17.058224,17.356621,17.718269,18.080192,18.276976,18.631777,19.351612,20.619234,21.064092
118-2801544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20766500000000002,0.624546,1.567677,2.020629,2.297713,2.56017,2.834355,3.096992,3.472865,4.215142,4.5821570000000005,4.9064000000000005,5.113052000000001,5.382322,5.617998,5.81979,6.074872,6.302192,6.470046,6.68944,7.0932580000000005,7.423706,7.840013,8.069369,8.56815,9.109259,9.379111,9.607953,9.975465,10.425423,10.768674,11.237448,11.642648000000001,11.890684000000002,12.250501000000002,12.566236000000002,13.038947000000002,13.396807000000003,13.902249000000003,14.193759000000004,14.476751000000004,14.670192000000004,14.891981000000003,15.454543000000003,15.649907000000002,15.870412000000002,16.102542000000003,16.601497000000002,16.777753,17.076150000000002,17.437798,17.799721,17.996505000000003,18.351306,19.071141,20.338763,20.783621
119-2801187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41688100000000006,1.360012,1.812964,2.090048,2.352505,2.62669,2.8893269999999998,3.2651999999999997,4.007477,4.374492,4.698735,4.905387,5.174657,5.410333,5.612125,5.867207,6.094526999999999,6.2623809999999995,6.481775,6.885593,7.216041,7.6323479999999995,7.861704,8.360484999999999,8.901594,9.171446,9.400288,9.7678,10.217758,10.561009,11.029783,11.434983,11.683019000000002,12.042836000000001,12.358571000000001,12.831282000000002,13.189142000000002,13.694584000000003,13.986094000000003,14.269086000000003,14.462527000000003,14.684316000000003,15.246878000000002,15.442242000000002,15.662747000000001,15.894877000000001,16.393832,16.570088,16.868485,17.230133,17.592056,17.78884,18.143641,18.863476,20.131097999999998,20.575955999999998
120-2801581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9431309999999999,1.396083,1.6731669999999998,1.9356239999999998,2.209809,2.4724459999999997,2.8483189999999996,3.5905959999999997,3.9576109999999995,4.281853999999999,4.488505999999999,4.757775999999999,4.993451999999999,5.195243999999999,5.450325999999999,5.677645999999998,5.845499999999999,6.064893999999999,6.468711999999999,6.799159999999999,7.2154669999999985,7.444822999999999,7.943603999999999,8.484713,8.754565,8.983407,9.350919,9.800877,10.144128,10.612902,11.018102,11.266138000000002,11.625955000000001,11.941690000000001,12.414401000000002,12.772261000000002,13.277703000000002,13.569213000000003,13.852205000000003,14.045646000000003,14.267435000000003,14.829997000000002,15.025361000000002,15.245866000000001,15.477996000000001,15.976951000000001,16.153207000000002,16.451604000000003,16.813252000000002,17.175175000000003,17.371959000000004,17.726760000000002,18.446595000000002,19.714217,20.159075
121-2801606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.452952,0.730036,0.9924930000000001,1.2666780000000002,1.5293150000000002,1.9051880000000003,2.6474650000000004,3.0144800000000003,3.3387230000000003,3.5453750000000004,3.8146450000000005,4.050321,4.2521130000000005,4.507195,4.734515,4.902369,5.1217630000000005,5.525581000000001,5.856029,6.272336,6.501692,7.000473,7.541582,7.811434,8.040276,8.407788,8.857746,9.200997000000001,9.669771,10.074971000000001,10.323007000000002,10.682824000000002,10.998559000000002,11.471270000000002,11.829130000000003,12.334572000000003,12.626082000000004,12.909074000000004,13.102515000000004,13.324304000000003,13.886866000000003,14.082230000000003,14.302735000000002,14.534865000000002,15.033820000000002,15.210076000000003,15.508473000000002,15.870121000000003,16.232044000000002,16.428828000000003,16.783629,17.503464,18.771086,19.215944
122-2800694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.277084,0.539541,0.8137260000000001,1.0763630000000002,1.452236,2.194513,2.561528,2.885771,3.092423,3.3616930000000003,3.5973690000000005,3.7991610000000007,4.0542430000000005,4.281563,4.449417,4.668811000000001,5.072629000000001,5.403077000000001,5.819384,6.0487400000000004,6.547521000000001,7.08863,7.358482,7.587324000000001,7.954836,8.404794,8.748045000000001,9.216819000000001,9.622019000000002,9.870055000000002,10.229872000000002,10.545607000000002,11.018318000000002,11.376178000000003,11.881620000000003,12.173130000000004,12.456122000000004,12.649563000000004,12.871352000000003,13.433914000000003,13.629278000000003,13.849783000000002,14.081913000000002,14.580868000000002,14.757124000000003,15.055521000000002,15.417169000000003,15.779092000000002,15.975876000000001,16.330677,17.050512,18.318134,18.762992
123-2800708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.262457,0.5366420000000001,0.7992790000000001,1.1751520000000002,1.9174290000000003,2.284444,2.608687,2.8153390000000003,3.0846090000000004,3.3202850000000006,3.522077000000001,3.777159000000001,4.004479000000001,4.172333000000001,4.391727000000001,4.7955450000000015,5.125993000000001,5.542300000000001,5.771656000000001,6.270437000000001,6.811546000000002,7.081398000000002,7.310240000000002,7.677752000000002,8.127710000000002,8.470961000000003,8.939735000000002,9.344935000000003,9.592971000000004,9.952788000000004,10.268523000000004,10.741234000000004,11.099094000000004,11.604536000000005,11.896046000000005,12.179038000000006,12.372479000000006,12.594268000000005,13.156830000000005,13.352194000000004,13.572699000000004,13.804829000000003,14.303784000000004,14.480040000000004,14.778437000000004,15.140085000000004,15.502008000000004,15.698792000000003,16.053593000000003,16.773428000000003,18.041050000000002,18.485908000000002
124-2800720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.274185,0.536822,0.912695,1.654972,2.021987,2.3462300000000003,2.5528820000000003,2.8221520000000004,3.0578280000000007,3.259620000000001,3.5147020000000007,3.742022000000001,3.909876000000001,4.129270000000001,4.533088000000001,4.863536000000001,5.2798430000000005,5.509199000000001,6.007980000000001,6.549089,6.818941000000001,7.047783000000001,7.415295,7.865253,8.208504,8.677278,9.082478,9.330514,9.690331,10.006066,10.478777000000001,10.836637000000001,11.342079000000002,11.633589000000002,11.916581000000003,12.110022000000003,12.331811000000002,12.894373000000002,13.089737000000001,13.310242,13.542372,14.041327,14.217583000000001,14.51598,14.877628000000001,15.239551000000002,15.436335000000001,15.791136000000002,16.510971,17.778593,18.223451
125-2800737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.262637,0.63851,1.3807870000000002,1.7478020000000003,2.072045,2.278697,2.5479670000000003,2.7836430000000005,2.9854350000000007,3.2405170000000005,3.4678370000000007,3.635691000000001,3.8550850000000008,4.258903000000001,4.589351000000001,5.005658,5.2350140000000005,5.733795000000001,6.274904000000001,6.544756000000001,6.773598000000002,7.141110000000001,7.591068000000001,7.934319000000001,8.403093000000002,8.808293000000003,9.056329000000003,9.416146000000003,9.731881000000003,10.204592000000003,10.562452000000004,11.067894000000004,11.359404000000005,11.642396000000005,11.835837000000005,12.057626000000004,12.620188000000004,12.815552000000004,13.036057000000003,13.268187000000003,13.767142000000003,13.943398000000004,14.241795000000003,14.603443000000004,14.965366000000003,15.162150000000002,15.516951000000002,16.236786000000002,17.504408,17.949266
126-2800757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.375873,1.11815,1.485165,1.8094080000000001,2.01606,2.28533,2.5210060000000003,2.7227980000000005,2.9778800000000007,3.205200000000001,3.373054000000001,3.592448000000001,3.996266000000001,4.326714000000001,4.743021000000001,4.972377000000001,5.471158000000001,6.012267000000001,6.282119000000002,6.510961000000002,6.878473000000001,7.328431000000001,7.6716820000000014,8.140456000000002,8.545656000000003,8.793692000000004,9.153509000000003,9.469244000000003,9.941955000000004,10.299815000000004,10.805257000000005,11.096767000000005,11.379759000000005,11.573200000000005,11.794989000000005,12.357551000000004,12.552915000000004,12.773420000000003,13.005550000000003,13.504505000000004,13.680761000000004,13.979158000000004,14.340806000000004,14.702729000000005,14.899513000000004,15.254314000000004,15.974149000000004,17.241771000000004,17.686629000000003
127-2800769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7422770000000001,1.1092920000000002,1.4335350000000002,1.6401870000000003,1.9094570000000002,2.1451330000000004,2.3469250000000006,2.6020070000000004,2.8293270000000006,2.9971810000000008,3.2165750000000006,3.620393000000001,3.950841000000001,4.367148000000001,4.596504000000001,5.095285000000001,5.636394000000001,5.906246000000001,6.135088000000001,6.502600000000001,6.952558000000001,7.295809000000001,7.764583000000001,8.169783,8.417819000000001,8.777636000000001,9.093371000000001,9.566082000000002,9.923942000000002,10.429384000000002,10.720894000000003,11.003886000000003,11.197327000000003,11.419116000000002,11.981678000000002,12.177042000000002,12.397547000000001,12.629677000000001,13.128632000000001,13.304888000000002,13.603285000000001,13.964933000000002,14.326856000000003,14.523640000000002,14.878441000000002,15.598276000000002,16.865898,17.310756
128-2800782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36701500000000004,0.691258,0.89791,1.16718,1.402856,1.604648,1.85973,2.08705,2.2549040000000002,2.474298,2.8781160000000003,3.2085640000000004,3.6248710000000006,3.8542270000000007,4.353008000000001,4.894117000000001,5.163969000000002,5.392811000000002,5.760323000000001,6.210281000000001,6.5535320000000015,7.022306000000001,7.427506000000001,7.675542000000001,8.035359000000001,8.351094000000002,8.823805000000002,9.181665000000002,9.687107000000003,9.978617000000003,10.261609000000004,10.455050000000004,10.676839000000003,11.239401000000003,11.434765000000002,11.655270000000002,11.887400000000001,12.386355000000002,12.562611000000002,12.861008000000002,13.222656000000002,13.584579000000002,13.781363,14.136164,14.855999,16.123621,16.568479
129-2800803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.324243,0.530895,0.800165,1.035841,1.237633,1.492715,1.720035,1.887889,2.107283,2.511101,2.841549,3.2578560000000003,3.4872120000000004,3.9859930000000006,4.527102000000001,4.796954000000001,5.0257960000000015,5.393308000000001,5.843266000000001,6.186517000000001,6.655291000000001,7.060491000000001,7.308527000000001,7.668344,7.984079,8.45679,8.81465,9.320092,9.611602000000001,9.894594000000001,10.088035000000001,10.309824,10.872386,11.06775,11.288255,11.520385,12.01934,12.195596,12.493993,12.855641,13.217564,13.414347999999999,13.769148999999999,14.488983999999999,15.756605999999998,16.201463999999998
130-2800809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.206652,0.475922,0.7115980000000001,0.91339,1.168472,1.395792,1.5636459999999999,1.78304,2.186858,2.517306,2.9336130000000002,3.1629690000000004,3.6617500000000005,4.202859,4.472711,4.7015530000000005,5.069065,5.519023,5.862274,6.331048,6.736248,6.984284,7.344100999999999,7.659835999999999,8.132546999999999,8.490407,8.995849,9.287359,9.570351,9.763792,9.985581,10.548143,10.743507,10.964011999999999,11.196141999999998,11.695096999999999,11.871353,12.169749999999999,12.531398,12.893321,13.090105,13.444906,14.164741,15.432362999999999,15.877220999999999
131-2800816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26927,0.504946,0.706738,0.96182,1.18914,1.356994,1.5763880000000001,1.9802060000000001,2.310654,2.726961,2.9563170000000003,3.4550980000000004,3.9962070000000005,4.266059,4.4949010000000005,4.862413,5.312371,5.655622,6.124396,6.529596,6.777632,7.137448999999999,7.453183999999999,7.925895,8.283755,8.789197,9.080707,9.363699,9.55714,9.778929,10.341491,10.536855,10.757359999999998,10.989489999999998,11.488444999999999,11.664700999999999,11.963097999999999,12.324746,12.686668999999998,12.883452999999998,13.238253999999998,13.958088999999998,15.225710999999997,15.670568999999997
132-2800818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23567600000000002,0.437468,0.69255,0.91987,1.087724,1.307118,1.710936,2.041384,2.4576909999999996,2.6870469999999997,3.185828,3.726937,3.9967889999999997,4.225631,4.5931429999999995,5.043100999999999,5.386352,5.855125999999999,6.260325999999999,6.508361999999999,6.868178999999999,7.183913999999999,7.656624999999999,8.014484999999999,8.519927,8.811437,9.094429,9.28787,9.509659,10.072220999999999,10.267584999999999,10.488089999999998,10.720219999999998,11.219174999999998,11.395430999999999,11.693827999999998,12.055475999999999,12.417399,12.614182999999999,12.968983999999999,13.688818999999999,14.956440999999998,15.401298999999998
133-2802653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.201792,0.456874,0.684194,0.8520479999999999,1.071442,1.47526,1.805708,2.222015,2.451371,2.950152,3.491261,3.761113,3.989955,4.357467,4.807424999999999,5.150676,5.61945,6.024649999999999,6.272685999999999,6.632502999999999,6.948237999999999,7.420948999999999,7.778808999999999,8.284251,8.575761,8.858753,9.052194,9.273983,9.836545,10.031908999999999,10.252413999999998,10.484543999999998,10.983498999999998,11.159754999999999,11.458151999999998,11.819799999999999,12.181722999999998,12.378506999999997,12.733307999999997,13.453142999999997,14.720764999999997,15.165622999999997
134-2802657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25508200000000003,0.482402,0.650256,0.8696499999999999,1.2734679999999998,1.603916,2.0202229999999997,2.2495789999999998,2.74836,3.289469,3.5593209999999997,3.788163,4.155675,4.605632999999999,4.948884,5.417657999999999,5.822857999999999,6.070893999999999,6.430710999999999,6.746445999999999,7.219156999999999,7.577016999999999,8.082458999999998,8.373968999999999,8.656960999999999,8.850401999999999,9.072190999999998,9.634752999999998,9.830116999999998,10.050621999999997,10.282751999999997,10.781706999999997,10.957962999999998,11.256359999999997,11.618007999999998,11.979930999999997,12.176714999999996,12.531515999999996,13.251350999999996,14.518972999999995,14.963830999999995
135-2802663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22732,0.395174,0.614568,1.018386,1.348834,1.765141,1.994497,2.493278,3.034387,3.304239,3.533081,3.900593,4.350551,4.693802000000001,5.1625760000000005,5.567776,5.815812,6.175629,6.491364,6.964075,7.321935,7.827377,8.118887,8.401879000000001,8.595320000000001,8.817109,9.379671,9.575035,9.795539999999999,10.027669999999999,10.526625,10.702881,11.001278,11.362926,11.724848999999999,11.921632999999998,12.276433999999998,12.996268999999998,14.263890999999997,14.708748999999997
136-2802664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.167854,0.38724800000000004,0.791066,1.1215140000000001,1.537821,1.7671770000000002,2.2659580000000004,2.8070670000000004,3.076919,3.3057610000000004,3.6732730000000005,4.1232310000000005,4.466482000000001,4.935256000000001,5.3404560000000005,5.5884920000000005,5.948309,6.264044,6.7367550000000005,7.094615,7.6000570000000005,7.891567,8.174559,8.368,8.589789,9.152351,9.347714999999999,9.568219999999998,9.800349999999998,10.299304999999999,10.475560999999999,10.773957999999999,11.135606,11.497529,11.694313,12.049114,12.768949,14.036570999999999,14.481428999999999
137-2802675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.219394,0.623212,0.95366,1.369967,1.599323,2.098104,2.6392130000000003,2.909065,3.1379070000000002,3.5054190000000003,3.9553770000000004,4.298628000000001,4.767402000000001,5.172602,5.420638,5.780455,6.09619,6.568901,6.926761,7.432203,7.723713,8.006705,8.200146,8.421935,8.984497,9.179860999999999,9.400365999999998,9.632495999999998,10.131450999999998,10.307706999999999,10.606103999999998,10.967751999999999,11.329674999999998,11.526458999999997,11.881259999999997,12.601094999999997,13.868716999999997,14.313574999999997
138-2802683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.403818,0.7342660000000001,1.150573,1.3799290000000002,1.8787100000000003,2.4198190000000004,2.6896710000000006,2.918513000000001,3.286025000000001,3.735983000000001,4.079234000000001,4.548008000000001,4.953208000000001,5.201244000000001,5.5610610000000005,5.876796000000001,6.349507000000001,6.7073670000000005,7.212809000000001,7.504319000000001,7.787311000000001,7.980752000000001,8.202541,8.765103,8.960467,9.180971999999999,9.413101999999999,9.912056999999999,10.088313,10.386709999999999,10.748358,11.110281,11.307065,11.661866,12.381701,13.649322999999999,14.094180999999999
139-2802685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.330448,0.7467550000000001,0.9761110000000001,1.474892,2.016001,2.2858530000000004,2.5146950000000006,2.8822070000000006,3.3321650000000007,3.6754160000000007,4.144190000000001,4.549390000000001,4.797426000000001,5.157243,5.472978,5.945689000000001,6.303549,6.808991000000001,7.100501,7.3834930000000005,7.5769340000000005,7.798723000000001,8.361285,8.556649,8.777154,9.009284,9.508239,9.684495,9.982892,10.34454,10.706463,10.903246999999999,11.258047999999999,11.977882999999999,13.245504999999998,13.690362999999998
140-2802695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.416307,0.645663,1.144444,1.685553,1.955405,2.184247,2.551759,3.001717,3.344968,3.813742,4.218942,4.466978,4.826795,5.14253,5.615241,5.973101,6.478543,6.770053,7.053045,7.246486,7.468275,8.030837,8.226201,8.446705999999999,8.678835999999999,9.177791,9.354047,9.652444,10.014092,10.376014999999999,10.572798999999998,10.927599999999998,11.647434999999998,12.915056999999997,13.359914999999997
141-2802702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.229356,0.728137,1.269246,1.539098,1.76794,2.135452,2.58541,2.928661,3.3974349999999998,3.8026349999999995,4.0506709999999995,4.410487999999999,4.726222999999999,5.1989339999999995,5.556793999999999,6.0622359999999995,6.353745999999999,6.636737999999999,6.830178999999999,7.051968,7.614529999999999,7.809893999999999,8.030399,8.262528999999999,8.761484,8.93774,9.236137,9.597785,9.959708,10.156491999999998,10.511292999999998,11.231127999999998,12.498749999999998,12.943607999999998
142-2802707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49878100000000003,1.0398900000000002,1.3097420000000002,1.5385840000000002,1.9060960000000002,2.3560540000000003,2.6993050000000003,3.168079,3.5732790000000003,3.8213150000000002,4.181132,4.496867,4.969578,5.327438,5.83288,6.12439,6.407382,6.600823,6.822612,7.385174,7.580538,7.801043,8.033173,8.532128,8.708384,9.006781,9.368429,9.730352,9.927135999999999,10.281937,11.001771999999999,12.269393999999998,12.714251999999998
143-2802715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5411090000000001,0.810961,1.039803,1.407315,1.8572730000000002,2.200524,2.669298,3.074498,3.322534,3.682351,3.9980860000000003,4.470797,4.828657,5.334099,5.625609,5.908601,6.102042,6.323831,6.886393,7.081757,7.302262,7.5343919999999995,8.033347,8.209603,8.508,8.869648,9.231570999999999,9.428354999999998,9.783155999999998,10.502990999999998,11.770612999999997,12.215470999999997
144-2802729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.269852,0.49869399999999997,0.866206,1.3161640000000001,1.659415,2.128189,2.5333889999999997,2.7814249999999996,3.1412419999999996,3.4569769999999997,3.9296879999999996,4.287547999999999,4.79299,5.084499999999999,5.3674919999999995,5.5609329999999995,5.782722,6.3452839999999995,6.540647999999999,6.761152999999999,6.993282999999999,7.492237999999999,7.668493999999999,7.966890999999999,8.328539,8.690462,8.887246,9.242047,9.961882,11.229503999999999,11.674361999999999
145-2802736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22884200000000002,0.596354,1.046312,1.3895629999999999,1.858337,2.263537,2.511573,2.87139,3.187125,3.659836,4.017696,4.523138,4.814648,5.09764,5.291081,5.51287,6.075432,6.270796,6.491301,6.723431,7.222386,7.398642000000001,7.697039,8.058687,8.42061,8.617393999999999,8.972195,9.692029999999999,10.959651999999998,11.404509999999998
