순번_정류장ID,63-2805739,64-2800372,65-2800317,66-2804990,67-2807301,68-2806057,69-2805448,70-2806181,71-2806179,72-2803071,73-2803082,74-2803093,75-2803107,76-2803121,77-2803125,78-2803232,79-2803181,80-2803260,81-2803270,82-2803269,83-2803273,84-2803279,85-2803289,86-2802621,87-2802809,88-2802806,89-2802840,90-2802886,91-2802934,92-2802959,93-2802964,94-2802971,95-2802991,96-2803006,97-2803002,98-2802614,99-2803020,100-2802429,101-2802369,102-2802529,103-2802539,104-2802558,105-2802569,106-2806918,107-2804444,108-2805586,109-2805058,110-2805396,111-2805653,112-2806625,113-2803519,114-2802348,115-2804908,116-2805203,117-2805055,118-2802388,119-2806726,120-2806051,121-2806052,122-2803665,123-2803663,124-2802587,125-2802580,126-2802578,127-2802585
83-2803273,,,,,,,,,,,,,,,,,,,,,0,0.6593720000000001,1.140491,1.873322,2.225894,2.754391,3.156289,3.6501330000000003,4.211827,4.61209,5.120527,5.398349,5.8144599999999995,6.100097999999999,6.304793999999999,6.918832999999999,7.919919999999999,8.925578999999999,9.105834,9.396262,10.119298,10.790897000000001,12.344994000000002,12.754025000000002,13.236973000000003,13.448265000000003,13.673110000000003,13.879715000000003,14.171918000000003,14.673091000000003,14.915907000000002,15.613360000000002,16.32797,16.878223000000002,17.366120000000002,17.731476,18.462924,18.855356,19.768747,20.475438,22.238426,22.74048,23.004143000000003,23.289817000000003,23.498031000000005
84-2803279,,,,,,,,,,,,,,,,,,,,,,0,0.48111899999999996,1.21395,1.566522,2.0950189999999997,2.496917,2.990761,3.552455,3.952718,4.461155,4.738976999999999,5.155087999999999,5.440725999999999,5.645421999999999,6.259460999999999,7.260547999999999,8.266207,8.446462,8.73689,9.459926000000001,10.131525000000002,11.685622000000002,12.094653000000003,12.577601000000003,12.788893000000003,13.013738000000004,13.220343000000003,13.512546000000004,14.013719000000004,14.256535000000003,14.953988000000003,15.668598000000003,16.218851000000004,16.706748000000005,17.072104000000003,17.803552000000003,18.195984000000003,19.109375000000004,19.816066000000003,21.579054000000003,22.081108000000004,22.344771000000005,22.630445000000005,22.838659000000007
85-2803289,,,,,,,,,,,,,,,,,,,,,,,0,0.732831,1.085403,1.6139,2.0157979999999998,2.5096419999999995,3.0713359999999996,3.4715989999999994,3.9800359999999992,4.257857999999999,4.673968999999999,4.959606999999998,5.1643029999999985,5.7783419999999985,6.779428999999999,7.785087999999998,7.965342999999998,8.255770999999998,8.978806999999998,9.650405999999998,11.204502999999999,11.613534,12.096482,12.307774,12.532619,12.739224,13.031427,13.5326,13.775416,14.472869,15.187479,15.737732,16.225628999999998,16.590984999999996,17.322432999999997,17.714864999999996,18.628255999999997,19.334946999999996,21.097934999999996,21.599988999999997,21.863652,22.149326,22.35754
86-2802621,,,,,,,,,,,,,,,,,,,,,,,,0,0.352572,0.881069,1.282967,1.776811,2.3385049999999996,2.7387679999999994,3.2472049999999992,3.5250269999999992,3.941137999999999,4.226775999999999,4.431471999999999,5.045510999999999,6.0465979999999995,7.052256999999999,7.232511999999999,7.522939999999999,8.245975999999999,8.917575,10.471672,10.880703,11.363651,11.574943000000001,11.799788000000001,12.006393000000001,12.298596000000002,12.799769000000001,13.042585,13.740038,14.454648,15.004901,15.492798,15.858154,16.589602,16.982034,17.895425,18.602116,20.365104,20.867158,21.130821,21.416495,21.624709000000003
87-2802809,,,,,,,,,,,,,,,,,,,,,,,,,0,0.528497,0.930395,1.424239,1.985933,2.386196,2.894633,3.172455,3.5885659999999997,3.8742039999999998,4.0789,4.692939,5.694026,6.699685000000001,6.87994,7.170368000000001,7.893404,8.565003,10.119100000000001,10.528131000000002,11.011079000000002,11.222371000000003,11.447216000000003,11.653821000000002,11.946024000000003,12.447197000000003,12.690013000000002,13.387466000000002,14.102076000000002,14.652329000000002,15.140226000000002,15.505582000000002,16.23703,16.629462,17.542853,18.249544,20.012532,20.514586,20.778249000000002,21.063923000000003,21.272137000000004
88-2802806,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.401898,0.8957419999999999,1.457436,1.857699,2.366136,2.643958,3.060069,3.345707,3.550403,4.164442,5.165529,6.171188000000001,6.351443000000001,6.641871000000001,7.3649070000000005,8.036506000000001,9.590603000000002,9.999634000000002,10.482582000000003,10.693874000000003,10.918719000000003,11.125324000000003,11.417527000000003,11.918700000000003,12.161516000000002,12.858969000000002,13.573579000000002,14.123832000000002,14.611729000000002,14.977085000000002,15.708533000000003,16.100965000000002,17.014356000000003,17.721047000000002,19.484035000000002,19.986089000000003,20.249752000000004,20.535426000000005,20.743640000000006
89-2802840,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49384399999999995,1.0555379999999999,1.455801,1.964238,2.24206,2.658171,2.943809,3.148505,3.762544,4.763631,5.76929,5.949545,6.239973,6.963009,7.634607999999999,9.188704999999999,9.597736,10.080684,10.291976,10.516821,10.723426,11.015629,11.516802,11.759618,12.457071,13.171681,13.721934,14.209831,14.575187,15.306635,15.699067,16.612458,17.319149,19.082137,19.584191,19.847854,20.133528000000002,20.341742000000004
90-2802886,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5616939999999999,0.961957,1.470394,1.748216,2.164327,2.449965,2.6546610000000004,3.2687000000000004,4.269787000000001,5.2754460000000005,5.455701,5.746129000000001,6.469165,7.140764,8.694861,9.103892,9.58684,9.798132,10.022977000000001,10.229582,10.521785000000001,11.022958000000001,11.265774,11.963227,12.677837,13.22809,13.715987,14.081343,14.812791,15.205223,16.118614,16.825305,18.588293,19.090347,19.354010000000002,19.639684000000003,19.847898000000004
91-2802934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40026300000000004,0.9087000000000001,1.186522,1.602633,1.888271,2.0929670000000002,2.7070060000000002,3.7080930000000003,4.713752,4.894007,5.184435000000001,5.907471000000001,6.579070000000001,8.133167,8.542198,9.025146000000001,9.236438000000001,9.461283000000002,9.667888000000001,9.960091000000002,10.461264000000002,10.704080000000001,11.401533,12.116143000000001,12.666396,13.154293000000001,13.519649000000001,14.251097000000001,14.643529000000001,15.556920000000002,16.263611,18.026599,18.528653000000002,18.792316000000003,19.077990000000003,19.286204000000005
92-2802959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.508437,0.786259,1.20237,1.488008,1.692704,2.306743,3.30783,4.313489000000001,4.493744,4.784172000000001,5.507208,6.178807,7.7329039999999996,8.141935,8.624883,8.836175,9.061020000000001,9.267625,9.559828000000001,10.061001000000001,10.303817,11.00127,11.71588,12.266133,12.75403,13.119386,13.850834,14.243266,15.156657000000001,15.863348,17.626336000000002,18.128390000000003,18.392053000000004,18.677727000000004,18.885941000000006
93-2802964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27782199999999996,0.6939329999999999,0.979571,1.184267,1.798306,2.7993930000000002,3.8050520000000003,3.985307,4.275735,4.998771,5.670369999999999,7.224466999999999,7.633497999999999,8.116445999999998,8.327737999999998,8.552582999999998,8.759187999999998,9.051390999999999,9.552563999999999,9.795379999999998,10.492832999999997,11.207442999999998,11.757695999999997,12.245592999999998,12.610948999999998,13.342396999999998,13.734828999999998,14.648219999999998,15.354910999999998,17.117898999999998,17.619953,17.883616,18.16929,18.377504000000002
94-2802971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41611099999999995,0.701749,0.906445,1.520484,2.521571,3.52723,3.7074849999999997,3.9979129999999996,4.720948999999999,5.392547999999999,6.946644999999998,7.355675999999998,7.838623999999998,8.049915999999998,8.274760999999998,8.481365999999998,8.773568999999998,9.274741999999998,9.517557999999998,10.215010999999997,10.929620999999997,11.479873999999997,11.967770999999997,12.333126999999998,13.064574999999998,13.457006999999997,14.370397999999998,15.077088999999997,16.840076999999997,17.342131,17.605794,17.891468,18.099682
95-2802991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.285638,0.49033400000000005,1.104373,2.10546,3.111119,3.291374,3.5818019999999997,4.304838,4.976437,6.530533999999999,6.939564999999999,7.422512999999999,7.633804999999999,7.858649999999999,8.065254999999999,8.357458,8.858630999999999,9.101446999999999,9.798899999999998,10.513509999999998,11.063762999999998,11.551659999999998,11.917015999999998,12.648463999999999,13.040895999999998,13.954286999999999,14.660977999999998,16.423966,16.92602,17.189683000000002,17.475357000000002,17.683571000000004
96-2803006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20469600000000002,0.818735,1.819822,2.825481,3.0057359999999997,3.2961639999999996,4.0192,4.690798999999999,6.244895999999999,6.653926999999999,7.136874999999998,7.348166999999998,7.5730119999999985,7.779616999999998,8.071819999999999,8.572992999999999,8.815808999999998,9.513261999999997,10.227871999999998,10.778124999999998,11.266021999999998,11.631377999999998,12.362825999999998,12.755257999999998,13.668648999999998,14.375339999999998,16.138327999999998,16.640382,16.904045,17.189719,17.397933000000002
97-2803002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.614039,1.615126,2.620785,2.80104,3.091468,3.814504,4.486103,6.0402,6.449230999999999,6.932179,7.143471,7.368316,7.574921,7.867124,8.368297,8.611113,9.308565999999999,10.023176,10.573428999999999,11.061326,11.426682,12.15813,12.550562,13.463953,14.170644,15.933632,16.435686,16.699349,16.985023,17.193237000000003
98-2802614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.001087,2.006746,2.187001,2.477429,3.200465,3.872064,5.426161,5.835191999999999,6.31814,6.529432,6.754277,6.960882,7.253085,7.754257999999999,7.997074,8.694526999999999,9.409137,9.959389999999999,10.447287,10.812643,11.544091,11.936523,12.849914,13.556605,15.319593,15.821646999999999,16.08531,16.370984,16.579198
99-2803020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.005659,1.1859140000000001,1.4763420000000003,2.1993780000000003,2.8709770000000003,4.425074,4.834105,5.317053,5.528345,5.75319,5.959795,6.2519979999999995,6.753170999999999,6.9959869999999995,7.69344,8.40805,8.958302999999999,9.4462,9.811556,10.543004,10.935436,11.848827,12.555518,14.318506,14.820559999999999,15.084222999999998,15.369896999999998,15.578110999999998
