순번_정류장ID,1-2805045,2-2803525,3-2803769,4-2803770,5-2803772,6-2805878,7-2805007,8-2805058,9-2805044,10-2802589,11-2802362,12-2802598,13-2802587,14-2802565,15-2802511,16-2802435,17-2802398,18-2802185,19-2801848,20-2802178,21-2802808,22-2803777,23-2802854,24-2802865,25-2802876,26-2802890,27-2802893,28-2802896
1-2805045,0,0.6056630000000001,1.6663990000000002,2.600921,3.180492,3.875524,4.298835,4.973559000000001,5.647321000000001,6.000959000000001,6.5236160000000005,8.249996000000001,9.178658000000002,10.435428000000002,11.162995000000002,12.275204000000002,14.204816000000003,14.440999000000003,15.181111000000003,15.942414000000003,16.520325000000003,16.773661000000004,17.069219000000004,17.484488000000002,18.061270000000004,18.382774000000005,18.732480000000006,19.353168000000007
2-2803525,,0,1.0607360000000001,1.9952580000000002,2.5748290000000003,3.269861,3.693172,4.367896,5.041658,5.395296,5.917953,7.644333,8.572994999999999,9.829764999999998,10.557331999999999,11.669540999999999,13.599153,13.835336,14.575448,15.336751,15.914662,16.167998,16.463556,16.878825,17.455607,17.777111,18.126817000000003,18.747505000000004
3-2803769,,,0,0.934522,1.514093,2.209125,2.6324359999999998,3.3071599999999997,3.9809219999999996,4.33456,4.8572169999999995,6.583596999999999,7.512258999999999,8.769029,9.496596,10.608805,12.538417,12.774600000000001,13.514712000000001,14.276015000000001,14.853926000000001,15.107262000000002,15.402820000000002,15.818089000000002,16.394871000000002,16.716375000000003,17.066081000000004,17.686769000000005
4-2803770,,,,0,0.5795710000000001,1.274603,1.697914,2.372638,3.0463999999999998,3.400038,3.922695,5.649075,6.577737,7.834507,8.562074,9.674283,11.603895000000001,11.840078000000002,12.580190000000002,13.341493000000002,13.919404000000002,14.172740000000001,14.468298,14.883567000000001,15.460349,15.781853000000002,16.131559000000003,16.752247000000004
5-2803772,,,,,0,0.695032,1.1183429999999999,1.7930669999999997,2.4668289999999997,2.820467,3.3431239999999995,5.069503999999999,5.998165999999999,7.254936,7.9825029999999995,9.094712,11.024324,11.260507,12.000619,12.761922,13.339833,13.593169,13.888727,14.303996,14.880778,15.202282,15.551988,16.172676
6-2805878,,,,,,0,0.423311,1.0980349999999999,1.7717969999999998,2.125435,2.648092,4.374472,5.303134,6.559904,7.287471,8.39968,10.329292,10.565475000000001,11.305587000000001,12.06689,12.644801000000001,12.898137000000002,13.193695000000002,13.608964000000002,14.185746000000002,14.507250000000003,14.856956000000002,15.477644000000002
7-2805007,,,,,,,0,0.674724,1.3484859999999999,1.702124,2.224781,3.951161,4.879823,6.136593,6.86416,7.976369,9.905981,10.142164000000001,10.882276000000001,11.643579,12.221490000000001,12.474826,12.770384,13.185653,13.762435,14.083939,14.433645,15.054333
8-2805058,,,,,,,,0,0.673762,1.0274,1.550057,3.276437,4.205099000000001,5.461869000000001,6.189436000000001,7.301645000000001,9.231257000000001,9.467440000000002,10.207552000000002,10.968855000000001,11.546766000000002,11.800102000000003,12.095660000000002,12.510929000000003,13.087711000000002,13.409215000000003,13.758921000000003,14.379609000000002
9-2805044,,,,,,,,,0,0.353638,0.8762949999999999,2.602675,3.531337,4.788107,5.515674,6.627883,8.557495,8.793678,9.53379,10.295093,10.873004,11.126339999999999,11.421897999999999,11.837166999999999,12.413948999999999,12.735453,13.085158999999999,13.705846999999999
10-2802589,,,,,,,,,,0,0.5226569999999999,2.249037,3.177699,4.434469,5.162036,6.274245,8.203857,8.44004,9.180152,9.941455,10.519366,10.772701999999999,11.068259999999999,11.483528999999999,12.060310999999999,12.381815,12.731520999999999,13.352208999999998
