순번_정류장ID,1-2807327,2-2802586,3-2802584,4-2802577,5-2802581,6-2804851,7-2807104,8-2804421,9-2802601,10-2803628,11-2803794,12-2805538,13-2802587,14-2802570,15-2802561,16-2802550,17-2802540,18-2802363,19-2802480,20-2802472,21-2802448,22-2802421,23-2802407,24-2802398,25-2802396,26-2804816,27-2802864,28-2802179,29-2802170,30-2802160,31-2802149,32-2804879,33-2802144,34-2802740,35-2802747,36-2802724,37-2802732,38-2802739,39-2802733,40-2802625
1-2807327,0,0.22202,0.537365,0.704395,1.362951,2.6599190000000004,4.155282000000001,4.923047,5.325431,6.322684,6.632626999999999,8.011892999999999,8.899992,9.322961,9.521894999999999,9.824074,10.137266,10.634802,10.826977000000001,11.139548000000001,11.484110000000001,11.848864,12.522101000000001,12.983088,13.472811,14.224861,14.620709000000002,14.882697000000002,15.188861000000003,15.394046000000003,15.680552000000002,15.945190000000002,16.321147000000003,16.534161000000005,17.027004000000005,17.399732000000004,17.664359000000005,17.906633000000003,18.533406000000003,18.844160000000002
2-2802586,,0,0.315345,0.482375,1.1409310000000001,2.4378990000000003,3.933262,4.701027,5.1034109999999995,6.100663999999999,6.410606999999999,7.789872999999998,8.677971999999999,9.100940999999999,9.299874999999998,9.602053999999999,9.915246,10.412782,10.604957,10.917528,11.26209,11.626844,12.300081,12.761068,13.250791,14.002841,14.398689000000001,14.660677000000002,14.966841000000002,15.172026000000002,15.458532000000002,15.723170000000001,16.099127000000003,16.312141000000004,16.804984000000005,17.177712000000003,17.442339000000004,17.684613000000002,18.311386000000002,18.62214
3-2802584,,,0,0.16702999999999998,0.825586,2.122554,3.6179170000000003,4.385682,4.788066,5.785318999999999,6.095261999999999,7.474527999999999,8.362627,8.785596,8.98453,9.286709,9.599901000000001,10.097437000000001,10.289612000000002,10.602183000000002,10.946745000000002,11.311499000000001,11.984736000000002,12.445723000000001,12.935446,13.687496000000001,14.083344,14.345332,14.651496000000002,14.856681000000002,15.143187000000001,15.407825,15.783782,15.996796,16.489639,16.862367,17.126994,17.369267999999998,17.996040999999998,18.306794999999997
4-2802577,,,,0,0.658556,1.955524,3.450887,4.218652,4.621035999999999,5.618288999999999,5.928231999999999,7.307497999999999,8.195597,8.618566,8.817499999999999,9.119679,9.432871,9.930407,10.122582000000001,10.435153000000001,10.779715000000001,11.144469,11.817706000000001,12.278693,12.768416,13.520466,13.916314,14.178302,14.484466000000001,14.689651000000001,14.976157,15.240795,15.616752,15.829766,16.322609,16.695337,16.959964,17.202237999999998,17.829010999999998,18.139764999999997
5-2802581,,,,,0,1.2969680000000001,2.792331,3.5600959999999997,3.96248,4.959733,5.269676,6.648942,7.537041,7.9600100000000005,8.158944,8.461123,8.774315000000001,9.271851000000002,9.464026000000002,9.776597000000002,10.121159000000002,10.485913000000002,11.159150000000002,11.620137000000001,12.109860000000001,12.861910000000002,13.257758000000003,13.519746000000003,13.825910000000004,14.031095000000004,14.317601000000003,14.582239000000003,14.958196000000003,15.171210000000002,15.664053000000003,16.036781,16.301408000000002,16.543682,17.170455,17.481209
6-2804851,,,,,,0,1.495363,2.263128,2.665512,3.6627650000000003,3.9727080000000004,5.351974,6.240073000000001,6.663042000000001,6.861976000000001,7.164155000000001,7.477347000000001,7.974883000000001,8.167058,8.479629000000001,8.824191,9.188945,9.862182,10.323169,10.812892,11.564942,11.96079,12.222778,12.528942,12.734127,13.020633,13.285271,13.661228,13.874241999999999,14.367085,14.739813,15.00444,15.246714,15.873487,16.184241
7-2807104,,,,,,,0,0.7677649999999999,1.1701489999999999,2.167402,2.477345,3.856611,4.7447099999999995,5.167679,5.366613,5.668792,5.981984,6.47952,6.671695,6.984266,7.328828,7.693581999999999,8.366819,8.827805999999999,9.317528999999999,10.069579,10.465426999999998,10.727414999999999,11.033579,11.238764,11.525269999999999,11.789907999999999,12.165864999999998,12.378878999999998,12.871721999999998,13.244449999999999,13.509077,13.751351,14.378124,14.688877999999999
8-2804421,,,,,,,,0,0.402384,1.399637,1.7095799999999999,3.0888459999999998,3.9769449999999997,4.399914,4.598848,4.901027,5.214219,5.711755,5.90393,6.216501,6.561063,6.925817,7.599054000000001,8.060041,8.549764,9.301814,9.697662000000001,9.959650000000002,10.265814000000002,10.470999000000003,10.757505000000002,11.022143000000002,11.398100000000001,11.611114,12.103957000000001,12.476685000000002,12.741312000000002,12.983586000000003,13.610359000000003,13.921113000000002
9-2802601,,,,,,,,,0,0.9972530000000001,1.307196,2.6864619999999997,3.5745609999999997,3.99753,4.196464,4.4986429999999995,4.811834999999999,5.309371,5.501545999999999,5.8141169999999995,6.158678999999999,6.523432999999999,7.196669999999999,7.6576569999999995,8.14738,8.89943,9.295278,9.557266,9.863430000000001,10.068615000000001,10.355121,10.619759,10.995716,11.20873,11.701573,12.074301,12.338928000000001,12.581202000000001,13.207975000000001,13.518729
10-2803628,,,,,,,,,,0,0.30994299999999997,1.689209,2.577308,3.000277,3.199211,3.50139,3.8145819999999997,4.312118,4.504293,4.816864,5.161426,5.52618,6.199417,6.660404000000001,7.150127,7.902177,8.298024999999999,8.560013,8.866177,9.071362,9.357868,9.622506,9.998463,10.211476999999999,10.70432,11.077048,11.341675,11.583949,12.210722,12.521476
11-2803794,,,,,,,,,,,0,1.3792659999999999,2.267365,2.690334,2.889268,3.191447,3.504639,4.002175,4.19435,4.506921,4.851483,5.216237,5.889474,6.350461,6.840184,7.5922339999999995,7.9880819999999995,8.25007,8.556234,8.761419,9.047925,9.312562999999999,9.688519999999999,9.901533999999998,10.394376999999999,10.767104999999999,11.031732,11.274006,11.900779,12.211533
12-2805538,,,,,,,,,,,,0,0.888099,1.311068,1.5100019999999998,1.8121809999999998,2.1253729999999997,2.622909,2.815084,3.1276550000000003,3.472217,3.836971,4.510208,4.971195000000001,5.460918,6.212968,6.608816,6.870804,7.176968,7.382153,7.668659,7.933297,8.309254,8.522267999999999,9.015111,9.387839,9.652466,9.89474,10.521513,10.832267
13-2802587,,,,,,,,,,,,,0,0.422969,0.621903,0.924082,1.237274,1.73481,1.926985,2.239556,2.5841179999999997,2.9488719999999997,3.6221089999999996,4.083095999999999,4.572818999999999,5.324868999999999,5.720716999999999,5.982704999999998,6.288868999999998,6.494053999999998,6.780559999999999,7.045197999999998,7.421154999999998,7.634168999999998,8.127011999999999,8.49974,8.764367,9.006641,9.633414,9.944168
14-2802570,,,,,,,,,,,,,,0,0.198934,0.5011129999999999,0.814305,1.3118409999999998,1.5040159999999998,1.8165869999999997,2.1611489999999995,2.5259029999999996,3.1991399999999994,3.6601269999999992,4.149849999999999,4.901899999999999,5.297747999999999,5.559735999999998,5.865899999999998,6.071084999999998,6.357590999999998,6.622228999999998,6.998185999999998,7.211199999999998,7.704042999999998,8.076770999999997,8.341397999999998,8.583671999999998,9.210444999999998,9.521198999999998
15-2802561,,,,,,,,,,,,,,,0,0.302179,0.615371,1.1129069999999999,1.3050819999999999,1.6176529999999998,1.9622149999999998,2.326969,3.000206,3.4611929999999997,3.950916,4.702966,5.098814,5.360802,5.6669659999999995,5.872151,6.158657,6.4232949999999995,6.799251999999999,7.012265999999999,7.505108999999999,7.8778369999999995,8.142464,8.384738,9.011511,9.322265
16-2802550,,,,,,,,,,,,,,,,0,0.313192,0.810728,1.002903,1.315474,1.660036,2.0247900000000003,2.698027,3.159014,3.648737,4.400787,4.796635,5.058623,5.364787,5.569972,5.856478,6.121116,6.497072999999999,6.710087,7.202929999999999,7.575658,7.840285,8.082559,8.709332,9.020086
17-2802540,,,,,,,,,,,,,,,,,0,0.497536,0.689711,1.002282,1.346844,1.711598,2.384835,2.8458219999999996,3.3355449999999998,4.087594999999999,4.483442999999999,4.745430999999999,5.051594999999999,5.256779999999999,5.543285999999999,5.807923999999999,6.183880999999999,6.396894999999999,6.889737999999999,7.262465999999999,7.527092999999999,7.769366999999999,8.396139999999999,8.706893999999998
18-2802363,,,,,,,,,,,,,,,,,,0,0.192175,0.504746,0.849308,1.214062,1.887299,2.348286,2.838009,3.590059,3.985907,4.247895,4.554059,4.759244,5.04575,5.310388,5.686344999999999,5.899359,6.392201999999999,6.76493,7.029557,7.271831,7.898604,8.209358
19-2802480,,,,,,,,,,,,,,,,,,,0,0.312571,0.657133,1.021887,1.6951239999999999,2.1561109999999997,2.645834,3.397884,3.793732,4.05572,4.361884,4.567069,4.853575,5.118213,5.4941699999999996,5.707184,6.2000269999999995,6.572755,6.837382,7.079656,7.706429,8.017183
20-2802472,,,,,,,,,,,,,,,,,,,,0,0.344562,0.7093160000000001,1.3825530000000001,1.8435400000000002,2.333263,3.085313,3.481161,3.7431490000000003,4.049313000000001,4.254498000000001,4.541004000000001,4.805642000000001,5.181599,5.3946130000000005,5.887456,6.260184000000001,6.524811000000001,6.767085000000001,7.393858000000001,7.704612000000001
21-2802448,,,,,,,,,,,,,,,,,,,,,0,0.364754,1.0379909999999999,1.498978,1.9887009999999998,2.740751,3.136599,3.398587,3.704751,3.909936,4.196442,4.46108,4.837037,5.050051,5.5428939999999995,5.915622,6.180249,6.422523,7.049296,7.36005
22-2802421,,,,,,,,,,,,,,,,,,,,,,0,0.673237,1.134224,1.6239469999999998,2.375997,2.771845,3.033833,3.339997,3.545182,3.831688,4.096326,4.472283,4.685297,5.17814,5.550868,5.815495,6.057769,6.684542,6.995296000000001
23-2802407,,,,,,,,,,,,,,,,,,,,,,,0,0.460987,0.9507099999999999,1.70276,2.098608,2.360596,2.66676,2.871945,3.1584510000000003,3.4230890000000005,3.7990460000000006,4.012060000000001,4.5049030000000005,4.877631000000001,5.142258000000001,5.384532000000001,6.011305000000001,6.322059000000001
24-2802398,,,,,,,,,,,,,,,,,,,,,,,,0,0.48972299999999996,1.241773,1.637621,1.8996089999999999,2.2057729999999998,2.410958,2.697464,2.9621020000000002,3.3380590000000003,3.551073,4.043916,4.416644000000001,4.681271000000001,4.923545000000001,5.550318000000001,5.861072000000001
25-2802396,,,,,,,,,,,,,,,,,,,,,,,,,0,0.75205,1.147898,1.4098860000000002,1.71605,1.921235,2.207741,2.472379,2.848336,3.06135,3.554193,3.926921,4.191548,4.433822,5.060595,5.371349
26-2804816,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.395848,0.657836,0.964,1.169185,1.4556909999999998,1.7203289999999998,2.0962859999999996,2.3092999999999995,2.8021429999999996,3.1748709999999996,3.4394979999999995,3.6817719999999996,4.308545,4.619299
27-2802864,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.261988,0.568152,0.7733369999999999,1.0598429999999999,1.3244809999999998,1.700438,1.913452,2.406295,2.779023,3.04365,3.285924,3.912697,4.223451
28-2802179,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.306164,0.5113489999999999,0.797855,1.062493,1.43845,1.651464,2.144307,2.517035,2.781662,3.023936,3.650709,3.961463
29-2802170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20518499999999998,0.491691,0.756329,1.1322860000000001,1.3453000000000002,1.838143,2.210871,2.475498,2.717772,3.344545,3.6552990000000003
30-2802160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.286506,0.551144,0.927101,1.140115,1.632958,2.005686,2.270313,2.512587,3.13936,3.450114
31-2802149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.264638,0.640595,0.8536090000000001,1.3464520000000002,1.7191800000000002,1.983807,2.226081,2.8528540000000002,3.163608
32-2804879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37595700000000004,0.588971,1.081814,1.454542,1.719169,1.961443,2.588216,2.8989700000000003
33-2802144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21301399999999998,0.705857,1.078585,1.3432119999999999,1.585486,2.212259,2.5230129999999997
34-2802740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49284300000000003,0.8655710000000001,1.130198,1.3724720000000001,1.9992450000000002,2.3099990000000004
35-2802747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372728,0.637355,0.879629,1.506402,1.817156
36-2802724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.264627,0.506901,1.133674,1.444428
37-2802732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.242274,0.8690469999999999,1.1798009999999999
38-2802739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6267729999999999,0.9375269999999999
39-2802733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.310754
40-2802625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
