순번_정류장ID,1-2806423,2-2806421,3-2807340,4-2806518,5-2806516,6-2805650,7-2806076,8-2806907,9-2805881,10-2805657,11-2805658,12-2802147,13-2801897,14-2801895,15-2802108,16-2801822,17-2802019,18-2801998,19-2801981,20-2801879,21-2801856,22-2801959,23-2801976,24-2801880,25-2802017,26-2802049,27-2804800,28-2802084,29-2802061,30-2802077,31-2802090,32-2802083,33-2802070,34-2802055,35-2802063,36-2802086,37-2806708,38-2802099,39-2802119,40-2802103,41-2802052,42-2805597,43-2801952,44-2801176
20-2801879,,,,,,,,,,,,,,,,,,,,0,0.212702,0.414378,0.6907760000000001,0.9468880000000001,1.1137730000000001,1.459886,1.781973,1.984618,2.661116,2.961416,3.2287549999999996,3.5880239999999994,3.6857179999999996,3.8817139999999997,4.117801999999999,4.591646999999999,4.894889999999999,5.110809,5.573281,5.920579,6.392397,6.720202,7.471876,8.069424
21-2801856,,,,,,,,,,,,,,,,,,,,,0,0.201676,0.478074,0.734186,0.901071,1.2471839999999998,1.5692709999999999,1.7719159999999998,2.4484139999999996,2.7487139999999997,3.0160529999999994,3.3753219999999993,3.4730159999999994,3.6690119999999995,3.9050999999999996,4.378945,4.682188,4.898107,5.360579,5.707877000000001,6.179695000000001,6.5075,7.259174,7.8567219999999995
22-2801959,,,,,,,,,,,,,,,,,,,,,,0,0.276398,0.53251,0.699395,1.0455079999999999,1.367595,1.5702399999999999,2.2467379999999997,2.5470379999999997,2.8143769999999995,3.1736459999999993,3.2713399999999995,3.4673359999999995,3.7034239999999996,4.177269,4.480512,4.6964310000000005,5.1589030000000005,5.506201000000001,5.978019000000001,6.305824,7.057498000000001,7.6550460000000005
23-2801976,,,,,,,,,,,,,,,,,,,,,,,0,0.256112,0.42299699999999996,0.76911,1.091197,1.293842,1.9703399999999998,2.2706399999999998,2.537979,2.897248,2.994942,3.190938,3.427026,3.900871,4.204114,4.420033,4.882505,5.229803,5.701621,6.029426,6.7811,7.378648
24-2801880,,,,,,,,,,,,,,,,,,,,,,,,0,0.16688499999999998,0.512998,0.835085,1.03773,1.7142279999999999,2.014528,2.281867,2.641136,2.73883,2.934826,3.1709140000000002,3.644759,3.9480020000000002,4.163921,4.626393,4.9736910000000005,5.445509,5.773314,6.5249880000000005,7.122536
25-2802017,,,,,,,,,,,,,,,,,,,,,,,,,0,0.346113,0.6682,0.870845,1.547343,1.847643,2.114982,2.4742509999999998,2.571945,2.767941,3.004029,3.477874,3.781117,3.997036,4.4595080000000005,4.806806000000001,5.278624000000001,5.606429,6.358103,6.955651
26-2802049,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.322087,0.524732,1.2012299999999998,1.5015299999999998,1.7688689999999998,2.128138,2.225832,2.421828,2.657916,3.131761,3.435004,3.650923,4.113395000000001,4.460693000000001,4.932511000000001,5.260316,6.011990000000001,6.609538000000001
27-2804800,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.202645,0.8791429999999999,1.179443,1.446782,1.806051,1.903745,2.099741,2.335829,2.809674,3.112917,3.328836,3.791308,4.138606,4.610424,4.938229,5.689902999999999,6.287450999999999
28-2802084,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6764979999999999,0.9767979999999999,1.2441369999999998,1.6034059999999999,1.7010999999999998,1.897096,2.133184,2.607029,2.910272,3.126191,3.588663,3.935961,4.407779,4.735583999999999,5.487257999999999,6.084805999999999
29-2802061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3003,0.567639,0.9269080000000001,1.024602,1.220598,1.4566860000000001,1.9305310000000002,2.2337740000000004,2.4496930000000003,2.9121650000000003,3.259463,3.731281,4.059086,4.81076,5.408308
30-2802077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.267339,0.626608,0.724302,0.9202980000000001,1.1563860000000001,1.6302310000000002,1.9334740000000001,2.1493930000000003,2.6118650000000003,2.959163,3.430981,3.758786,4.51046,5.108008
31-2802090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.359269,0.456963,0.6529590000000001,0.8890470000000001,1.362892,1.666135,1.882054,2.344526,2.691824,3.163642,3.491447,4.243121,4.840669
32-2802083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.097694,0.29369,0.5297780000000001,1.0036230000000002,1.306866,1.522785,1.985257,2.332555,2.804373,3.132178,3.883852,4.4814
33-2802070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.195996,0.432084,0.905929,1.209172,1.4250909999999999,1.8875629999999999,2.234861,2.706679,3.034484,3.786158,4.383706
34-2802055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23608800000000002,0.7099329999999999,1.0131759999999999,1.2290949999999998,1.6915669999999998,2.038865,2.5106829999999998,2.838488,3.590162,4.18771
35-2802063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47384499999999996,0.777088,0.993007,1.455479,1.8027769999999999,2.2745949999999997,2.6024,3.3540739999999998,3.9516219999999995
36-2802086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.303243,0.519162,0.9816340000000001,1.328932,1.80075,2.128555,2.880229,3.4777769999999997
37-2806708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.215919,0.6783910000000001,1.025689,1.4975070000000001,1.8253120000000003,2.576986,3.1745340000000004
38-2802099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46247200000000005,0.8097700000000001,1.2815880000000002,1.6093930000000003,2.3610670000000002,2.958615
39-2802119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.347298,0.819116,1.1469209999999999,1.8985949999999998,2.496143
40-2802103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.471818,0.799623,1.551297,2.1488449999999997
41-2802052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327805,1.079479,1.677027
42-2805597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.751674,1.349222
43-2801952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.597548
44-2801176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
