순번_정류장ID,52-2800842,53-2800999,54-2801020,55-2801036,56-2801058,57-2801074,58-2801268,59-2801277,60-2801240,61-2801161,62-2801334,63-2801342,64-2801172,65-2801159,66-2801409,67-2801449,68-2801493,69-2801515,70-2801589,71-2801619,72-2801658,73-2801672,74-2801684,75-2801718,76-2801730,77-2801733,78-2801719,79-2801692,80-2801677,81-2801657,82-2801611,83-2807465,84-2801187,85-2801581,86-2801606,87-2800694,88-2800708,89-2800720,90-2800737,91-2800757,92-2800769,93-2800782,94-2800797,95-2800807,96-2807220,97-2800370,98-2800369
52-2800842,0,0.335064,0.598332,0.959743,1.116698,1.9367039999999998,2.1086489999999998,2.2878649999999996,2.6060539999999994,3.1321539999999994,3.4896529999999992,3.869048999999999,4.169797999999999,4.4177539999999995,4.7932429999999995,5.147767999999999,5.364362999999999,5.7438009999999995,6.006425999999999,6.465922999999999,6.828059,7.267554,7.749936,8.004912,8.196178,8.600502,9.042906,9.358474000000001,9.696163,9.949354,10.347552,10.700213,10.907878,11.324759,12.26789,12.720842,12.997926,13.260383,13.534567999999998,13.797204999999998,14.173077999999999,14.451198999999999,15.374711999999999,15.660635,16.636352,17.903973999999998,18.348831999999998
53-2800999,,0,0.263268,0.624679,0.7816339999999999,1.6016399999999997,1.7735849999999997,1.9528009999999998,2.27099,2.79709,3.1545889999999996,3.5339849999999995,3.8347339999999996,4.0826899999999995,4.4581789999999994,4.812703999999999,5.029298999999999,5.4087369999999995,5.671361999999999,6.130858999999999,6.492994999999999,6.932489999999999,7.414871999999999,7.669847999999999,7.861113999999999,8.265438,8.707842,9.02341,9.361099,9.614289999999999,10.012488,10.365148999999999,10.572814,10.989695,11.932825999999999,12.385777999999998,12.662861999999999,12.925318999999998,13.199503999999997,13.462140999999997,13.838013999999998,14.116134999999998,15.039647999999998,15.325570999999998,16.301288,17.56891,18.013768
54-2801020,,,0,0.36141100000000004,0.518366,1.338372,1.510317,1.689533,2.007722,2.533822,2.8913209999999996,3.2707169999999994,3.5714659999999996,3.8194219999999994,4.194910999999999,4.549435999999999,4.766030999999999,5.145468999999999,5.408093999999999,5.867590999999999,6.229726999999999,6.669221999999999,7.151603999999999,7.406579999999999,7.597845999999999,8.00217,8.444574,8.760142,9.097831,9.351021999999999,9.74922,10.101880999999999,10.309546,10.726427,11.669557999999999,12.122509999999998,12.399593999999999,12.662050999999998,12.936235999999997,13.198872999999997,13.574745999999998,13.852866999999998,14.776379999999998,15.062302999999998,16.03802,17.305642,17.7505
55-2801036,,,,0,0.15695499999999998,0.9769609999999999,1.1489059999999998,1.3281219999999998,1.6463109999999999,2.172411,2.5299099999999997,2.9093059999999995,3.2100549999999997,3.4580109999999995,3.8334999999999995,4.188025,4.4046199999999995,4.784058,5.046683,5.50618,5.868316,6.307811,6.790193,7.0451690000000005,7.236435,7.640759,8.083163,8.398731000000002,8.73642,8.989611,9.387809,9.74047,9.948135,10.365016,11.308147,11.761099,12.038183,12.30064,12.574824999999999,12.837461999999999,13.213334999999999,13.491456,14.414969,14.700892,15.676609,16.944231,17.389089
56-2801058,,,,,0,0.8200059999999999,0.9919509999999999,1.1711669999999998,1.489356,2.015456,2.3729549999999997,2.7523509999999995,3.0530999999999997,3.3010559999999995,3.6765449999999995,4.03107,4.247665,4.627103,4.889728,5.349225,5.711361,6.150856,6.633238,6.8882140000000005,7.07948,7.483804,7.926208,8.241776,8.579464999999999,8.832655999999998,9.230853999999999,9.583514999999998,9.791179999999999,10.208060999999999,11.151191999999998,11.604143999999998,11.881227999999998,12.143684999999998,12.417869999999997,12.680506999999997,13.056379999999997,13.334500999999998,14.258013999999998,14.543936999999998,15.519653999999997,16.787276,17.232134
57-2801074,,,,,,0,0.17194500000000001,0.35116100000000006,0.6693500000000001,1.1954500000000001,1.5529490000000001,1.9323450000000002,2.2330940000000004,2.48105,2.856539,3.2110640000000004,3.4276590000000002,3.807097,4.0697220000000005,4.529219,4.891355000000001,5.330850000000001,5.813232000000001,6.068208000000001,6.259474000000001,6.663798000000001,7.106202000000001,7.42177,7.7594590000000006,8.01265,8.410848000000001,8.763509,8.971174000000001,9.388055000000001,10.331186,10.784138,11.061222,11.323679,11.597864,11.860501,12.236374,12.514495,13.438008,13.723931,14.699648,15.96727,16.412128
58-2801268,,,,,,,0,0.17921600000000001,0.497405,1.023505,1.3810040000000001,1.7604000000000002,2.0611490000000003,2.309105,2.684594,3.0391190000000003,3.255714,3.635152,3.897777,4.357274,4.71941,5.158905,5.641287,5.896263,6.087529,6.491853,6.934257,7.2498249999999995,7.587514,7.840705,8.238903,8.591564,8.799229,9.21611,10.159241,10.612193,10.889277,11.151734,11.425918999999999,11.688555999999998,12.064428999999999,12.34255,13.266062999999999,13.551986,14.527702999999999,15.795324999999998,16.240183
59-2801277,,,,,,,,0,0.318189,0.8442890000000001,1.201788,1.5811840000000001,1.881933,2.129889,2.505378,2.859903,3.076498,3.455936,3.718561,4.178058,4.540194,4.979689,5.462071,5.717047,5.908313,6.312637,6.755040999999999,7.070608999999999,7.408297999999999,7.6614889999999995,8.059687,8.412348,8.620013,9.036894,9.980025,10.432977,10.710061,10.972517999999999,11.246702999999998,11.509339999999998,11.885212999999998,12.163333999999999,13.086846999999999,13.37277,14.348486999999999,15.616108999999998,16.060966999999998
60-2801240,,,,,,,,,0,0.5261,0.883599,1.262995,1.563744,1.8117,2.187189,2.541714,2.7583089999999997,3.1377469999999996,3.4003719999999995,3.8598689999999998,4.222004999999999,4.661499999999999,5.143882,5.398858,5.590123999999999,5.994447999999999,6.436851999999999,6.752419999999999,7.090108999999999,7.343299999999999,7.741497999999999,8.094159,8.301824,8.718705,9.661836,10.114787999999999,10.391872,10.654328999999999,10.928513999999998,11.191150999999998,11.567023999999998,11.845144999999999,12.768657999999999,13.054580999999999,14.030297999999998,15.297919999999998,15.742777999999998
61-2801161,,,,,,,,,,0,0.35749899999999996,0.736895,1.037644,1.2856,1.661089,2.0156140000000002,2.232209,2.611647,2.874272,3.333769,3.695905,4.135400000000001,4.617782000000001,4.872758000000001,5.064024000000001,5.468348000000001,5.9107520000000005,6.22632,6.564009,6.817200000000001,7.215398,7.568059000000001,7.775724000000001,8.192605,9.135736,9.588688,9.865772,10.128229,10.402413999999998,10.665050999999998,11.040923999999999,11.319045,12.242557999999999,12.528481,13.504197999999999,14.771819999999998,15.216677999999998
