순번_정류장ID,1-2805963,2-2801100,3-2801118,4-2801127,5-2801140,6-2801304,7-2801324,8-2801332,9-2801379,10-2801433,11-2801465,12-2805642,13-2801527,14-2801514,15-2801509,16-2801497,17-2801482,18-2801492,19-2801524,20-2801602,21-2801658,22-2801672,23-2801684,24-2801718,25-2801745,26-2801752,27-2801759,28-2801768,29-2801790,30-2801996,31-2802015,32-2802043,33-2802686,34-2802717,35-2802724,36-2802732,37-2802739,38-2802751,39-2802742,40-2802722,41-2802707,42-2802715,43-2802729,44-2805440,45-2802632,46-2803129,47-2803120,48-2805594,49-2803115,50-2803134,51-2803231,52-2803226,53-2803113,54-2803106,55-2803048,56-2803109,57-2803227,58-2803239,59-2803240,60-2803236,61-2803248,62-2804859,63-2803205,64-2806612,65-2803265
26-2801752,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.496875,0.7244349999999999,1.2232729999999998,1.9730649999999998,2.222269,2.602194,3.011158,3.338312,3.599879,3.972607,4.237234,4.619008,4.986188,5.672899,6.367759,6.5971150000000005,7.095896000000001,7.29433,7.551997,7.852981,8.139241,8.331918,8.627696,9.077695,9.486421,9.88671,10.362288000000001,10.586079000000002,10.873869000000001,11.360169,11.853058,12.226872,12.599808,12.752847,13.495602,13.597064,13.895942,14.236944,14.650402
27-2801759,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22755999999999998,0.726398,1.47619,1.7253939999999999,2.1053189999999997,2.514283,2.841437,3.103004,3.475732,3.7403589999999998,4.122133,4.489313,5.176024,5.870884,6.10024,6.5990210000000005,6.797455,7.055122,7.356106,7.642366,7.835043,8.130821,8.58082,8.989545999999999,9.389835,9.865413,10.089204,10.376994,10.863294,11.356183,11.729997,12.102932999999998,12.255971999999998,12.998726999999999,13.100188999999999,13.399066999999999,13.740068999999998,14.153526999999999
28-2801768,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.498838,1.24863,1.4978339999999999,1.877759,2.286723,2.613877,2.875444,3.248172,3.512799,3.894573,4.261753,4.9484639999999995,5.643324,5.87268,6.371461,6.569895,6.8275619999999995,7.128545999999999,7.414806,7.607482999999999,7.903261,8.353259999999999,8.761985999999998,9.162275,9.637853,9.861644,10.149434,10.635734,11.128623,11.502436999999999,11.875372999999998,12.028411999999998,12.771166999999998,12.872628999999998,13.171506999999998,13.512508999999998,13.925966999999998
29-2801790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.749792,0.998996,1.378921,1.7878850000000002,2.1150390000000003,2.376606,2.749334,3.013961,3.395735,3.762915,4.449626,5.144486000000001,5.373842000000001,5.872623000000001,6.071057000000001,6.328724,6.629708,6.915968,7.108645,7.404423,7.8544220000000005,8.263148000000001,8.663437000000002,9.139015000000002,9.362806000000003,9.650596000000002,10.136896000000002,10.629785000000002,11.003599000000001,11.376535,11.529574,12.272329000000001,12.373791,12.672669,13.013671,13.427129
30-2801996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.249204,0.629129,1.038093,1.3652469999999999,1.626814,1.999542,2.264169,2.645943,3.0131229999999998,3.6998339999999996,4.394693999999999,4.6240499999999995,5.122831,5.3212649999999995,5.578931999999999,5.879915999999999,6.166175999999999,6.358852999999999,6.654630999999999,7.104629999999999,7.513355999999999,7.913644999999999,8.389223,8.613014,8.900803999999999,9.387103999999999,9.879992999999999,10.253806999999998,10.626742999999998,10.779781999999997,11.522536999999998,11.623998999999998,11.922876999999998,12.263878999999998,12.677336999999998
31-2802015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.379925,0.788889,1.116043,1.3776099999999998,1.7503379999999997,2.0149649999999997,2.3967389999999997,2.7639189999999996,3.4506299999999994,4.14549,4.374846,4.873627,5.072061,5.329727999999999,5.630711999999999,5.9169719999999995,6.109648999999999,6.4054269999999995,6.855426,7.264151999999999,7.664440999999999,8.140018999999999,8.363809999999999,8.651599999999998,9.137899999999998,9.630788999999998,10.004602999999998,10.377538999999997,10.530577999999997,11.273332999999997,11.374794999999997,11.673672999999997,12.014674999999997,12.428132999999997
32-2802043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.408964,0.736118,0.997685,1.370413,1.63504,2.016814,2.383994,3.070705,3.7655649999999996,3.9949209999999997,4.493702,4.692136,4.949802999999999,5.250786999999999,5.537046999999999,5.729723999999999,6.0255019999999995,6.4755009999999995,6.884226999999999,7.284515999999999,7.760093999999999,7.983884999999999,8.271674999999998,8.757974999999998,9.250863999999998,9.624677999999998,9.997613999999997,10.150652999999997,10.893407999999997,10.994869999999997,11.293747999999997,11.634749999999997,12.048207999999997
33-2802686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327154,0.588721,0.961449,1.226076,1.60785,1.97503,2.661741,3.3566010000000004,3.5859570000000005,4.084738000000001,4.283172,4.540839,4.841823,5.128083,5.32076,5.616538,6.066537,6.475263,6.875552,7.3511299999999995,7.574921,7.862711,8.349011,8.8419,9.215714,9.58865,9.741689,10.484444,10.585906,10.884784,11.225786,11.639244
34-2802717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.261567,0.634295,0.898922,1.280696,1.6478760000000001,2.334587,3.0294470000000002,3.2588030000000003,3.7575840000000005,3.9560180000000003,4.213685,4.514669,4.800929,4.993606,5.289384,5.739383,6.148109,6.548398,7.023975999999999,7.247767,7.535557,8.021857,8.514746,8.88856,9.261496,9.414534999999999,10.15729,10.258752,10.55763,10.898632,11.31209
35-2802724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372728,0.637355,1.019129,1.386309,2.07302,2.76788,2.997236,3.496017,3.694451,3.952118,4.253102,4.539362000000001,4.732039,5.027817000000001,5.477816000000001,5.886542,6.286831,6.762409,6.9862,7.27399,7.76029,8.253179000000001,8.626993,8.999929,9.152968,9.895723,9.997185,10.296063,10.637065,11.050523
36-2802732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.264627,0.646401,1.013581,1.7002920000000001,2.3951520000000004,2.6245080000000005,3.1232890000000006,3.3217230000000004,3.5793900000000005,3.8803740000000007,4.166634000000001,4.359311000000001,4.655089000000001,5.105088000000001,5.513814000000001,5.914103000000001,6.389681,6.613472000000001,6.901262000000001,7.387562000000001,7.880451000000001,8.254265,8.627201,8.78024,9.522995,9.624457,9.923335,10.264337,10.677795
37-2802739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.381774,0.748954,1.435665,2.130525,2.359881,2.8586620000000003,3.0570960000000005,3.3147630000000006,3.6157470000000007,3.9020070000000007,4.094684000000001,4.390462000000001,4.840461000000001,5.249187000000001,5.649476000000001,6.125054,6.348845000000001,6.636635000000001,7.122935000000001,7.615824000000001,7.989638000000001,8.362574,8.515613,9.258368,9.35983,9.658708,9.99971,10.413168
38-2802751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36718,1.053891,1.748751,1.978107,2.476888,2.6753220000000004,2.9329890000000005,3.2339730000000007,3.5202330000000006,3.712910000000001,4.008688000000001,4.458687000000001,4.867413000000001,5.267702000000001,5.74328,5.967071000000001,6.254861000000001,6.741161000000001,7.234050000000001,7.607864000000001,7.980800000000001,8.133839000000002,8.876594000000003,8.978056000000002,9.276934000000002,9.617936000000002,10.031394000000002
39-2802742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.686711,1.381571,1.6109270000000002,2.1097080000000004,2.308142,2.5658090000000002,2.8667930000000004,3.1530530000000003,3.3457300000000005,3.6415080000000004,4.091507,4.500233,4.900522,5.376099999999999,5.5998909999999995,5.887681,6.373981,6.86687,7.240684,7.61362,7.766659,8.509414,8.610876,8.909754,9.250755999999999,9.664214
40-2802722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.69486,0.924216,1.422997,1.621431,1.8790980000000002,2.180082,2.466342,2.659019,2.9547969999999997,3.4047959999999997,3.813522,4.213811,4.689388999999999,4.91318,5.20097,5.68727,6.180159,6.553973,6.926909,7.079948,7.822703,7.9241649999999995,8.223042999999999,8.564044999999998,8.977502999999999
41-2802707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.229356,0.728137,0.926571,1.1842380000000001,1.4852220000000003,1.7714820000000002,1.9641590000000002,2.2599370000000003,2.7099360000000003,3.1186620000000005,3.5189510000000004,3.9945290000000004,4.21832,4.5061100000000005,4.9924100000000005,5.485299,5.859113000000001,6.232049000000001,6.3850880000000005,7.127843,7.229305,7.528183,7.869185,8.282643
42-2802715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49878100000000003,0.697215,0.954882,1.2558660000000001,1.542126,1.734803,2.030581,2.4805800000000002,2.8893060000000004,3.2895950000000003,3.7651730000000003,3.988964,4.276754,4.763054,5.255943,5.629757000000001,6.002693000000001,6.155732,6.898487,6.999949,7.298827,7.639829,8.053287
