순번_정류장ID,36-2805557,37-2802243,38-2802239,39-2801829,40-2801831,41-2802240,42-2801840,43-2805656,44-2803799,45-2805020,46-2803798,47-2804955,48-2803800,49-2803817,50-2804957,51-2803810,52-2801820,53-2802268,54-2802276,55-2802285,56-2802289,57-2802300,58-2802306,59-2803637,60-2803539,61-2803540,62-2802319,63-2802316,64-2802312,65-2802309,66-2802565,67-2802545,68-2802367,69-2802541,70-2802547,71-2802552,72-2802557,73-2807355,74-2807353,75-2807352,76-2807349
52-2801820,,,,,,,,,,,,,,,,,0,0.33447,0.880811,1.152719,1.50788,1.755953,2.04418,2.363645,2.865714,3.403956,3.940683,4.342311,4.800545,5.675203,6.295489,6.7330559999999995,7.181178999999999,7.358451,7.534066999999999,7.990946999999999,8.542345,8.88008,9.232244,9.717704,10.258731
53-2802268,,,,,,,,,,,,,,,,,,0,0.546341,0.818249,1.17341,1.421483,1.70971,2.029175,2.531244,3.069486,3.606213,4.007841,4.466075,5.340733,5.961019,6.398586,6.846709,7.023981,7.199597,7.656477,8.207875,8.54561,8.897774,9.383234,9.924261
54-2802276,,,,,,,,,,,,,,,,,,,0,0.271908,0.627069,0.875142,1.1633689999999999,1.482834,1.984903,2.523145,3.059872,3.4615,3.919734,4.794392,5.414678,5.852245,6.300368,6.47764,6.653256,7.110136,7.661534,7.999269,8.351433,8.836893,9.37792
55-2802285,,,,,,,,,,,,,,,,,,,,0,0.355161,0.603234,0.8914610000000001,1.2109260000000002,1.7129950000000003,2.251237,2.787964,3.189592,3.6478260000000002,4.522484,5.1427700000000005,5.580337,6.02846,6.205732,6.381348,6.838228,7.389626,7.727361,8.079525,8.564985,9.106012
56-2802289,,,,,,,,,,,,,,,,,,,,,0,0.248073,0.5363,0.855765,1.357834,1.8960759999999999,2.432803,2.834431,3.292665,4.167323,4.787609,5.225175999999999,5.673298999999999,5.8505709999999995,6.026186999999999,6.483066999999999,7.034464999999999,7.372199999999999,7.724364,8.209824,8.750850999999999
57-2802300,,,,,,,,,,,,,,,,,,,,,,0,0.288227,0.607692,1.109761,1.648003,2.18473,2.586358,3.044592,3.9192500000000003,4.539536,4.977103,5.425225999999999,5.602498,5.7781139999999995,6.2349939999999995,6.786391999999999,7.124127,7.476291,7.961751,8.502778
58-2802306,,,,,,,,,,,,,,,,,,,,,,,0,0.319465,0.821534,1.359776,1.896503,2.298131,2.756365,3.6310230000000003,4.251309,4.688876,5.136998999999999,5.314271,5.4898869999999995,5.9467669999999995,6.498164999999999,6.8359,7.188064,7.673524,8.214551
59-2803637,,,,,,,,,,,,,,,,,,,,,,,,0,0.502069,1.040311,1.577038,1.978666,2.4369,3.3115580000000002,3.9318440000000003,4.369411,4.817534,4.9948060000000005,5.170422,5.627302,6.1787,6.516435,6.868599000000001,7.354059,7.895086
60-2803539,,,,,,,,,,,,,,,,,,,,,,,,,0,0.538242,1.074969,1.4765970000000002,1.9348310000000002,2.809489,3.4297750000000002,3.8673420000000003,4.3154650000000006,4.492737000000001,4.668353000000001,5.125233000000001,5.676631,6.014366000000001,6.366530000000001,6.851990000000001,7.393017
61-2803540,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5367270000000001,0.938355,1.396589,2.2712470000000002,2.8915330000000004,3.3291000000000004,3.777223,3.954495,4.130111,4.586991,5.138389,5.476124,5.828288000000001,6.313748,6.854775
62-2802319,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40162800000000004,0.8598620000000001,1.7345200000000003,2.3548060000000004,2.7923730000000004,3.2404960000000003,3.417768,3.5933840000000004,4.050264,4.601662,4.9393970000000005,5.291561000000001,5.777021,6.318048
63-2802316,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45823400000000003,1.3328920000000002,1.9531780000000003,2.3907450000000003,2.838868,3.01614,3.191756,3.6486359999999998,4.200034,4.537769,4.889933,5.375393,5.91642
64-2802312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.874658,1.494944,1.932511,2.380634,2.557906,2.733522,3.1904019999999997,3.7417999999999996,4.079535,4.431699,4.917159,5.4581859999999995
65-2802309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.620286,1.057853,1.505976,1.683248,1.858864,2.315744,2.867142,3.2048769999999998,3.557041,4.042501,4.583527999999999
66-2802565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.437567,0.8856899999999999,1.062962,1.238578,1.695458,2.2468559999999997,2.5845909999999996,2.936755,3.422215,3.963242
67-2802545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44812299999999994,0.6253949999999999,0.8010109999999999,1.2578909999999999,1.8092889999999997,2.1470239999999996,2.4991879999999997,2.984648,3.525675
68-2802367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.177272,0.352888,0.809768,1.3611659999999999,1.6989009999999998,2.051065,2.536525,3.0775520000000003
69-2802541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.175616,0.632496,1.183894,1.521629,1.8737929999999998,2.359253,2.90028
70-2802547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45688,1.008278,1.3460130000000001,1.698177,2.183637,2.724664
71-2802552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5513979999999999,0.889133,1.2412969999999999,1.7267569999999999,2.267784
72-2802557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.337735,0.689899,1.175359,1.716386
73-2807355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.352164,0.837624,1.378651
74-2807353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48546000000000006,1.0264870000000001
75-2807352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.541027
76-2807349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
