순번_정류장ID,1-2804802,2-2800361,3-2800359,4-2800357,5-2804804,6-2804927,7-2804806,8-2805728,9-2804808,10-2806859,11-2800313,12-2806263,13-2806261,14-2806259,15-2806257,16-2806255,17-2806253,18-2806697,19-2806698,20-2800474,21-2800329,22-2800365,23-2800454,24-2800461,25-2800463,26-2805581,27-2800353,28-2803672,29-2800309,30-2800480,31-2800491,32-2800494,33-2800496,34-2800499,35-2804977,36-2800507,37-2800503,38-2805796,39-2800509,40-2800511,41-2800514,42-2800516,43-2800518,44-2800522,45-2800531,46-2800546,47-2800539,48-2800537,49-2800533,50-2800529,51-2800527,52-2800997,53-2800991,54-2800982,55-2800836,56-2800835,57-2800965,58-2800843,59-2800956,60-2800966,61-2800995,62-2801013,63-2801023,64-2801040,65-2801058,66-2801268,67-2801281,68-2801289,69-2801311,70-2801342,71-2801346,72-2801335,73-2801377,74-2801423,75-2801448,76-2801486,77-2801519,78-2801571,79-2801610
11-2800313,,,,,,,,,,,0,0.284017,0.426763,0.8053669999999999,1.472019,2.054308,2.275095,3.1400419999999998,3.496136,4.562518,4.887449999999999,5.134986,5.325119999999999,5.8920699999999995,6.0891649999999995,6.631476999999999,6.970889,7.106909,7.512172,7.7257359999999995,7.974162,8.331395,8.763243000000001,9.049505000000002,10.491405000000002,10.725175000000002,10.959150000000001,11.088592,12.07357,12.350666,12.638565,12.789185,12.978482,13.158821,13.518956,14.240086999999999,14.529081,15.017474,15.488697,15.909008,16.224831000000002,17.793424,18.199164000000003,18.482050000000005,18.810158000000005,19.129262000000004,19.456550000000004,19.637246000000005,20.232389000000005,20.412557000000003,20.856902,21.119738,21.228477,21.594835000000003,22.095283000000002,23.072243,23.587519,23.815952,24.101872999999998,24.539192999999997,24.973992999999997,25.190924999999996,25.544225999999995,26.048720999999993,26.322489999999995,26.629855999999993,26.912090999999993,27.074051999999995,27.425273999999995
12-2806263,,,,,,,,,,,,0,0.142746,0.52135,1.188002,1.770291,1.9910780000000001,2.856025,3.212119,4.278501,4.603433000000001,4.850969000000001,5.0411030000000006,5.608053000000001,5.805148000000001,6.347460000000001,6.686872000000001,6.822892000000001,7.228155000000001,7.441719000000001,7.690145000000001,8.047378000000002,8.479226000000002,8.765488000000003,10.207388000000003,10.441158000000003,10.675133000000002,10.804575000000002,11.789553000000002,12.066649000000002,12.354548000000001,12.505168000000001,12.694465000000001,12.874804000000001,13.234939,13.95607,14.245064000000001,14.733457000000001,15.204680000000002,15.624991000000001,15.940814000000001,17.509407000000003,17.915147000000005,18.198033000000006,18.526141000000006,18.845245000000006,19.172533000000005,19.353229000000006,19.948372000000006,20.128540000000005,20.572885000000003,20.835721000000003,20.944460000000003,21.310818000000005,21.811266000000003,22.788226,23.303502,23.531935,23.817856,24.255176,24.689975999999998,24.906907999999998,25.260208999999996,25.764703999999995,26.038472999999996,26.345838999999994,26.628073999999994,26.790034999999996,27.141256999999996
13-2806261,,,,,,,,,,,,,0,0.378604,1.045256,1.627545,1.848332,2.713279,3.069373,4.135755,4.460687,4.708223,4.898357,5.465307,5.662402,6.204714,6.544126,6.680146000000001,7.085409,7.298973,7.547399,7.904632,8.33648,8.622742,10.064642000000001,10.298412,10.532387,10.661829,11.646806999999999,11.923903,12.211801999999999,12.362421999999999,12.551718999999999,12.732057999999999,13.092192999999998,13.813323999999998,14.102317999999999,14.590710999999999,15.061933999999999,15.482244999999999,15.798067999999999,17.366661,17.772401000000002,18.055287000000003,18.383395000000004,18.702499000000003,19.029787000000002,19.210483000000004,19.805626000000004,19.985794000000002,20.430139,20.692975,20.801714,21.168072000000002,21.66852,22.64548,23.160756,23.389189,23.675109999999997,24.112429999999996,24.547229999999995,24.764161999999995,25.117462999999994,25.621957999999992,25.895726999999994,26.203092999999992,26.485327999999992,26.647288999999994,26.998510999999993
14-2806259,,,,,,,,,,,,,,0,0.666652,1.248941,1.4697280000000001,2.334675,2.690769,3.757151,4.082083,4.329619,4.519753,5.086703,5.283798,5.82611,6.165522,6.301542,6.706805,6.920369,7.168795,7.526028,7.957876,8.244138,9.686038,9.919808,10.153782999999999,10.283224999999998,11.268202999999998,11.545298999999998,11.833197999999998,11.983817999999998,12.173114999999997,12.353453999999997,12.713588999999997,13.434719999999997,13.723713999999998,14.212106999999998,14.683329999999998,15.103640999999998,15.419463999999998,16.988056999999998,17.393797,17.676683,18.004791,18.323895,18.651183,18.831879,19.427022,19.60719,20.051534999999998,20.314370999999998,20.423109999999998,20.789468,21.289915999999998,22.266875999999996,22.782151999999996,23.010584999999995,23.296505999999994,23.733825999999993,24.168625999999993,24.385557999999993,24.73885899999999,25.24335399999999,25.51712299999999,25.82448899999999,26.10672399999999,26.26868499999999,26.61990699999999
15-2806257,,,,,,,,,,,,,,,0,0.5822890000000001,0.803076,1.6680229999999998,2.024117,3.090499,3.415431,3.662967,3.853101,4.420051,4.617146,5.159458,5.49887,5.63489,6.040153,6.253717,6.502143,6.859376,7.291224,7.5774859999999995,9.019385999999999,9.253155999999999,9.487130999999998,9.616572999999997,10.601550999999997,10.878646999999997,11.166545999999997,11.317165999999997,11.506462999999997,11.686801999999997,12.046936999999996,12.768067999999996,13.057061999999997,13.545454999999997,14.016677999999997,14.436988999999997,14.752811999999997,16.321405,16.727145,17.010031,17.338139,17.657243,17.984531,18.165227,18.76037,18.940538,19.384883,19.647719,19.756458,20.122816,20.623264,21.600223999999997,22.115499999999997,22.343932999999996,22.629853999999995,23.067173999999994,23.501973999999993,23.718905999999993,24.07220699999999,24.57670199999999,24.85047099999999,25.15783699999999,25.44007199999999,25.60203299999999,25.95325499999999
16-2806255,,,,,,,,,,,,,,,,0,0.22078699999999998,1.085734,1.441828,2.50821,2.833142,3.0806780000000002,3.2708120000000003,3.837762,4.034857,4.577169,4.916581,5.052601,5.457864,5.671428,5.919854,6.277087,6.708934999999999,6.995196999999999,8.437097,8.670867,8.904841999999999,9.034283999999998,10.019261999999998,10.296357999999998,10.584256999999997,10.734876999999997,10.924173999999997,11.104512999999997,11.464647999999997,12.185778999999997,12.474772999999997,12.963165999999998,13.434388999999998,13.854699999999998,14.170522999999998,15.739115999999997,16.144855999999997,16.427742,16.75585,17.074953999999998,17.402241999999998,17.582938,18.178081,18.358248999999997,18.802593999999996,19.065429999999996,19.174168999999996,19.540526999999997,20.040974999999996,21.017934999999994,21.533210999999994,21.761643999999993,22.04756499999999,22.48488499999999,22.91968499999999,23.13661699999999,23.48991799999999,23.994412999999987,24.26818199999999,24.575547999999987,24.857782999999987,25.01974399999999,25.37096599999999
17-2806253,,,,,,,,,,,,,,,,,0,0.8649469999999999,1.221041,2.287423,2.612355,2.859891,3.050025,3.616975,3.81407,4.356382,4.695794,4.8318140000000005,5.237077,5.450641,5.699067,6.0563,6.488148,6.77441,8.21631,8.45008,8.684054999999999,8.813496999999998,9.798474999999998,10.075570999999998,10.363469999999998,10.514089999999998,10.703386999999998,10.883725999999998,11.243860999999997,11.964991999999997,12.253985999999998,12.742378999999998,13.213601999999998,13.633912999999998,13.949735999999998,15.518328999999998,15.924068999999998,16.206954999999997,16.535062999999997,16.854166999999997,17.181454999999996,17.362150999999997,17.957293999999997,18.137461999999996,18.581806999999994,18.844642999999994,18.953381999999994,19.319739999999996,19.820187999999995,20.797147999999993,21.312423999999993,21.540856999999992,21.82677799999999,22.26409799999999,22.69889799999999,22.91582999999999,23.269130999999987,23.773625999999986,24.047394999999987,24.354760999999986,24.636995999999986,24.798956999999987,25.150178999999987
18-2806697,,,,,,,,,,,,,,,,,,0,0.356094,1.422476,1.747408,1.994944,2.185078,2.7520279999999997,2.9491229999999997,3.4914349999999996,3.8308469999999994,3.9668669999999993,4.372129999999999,4.585693999999999,4.8341199999999995,5.191352999999999,5.623200999999999,5.909462999999999,7.351362999999999,7.585132999999999,7.819107999999999,7.948549999999999,8.933527999999999,9.210624,9.498522999999999,9.649142999999999,9.838439999999999,10.018778999999999,10.378913999999998,11.100044999999998,11.389038999999999,11.877431999999999,12.348654999999999,12.768965999999999,13.084788999999999,14.653381999999999,15.059121999999999,15.342007999999998,15.670115999999998,15.989219999999998,16.316508,16.497204,17.092347,17.272515,17.716859999999997,17.979695999999997,18.088434999999997,18.454793,18.955240999999997,19.932201,20.447477,20.67591,20.961830999999997,21.399150999999996,21.833950999999995,22.050882999999995,22.404183999999994,22.908678999999992,23.182447999999994,23.489813999999992,23.772048999999992,23.934009999999994,24.285231999999993
19-2806698,,,,,,,,,,,,,,,,,,,0,1.066382,1.391314,1.63885,1.828984,2.395934,2.593029,3.135341,3.4747529999999998,3.6107729999999996,4.016036,4.2296,4.478026,4.835259,5.267106999999999,5.553368999999999,6.995268999999999,7.229038999999998,7.4630139999999985,7.5924559999999985,8.577433999999998,8.854529999999999,9.142428999999998,9.293048999999998,9.482345999999998,9.662684999999998,10.022819999999998,10.743950999999997,11.032944999999998,11.521337999999998,11.992560999999998,12.412871999999998,12.728694999999998,14.297287999999998,14.703027999999998,14.985913999999998,15.314021999999998,15.633125999999997,15.960413999999997,16.141109999999998,16.736252999999998,16.916420999999996,17.360765999999995,17.623601999999995,17.732340999999995,18.098698999999996,18.599146999999995,19.576106999999993,20.091382999999993,20.319815999999992,20.60573699999999,21.04305699999999,21.47785699999999,21.69478899999999,22.048089999999988,22.552584999999986,22.826353999999988,23.133719999999986,23.415954999999986,23.577915999999988,23.929137999999988
20-2800474,,,,,,,,,,,,,,,,,,,,0,0.324932,0.572468,0.762602,1.329552,1.526647,2.068959,2.408371,2.5443909999999996,2.9496539999999998,3.1632179999999996,3.411644,3.768877,4.200724999999999,4.486986999999999,5.928887,6.162656999999999,6.396631999999999,6.5260739999999995,7.511051999999999,7.788148,8.076046999999999,8.226666999999999,8.415963999999999,8.596302999999999,8.956437999999999,9.677568999999998,9.966562999999999,10.454956,10.926179,11.34649,11.662313,13.230906,13.636645999999999,13.919531999999998,14.247639999999999,14.566743999999998,14.894031999999997,15.074727999999997,15.669870999999997,15.850038999999997,16.294383999999997,16.557219999999997,16.665958999999997,17.032317,17.532764999999998,18.509724999999996,19.025000999999996,19.253433999999995,19.539354999999993,19.976674999999993,20.411474999999992,20.628406999999992,20.98170799999999,21.48620299999999,21.75997199999999,22.06733799999999,22.34957299999999,22.51153399999999,22.86275599999999
21-2800329,,,,,,,,,,,,,,,,,,,,,0,0.247536,0.43767,1.00462,1.201715,1.744027,2.083439,2.2194589999999996,2.6247219999999998,2.8382859999999996,3.0867119999999995,3.4439449999999994,3.8757929999999994,4.162055,5.603954999999999,5.837724999999999,6.071699999999999,6.201141999999999,7.186119999999999,7.463215999999999,7.7511149999999995,7.9017349999999995,8.091032,8.271371,8.631506,9.352637,9.641631,10.130024,10.601247,11.021558,11.337381,12.905974,13.311714,13.5946,13.922708,14.241812,14.569099999999999,14.749795999999998,15.344938999999998,15.525106999999998,15.969451999999999,16.232287999999997,16.341026999999997,16.707385,17.207832999999997,18.184793,18.700069,18.928501999999998,19.214422999999996,19.651742999999996,20.086542999999995,20.303474999999995,20.656775999999994,21.161270999999992,21.435039999999994,21.742405999999992,22.024640999999992,22.186601999999993,22.537823999999993
22-2800365,,,,,,,,,,,,,,,,,,,,,,0,0.190134,0.757084,0.954179,1.496491,1.835903,1.971923,2.377186,2.59075,2.839176,3.196409,3.628257,3.9145190000000003,5.356419000000001,5.5901890000000005,5.824164000000001,5.953606000000001,6.9385840000000005,7.215680000000001,7.503579000000001,7.654199000000001,7.843496000000001,8.023835,8.38397,9.105101,9.394095,9.882488,10.353711,10.774022,11.089845,12.658438,13.064178,13.347064,13.675172,13.994276,14.321563999999999,14.502259999999998,15.097402999999998,15.277570999999998,15.721915999999998,15.984751999999999,16.093491,16.459849000000002,16.960297,17.937257000000002,18.452533000000003,18.680966,18.966887,19.404207,19.839007,20.055939,20.409239999999997,20.913734999999996,21.187503999999997,21.494869999999995,21.777104999999995,21.939065999999997,22.290287999999997
23-2800454,,,,,,,,,,,,,,,,,,,,,,,0,0.56695,0.764045,1.306357,1.645769,1.781789,2.187052,2.400616,2.6490419999999997,3.0062749999999996,3.4381229999999996,3.724385,5.166285,5.400055,5.63403,5.763472,6.74845,7.025546,7.313445000000001,7.464065000000001,7.653362,7.8337010000000005,8.193836000000001,8.914967,9.203961000000001,9.692354000000002,10.163577000000002,10.583888000000002,10.899711000000002,12.468304000000002,12.874044000000001,13.156930000000001,13.485038000000001,13.804142,14.13143,14.312126,14.907269,15.087437,15.531782,15.794618,15.903357,16.269715,16.770163,17.747123000000002,18.262399000000002,18.490832,18.776753,19.214073,19.648873,19.865804999999998,20.219105999999996,20.723600999999995,20.997369999999997,21.304735999999995,21.586970999999995,21.748931999999996,22.100153999999996
24-2800461,,,,,,,,,,,,,,,,,,,,,,,,0,0.197095,0.739407,1.078819,1.214839,1.620102,1.833666,2.0820920000000003,2.439325,2.871173,3.1574350000000004,4.599335,4.833105,5.06708,5.196522,6.1815,6.458596,6.746495,6.897115,7.086412,7.266751,7.626886,8.348017,8.637011000000001,9.125404000000001,9.596627000000002,10.016938000000001,10.332761000000001,11.901354000000001,12.307094000000001,12.58998,12.918088000000001,13.237192,13.56448,13.745175999999999,14.340319,14.520487,14.964832,15.227668,15.336407,15.702765,16.203212999999998,17.180172999999996,17.695448999999996,17.923881999999995,18.209802999999994,18.647122999999993,19.081922999999993,19.298854999999993,19.65215599999999,20.15665099999999,20.43041999999999,20.73778599999999,21.02002099999999,21.18198199999999,21.53320399999999
25-2800463,,,,,,,,,,,,,,,,,,,,,,,,,0,0.542312,0.881724,1.017744,1.423007,1.636571,1.884997,2.24223,2.674078,2.9603400000000004,4.402240000000001,4.636010000000001,4.869985000000001,4.999427000000001,5.984405000000001,6.261501000000001,6.549400000000001,6.700020000000001,6.889317000000001,7.069656000000001,7.429791000000001,8.150922000000001,8.439916000000002,8.928309000000002,9.399532000000002,9.819843000000002,10.135666000000002,11.704259000000002,12.109999000000002,12.392885000000001,12.720993000000002,13.040097000000001,13.367385,13.548081,14.143224,14.323392,14.767737,15.030573,15.139312,15.50567,16.006118,16.983078,17.498354,17.726786999999998,18.012707999999996,18.450027999999996,18.884827999999995,19.101759999999995,19.455060999999993,19.959555999999992,20.233324999999994,20.540690999999992,20.822925999999992,20.984886999999993,21.336108999999993
26-2805581,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.339412,0.47543199999999997,0.880695,1.094259,1.3426850000000001,1.699918,2.131766,2.4180279999999996,3.8599279999999996,4.093698,4.327673,4.457115,5.442093,5.719189,6.007088,6.157708,6.347005,6.527344,6.887479,7.60861,7.897603999999999,8.385997,8.85722,9.277531,9.593354,11.161947,11.567687,11.850572999999999,12.178681,12.497784999999999,12.825072999999998,13.005768999999997,13.600911999999997,13.781079999999998,14.225424999999998,14.488260999999998,14.596999999999998,14.963357999999998,15.463805999999998,16.440765999999996,16.956041999999997,17.184474999999996,17.470395999999994,17.907715999999994,18.342515999999993,18.559447999999993,18.91274899999999,19.41724399999999,19.69101299999999,19.99837899999999,20.28061399999999,20.44257499999999,20.79379699999999
27-2800353,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.13602,0.541283,0.7548469999999999,1.003273,1.360506,1.792354,2.0786160000000002,3.520516,3.754286,3.988261,4.117703,5.102681,5.379777,5.667676,5.818296,6.007593,6.187932,6.548067,7.269197999999999,7.558191999999999,8.046584999999999,8.517807999999999,8.938118999999999,9.253941999999999,10.822534999999998,11.228274999999998,11.511160999999998,11.839268999999998,12.158372999999997,12.485660999999997,12.666356999999996,13.261499999999996,13.441667999999996,13.886012999999997,14.148848999999997,14.257587999999997,14.623945999999997,15.124393999999997,16.101353999999997,16.616629999999997,16.845062999999996,17.130983999999994,17.568303999999994,18.003103999999993,18.220035999999993,18.57333699999999,19.07783199999999,19.35160099999999,19.65896699999999,19.94120199999999,20.10316299999999,20.45438499999999
28-2803672,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.405263,0.618827,0.867253,1.224486,1.656334,1.942596,3.384496,3.6182659999999998,3.852241,3.981683,4.966661,5.2437570000000004,5.531656000000001,5.682276000000001,5.871573000000001,6.051912000000001,6.412047,7.133178,7.422172,7.910565,8.381788,8.802099,9.117922,10.686515,11.092255,11.375141,11.703249,12.022352999999999,12.349640999999998,12.530336999999998,13.125479999999998,13.305647999999998,13.749992999999998,14.012828999999998,14.121567999999998,14.487925999999998,14.988373999999999,15.965333999999999,16.48061,16.709042999999998,16.994963999999996,17.432283999999996,17.867083999999995,18.084015999999995,18.437316999999993,18.94181199999999,19.215580999999993,19.52294699999999,19.80518199999999,19.967142999999993,20.318364999999993
