순번_정류장ID,1-2802586,2-2802349,3-2802577,4-2802581,5-2804851,6-2803664,7-2804436,8-2806047,9-2806048,10-2806725,11-2805822,12-2805054,13-2803666,14-2805655,15-2802347,16-2803527,17-2806624,18-2805010,19-2805397,20-2805059,21-2805587,22-2804448,23-2805552,24-2802568,25-2802551,26-2802538,27-2802375,28-2802507,29-2802428,30-2803019,31-2803003,32-2803008,33-2806040,34-2802967,35-2802963,36-2802956,37-2802939,38-2802634,39-2802843,40-2802804,41-2802810,42-2802859,43-2803287,44-2803281,45-2803275,46-2803266,47-2803268,48-2803259,49-2803249,50-2803226,51-2803127,52-2805712,53-2803122,54-2803104,55-2803094,56-2803080,57-2806182,58-2806058,59-2805447,60-2805651,61-2800369,62-2805726
11-2805822,,,,,,,,,,,0,0.425062,1.164118,1.365679,2.1201,2.5680389999999997,2.8709179999999996,3.0853859999999997,3.2915289999999997,3.513969,4.015435,4.421863,5.976375,6.616459,7.440762,7.7413940000000006,7.925086,8.923795,9.924802,10.695962999999999,11.087145,11.388912999999999,11.755202999999998,12.248399999999998,12.590448999999998,13.116501999999997,13.693917999999996,14.040466999999996,14.667966999999996,14.973828999999995,15.581721999999996,16.300387999999995,16.746048999999996,17.135889999999996,17.400561999999997,17.804828999999998,18.367756999999997,18.562008999999996,19.202020999999995,19.410919999999994,19.853961999999992,20.101964999999993,20.322469999999992,20.554599999999994,21.053554999999992,21.67558499999999,21.88719799999999,22.14423299999999,22.351040999999988,23.215820999999988,24.328855999999988,24.65622899999999
12-2805054,,,,,,,,,,,,0,0.739056,0.940617,1.695038,2.142977,2.445856,2.660324,2.866467,3.0889070000000003,3.5903730000000005,3.9968010000000005,5.551313,6.191397,7.015700000000001,7.316332000000001,7.500024000000001,8.498733000000001,9.499740000000001,10.270901,10.662083,10.963851,11.330141,11.823338,12.165386999999999,12.691439999999998,13.268855999999998,13.615404999999997,14.242904999999997,14.548766999999996,15.156659999999997,15.875325999999998,16.320987,16.710828,16.9755,17.379767,17.942695,18.136947,18.776958999999998,18.985857999999997,19.428899999999995,19.676902999999996,19.897407999999995,20.129537999999997,20.628492999999995,21.250522999999994,21.462135999999994,21.719170999999992,21.92597899999999,22.79075899999999,23.90379399999999,24.231166999999992
13-2803666,,,,,,,,,,,,,0,0.201561,0.955982,1.403921,1.7067999999999999,1.921268,2.127411,2.349851,2.851317,3.257745,4.812257,5.452341,6.276644,6.577276,6.760968,7.759677,8.760684,9.531844999999999,9.923027,10.224794999999999,10.591084999999998,11.084281999999998,11.426330999999998,11.952383999999997,12.529799999999996,12.876348999999996,13.503848999999995,13.809710999999995,14.417603999999995,15.136269999999996,15.581930999999996,15.971771999999996,16.236443999999995,16.640710999999996,17.203638999999995,17.397890999999994,18.037902999999993,18.24680199999999,18.68984399999999,18.93784699999999,19.15835199999999,19.39048199999999,19.88943699999999,20.51146699999999,20.72307999999999,20.980114999999987,21.186922999999986,22.051702999999986,23.164737999999986,23.492110999999987
14-2805655,,,,,,,,,,,,,,0,0.754421,1.20236,1.505239,1.719707,1.92585,2.1482900000000003,2.649756,3.056184,4.610696,5.25078,6.075083,6.3757150000000005,6.559407,7.558116,8.559123,9.330283999999999,9.721466,10.023233999999999,10.389523999999998,10.882720999999998,11.224769999999998,11.750822999999997,12.328238999999996,12.674787999999996,13.302287999999995,13.608149999999995,14.216042999999996,14.934708999999996,15.380369999999996,15.770210999999996,16.034882999999997,16.439149999999998,17.002077999999997,17.196329999999996,17.836341999999995,18.045240999999994,18.488282999999992,18.736285999999993,18.956790999999992,19.188920999999993,19.687875999999992,20.30990599999999,20.52151899999999,20.77855399999999,20.985361999999988,21.850141999999988,22.963176999999988,23.29054999999999
15-2802347,,,,,,,,,,,,,,,0,0.44793900000000003,0.750818,0.965286,1.171429,1.393869,1.895335,2.3017630000000002,3.856275,4.496359,5.3206620000000004,5.621294000000001,5.804986,6.803695,7.804702000000001,8.575863,8.967045,9.268813,9.635102999999999,10.1283,10.470348999999999,10.996401999999998,11.573817999999997,11.920366999999997,12.547866999999997,12.853728999999996,13.461621999999997,14.180287999999997,14.625948999999997,15.015789999999997,15.280461999999996,15.684728999999997,16.247656999999997,16.441908999999995,17.081920999999994,17.290819999999993,17.73386199999999,17.981864999999992,18.20236999999999,18.434499999999993,18.93345499999999,19.55548499999999,19.76709799999999,20.02413299999999,20.230940999999987,21.095720999999987,22.208755999999987,22.53612899999999
16-2803527,,,,,,,,,,,,,,,,0,0.302879,0.517347,0.72349,0.9459299999999999,1.447396,1.853824,3.4083360000000003,4.04842,4.872723000000001,5.173355000000001,5.357047000000001,6.355756,7.356763000000001,8.127924,8.519106,8.820874,9.187164,9.680361,10.022409999999999,10.548462999999998,11.125878999999998,11.472427999999997,12.099927999999997,12.405789999999996,13.013682999999997,13.732348999999997,14.178009999999997,14.567850999999997,14.832522999999997,15.236789999999997,15.799717999999997,15.993969999999997,16.633981999999996,16.842880999999995,17.285922999999993,17.533925999999994,17.754430999999993,17.986560999999995,18.485515999999993,19.107545999999992,19.319158999999992,19.57619399999999,19.78300199999999,20.64778199999999,21.76081699999999,22.08818999999999
17-2806624,,,,,,,,,,,,,,,,,0,0.214468,0.42061099999999996,0.6430509999999999,1.144517,1.550945,3.1054570000000004,3.7455410000000002,4.569844000000001,4.870476000000001,5.054168000000001,6.0528770000000005,7.053884,7.825045,8.216227,8.517994999999999,8.884284999999998,9.377481999999999,9.719530999999998,10.245583999999997,10.822999999999997,11.169548999999996,11.797048999999996,12.102910999999995,12.710803999999996,13.429469999999997,13.875130999999996,14.264971999999997,14.529643999999996,14.933910999999997,15.496838999999996,15.691090999999997,16.331102999999995,16.540001999999994,16.983043999999992,17.231046999999993,17.451551999999992,17.683681999999994,18.182636999999993,18.80466699999999,19.01627999999999,19.27331499999999,19.48012299999999,20.344902999999988,21.457937999999988,21.78531099999999
18-2805010,,,,,,,,,,,,,,,,,,0,0.206143,0.428583,0.9300489999999999,1.336477,2.8909890000000003,3.531073,4.355376000000001,4.656008000000001,4.839700000000001,5.838409,6.839416,7.610577,8.001759,8.303526999999999,8.669816999999998,9.163013999999999,9.505062999999998,10.031115999999997,10.608531999999997,10.955080999999996,11.582580999999996,11.888442999999995,12.496335999999996,13.215001999999997,13.660662999999996,14.050503999999997,14.315175999999996,14.719442999999997,15.282370999999996,15.476622999999996,16.116634999999995,16.325533999999994,16.768575999999992,17.016578999999993,17.237083999999992,17.469213999999994,17.968168999999993,18.59019899999999,18.80181199999999,19.05884699999999,19.265654999999988,20.130434999999988,21.243469999999988,21.57084299999999
19-2805397,,,,,,,,,,,,,,,,,,,0,0.22244,0.7239059999999999,1.130334,2.6848460000000003,3.32493,4.149233000000001,4.449865000000001,4.633557000000001,5.632266,6.633273000000001,7.404434000000001,7.795616000000001,8.097384,8.463674,8.956871,9.298919999999999,9.824972999999998,10.402388999999998,10.748937999999997,11.376437999999997,11.682299999999996,12.290192999999997,13.008858999999998,13.454519999999997,13.844360999999997,14.109032999999997,14.513299999999997,15.076227999999997,15.270479999999997,15.910491999999998,16.119390999999997,16.562432999999995,16.810435999999996,17.030940999999995,17.263070999999997,17.762025999999995,18.384055999999994,18.595668999999994,18.852703999999992,19.05951199999999,19.92429199999999,21.03732699999999,21.364699999999992
20-2805059,,,,,,,,,,,,,,,,,,,,0,0.501466,0.907894,2.462406,3.10249,3.926793,4.227425,4.411117,5.409826,6.410833,7.181994,7.573176,7.874944,8.241234,8.734431,9.07648,9.602533,10.179948999999999,10.526497999999998,11.153997999999998,11.459859999999997,12.067752999999998,12.786418999999999,13.232079999999998,13.621920999999999,13.886592999999998,14.290859999999999,14.853787999999998,15.048039999999999,15.688051999999999,15.896951,16.339993,16.587996,16.808501,17.040631,17.539586,18.161616,18.373229,18.630263999999997,18.837071999999996,19.701851999999995,20.814886999999995,21.142259999999997
21-2805587,,,,,,,,,,,,,,,,,,,,,0,0.406428,1.9609400000000001,2.6010240000000002,3.4253270000000002,3.7259590000000005,3.9096510000000007,4.908360000000001,5.909367000000001,6.680528000000002,7.071710000000001,7.373478000000001,7.7397680000000015,8.232965000000002,8.575014000000001,9.101067,9.678483,10.025032,10.652531999999999,10.958393999999998,11.566286999999999,12.284953,12.730614,13.120455,13.385126999999999,13.789394,14.352322,14.546574,15.186586,15.395485,15.838527000000001,16.08653,16.307035,16.539165,17.03812,17.660149999999998,17.871762999999998,18.128797999999996,18.335605999999995,19.200385999999995,20.313420999999995,20.640793999999996
22-2804448,,,,,,,,,,,,,,,,,,,,,,0,1.5545120000000001,2.194596,3.018899,3.3195310000000005,3.5032230000000006,4.501932000000001,5.502939000000001,6.274100000000002,6.665282000000001,6.967050000000001,7.3333400000000015,7.826537000000002,8.168586000000001,8.694639,9.272055,9.618604,10.246103999999999,10.551965999999998,11.159858999999999,11.878525,12.324186,12.714027,12.978698999999999,13.382966,13.945894,14.140146,14.780158,14.989057,15.432099000000001,15.680102000000002,15.900607,16.132737000000002,16.631692,17.253722,17.465335,17.722369999999998,17.929177999999997,18.793957999999996,19.906992999999996,20.234365999999998
23-2805552,,,,,,,,,,,,,,,,,,,,,,,0,0.640084,1.464387,1.7650190000000001,1.948711,2.94742,3.948427,4.719588,5.11077,5.412538,5.778828,6.272025,6.6140740000000005,7.140127000000001,7.717543000000001,8.064092,8.691592,8.997454,9.605347,10.324013,10.769674,11.159515,11.424187,11.828454,12.391382,12.585634,13.225646000000001,13.434545000000002,13.877587000000002,14.125590000000003,14.346095000000002,14.578225000000002,15.077180000000002,15.699210000000003,15.910823000000002,16.167858000000003,16.374666,17.239446,18.352481,18.679854000000002
24-2802568,,,,,,,,,,,,,,,,,,,,,,,,0,0.8243030000000001,1.1249350000000002,1.3086270000000002,2.3073360000000003,3.3083430000000003,4.079504,4.470686,4.772454,5.138744,5.631941,5.973990000000001,6.500043000000001,7.077459000000001,7.424008000000001,8.051508,8.35737,8.965263,9.683929000000001,10.12959,10.519431,10.784103,11.18837,11.751298,11.94555,12.585562000000001,12.794461000000002,13.237503000000002,13.485506000000003,13.706011000000002,13.938141000000002,14.437096000000002,15.059126000000003,15.270739000000003,15.527774000000003,15.734582000000003,16.599362000000003,17.712397000000003,18.039770000000004
25-2802551,,,,,,,,,,,,,,,,,,,,,,,,,0,0.300632,0.484324,1.483033,2.4840400000000002,3.2552010000000005,3.6463830000000006,3.9481510000000006,4.314441,4.807638000000001,5.149687000000001,5.675740000000001,6.2531560000000015,6.599705000000002,7.227205000000001,7.533067000000002,8.140960000000002,8.859626000000002,9.305287000000002,9.695128000000002,9.959800000000001,10.364067000000002,10.926995000000002,11.121247000000002,11.761259000000003,11.970158000000003,12.413200000000003,12.661203000000004,12.881708000000003,13.113838000000003,13.612793000000003,14.234823000000004,14.446436000000004,14.703471000000004,14.910279000000005,15.775059000000004,16.888094000000002,17.215467000000004
26-2802538,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.183692,1.182401,2.183408,2.9545690000000002,3.3457510000000004,3.6475190000000004,4.013809,4.5070060000000005,4.849055000000001,5.375108000000001,5.952524000000001,6.299073000000002,6.926573000000001,7.2324350000000015,7.840328000000001,8.558994000000002,9.004655000000001,9.394496000000002,9.659168000000001,10.063435000000002,10.626363000000001,10.820615000000002,11.460627000000002,11.669526000000003,12.112568000000003,12.360571000000004,12.581076000000003,12.813206000000003,13.312161000000003,13.934191000000004,14.145804000000004,14.402839000000004,14.609647000000004,15.474427000000004,16.587462000000002,16.914835000000004
27-2802375,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9987090000000001,1.999716,2.770877,3.162059,3.463827,3.8301170000000004,4.323314000000001,4.665363000000001,5.191416000000001,5.7688320000000015,6.115381000000001,6.742881000000001,7.048743000000001,7.656636000000001,8.375302000000001,8.820963,9.210804000000001,9.475476,9.879743000000001,10.442671,10.636923000000001,11.276935000000002,11.485834000000002,11.928876000000002,12.176879000000003,12.397384000000002,12.629514000000002,13.128469000000003,13.750499000000003,13.962112000000003,14.219147000000003,14.425955000000004,15.290735000000003,16.40377,16.731143000000003
28-2802507,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.001007,1.772168,2.16335,2.465118,2.8314079999999997,3.3246049999999996,3.6666539999999994,4.1927069999999995,4.770123,5.116671999999999,5.744171999999999,6.050033999999999,6.657926999999999,7.376592999999999,7.822253999999999,8.212095,8.476766999999999,8.881034,9.443961999999999,9.638214,10.278226,10.487125,10.930167,11.178170000000001,11.398675,11.630805,12.129760000000001,12.751790000000002,12.963403000000001,13.220438000000001,13.427246000000002,14.292026000000002,15.405061000000002,15.732434000000001
29-2802428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.771161,1.162343,1.464111,1.830401,2.323598,2.665647,3.1917,3.769116,4.115665,4.743164999999999,5.049027,5.6569199999999995,6.375585999999999,6.821247,7.211087999999999,7.475759999999999,7.880026999999999,8.442955,8.637207,9.277219,9.486118000000001,9.929160000000001,10.177163000000002,10.397668000000001,10.629798000000001,11.128753000000001,11.750783000000002,11.962396000000002,12.219431000000002,12.426239000000002,13.291019000000002,14.404054000000002,14.731427000000002
30-2803019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39118200000000003,0.69295,1.05924,1.552437,1.8944860000000001,2.420539,2.997955,3.344504,3.972004,4.277866,4.885759,5.604425,6.050086,6.439927,6.704599,7.108866,7.671794,7.866046,8.506058,8.714957,9.157999,9.406002,9.626507,9.858637,10.357592,10.979622,11.191235,11.44827,11.655078000000001,12.519858000000001,13.632893000000001,13.960266
31-2803003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301768,0.668058,1.1612550000000001,1.5033040000000002,2.029357,2.606773,2.953322,3.580822,3.886684,4.494577,5.213242999999999,5.658904,6.048744999999999,6.313416999999999,6.717683999999999,7.280612,7.474863999999999,8.114875999999999,8.323775,8.766817,9.01482,9.235325,9.467455,9.96641,10.58844,10.800053,11.057088,11.263896,12.128676,13.241711,13.569084
32-2803008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36629,0.8594870000000001,1.2015360000000002,1.727589,2.305005,2.651554,3.279054,3.5849159999999998,4.192809,4.911474999999999,5.357136,5.746976999999999,6.011648999999999,6.415915999999999,6.978844,7.173095999999999,7.813108,8.022007,8.465049,8.713052000000001,8.933557,9.165687,9.664642,10.286672000000001,10.498285000000001,10.755320000000001,10.962128000000002,11.826908000000001,12.939943000000001,13.267316000000001
33-2806040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49319700000000005,0.835246,1.361299,1.9387150000000002,2.285264,2.912764,3.218626,3.8265190000000002,4.545185,4.990846,5.380687,5.645359,6.049626,6.612554,6.806806,7.446818,7.655717,8.098759,8.346762,8.567267,8.799396999999999,9.298352,9.920382,10.131995,10.38903,10.595838,11.460618,12.573653,12.901026
34-2802967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.342049,0.8681019999999999,1.4455179999999999,1.7920669999999999,2.419567,2.7254289999999997,3.333322,4.051988,4.497649,4.88749,5.152162,5.556429,6.119357,6.313609,6.953621,7.16252,7.605562,7.853565,8.074069999999999,8.306199999999999,8.805155,9.427185,9.638798,9.895833,10.102641,10.967421,12.080456,12.407829
35-2802963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.526053,1.103469,1.450018,2.077518,2.38338,2.9912729999999996,3.7099389999999994,4.1556,4.545440999999999,4.810112999999999,5.214379999999999,5.777308,5.971559999999999,6.611571999999999,6.820470999999999,7.263512999999999,7.5115159999999985,7.732020999999999,7.964150999999998,8.463105999999998,9.085135999999999,9.296748999999998,9.553783999999998,9.760591999999999,10.625371999999999,11.738406999999999,12.065779999999998
36-2802956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.577416,0.923965,1.5514649999999999,1.8573269999999997,2.4652199999999995,3.1838859999999993,3.629546999999999,4.019387999999999,4.284059999999999,4.688326999999999,5.251255,5.445506999999999,6.085519,6.294417999999999,6.73746,6.985462999999999,7.2059679999999995,7.438097999999999,7.937052999999999,8.559083,8.770696,9.027731,9.234539,10.099319,11.212354,11.539727
37-2802939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.346549,0.9740489999999999,1.2799109999999998,1.8878039999999998,2.60647,3.0521309999999997,3.441972,3.706644,4.110911,4.673839,4.868091,5.508103,5.717002,6.160044,6.408047,6.628552,6.860682,7.359636999999999,7.981666999999999,8.19328,8.450315,8.657123,9.521903,10.634938,10.962311
38-2802634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6275,0.9333619999999999,1.541255,2.2599210000000003,2.705582,3.0954230000000003,3.3600950000000003,3.764362,4.3272900000000005,4.521542,5.161554000000001,5.370453,5.8134950000000005,6.061498,6.2820030000000004,6.514133,7.013088,7.635117999999999,7.846730999999999,8.103765999999998,8.310573999999999,9.175353999999999,10.288388999999999,10.615761999999998
39-2802843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30586199999999997,0.913755,1.632421,2.0780819999999998,2.467923,2.732595,3.136862,3.6997899999999997,3.894042,4.534053999999999,4.742952999999999,5.185994999999999,5.433997999999999,5.654502999999999,5.886632999999999,6.3855879999999985,7.007617999999998,7.219230999999998,7.476265999999998,7.683073999999998,8.547853999999997,9.660888999999997,9.988261999999997
40-2802804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.607893,1.326559,1.77222,2.162061,2.426733,2.831,3.393928,3.58818,4.228192,4.437091,4.880133,5.128136,5.348641,5.5807709999999995,6.079725999999999,6.701755999999999,6.9133689999999985,7.170403999999999,7.377211999999998,8.241991999999998,9.355026999999998,9.682399999999998
41-2802810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.718666,1.1643270000000001,1.5541680000000002,1.8188400000000002,2.223107,2.786035,2.980287,3.620299,3.8291980000000003,4.27224,4.520243,4.740748,4.972878,5.471833,6.093863,6.305476,6.562511,6.769318999999999,7.634098999999999,8.747133999999999,9.074506999999999
42-2802859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.445661,0.835502,1.100174,1.504441,2.067369,2.261621,2.901633,3.110532,3.5535740000000002,3.8015770000000004,4.022082,4.254212,4.7531669999999995,5.375196999999999,5.586809999999999,5.843844999999999,6.050652999999999,6.915432999999998,8.028467999999998,8.355840999999998
43-2803287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.389841,0.6545129999999999,1.0587799999999998,1.621708,1.81596,2.455972,2.664871,3.1079130000000004,3.3559160000000006,3.5764210000000007,3.808551000000001,4.307506000000001,4.929536000000001,5.141149,5.3981840000000005,5.604992,6.469772,7.582807,7.9101799999999995
