순번_정류장ID,50-2805077,51-2800301,52-2804454,53-2800294,54-2806305,55-2804529,56-2807416,57-2806355,58-2803939,59-2803941,60-2804767,61-2803998,62-2804000,63-2804002,64-2804004,65-2804006,66-2804008,67-2804011,68-2804012,69-2804014,70-2804016,71-2806404,72-2804019,73-2806406,74-2804020,75-2804705,76-2804027,77-2806303,78-2800283,79-2800281,80-2800280,81-2800278,82-2806663,83-2804031,84-2800260,85-2800275,86-2804713,87-2803598,88-2803600,89-2800273,90-2803601,91-2804331,92-2803581,93-2800271,94-2805489,95-2807150,96-2804581,97-2804582,98-2800267,99-2804032
60-2804767,,,,,,,,,,,0,0.38767199999999996,0.7721339999999999,1.025405,1.3726699999999998,1.6651369999999999,2.063293,2.4340669999999998,2.8727919999999996,3.172903,3.5023899999999997,3.931615,4.12236,4.434524,4.635025,4.845968999999999,5.274007999999999,5.665787999999999,6.110217,6.819656999999999,7.391875999999999,7.528809999999999,8.469636,9.110953,9.343681,9.66936,9.847503999999999,10.35864,10.801568999999999,11.004178,11.185794,11.440114,11.921446,12.428376,12.792625,13.13356,13.434812999999998,13.795001,14.433726,14.629824
61-2803998,,,,,,,,,,,,0,0.38446199999999997,0.637733,0.984998,1.277465,1.675621,2.046395,2.4851199999999998,2.7852309999999996,3.1147179999999994,3.5439429999999996,3.734688,4.0468519999999994,4.2473529999999995,4.458296999999999,4.886335999999999,5.278115999999999,5.722544999999999,6.431984999999999,7.004203999999999,7.141137999999999,8.081964,8.723281,8.956009,9.281687999999999,9.459831999999999,9.970968,10.413896999999999,10.616506,10.798122,11.052442,11.533774,12.040704,12.404952999999999,12.745887999999999,13.047141,13.407329,14.046054000000002,14.242152
62-2804000,,,,,,,,,,,,,0,0.253271,0.600536,0.893003,1.291159,1.6619329999999999,2.1006579999999997,2.4007689999999995,2.7302559999999994,3.1594809999999995,3.3502259999999997,3.66239,3.862891,4.073835,4.501874,4.893654,5.338083,6.047523,6.619742,6.756676,7.697502,8.338819,8.571547,8.897226,9.07537,9.586506,10.029435,10.232044,10.41366,10.66798,11.149312,11.656242,12.020491,12.361426,12.662679,13.022867000000002,13.661592000000002,13.857690000000002
63-2804002,,,,,,,,,,,,,,0,0.347265,0.639732,1.037888,1.4086619999999999,1.847387,2.1474979999999997,2.4769849999999995,2.9062099999999997,3.096955,3.409119,3.60962,3.820564,4.248603,4.640383,5.084812,5.794252,6.366471,6.503405,7.444231,8.085548000000001,8.318276000000001,8.643955,8.822099,9.333235,9.776164,9.978773,10.160389,10.414709,10.896041,11.402971,11.76722,12.108155,12.409407999999999,12.769596,13.408321,13.604419
64-2804004,,,,,,,,,,,,,,,0,0.29246700000000003,0.690623,1.061397,1.500122,1.800233,2.12972,2.558945,2.74969,3.0618540000000003,3.2623550000000003,3.4732990000000004,3.9013380000000004,4.293118000000001,4.737547000000001,5.446987000000001,6.0192060000000005,6.156140000000001,7.096966000000001,7.738283000000001,7.971011000000001,8.29669,8.474834,8.98597,9.428899,9.631508,9.813124,10.067444,10.548776,11.055706,11.419955,11.76089,12.062142999999999,12.422331,13.061056,13.257154
65-2804006,,,,,,,,,,,,,,,,0,0.398156,0.76893,1.207655,1.507766,1.837253,2.266478,2.4572230000000004,2.7693870000000005,2.9698880000000005,3.1808320000000005,3.6088710000000006,4.000651,4.445080000000001,5.154520000000001,5.726739,5.863673,6.804499000000001,7.445816000000001,7.6785440000000005,8.004223,8.182367,8.693503,9.136432,9.339041,9.520657,9.774977,10.256309,10.763239,11.127488,11.468423,11.769676,12.129864000000001,12.768589000000002,12.964687000000001
66-2804008,,,,,,,,,,,,,,,,,0,0.370774,0.809499,1.10961,1.4390969999999998,1.8683219999999998,2.0590669999999998,2.371231,2.571732,2.782676,3.210715,3.6024950000000002,4.046924000000001,4.7563640000000005,5.328583,5.465517,6.406343000000001,7.0476600000000005,7.280388,7.606067,7.784211,8.295347,8.738275999999999,8.940885,9.122501,9.376821,9.858153,10.365083,10.729332,11.070267,11.37152,11.731708000000001,12.370433000000002,12.566531000000001
67-2804011,,,,,,,,,,,,,,,,,,0,0.438725,0.738836,1.068323,1.4975479999999999,1.6882929999999998,2.000457,2.200958,2.411902,2.839941,3.2317210000000003,3.6761500000000003,4.3855900000000005,4.957809,5.094743,6.035569000000001,6.6768860000000005,6.909614,7.235293,7.413437,7.924573,8.367502,8.570111,8.751727,9.006047,9.487379,9.994309000000001,10.358558,10.699493,11.000746,11.360934,11.999659000000001,12.195757
68-2804012,,,,,,,,,,,,,,,,,,,0,0.300111,0.629598,1.058823,1.249568,1.5617320000000001,1.7622330000000002,1.9731770000000002,2.4012160000000002,2.7929960000000005,3.2374250000000004,3.9468650000000003,4.519084,4.656018,5.596844000000001,6.238161000000001,6.470889000000001,6.796568000000001,6.974712,7.485848,7.928777,8.131386000000001,8.313002000000001,8.567322,9.048654,9.555584000000001,9.919833,10.260768,10.562021000000001,10.922209000000002,11.560934000000003,11.757032000000002
69-2804014,,,,,,,,,,,,,,,,,,,,0,0.329487,0.758712,0.949457,1.2616209999999999,1.462122,1.673066,2.101105,2.4928850000000002,2.937314,3.646754,4.218973,4.355907,5.296733000000001,5.9380500000000005,6.170778,6.496457,6.674601,7.185737,7.628666,7.831275,8.012891,8.267211,8.748543,9.255473,9.619722,9.960657,10.26191,10.622098000000001,11.260823000000002,11.456921000000001
70-2804016,,,,,,,,,,,,,,,,,,,,,0,0.429225,0.61997,0.932134,1.132635,1.343579,1.7716180000000001,2.163398,2.607827,3.3172669999999997,3.8894859999999998,4.02642,4.967246,5.608563,5.841291,6.16697,6.345114,6.856249999999999,7.299179,7.5017879999999995,7.6834039999999995,7.937723999999999,8.419056,8.925986,9.290235,9.63117,9.932423,10.292611,10.931336000000002,11.127434000000001
71-2806404,,,,,,,,,,,,,,,,,,,,,,0,0.190745,0.502909,0.7034100000000001,0.9143540000000001,1.3423930000000002,1.7341730000000002,2.178602,2.888042,3.460261,3.597195,4.5380210000000005,5.179338,5.412066,5.737745,5.915889,6.4270249999999995,6.869954,7.072563,7.254179,7.508499,7.989831,8.496761,8.861009999999998,9.201944999999998,9.503197999999998,9.863385999999998,10.502111,10.698208999999999
72-2804019,,,,,,,,,,,,,,,,,,,,,,,0,0.312164,0.512665,0.7236090000000001,1.1516480000000002,1.5434280000000002,1.9878570000000002,2.6972970000000003,3.2695160000000003,3.4064500000000004,4.347276000000001,4.988593000000001,5.2213210000000005,5.547000000000001,5.725144,6.23628,6.679209,6.881818,7.063434,7.317754,7.799086,8.306016,8.670264999999999,9.011199999999999,9.312452999999998,9.672640999999999,10.311366,10.507463999999999
73-2806406,,,,,,,,,,,,,,,,,,,,,,,,0,0.200501,0.411445,0.8394840000000001,1.2312640000000001,1.675693,2.385133,2.957352,3.0942860000000003,4.035112000000001,4.676429000000001,4.909157,5.2348360000000005,5.41298,5.924116,6.367045,6.569654,6.75127,7.00559,7.486922,7.9938519999999995,8.358101,8.699036,9.000288999999999,9.360477,9.999202,10.1953
74-2804020,,,,,,,,,,,,,,,,,,,,,,,,,0,0.210944,0.6389830000000001,1.030763,1.475192,2.184632,2.756851,2.8937850000000003,3.834611,4.475928000000001,4.708656,5.0343350000000004,5.212479,5.723615,6.166544,6.369153,6.550769,6.805089,7.286421,7.7933509999999995,8.157599999999999,8.498534999999999,8.799788,9.159976,9.798701000000001,9.994799
75-2804705,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42803900000000006,0.8198190000000001,1.264248,1.973688,2.545907,2.6828410000000003,3.623667,4.264984,4.497712,4.823391,5.001535,5.512670999999999,5.9556,6.158208999999999,6.339824999999999,6.594144999999999,7.075476999999999,7.582406999999999,7.946655999999999,8.287590999999999,8.588843999999998,8.949031999999999,9.587757,9.783854999999999
76-2804027,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39178,0.836209,1.545649,2.117868,2.254802,3.195628,3.836945,4.069673,4.395352,4.573496,5.084631999999999,5.5275609999999995,5.730169999999999,5.911785999999999,6.166105999999999,6.647437999999999,7.154367999999999,7.518616999999999,7.859551999999999,8.160805,8.520993,9.159718000000002,9.355816
77-2806303,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.444429,1.153869,1.7260879999999998,1.863022,2.803848,3.445165,3.6778929999999996,4.003571999999999,4.181715999999999,4.6928519999999985,5.135780999999999,5.338389999999999,5.520005999999999,5.7743259999999985,6.255657999999999,6.762587999999998,7.126836999999998,7.467771999999998,7.769024999999998,8.129212999999998,8.767937999999997,8.964035999999997
78-2800283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.70944,1.2816589999999999,1.418593,2.359419,3.000736,3.2334639999999997,3.5591429999999997,3.737287,4.248423,4.691352,4.893961,5.075577,5.329897,5.811229,6.318159,6.682408,7.023343,7.324596,7.684784,8.323509,8.519606999999999
79-2800281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5722189999999999,0.7091529999999999,1.649979,2.291296,2.524024,2.849703,3.027847,3.538983,3.981912,4.184521,4.366137,4.620457,5.101789,5.608719,5.972968,6.313903,6.615156,6.975344,7.614069,7.810167
80-2800280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.136934,1.07776,1.719077,1.951805,2.277484,2.455628,2.966764,3.409693,3.6123019999999997,3.7939179999999997,4.048238,4.52957,5.036499999999999,5.400748999999999,5.741683999999999,6.042936999999999,6.403124999999999,7.041849999999999,7.237947999999999
81-2800278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.940826,1.582143,1.8148710000000001,2.14055,2.3186940000000003,2.8298300000000003,3.272759,3.475368,3.656984,3.911304,4.3926359999999995,4.899565999999999,5.263814999999999,5.604749999999999,5.906002999999999,6.266190999999999,6.904915999999999,7.101013999999999
82-2806663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.641317,0.8740450000000001,1.199724,1.377868,1.889004,2.331933,2.5345419999999996,2.7161579999999996,2.9704779999999995,3.4518099999999996,3.9587399999999997,4.322989,4.663924,4.965177,5.325365,5.96409,6.160188
83-2804031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23272800000000002,0.558407,0.736551,1.247687,1.690616,1.893225,2.074841,2.329161,2.810493,3.3174230000000002,3.6816720000000003,4.022607000000001,4.323860000000001,4.684048000000001,5.322773000000001,5.518871000000001
84-2800260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.325679,0.503823,1.014959,1.457888,1.6604970000000001,1.8421130000000001,2.096433,2.5777650000000003,3.0846950000000004,3.4489440000000005,3.7898790000000004,4.091132,4.45132,5.090045,5.286143
85-2800275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.178144,0.6892799999999999,1.132209,1.334818,1.516434,1.7707540000000002,2.2520860000000003,2.7590160000000004,3.1232650000000004,3.4642000000000004,3.7654530000000004,4.125641000000001,4.764366000000001,4.960464000000001
86-2804713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5111359999999999,0.9540649999999999,1.156674,1.33829,1.59261,2.073942,2.5808720000000003,2.9451210000000003,3.2860560000000003,3.5873090000000003,3.9474970000000003,4.586222,4.78232
87-2803598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.442929,0.645538,0.827154,1.081474,1.5628060000000001,2.0697360000000002,2.4339850000000003,2.7749200000000003,3.0761730000000003,3.436361,4.075086000000001,4.271184000000001
88-2803600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20260899999999998,0.384225,0.6385449999999999,1.1198769999999998,1.626807,1.991056,2.331991,2.633244,2.993432,3.632157,3.828255
89-2800273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.181616,0.435936,0.917268,1.424198,1.7884470000000001,2.129382,2.430635,2.790823,3.429548,3.625646
90-2803601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25432,0.735652,1.242582,1.6068310000000001,1.947766,2.249019,2.609207,3.247932,3.44403
91-2804331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.481332,0.988262,1.352511,1.693446,1.994699,2.354887,2.993612,3.1897100000000003
92-2803581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.50693,0.8711789999999999,1.212114,1.513367,1.8735549999999999,2.5122799999999996,2.7083779999999997
93-2800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.364249,0.705184,1.006437,1.366625,2.00535,2.201448
94-2805489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.340935,0.642188,1.002376,1.641101,1.837199
95-2807150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301253,0.661441,1.300166,1.496264
96-2804581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360188,0.9989129999999999,1.195011
97-2804582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.638725,0.834823
98-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.196098
99-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
