순번_정류장ID,74-2804915,75-2804429,76-2804431,77-2801643,78-2801646,79-2801640,80-2801579,81-2801190,82-2801548,83-2801570,84-2806782,85-2801633,86-2801192,87-2801604,88-2801564,89-2801520,90-2801485,91-2801450,92-2804871,93-2801387,94-2801347,95-2801317,96-2801300,97-2801306,98-2801320,99-2801303,100-2801139,101-2801146,102-2801150,103-2801154,104-2801156,105-2806243,106-2806241,107-2806215,108-2800622,109-2800627,110-2800336,111-2800658,112-2800670,113-2800682,114-2800695,115-2800723,116-2800745,117-2800759,118-2800776,119-2800796,120-2800813,121-2803049,122-2802654,123-2807098,124-2802671,125-2802630,126-2803042,127-2803043,128-2803115,129-2803134,130-2803133,131-2803125,132-2803232,133-2803181,134-2803254,135-2803258,136-2803273,137-2803279,138-2803294,139-2803308,140-2805810,141-2803318,142-2803315,143-2803309,144-2803313,145-2803324,146-2803330,147-2803333,148-2803341,149-2807624,150-2803344
84-2806782,,,,,,,,,,,0,0.252931,0.5044850000000001,1.122951,1.389416,1.656623,1.967631,2.2868559999999998,2.6254549999999997,2.919856,3.3057879999999997,3.6318659999999996,4.168540999999999,4.4388179999999995,4.8347809999999996,5.084671999999999,5.541224999999999,5.926028999999999,6.297674999999999,6.610344999999999,7.055040999999999,7.844876999999999,8.202688,8.812415,9.928605,10.273743999999999,10.718653999999999,10.978641,11.240676,11.653163000000001,12.105797,12.451985,12.789997,12.984126,13.375034,13.764192,14.659961,15.014688,15.302904999999999,16.016510999999998,16.276722999999997,16.696360999999996,17.062286999999998,17.427058,17.796069,18.246067999999998,18.629707999999997,19.180660999999997,19.614568,20.019768,20.351063999999997,20.713786999999996,21.225489999999997,21.580712999999996,22.329518999999998,22.797721,23.523127,23.961646,24.740716,25.333627,25.737945,26.082412,26.360887,26.510385000000003,27.267359000000003,27.623777000000004,27.863073000000004
85-2801633,,,,,,,,,,,,0,0.251554,0.87002,1.136485,1.403692,1.7147,2.033925,2.372524,2.666925,3.052857,3.378935,3.91561,4.185887,4.58185,4.831741,5.2882940000000005,5.673098,6.044744000000001,6.357414,6.802110000000001,7.591946000000001,7.949757000000001,8.559484000000001,9.675674,10.020813,10.465723,10.725710000000001,10.987745,11.400232,11.852866,12.199054,12.537066,12.731195,13.122103,13.511261,14.407029999999999,14.761757,15.049973999999999,15.76358,16.023792,16.44343,16.809356,17.174127000000002,17.543138000000003,17.993137,18.376777,18.92773,19.361637,19.766837000000002,20.098133,20.460856,20.972559,21.327782,22.076588,22.544790000000003,23.270196000000002,23.708715,24.487785000000002,25.080696000000003,25.485014000000003,25.829481000000005,26.107956000000005,26.257454000000006,27.014428000000006,27.370846000000007,27.610142000000007
86-2801192,,,,,,,,,,,,,0,0.618466,0.8849309999999999,1.1521379999999999,1.4631459999999998,1.782371,2.12097,2.415371,2.801303,3.1273809999999997,3.6640559999999995,3.9343329999999996,4.330296,4.580187,5.03674,5.421544,5.79319,6.10586,6.550556,7.3403920000000005,7.698203,8.30793,9.42412,9.769259,10.214169,10.474156,10.736191000000002,11.148678000000002,11.601312000000002,11.947500000000002,12.285512,12.479641,12.870549,13.259707,14.155476,14.510203,14.79842,15.512026,15.772238,16.191876,16.557802000000002,16.922573000000003,17.291584000000004,17.741583000000002,18.125223000000002,18.676176,19.110083000000003,19.515283000000004,19.846579000000002,20.209302,20.721005,21.076228,21.825034000000002,22.293236000000004,23.018642000000003,23.457161000000003,24.236231000000004,24.829142000000004,25.233460000000004,25.577927000000006,25.856402000000006,26.005900000000008,26.762874000000007,27.11929200000001,27.358588000000008
87-2801604,,,,,,,,,,,,,,0,0.266465,0.533672,0.8446800000000001,1.1639050000000002,1.502504,1.7969050000000002,2.182837,2.508915,3.04559,3.315867,3.71183,3.961721,4.418274,4.803078,5.174724,5.487394,5.9320900000000005,6.721926000000001,7.079737000000001,7.689464000000001,8.805654,9.150793,9.595703,9.855690000000001,10.117725,10.530212,10.982846,11.329034,11.667046,11.861175,12.252082999999999,12.641240999999999,13.537009999999999,13.891737,14.179953999999999,14.893559999999999,15.153771999999998,15.573409999999999,15.939335999999999,16.304107,16.673118,17.123116999999997,17.506756999999997,18.057709999999997,18.491616999999998,18.896817,19.228112999999997,19.590835999999996,20.102538999999997,20.457761999999995,21.206567999999997,21.67477,22.400176,22.838694999999998,23.617765,24.210676,24.614994,24.959461,25.237936,25.387434000000002,26.144408000000002,26.500826000000004,26.740122000000003
88-2801564,,,,,,,,,,,,,,,0,0.26720700000000003,0.578215,0.89744,1.2360389999999999,1.53044,1.916372,2.24245,2.7791249999999996,3.0494019999999997,3.445365,3.6952559999999997,4.151809,4.536613,4.908259,5.220929,5.665625,6.455461000000001,6.813272,7.422999000000001,8.539189,8.884328,9.329238,9.589225,9.85126,10.263747,10.716381,11.062569,11.400580999999999,11.59471,11.985617999999999,12.374775999999999,13.270544999999998,13.625271999999999,13.913488999999998,14.627094999999999,14.887306999999998,15.306944999999999,15.672870999999999,16.037641999999998,16.406653,16.856651999999997,17.240291999999997,17.791244999999996,18.225151999999998,18.630352,18.961647999999997,19.324370999999996,19.836073999999996,20.191296999999995,20.940102999999993,21.408304999999995,22.133710999999995,22.572229999999994,23.351299999999995,23.944210999999996,24.348528999999996,24.692995999999997,24.971470999999998,25.120969,25.877943,26.234361,26.473657
89-2801520,,,,,,,,,,,,,,,,0,0.311008,0.630233,0.968832,1.263233,1.649165,1.975243,2.511918,2.782195,3.1781580000000003,3.428049,3.884602,4.269406,4.641052,4.953722,5.3984179999999995,6.188254,6.546065,7.155792,8.271982,8.617121,9.062031,9.322018,9.584053,9.996540000000001,10.449174000000001,10.795362,11.133374,11.327503,11.718411,12.107569,13.003338,13.358065,13.646282,14.359888,14.620099999999999,15.039738,15.405664,15.770434999999999,16.139446,16.589444999999998,16.973084999999998,17.524037999999997,17.957945,18.363145,18.694440999999998,19.057163999999997,19.568866999999997,19.924089999999996,20.672895999999994,21.141097999999996,21.866503999999996,22.305022999999995,23.084092999999996,23.677003999999997,24.081321999999997,24.425788999999998,24.704264,24.853762,25.610736,25.967154,26.20645
90-2801485,,,,,,,,,,,,,,,,,0,0.319225,0.657824,0.952225,1.338157,1.6642350000000001,2.2009100000000004,2.4711870000000005,2.8671500000000005,3.1170410000000004,3.5735940000000004,3.9583980000000003,4.330044,4.642714,5.08741,5.877246,6.235057,6.844784000000001,7.960974,8.306113,8.751023,9.01101,9.273045,9.685532,10.138166,10.484354,10.822365999999999,11.016494999999999,11.407402999999999,11.796560999999999,12.692329999999998,13.047056999999999,13.335273999999998,14.048879999999999,14.309091999999998,14.728729999999999,15.094655999999999,15.459426999999998,15.828437999999998,16.278436999999997,16.662076999999996,17.213029999999996,17.646936999999998,18.052137,18.383432999999997,18.746155999999996,19.257858999999996,19.613081999999995,20.361887999999993,20.830089999999995,21.555495999999994,21.994014999999994,22.773084999999995,23.365995999999996,23.770313999999996,24.114780999999997,24.393255999999997,24.542754,25.299727999999998,25.656146,25.895442
91-2801450,,,,,,,,,,,,,,,,,,0,0.338599,0.633,1.018932,1.34501,1.881685,2.151962,2.547925,2.797816,3.254369,3.639173,4.010819,4.3234889999999995,4.768184999999999,5.558020999999999,5.915831999999999,6.525558999999999,7.641748999999999,7.986887999999999,8.431797999999999,8.691785,8.95382,9.366307,9.818941,10.165129,10.503141,10.69727,11.088178,11.477336,12.373104999999999,12.727832,13.016048999999999,13.729655,13.989866999999998,14.409505,14.775431,15.140201999999999,15.509212999999999,15.959211999999999,16.342852,16.893805,17.327712000000002,17.732912000000002,18.064208,18.426931,18.938634,19.293857,20.042662999999997,20.510865,21.236271,21.674789999999998,22.45386,23.046771,23.451089,23.795556,24.074031,24.223529000000003,24.980503000000002,25.336921000000004,25.576217000000003
92-2804871,,,,,,,,,,,,,,,,,,,0,0.294401,0.6803330000000001,1.0064110000000002,1.5430860000000002,1.8133630000000003,2.2093260000000003,2.459217,2.91577,3.300574,3.6722200000000003,3.98489,4.4295860000000005,5.219422000000001,5.5772330000000006,6.186960000000001,7.3031500000000005,7.648289,8.093199,8.353186,8.615221000000002,9.027708000000002,9.480342000000002,9.826530000000002,10.164542,10.358671000000001,10.749579,11.138737,12.034506,12.389233,12.67745,13.391056,13.651268,14.070906,14.436832,14.801603,15.170614,15.620613,16.004253000000002,16.555206000000002,16.989113000000003,17.394313000000004,17.725609000000002,18.088332,18.600035000000002,18.955258,19.704064000000002,20.172266000000004,20.897672000000004,21.336191000000003,22.115261000000004,22.708172000000005,23.112490000000005,23.456957000000006,23.735432000000007,23.884930000000008,24.641904000000007,24.99832200000001,25.23761800000001
93-2801387,,,,,,,,,,,,,,,,,,,,0,0.385932,0.71201,1.248685,1.5189620000000001,1.9149250000000002,2.164816,2.621369,3.006173,3.377819,3.6904890000000004,4.135185,4.925021,5.282832,5.892559,7.008749,7.3538879999999995,7.798798,8.058785,8.320820000000001,8.733307000000002,9.185941000000001,9.532129000000001,9.870141,10.06427,10.455178,10.844336,11.740105,12.094832,12.383049,13.096655,13.356867,13.776505,14.142431,14.507202,14.876213,15.326212,15.709852,16.260805,16.694712000000003,17.099912000000003,17.431208,17.793931,18.305634,18.660857,19.409663000000002,19.877865000000003,20.603271000000003,21.041790000000002,21.820860000000003,22.413771000000004,22.818089000000004,23.162556000000006,23.441031000000006,23.590529000000007,24.347503000000007,24.70392100000001,24.943217000000008
94-2801347,,,,,,,,,,,,,,,,,,,,,0,0.32607800000000003,0.8627530000000001,1.1330300000000002,1.5289930000000003,1.7788840000000001,2.235437,2.620241,2.991887,3.304557,3.749253,4.539089,4.8969,5.506627,6.6228169999999995,6.967955999999999,7.412865999999999,7.672852999999999,7.934887999999999,8.347375,8.800009,9.146196999999999,9.484209,9.678338,10.069246,10.458404,11.354173,11.7089,11.997117,12.710723,12.970934999999999,13.390573,13.756499,14.121269999999999,14.490281,14.94028,15.32392,15.874873,16.30878,16.71398,17.045275999999998,17.407998999999997,17.919701999999997,18.274924999999996,19.023730999999998,19.491933,20.217339,20.655858,21.434928,22.027839,22.432157,22.776624,23.055099000000002,23.204597000000003,23.961571000000003,24.317989000000004,24.557285000000004
95-2801317,,,,,,,,,,,,,,,,,,,,,,0,0.536675,0.806952,1.202915,1.4528059999999998,1.9093589999999998,2.2941629999999997,2.665809,2.978479,3.423175,4.213011,4.570822,5.180549,6.2967390000000005,6.641878,7.086788,7.346775,7.60881,8.021297,8.473931,8.820119,9.158131000000001,9.352260000000001,9.743168,10.132326,11.028095,11.382822,11.671039,12.384645,12.644857,13.064495,13.430421,13.795192,14.164203,14.614202,14.997842,15.548795,15.982702,16.387902,16.719198,17.081920999999998,17.593624,17.948846999999997,18.697652999999995,19.165854999999997,19.891260999999997,20.329779999999996,21.108849999999997,21.701760999999998,22.106078999999998,22.450546,22.729021,22.878519,23.635493,23.991911,24.231207
96-2801300,,,,,,,,,,,,,,,,,,,,,,,0,0.270277,0.6662399999999999,0.9161309999999999,1.372684,1.757488,2.129134,2.4418040000000003,2.8865000000000003,3.676336,4.034147,4.643874,5.760064,6.1052029999999995,6.550113,6.810099999999999,7.072134999999999,7.484621999999999,7.937255999999999,8.283444,8.621455999999998,8.815584999999999,9.206492999999998,9.595650999999998,10.491419999999998,10.846146999999998,11.134363999999998,11.847969999999998,12.108181999999998,12.527819999999998,12.893745999999998,13.258516999999998,13.627527999999998,14.077526999999998,14.461166999999998,15.012119999999998,15.446026999999997,15.851226999999998,16.182522999999996,16.545245999999995,17.056948999999996,17.412171999999995,18.160977999999993,18.629179999999995,19.354585999999994,19.793104999999994,20.572174999999994,21.165085999999995,21.569403999999995,21.913870999999997,22.192345999999997,22.341844,23.098817999999998,23.455236,23.694532
97-2801306,,,,,,,,,,,,,,,,,,,,,,,,0,0.395963,0.6458539999999999,1.102407,1.4872109999999998,1.8588569999999998,2.1715269999999998,2.6162229999999997,3.406059,3.76387,4.373597,5.489787,5.834925999999999,6.2798359999999995,6.539822999999999,6.801857999999999,7.214344999999999,7.666978999999999,8.013167,8.351178999999998,8.545307999999999,8.936215999999998,9.325373999999998,10.221142999999998,10.575869999999998,10.864086999999998,11.577692999999998,11.837904999999997,12.257542999999998,12.623468999999998,12.988239999999998,13.357250999999998,13.807249999999998,14.190889999999998,14.741842999999998,15.175749999999997,15.580949999999998,15.912245999999998,16.274969,16.786672,17.141894999999998,17.890701,18.358903,19.084309,19.522828,20.301898,20.894809000000002,21.299127000000002,21.643594000000004,21.922069000000004,22.071567000000005,22.828541000000005,23.184959000000006,23.424255000000006
98-2801320,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24989099999999997,0.706444,1.091248,1.462894,1.775564,2.2202599999999997,3.010096,3.3679069999999998,3.9776339999999997,5.093824,5.438962999999999,5.8838729999999995,6.143859999999999,6.405894999999999,6.818381999999999,7.271015999999999,7.617203999999998,7.955215999999998,8.149344999999999,8.540252999999998,8.929410999999998,9.825179999999998,10.179906999999998,10.468123999999998,11.181729999999998,11.441941999999997,11.861579999999998,12.227505999999998,12.592276999999997,12.961287999999998,13.411286999999998,13.794926999999998,14.345879999999998,14.779786999999997,15.184986999999998,15.516282999999998,15.879005999999999,16.390708999999998,16.745931999999996,17.494737999999998,17.96294,18.688346,19.126865,19.905935,20.498846,20.903164,21.247631000000002,21.526106000000002,21.675604000000003,22.432578000000003,22.788996000000004,23.028292000000004
99-2801303,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.456553,0.8413569999999999,1.2130029999999998,1.5256729999999998,1.9703689999999998,2.760205,3.118016,3.727743,4.843933,5.1890719999999995,5.633982,5.893968999999999,6.156003999999999,6.568490999999999,7.021124999999999,7.3673129999999984,7.705324999999998,7.899453999999999,8.290361999999998,8.679519999999998,9.575288999999998,9.930015999999998,10.218232999999998,10.931838999999998,11.192050999999998,11.611688999999998,11.977614999999998,12.342385999999998,12.711396999999998,13.161395999999998,13.545035999999998,14.095988999999998,14.529895999999997,14.935095999999998,15.266391999999998,15.629114999999999,16.140818,16.496040999999998,17.244847,17.713049,18.438455,18.876974,19.656044,20.248955000000002,20.653273000000002,20.997740000000004,21.276215000000004,21.425713000000005,22.182687000000005,22.539105000000006,22.778401000000006
100-2801139,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.384804,0.75645,1.0691199999999998,1.5138159999999998,2.3036519999999996,2.6614629999999995,3.2711899999999994,4.387379999999999,4.732518999999999,5.177428999999999,5.437415999999999,5.699450999999999,6.1119379999999985,6.564571999999998,6.910759999999998,7.248771999999998,7.442900999999998,7.833808999999998,8.222966999999997,9.118735999999997,9.473462999999997,9.761679999999997,10.475285999999997,10.735497999999996,11.155135999999997,11.521061999999997,11.885832999999996,12.254843999999997,12.704842999999997,13.088482999999997,13.639435999999996,14.073342999999996,14.478542999999997,14.809838999999997,15.172561999999997,15.684264999999998,16.039488,16.788294,17.256496000000002,17.981902,18.420421,19.199491000000002,19.792402000000003,20.196720000000003,20.541187000000004,20.819662000000005,20.969160000000006,21.726134000000005,22.082552000000007,22.321848000000006
101-2801146,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.371646,0.6843159999999999,1.129012,1.9188479999999999,2.276659,2.886386,4.0025759999999995,4.347714999999999,4.792624999999999,5.052611999999999,5.314646999999999,5.727133999999999,6.179767999999998,6.525955999999998,6.863967999999998,7.058096999999998,7.449004999999998,7.838162999999998,8.733931999999998,9.088658999999998,9.376875999999998,10.090481999999998,10.350693999999997,10.770331999999998,11.136257999999998,11.501028999999997,11.870039999999998,12.320038999999998,12.703678999999998,13.254631999999997,13.688538999999997,14.093738999999998,14.425034999999998,14.787757999999998,15.299460999999999,15.654684,16.403489999999998,16.871692,17.597098,18.035617,18.814687,19.407598,19.811916,20.156383,20.434858000000002,20.584356000000003,21.341330000000003,21.697748000000004,21.937044000000004
102-2801150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31267,0.757366,1.547202,1.9050129999999998,2.5147399999999998,3.6309299999999998,3.976069,4.420979,4.680966,4.943001,5.355487999999999,5.808121999999999,6.154309999999999,6.492321999999999,6.686450999999999,7.077358999999999,7.466516999999999,8.362286,8.717013,9.00523,9.718836,9.979047999999999,10.398686,10.764612,11.129382999999999,11.498394,11.948393,12.332033,12.882985999999999,13.316892999999999,13.722093,14.053389,14.416112,14.927815,15.283038000000001,16.031844,16.500046,17.225452,17.663971,18.443041,19.035952,19.44027,19.784737000000003,20.063212000000004,20.212710000000005,20.969684000000004,21.326102000000006,21.565398000000005
