순번_정류장ID,57-2806423,58-2806421,59-2805953,60-2806527,61-2806526,62-2806525,63-2807112,64-2806514,65-2804814,66-2802156,67-2802151,68-2802130,69-2802126,70-2802120,71-2802085,72-2802096,73-2802111,74-2802134,75-2802166,76-2806621,77-2806503,78-2806507,79-2802169,80-2802154,81-2801846,82-2802103,83-2802092,84-2802106,85-2802113,86-2802122,87-2802720,88-2802724,89-2802732,90-2802739,91-2802751,92-2802742,93-2802726,94-2802725,95-2802735,96-2802770,97-2802781,98-2802810,99-2802859,100-2803287,101-2803294,102-2803308,103-2805810,104-2803318,105-2803315,106-2803309,107-2803299,108-2803313,109-2803324,110-2803330,111-2803333,112-2807286
57-2806423,0,0.294321,0.614488,0.914582,1.308784,1.80477,2.09874,3.2802939999999996,3.6707049999999994,3.9868679999999994,4.4585479999999995,4.7893479999999995,5.477522,5.866530999999999,6.093946999999999,6.611352999999999,7.267060999999999,7.764612999999999,7.967133999999999,8.293276999999998,8.688767999999998,9.041524999999998,9.442242999999998,9.865059999999998,10.166470999999998,10.789442999999999,11.293669999999999,11.456064,11.668078999999999,11.913777999999999,12.242303,12.615031,12.879658000000001,13.261432000000001,13.628612,14.415378,14.868895,15.31692,16.088281,16.419204999999998,16.798941999999997,17.406834999999997,18.125500999999996,18.722568999999996,19.190770999999998,19.916176999999998,20.354695999999997,21.133765999999998,21.726677,22.685050999999998,23.318993999999996,23.663460999999998,23.941936,24.091434,24.522317,24.825554
58-2806421,,0,0.32016700000000003,0.6202610000000001,1.0144630000000001,1.5104490000000002,1.8044190000000002,2.9859730000000004,3.3763840000000003,3.6925470000000002,4.164227,4.495027,5.183201,5.57221,5.799626,6.317032,6.97274,7.470292,7.672813,7.998956,8.394447,8.747204,9.147922,9.570739,9.87215,10.495122,10.999349,11.161743000000001,11.373758,11.619457,11.947982000000001,12.320710000000002,12.585337000000003,12.967111000000003,13.334291000000002,14.121057000000002,14.574574000000002,15.022599000000001,15.793960000000002,16.124884,16.504621,17.112514,17.83118,18.428248,18.89645,19.621856,20.060375,20.839445,21.432356000000002,22.39073,23.024673,23.36914,23.647615000000002,23.797113000000003,24.227996000000005,24.531233000000004
59-2805953,,,0,0.300094,0.694296,1.190282,1.4842520000000001,2.665806,3.0562169999999997,3.3723799999999997,3.84406,4.17486,4.863034,5.252043,5.479458999999999,5.996865,6.652572999999999,7.150124999999999,7.352645999999999,7.678788999999999,8.07428,8.427037,8.827755,9.250572,9.551983,10.174955,10.679182,10.841576000000002,11.053591,11.299290000000001,11.627815000000002,12.000543000000002,12.265170000000003,12.646944000000003,13.014124000000002,13.800890000000003,14.254407000000002,14.702432000000002,15.473793000000002,15.804717000000002,16.184454000000002,16.792347000000003,17.511013000000002,18.108081000000002,18.576283000000004,19.301689000000003,19.740208000000003,20.519278000000003,21.112189000000004,22.070563000000003,22.704506000000002,23.048973000000004,23.327448000000004,23.476946000000005,23.907829000000007,24.211066000000006
60-2806527,,,,0,0.394202,0.890188,1.184158,2.3657120000000003,2.756123,3.072286,3.543966,3.874766,4.56294,4.951949,5.179365,5.696771,6.352479,6.8500309999999995,7.0525519999999995,7.378695,7.774185999999999,8.126942999999999,8.527660999999998,8.950477999999999,9.251888999999998,9.874861,10.379088,10.541482,10.753497,10.999196,11.327721,11.700449,11.965076000000002,12.346850000000002,12.714030000000001,13.500796000000001,13.954313,14.402338,15.173699000000001,15.504623,15.884360000000001,16.492253,17.210919,17.807987,18.276189000000002,19.001595000000002,19.440114,20.219184000000002,20.812095000000003,21.770469000000002,22.404412,22.748879000000002,23.027354000000003,23.176852000000004,23.607735000000005,23.910972000000005
61-2806526,,,,,0,0.495986,0.789956,1.9715099999999999,2.3619209999999997,2.6780839999999997,3.149764,3.4805639999999998,4.168737999999999,4.557746999999999,4.785162999999999,5.302568999999999,5.958276999999999,6.455828999999999,6.658349999999999,6.984492999999999,7.3799839999999985,7.732740999999999,8.133458999999998,8.556275999999999,8.857686999999999,9.480659,9.984886,10.14728,10.359295,10.604994,10.933519,11.306247,11.570874000000002,11.952648000000002,12.319828000000001,13.106594000000001,13.560111000000001,14.008136,14.779497000000001,15.110421,15.490158000000001,16.098051,16.816717,17.413785,17.881987000000002,18.607393000000002,19.045912,19.824982000000002,20.417893000000003,21.376267000000002,22.01021,22.354677000000002,22.633152000000003,22.782650000000004,23.213533000000005,23.516770000000005
62-2806525,,,,,,0,0.29397,1.475524,1.8659350000000001,2.1820980000000003,2.6537780000000004,2.9845780000000004,3.6727520000000005,4.061761000000001,4.2891770000000005,4.806583000000001,5.4622910000000005,5.959843,6.162364,6.488507,6.883998,7.2367550000000005,7.637473000000001,8.06029,8.361701,8.984673,9.488900000000001,9.651294000000002,9.863309000000001,10.109008000000001,10.437533000000002,10.810261000000002,11.074888000000003,11.456662000000003,11.823842000000003,12.610608000000003,13.064125000000002,13.512150000000002,14.283511000000003,14.614435000000002,14.994172000000002,15.602065000000003,16.320731000000002,16.917799000000002,17.386001000000004,18.111407000000003,18.549926000000003,19.328996000000004,19.921907000000004,20.880281000000004,21.514224000000002,21.858691000000004,22.137166000000004,22.286664000000005,22.717547000000007,23.020784000000006
63-2807112,,,,,,,0,1.181554,1.571965,1.888128,2.359808,2.690608,3.378782,3.7677910000000003,3.995207,4.512613,5.168321,5.6658729999999995,5.8683939999999994,6.1945369999999995,6.590027999999999,6.942785,7.343503,7.76632,8.067731,8.690703000000001,9.194930000000001,9.357324000000002,9.569339000000001,9.815038000000001,10.143563000000002,10.516291000000002,10.780918000000003,11.162692000000003,11.529872000000003,12.316638000000003,12.770155000000003,13.218180000000002,13.989541000000003,14.320465000000002,14.700202000000003,15.308095000000003,16.026761000000004,16.623829000000004,17.092031000000006,17.817437000000005,18.255956000000005,19.035026000000006,19.627937000000006,20.586311000000006,21.220254000000004,21.564721000000006,21.843196000000006,21.992694000000007,22.42357700000001,22.726814000000008
64-2806514,,,,,,,,0,0.390411,0.706574,1.1782540000000001,1.5090540000000001,2.197228,2.586237,2.813653,3.3310589999999998,3.9867669999999995,4.484318999999999,4.686839999999999,5.012982999999999,5.408473999999999,5.7612309999999995,6.161949,6.584766,6.886177,7.509149,8.013376,8.17577,8.387785,8.633484,8.962009,9.334737,9.599364000000001,9.981138000000001,10.348318,11.135084,11.588601,12.036626,12.807987,13.138911,13.518648,14.126541000000001,14.845207000000002,15.442275000000002,15.910477000000002,16.635883000000003,17.074402000000003,17.853472000000004,18.446383000000004,19.404757000000004,20.038700000000002,20.383167000000004,20.661642000000004,20.811140000000005,21.242023000000007,21.545260000000006
65-2804814,,,,,,,,,0,0.316163,0.7878430000000001,1.118643,1.8068170000000001,2.1958260000000003,2.423242,2.9406480000000004,3.596356,4.093908,4.296429,4.622572,5.018063,5.37082,5.7715380000000005,6.194355000000001,6.495766000000001,7.1187380000000005,7.622965000000001,7.785359000000001,7.997374000000001,8.243073,8.571598000000002,8.944326000000002,9.208953000000003,9.590727000000003,9.957907000000002,10.744673000000002,11.198190000000002,11.646215000000002,12.417576000000002,12.748500000000002,13.128237000000002,13.736130000000003,14.454796000000004,15.051864000000004,15.520066000000003,16.245472000000003,16.683991000000002,17.463061000000003,18.055972000000004,19.014346000000003,19.648289000000002,19.992756000000004,20.271231000000004,20.420729000000005,20.851612000000006,21.154849000000006
66-2802156,,,,,,,,,,0,0.47168000000000004,0.8024800000000001,1.4906540000000001,1.879663,2.107079,2.624485,3.2801929999999997,3.777745,3.980266,4.3064089999999995,4.701899999999999,5.054657,5.455375,5.878192,6.179603,6.802575,7.306802,7.469196,7.681211,7.92691,8.255435,8.628163,8.892790000000002,9.274564000000002,9.641744000000001,10.428510000000001,10.882027,11.330052,12.101413,12.432337,12.812074,13.419967000000002,14.138633000000002,14.735701000000002,15.203903000000002,15.929309000000002,16.367828000000003,17.146898000000004,17.739809000000005,18.698183000000004,19.332126000000002,19.676593000000004,19.955068000000004,20.104566000000005,20.535449000000007,20.838686000000006
67-2802151,,,,,,,,,,,0,0.3308,1.018974,1.407983,1.635399,2.152805,2.8085129999999996,3.306065,3.5085859999999998,3.834729,4.23022,4.5829770000000005,4.983695000000001,5.406512000000001,5.707923000000001,6.330895000000001,6.835122000000001,6.997516000000001,7.209531000000001,7.455230000000001,7.783755000000001,8.156483000000001,8.421110000000002,8.802884000000002,9.170064000000002,9.956830000000002,10.410347000000002,10.858372000000001,11.629733000000002,11.960657000000001,12.340394000000002,12.948287000000002,13.666953000000003,14.264021000000003,14.732223000000003,15.457629000000003,15.896148000000002,16.675218,17.268129000000002,18.226503,18.860446,19.204913,19.483388,19.632886000000003,20.063769000000004,20.367006000000003
68-2802130,,,,,,,,,,,,0,0.688174,1.077183,1.304599,1.822005,2.477713,2.9752650000000003,3.177786,3.5039290000000003,3.89942,4.2521770000000005,4.652895000000001,5.075712000000001,5.377123000000001,6.000095000000001,6.504322000000001,6.666716000000001,6.878731000000001,7.124430000000001,7.452955000000001,7.8256830000000015,8.090310000000002,8.472084000000002,8.839264000000002,9.626030000000002,10.079547000000002,10.527572000000001,11.298933000000002,11.629857000000001,12.009594000000002,12.617487000000002,13.336153000000003,13.933221000000003,14.401423000000003,15.126829000000003,15.565348000000002,16.344418,16.937329000000002,17.895703,18.529646,18.874113,19.152588,19.302086000000003,19.732969000000004,20.036206000000004
69-2802126,,,,,,,,,,,,,0,0.389009,0.616425,1.133831,1.789539,2.287091,2.489612,2.8157550000000002,3.211246,3.564003,3.964721,4.387538,4.688949,5.311921,5.816148,5.978542,6.190557,6.436256,6.764781,7.1375090000000005,7.4021360000000005,7.7839100000000006,8.15109,8.937856,9.391373,9.839398,10.610759,10.941683,11.32142,11.929313,12.647979000000001,13.245047000000001,13.713249000000001,14.438655,14.877174,15.656244000000001,16.249155000000002,17.207529,17.841472,18.185939,18.464414,18.613912000000003,19.044795000000004,19.348032000000003
