순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2804778,18-2804262,19-2806280,20-2804264,21-2804266,22-2804268,23-2804270,24-2804273,25-2806282,26-2804282,27-2806284,28-2806286,29-2804274,30-2803725,31-2803753,32-2804637,33-2804276,34-2804278,35-2804280
21-2804266,,,,,,,,,,,,,,,,,,,,,0,0.273739,0.9113640000000001,1.228595,1.7674400000000001,2.048061,2.270334,2.689417,3.137465,3.3360540000000003,3.504799,3.744559,5.332660000000001,5.8127640000000005,6.040898
22-2804268,,,,,,,,,,,,,,,,,,,,,,0,0.637625,0.9548559999999999,1.493701,1.774322,1.996595,2.4156779999999998,2.8637259999999998,3.062315,3.23106,3.47082,5.058921,5.539025,5.7671589999999995
23-2804270,,,,,,,,,,,,,,,,,,,,,,,0,0.317231,0.8560760000000001,1.136697,1.35897,1.7780529999999999,2.226101,2.42469,2.593435,2.833195,4.421296,4.9014,5.129534
24-2804273,,,,,,,,,,,,,,,,,,,,,,,,0,0.538845,0.819466,1.041739,1.4608219999999998,1.9088699999999998,2.107459,2.276204,2.515964,4.104065,4.584169,4.812303
25-2806282,,,,,,,,,,,,,,,,,,,,,,,,,0,0.280621,0.502894,0.9219769999999999,1.3700249999999998,1.5686139999999997,1.7373589999999997,1.9771189999999996,3.5652199999999996,4.045324,4.273458
26-2804282,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.222273,0.641356,1.089404,1.2879930000000002,1.456738,1.696498,3.284599,3.764703,3.9928369999999997
27-2806284,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.419083,0.8671309999999999,1.0657199999999998,1.2344649999999997,1.4742249999999997,3.0623259999999997,3.5424299999999995,3.7705639999999994
28-2806286,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44804799999999995,0.6466369999999999,0.8153819999999999,1.055142,2.643243,3.123347,3.3514809999999997
29-2804274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19858900000000002,0.36733400000000005,0.607094,2.195195,2.675299,2.9034329999999997
30-2803725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.168745,0.408505,1.9966059999999999,2.4767099999999997,2.7048439999999996
31-2803753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23976,1.827861,2.307965,2.5360989999999997
32-2804637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.588101,2.068205,2.2963389999999997
33-2804276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.480104,0.7082379999999999
34-2804278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.228134
35-2804280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
