순번_정류장ID,65-2800225,66-2800222,67-2800221,68-2800216,69-2800211,70-2800206,71-2800200,72-2800185,73-2800181,74-2800178,75-2800176,76-2800142,77-2800141,78-2800137,79-2800135,80-2800133,81-2800128,82-2800124,83-2800127,84-2800129,85-2805737,86-2804916,87-2801044,88-2801054,89-2801063,90-2801080,91-2801091,92-2801083,93-2801057,94-2801043,95-2801024,96-2801015,97-2801008,98-2800986,99-2800963,100-2800960,101-2800971,102-2800841,103-2800964,104-2800840,105-2805652,106-2800985,107-2800838,108-2801042,109-2801072,110-2801103,111-2801113,112-2801116,113-2801121,114-2801130,115-2801134,116-2801144,117-2801152,118-2801156,119-2806243,120-2806241,121-2806215,122-2807267,123-2804912,124-2800626,125-2800635,126-2800639,127-2800327
65-2800225,0,0.26536,0.44919699999999996,0.7133799999999999,1.044937,1.4427940000000001,1.690285,2.671536,2.993481,3.191642,3.515723,3.7194789999999998,3.854017,4.094938,4.262308,4.4984,4.938227,5.449687000000001,6.096199,6.540606,6.817448000000001,7.462193000000001,7.798362000000001,8.242347,8.495291,8.893751,9.022028,9.518045,9.750127,10.159471000000002,10.548364000000001,10.756918,10.990367,11.258074,11.621969,11.877489,12.558936000000001,13.140016000000001,13.337363000000002,13.640438000000001,13.838299000000001,14.199323000000001,14.684603000000001,15.078545000000002,15.438118000000001,15.746713000000002,16.059062,16.233225,16.606861000000002,17.030820000000002,17.298176,17.784565,18.07817,18.520498,19.310334,19.668145000000003,20.277872000000002,20.859664000000002,21.057469,21.259880000000003,21.63632,21.965532,22.260606
66-2800222,,0,0.183837,0.44802,0.779577,1.1774339999999999,1.4249249999999998,2.406176,2.728121,2.9262819999999996,3.2503629999999997,3.4541189999999995,3.5886569999999995,3.8295779999999997,3.9969479999999997,4.23304,4.672867,5.184327,5.830838999999999,6.275245999999999,6.5520879999999995,7.196833,7.533002,7.976986999999999,8.229930999999999,8.628390999999999,8.756668,9.252685,9.484767,9.894111,10.283004,10.491558,10.725007,10.992714,11.356608999999999,11.612129,12.293576,12.874656,13.072003,13.375078,13.572939,13.933963,14.419243,14.813185,15.172758,15.481353,15.793702,15.967865,16.341501,16.76546,17.032816,17.519205,17.81281,18.255138,19.044974,19.402785,20.012512,20.594304,20.792109,20.99452,21.37096,21.700172,21.995245999999998
67-2800221,,,0,0.264183,0.5957399999999999,0.993597,1.241088,2.222339,2.5442839999999998,2.7424449999999996,3.0665259999999996,3.2702819999999995,3.4048199999999995,3.6457409999999997,3.8131109999999997,4.049202999999999,4.48903,5.000489999999999,5.647001999999999,6.091408999999999,6.368250999999999,7.012995999999999,7.349164999999999,7.793149999999999,8.046093999999998,8.444553999999998,8.572830999999999,9.068848,9.30093,9.710274,10.099167,10.307720999999999,10.54117,10.808876999999999,11.172771999999998,11.428291999999999,12.109739,12.690819,12.888166,13.191241,13.389102,13.750126,14.235406,14.629348,14.988921,15.297516,15.609865,15.784028,16.157664,16.581623,16.848979,17.335368,17.628973,18.071301,18.861137,19.218948,19.828675,20.410467,20.608272,20.810683,21.187123,21.516334999999998,21.811408999999998
68-2800216,,,,0,0.331557,0.729414,0.976905,1.958156,2.280101,2.478262,2.802343,3.006099,3.140637,3.381558,3.548928,3.7850200000000003,4.2248470000000005,4.736307,5.382819,5.827226,6.104068,6.748813,7.084982,7.528967,7.781911,8.180371,8.308648,8.804665,9.036747,9.446091000000001,9.834984,10.043538,10.276987,10.544694,10.908589,11.164109,11.845556,12.426636,12.623983,12.927058,13.124919,13.485943,13.971223,14.365165000000001,14.724738,15.033333,15.345682,15.519845,15.893481,16.31744,16.584796,17.071185,17.36479,17.807118,18.596954,18.954765000000002,19.564492,20.146284,20.344089,20.5465,20.92294,21.252152,21.547226
69-2800211,,,,,0,0.397857,0.645348,1.6265990000000001,1.948544,2.146705,2.470786,2.6745419999999998,2.80908,3.050001,3.217371,3.453463,3.8932900000000004,4.40475,5.0512619999999995,5.4956689999999995,5.772511,6.417256,6.753425,7.19741,7.450354,7.848814,7.977091,8.473108,8.70519,9.114534,9.503427,9.711981,9.94543,10.213137,10.577031999999999,10.832552,11.513999,12.095079,12.292426,12.595501,12.793362,13.154386,13.639666,14.033608000000001,14.393181,14.701776,15.014125,15.188288,15.561924,15.985883,16.253239,16.739628,17.033233,17.475561,18.265397,18.623208,19.232935,19.814727,20.012532,20.214943,20.591383,20.920595,21.215669
70-2800206,,,,,,0,0.247491,1.228742,1.550687,1.748848,2.072929,2.2766849999999996,2.4112229999999997,2.652144,2.819514,3.055606,3.4954330000000002,4.006893,4.653404999999999,5.097811999999999,5.374654,6.019399,6.355568,6.7995529999999995,7.052497,7.450957,7.579234,8.075251,8.307333,8.716677,9.10557,9.314124,9.547573,9.81528,10.179174999999999,10.434695,11.116142,11.697222,11.894569,12.197644,12.395505,12.756529,13.241809,13.635750999999999,13.995323999999998,14.303918999999999,14.616267999999998,14.790430999999998,15.164066999999998,15.588025999999997,15.855381999999997,16.341770999999998,16.635375999999997,17.077703999999997,17.867539999999998,18.225351,18.835078,19.41687,19.614675,19.817086,20.193526,20.522737999999997,20.817811999999996
71-2800200,,,,,,,0,0.981251,1.303196,1.501357,1.8254380000000001,2.029194,2.163732,2.404653,2.572023,2.8081150000000004,3.2479420000000006,3.7594020000000006,4.405914000000001,4.850321000000001,5.127163000000001,5.771908000000002,6.1080770000000015,6.552062000000001,6.805006000000001,7.2034660000000015,7.331743000000001,7.827760000000001,8.059842000000002,8.469186000000002,8.858079000000002,9.066633000000001,9.300082000000002,9.567789000000001,9.931684,10.187204000000001,10.868651000000002,11.449731000000002,11.647078000000002,11.950153000000002,12.148014000000002,12.509038000000002,12.994318000000002,13.388260000000002,13.747833000000002,14.056428000000002,14.368777000000001,14.542940000000002,14.916576000000001,15.340535000000001,15.607891,16.09428,16.387885,16.830213,17.620049,17.977860000000003,18.587587000000003,19.169379000000003,19.367184,19.569595000000003,19.946035000000002,20.275247,20.570321
72-2800185,,,,,,,,0,0.321945,0.520106,0.844187,1.047943,1.1824810000000001,1.423402,1.590772,1.826864,2.2666910000000002,2.7781510000000003,3.4246630000000002,3.8690700000000002,4.145912,4.790657,5.126826,5.570811,5.823755,6.222215,6.350492,6.846509,7.078591,7.487935,7.876828000000001,8.085382000000001,8.318831000000001,8.586538000000001,8.950433,9.205953000000001,9.887400000000001,10.468480000000001,10.665827000000002,10.968902000000002,11.166763000000001,11.527787000000002,12.013067000000001,12.407009000000002,12.766582000000001,13.075177000000002,13.387526000000001,13.561689000000001,13.935325,14.359284,14.62664,15.113029000000001,15.406634,15.848962,16.638798,16.996609000000003,17.606336000000002,18.188128000000003,18.385933,18.588344000000003,18.964784,19.293996,19.58907
73-2800181,,,,,,,,,0,0.198161,0.522242,0.7259979999999999,0.860536,1.101457,1.268827,1.504919,1.9447459999999999,2.456206,3.102718,3.547125,3.8239669999999997,4.468712,4.804881,5.248866,5.50181,5.90027,6.028547,6.524564,6.756646,7.16599,7.554883,7.763437000000001,7.996886000000001,8.264593000000001,8.628488,8.884008000000001,9.565455000000002,10.146535000000002,10.343882000000002,10.646957000000002,10.844818000000002,11.205842000000002,11.691122000000002,12.085064000000003,12.444637000000002,12.753232000000002,13.065581000000002,13.239744000000002,13.613380000000001,14.037339000000001,14.304695,14.791084000000001,15.084689000000001,15.527017,16.316853000000002,16.674664000000003,17.284391000000003,17.866183000000003,18.063988000000002,18.266399000000003,18.642839000000002,18.972051,19.267125
74-2800178,,,,,,,,,,0,0.324081,0.527837,0.662375,0.9032960000000001,1.0706660000000001,1.306758,1.746585,2.258045,2.904557,3.348964,3.625806,4.270551,4.60672,5.050705,5.303649,5.702109,5.830386,6.326403,6.558485,6.967829,7.356722,7.565276000000001,7.798725000000001,8.066432,8.430327,8.685847,9.367294000000001,9.948374000000001,10.145721000000002,10.448796000000002,10.646657000000001,11.007681000000002,11.492961000000001,11.886903,12.246476,12.555071,12.86742,13.041583,13.415218999999999,13.839177999999999,14.106533999999998,14.592922999999999,14.886527999999998,15.328855999999998,16.118692,16.476503,17.08623,17.668022,17.865827,18.068238,18.444678,18.773889999999998,19.068963999999998
