순번_정류장ID,1-2806577,2-2804034,3-2804035,4-2804039,5-2805298,6-2804496,7-2804523,8-2804508,9-2804520,10-2805723,11-2800053,12-2800024,13-2800451,14-2800454,15-2800309,16-2800494,17-2805303,18-2800512,19-2800566,20-2800596,21-2803049,22-2802654,23-2807098,24-2802671,25-2803042,26-2803043,27-2803123,28-2803137,29-2802629,30-2802709,31-2802748,32-2802728,33-2802094,34-2802129,35-2802831
1-2806577,0,0.777636,1.3912529999999999,2.014249,5.028441,8.550253,11.8927,12.705736,17.358122,18.672852000000002,19.980843000000004,21.927096000000002,24.938538,25.181699000000002,27.309752000000003,28.128975000000004,29.869180000000004,30.349289000000002,32.449304000000005,34.34640400000001,40.92989500000001,41.21811200000001,41.93171800000001,42.19193000000001,42.97749500000001,43.34226600000001,43.85130100000001,44.386436,45.027915,45.586932,47.494896,48.385996,49.843813,50.740503,52.458816999999996
2-2804034,,0,0.613617,1.236613,4.250805,7.772617,11.115064,11.9281,16.580486,17.895216,19.203207000000003,21.14946,24.160902,24.404063,26.532116000000002,27.351339000000003,29.091544000000003,29.571653,31.671668,33.568768,40.152259,40.440476000000004,41.154082,41.414294000000005,42.199859000000004,42.56463,43.073665,43.608799999999995,44.25027899999999,44.80929599999999,46.71725999999999,47.60835999999999,49.06617699999999,49.96286699999999,51.68118099999999
3-2804035,,,0,0.622996,3.637188,7.159000000000001,10.501447,11.314483000000001,15.966869,17.281599,18.58959,20.535843,23.547285,23.790446,25.918499,26.737722,28.477927,28.958036,31.058051,32.955151,39.538642,39.826859000000006,40.540465000000005,40.80067700000001,41.586242000000006,41.951013,42.460048,42.995183,43.636661999999994,44.19567899999999,46.10364299999999,46.99474299999999,48.45255999999999,49.34924999999999,51.06756399999999
4-2804039,,,,0,3.014192,6.536004,9.878451,10.691487,15.343873,16.658603,17.966594,19.912847,22.924288999999998,23.16745,25.295503,26.114726,27.854931,28.33504,30.435055,32.332155,38.915646,39.203863000000005,39.917469000000004,40.17768100000001,40.963246000000005,41.328017,41.837052,42.372187,43.01366599999999,43.57268299999999,45.48064699999999,46.37174699999999,47.82956399999999,48.72625399999999,50.44456799999999
5-2805298,,,,,0,3.521812,6.8642590000000006,7.677295000000001,12.329681,13.644411000000002,14.952402000000001,16.898655,19.910097,20.153258,22.281311000000002,23.100534000000003,24.840739000000003,25.320848,27.420863,29.317963,35.901454,36.189671000000004,36.903277,37.163489000000006,37.949054000000004,38.313825,38.82286,39.357994999999995,39.99947399999999,40.55849099999999,42.46645499999999,43.35755499999999,44.81537199999999,45.71206199999999,47.43037599999999
6-2804496,,,,,,0,3.342447,4.155483,8.807869,10.122599000000001,11.43059,13.376843000000001,16.388285,16.631446,18.759499,19.578722000000003,21.318927000000002,21.799036,23.899051,25.796151000000002,32.379642000000004,32.66785900000001,33.381465000000006,33.64167700000001,34.42724200000001,34.792013000000004,35.301048,35.836183,36.477661999999995,37.03667899999999,38.94464299999999,39.835742999999994,41.29355999999999,42.19024999999999,43.90856399999999
7-2804523,,,,,,,0,0.813036,5.465422,6.780152,8.088143,10.034396000000001,13.045838,13.288999,15.417052,16.236275,17.97648,18.456588999999997,20.556603999999997,22.453703999999995,29.037194999999997,29.325411999999996,30.039017999999995,30.299229999999994,31.084794999999993,31.449565999999994,31.958600999999994,32.49373599999999,33.13521499999999,33.694231999999985,35.602195999999985,36.49329599999999,37.951112999999985,38.847802999999985,40.566116999999984
8-2804508,,,,,,,,0,4.652386,5.967116,7.275107,9.22136,12.232802,12.475963,14.604016,15.423238999999999,17.163444,17.643552999999997,19.743567999999996,21.640667999999998,28.224159,28.512376,29.225982,29.486193999999998,30.271758999999996,30.636529999999997,31.145564999999998,31.680699999999998,32.322179,32.881195999999996,34.789159999999995,35.68026,37.138076999999996,38.034766999999995,39.753080999999995
9-2804520,,,,,,,,,0,1.31473,2.622721,4.568974,7.580416,7.823576999999999,9.95163,10.770852999999999,12.511057999999998,12.991166999999999,15.091182,16.988281999999998,23.571773,23.85999,24.573596,24.833807999999998,25.619372999999996,25.984143999999997,26.493178999999998,27.028313999999998,27.669793,28.22881,30.136774,31.027874,32.485691,33.382381,35.100695
10-2805723,,,,,,,,,,0,1.307991,3.254244,6.265686,6.508846999999999,8.636899999999999,9.456122999999998,11.196327999999998,11.676436999999998,13.776451999999999,15.673551999999999,22.257043,22.54526,23.258865999999998,23.519077999999997,24.304642999999995,24.669413999999996,25.178448999999997,25.713583999999997,26.355062999999998,26.91408,28.822043999999998,29.713144,31.170961,32.067651,33.785965
11-2800053,,,,,,,,,,,0,1.9462529999999998,4.957694999999999,5.200855999999999,7.3289089999999995,8.148131999999999,9.888336999999998,10.368445999999999,12.468460999999998,14.365560999999998,20.949052,21.237268999999998,21.950874999999996,22.211086999999996,22.996651999999994,23.361422999999995,23.870457999999996,24.405592999999996,25.047071999999996,25.606088999999997,27.514052999999997,28.405153,29.862969999999997,30.759659999999997,32.477973999999996
