순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2800284,21-2800285,22-2803933,23-2800287,24-2800288,25-2804793,26-2800291,27-2800296,28-2800298,29-2804064,30-2804535,31-2804537,32-2804572,33-2804066,34-2804611,35-2804086,36-2804613,37-2804089,38-2806223,39-2804091,40-2804093,41-2804615,42-2804617,43-2804094,44-2804619,45-2804097,46-2804621,47-2804623,48-2804098,49-2804625,50-2803915,51-2806315,52-2804627,53-2803913,54-2803911,55-2803908,56-2803907,57-2807376,58-2803905,59-2803903,60-2804629,61-2806221,62-2803901,63-2803899,64-2807378,65-2807381,66-2803897,67-2806317,68-2803895,69-2803893,70-2803891,71-2806220,72-2803889,73-2803887,74-2803885,75-2803883,76-2803881,77-2803879,78-2803877,79-2803875,80-2800253,81-2803871,82-2804720,83-2806360,84-2803868,85-2803866,86-2803863,87-2803864,88-2800255,89-2803615,90-2803614,91-2803859,92-2806227,93-2803858,94-2803611,95-2803609,96-2806232,97-2803608,98-2803607,99-2803606,100-2806297,101-2803616,102-2803853,103-2803850,104-2803617,105-2806299,106-2803618,107-2806300,108-2803600,109-2800273,110-2803601,111-2804331,112-2803581,113-2800271,114-2805489,115-2807150,116-2804581,117-2804582,118-2807389,119-2804032
1-2800269,0,0.41885600000000006,0.775061,1.343418,1.730049,1.9700739999999999,2.1342399999999997,2.3960009999999996,2.7858639999999997,3.3335209999999997,3.5393429999999997,3.8124939999999996,4.0860639999999995,4.773737,5.677312,5.837807,6.387967,7.09026,7.531562,8.366773,8.805546,9.702931,11.017553999999999,11.452880999999998,11.873538999999997,12.383741999999998,12.934941999999998,13.172919999999998,13.710248999999997,13.976929999999998,14.473520999999998,14.847186999999998,15.695775999999999,16.524790999999997,17.141807999999997,17.605387999999998,18.083201,18.653911,18.908193,19.460271000000002,19.760375000000003,20.526945000000005,20.953918000000005,21.208632000000005,21.838275000000007,22.378404000000007,23.075710000000008,23.386067000000008,23.861424000000007,24.150827000000007,24.412760000000006,24.807330000000007,25.126383000000008,25.580119000000007,26.06634100000001,26.478165000000008,26.75061300000001,27.15778000000001,27.56423200000001,28.34090200000001,28.79477100000001,29.077978000000012,29.33081400000001,29.54903100000001,30.67530400000001,30.86393700000001,31.118618000000012,31.468624000000013,31.77006000000001,32.21602900000001,33.65829700000001,34.35344100000001,34.72884800000001,35.37518100000001,35.79722800000001,36.18724500000001,36.87564000000001,37.192169000000014,38.07583000000001,38.40022700000001,38.57856300000001,38.92043700000001,40.32715600000001,40.72410000000001,41.087587000000006,41.526573000000006,41.72827900000001,41.85994600000001,42.40231800000001,43.366639000000006,43.743770000000005,43.971057,44.657109,45.006408,46.189179,46.565431000000004,46.886278000000004,47.398202000000005,47.691484,48.234453,48.559192,48.758083000000006,49.159972,49.747962,50.278151,50.548689,50.866058,51.56682,52.009749,52.212358,52.393974,52.648294,53.129626,53.636556,54.000805,54.34174,54.642993000000004,54.784674,55.641906000000006
2-2805488,,0,0.356205,0.924562,1.311193,1.551218,1.715384,1.9771450000000002,2.3670080000000002,2.9146650000000003,3.1204870000000002,3.393638,3.667208,4.354881,5.258456,5.418951,5.969111,6.671404,7.112706,7.947917,8.38669,9.284075,10.598697999999999,11.034025,11.454683,11.964886,12.516086,12.754064,13.291393,13.558074,14.054665,14.428331,15.27692,16.105935,16.722952,17.186532,17.664345,18.235055000000003,18.489337000000003,19.041415000000004,19.341519000000005,20.108089000000007,20.535062000000007,20.789776000000007,21.41941900000001,21.95954800000001,22.65685400000001,22.96721100000001,23.44256800000001,23.73197100000001,23.993904000000008,24.38847400000001,24.70752700000001,25.16126300000001,25.64748500000001,26.05930900000001,26.33175700000001,26.73892400000001,27.145376000000013,27.922046000000012,28.375915000000013,28.659122000000014,28.911958000000013,29.130175000000012,30.256448000000013,30.445081000000012,30.699762000000014,31.049768000000014,31.351204000000013,31.797173000000015,33.239441000000014,33.93458500000001,34.309992000000015,34.956325000000014,35.37837200000001,35.76838900000001,36.45678400000001,36.773313000000016,37.65697400000002,37.98137100000002,38.15970700000002,38.501581000000016,39.90830000000002,40.305244000000016,40.668731000000015,41.107717000000015,41.30942300000002,41.44109000000002,41.98346200000002,42.947783000000015,43.324914000000014,43.55220100000001,44.23825300000001,44.58755200000001,45.77032300000001,46.14657500000001,46.46742200000001,46.979346000000014,47.27262800000001,47.81559700000001,48.14033600000001,48.339227000000015,48.74111600000001,49.32910600000001,49.85929500000001,50.12983300000001,50.44720200000001,51.14796400000001,51.59089300000001,51.79350200000001,51.97511800000001,52.22943800000001,52.71077000000001,53.21770000000001,53.58194900000001,53.92288400000001,54.22413700000001,54.36581800000001,55.223050000000015
3-2807373,,,0,0.568357,0.954988,1.1950129999999999,1.359179,1.62094,2.010803,2.55846,2.764282,3.037433,3.311003,3.9986759999999997,4.902251,5.062746,5.612906,6.315199,6.756501,7.591712,8.030485,8.92787,10.242493,10.67782,11.098478,11.608681,12.159881,12.397859,12.935188,13.201869,13.69846,14.072126,14.920715000000001,15.749730000000001,16.366747,16.830327,17.30814,17.87885,18.133132,18.68521,18.985314000000002,19.751884000000004,20.178857000000004,20.433571000000004,21.063214000000006,21.603343000000006,22.300649000000007,22.611006000000007,23.086363000000006,23.375766000000006,23.637699000000005,24.032269000000007,24.351322000000007,24.805058000000006,25.291280000000008,25.703104000000007,25.975552000000008,26.38271900000001,26.78917100000001,27.56584100000001,28.01971000000001,28.30291700000001,28.55575300000001,28.77397000000001,29.90024300000001,30.08887600000001,30.34355700000001,30.69356300000001,30.99499900000001,31.440968000000012,32.88323600000001,33.57838000000001,33.95378700000001,34.60012000000001,35.02216700000001,35.41218400000001,36.10057900000001,36.41710800000001,37.30076900000002,37.625166000000014,37.803502000000016,38.14537600000001,39.552095000000016,39.94903900000001,40.31252600000001,40.75151200000001,40.953218000000014,41.084885000000014,41.627257000000014,42.59157800000001,42.96870900000001,43.19599600000001,43.882048000000005,44.23134700000001,45.41411800000001,45.79037000000001,46.11121700000001,46.62314100000001,46.91642300000001,47.45939200000001,47.78413100000001,47.98302200000001,48.38491100000001,48.97290100000001,49.50309000000001,49.77362800000001,50.09099700000001,50.791759000000006,51.234688000000006,51.43729700000001,51.618913000000006,51.873233000000006,52.35456500000001,52.861495000000005,53.225744000000006,53.56667900000001,53.86793200000001,54.00961300000001,54.86684500000001
4-2800272,,,,0,0.386631,0.626656,0.790822,1.052583,1.4424460000000001,1.990103,2.195925,2.469076,2.7426459999999997,3.430319,4.333894,4.494389,5.044549,5.746842,6.188144,7.0233550000000005,7.462128000000001,8.359513000000002,9.674136,10.109463000000002,10.530121000000001,11.040324000000002,11.591524000000001,11.829502000000002,12.366831000000001,12.633512000000001,13.130103000000002,13.503769000000002,14.352358000000002,15.181373000000002,15.798390000000003,16.26197,16.739783000000003,17.310493,17.564775,18.116853000000003,18.416957000000004,19.183527000000005,19.610500000000005,19.865214000000005,20.494857000000007,21.034986000000007,21.732292000000008,22.042649000000008,22.518006000000007,22.807409000000007,23.069342000000006,23.463912000000008,23.782965000000008,24.236701000000007,24.72292300000001,25.134747000000008,25.40719500000001,25.81436200000001,26.22081400000001,26.99748400000001,27.45135300000001,27.734560000000013,27.98739600000001,28.20561300000001,29.33188600000001,29.52051900000001,29.775200000000012,30.125206000000013,30.42664200000001,30.872611000000013,32.31487900000001,33.01002300000001,33.385430000000014,34.03176300000001,34.45381000000001,34.84382700000001,35.53222200000001,35.848751000000014,36.73241200000001,37.05680900000001,37.23514500000001,37.57701900000001,38.98373800000001,39.38068200000001,39.74416900000001,40.183155000000006,40.38486100000001,40.51652800000001,41.05890000000001,42.02322100000001,42.400352000000005,42.627639,43.313691,43.66299,44.845761,45.222013000000004,45.542860000000005,46.054784000000005,46.348066,46.891035,47.215774,47.41466500000001,47.816554000000004,48.404544,48.934733,49.205271,49.52264,50.223402,50.666331,50.86894,51.050556,51.304876,51.786208,52.293138,52.657387,52.998322,53.299575000000004,53.441256,54.298488000000006
5-2803582,,,,,0,0.240025,0.40419099999999997,0.665952,1.055815,1.603472,1.809294,2.082445,2.3560149999999997,3.0436879999999995,3.9472629999999995,4.107758,4.657918,5.360211,5.801513,6.636724,7.075497,7.972882,9.287505,9.722832,10.14349,10.653693,11.204893,11.442871,11.9802,12.246881,12.743472,13.117138,13.965727000000001,14.794742000000001,15.411759000000002,15.875339000000002,16.353152,16.923862,17.178144,17.730222,18.030326000000002,18.796896000000004,19.223869000000004,19.478583000000004,20.108226000000005,20.648355000000006,21.345661000000007,21.656018000000007,22.131375000000006,22.420778000000006,22.682711000000005,23.077281000000006,23.396334000000007,23.850070000000006,24.336292000000007,24.748116000000007,25.020564000000007,25.42773100000001,25.83418300000001,26.61085300000001,27.06472200000001,27.34792900000001,27.60076500000001,27.81898200000001,28.94525500000001,29.13388800000001,29.38856900000001,29.73857500000001,30.04001100000001,30.485980000000012,31.92824800000001,32.62339200000001,32.99879900000001,33.64513200000001,34.06717900000001,34.45719600000001,35.14559100000001,35.46212000000001,36.34578100000002,36.670178000000014,36.848514000000016,37.19038800000001,38.597107000000015,38.99405100000001,39.35753800000001,39.79652400000001,39.998230000000014,40.129897000000014,40.672269000000014,41.63659000000001,42.01372100000001,42.24100800000001,42.927060000000004,43.27635900000001,44.45913000000001,44.83538200000001,45.15622900000001,45.66815300000001,45.96143500000001,46.50440400000001,46.82914300000001,47.02803400000001,47.42992300000001,48.01791300000001,48.54810200000001,48.81864000000001,49.13600900000001,49.836771000000006,50.279700000000005,50.48230900000001,50.663925000000006,50.918245000000006,51.39957700000001,51.906507000000005,52.270756000000006,52.61169100000001,52.91294400000001,53.05462500000001,53.91185700000001
6-2803603,,,,,,0,0.164166,0.42592700000000006,0.81579,1.3634469999999999,1.5692689999999998,1.8424199999999997,2.1159899999999996,2.8036629999999994,3.7072379999999994,3.8677329999999994,4.417892999999999,5.1201859999999995,5.561488,6.396699,6.835472,7.732857,9.04748,9.482807000000001,9.903465,10.413668000000001,10.964868000000001,11.202846000000001,11.740175,12.006856,12.503447000000001,12.877113000000001,13.725702000000002,14.554717000000002,15.171734000000002,15.635314000000003,16.113127000000002,16.683837000000004,16.938119000000004,17.490197000000006,17.790301000000007,18.556871000000008,18.98384400000001,19.23855800000001,19.86820100000001,20.40833000000001,21.10563600000001,21.41599300000001,21.89135000000001,22.18075300000001,22.44268600000001,22.83725600000001,23.15630900000001,23.61004500000001,24.09626700000001,24.50809100000001,24.78053900000001,25.187706000000013,25.594158000000014,26.370828000000014,26.824697000000015,27.107904000000016,27.360740000000014,27.578957000000013,28.705230000000014,28.893863000000014,29.148544000000015,29.498550000000016,29.799986000000015,30.245955000000016,31.688223000000015,32.383367000000014,32.75877400000002,33.405107000000015,33.827154000000014,34.217171000000015,34.905566000000015,35.22209500000002,36.105756000000014,36.43015300000001,36.60848900000001,36.95036300000001,38.35708200000001,38.75402600000001,39.11751300000001,39.55649900000001,39.75820500000001,39.88987200000001,40.43224400000001,41.39656500000001,41.77369600000001,42.000983000000005,42.687035,43.036334000000004,44.219105000000006,44.59535700000001,44.91620400000001,45.42812800000001,45.721410000000006,46.264379000000005,46.589118000000006,46.78800900000001,47.18989800000001,47.777888000000004,48.308077000000004,48.578615000000006,48.895984000000006,49.596746,50.039675,50.242284000000005,50.4239,50.67822,51.159552000000005,51.666482,52.030731,52.371666000000005,52.67291900000001,52.814600000000006,53.67183200000001
7-2803602,,,,,,,0,0.261761,0.651624,1.199281,1.405103,1.678254,1.9518239999999998,2.6394969999999995,3.5430719999999996,3.7035669999999996,4.253727,4.95602,5.397322,6.232533,6.671306,7.568691,8.883314,9.318641,9.739298999999999,10.249502,10.800702,11.03868,11.576008999999999,11.84269,12.339281,12.712947,13.561536,14.390551,15.007568000000001,15.471148000000001,15.948961,16.519671000000002,16.773953000000002,17.326031000000004,17.626135000000005,18.392705000000007,18.819678000000007,19.074392000000007,19.704035000000008,20.24416400000001,20.94147000000001,21.25182700000001,21.72718400000001,22.01658700000001,22.278520000000007,22.67309000000001,22.99214300000001,23.44587900000001,23.93210100000001,24.34392500000001,24.61637300000001,25.02354000000001,25.429992000000013,26.206662000000012,26.660531000000013,26.943738000000014,27.196574000000012,27.41479100000001,28.541064000000013,28.729697000000012,28.984378000000014,29.334384000000014,29.635820000000013,30.081789000000015,31.524057000000013,32.21920100000001,32.594608000000015,33.240941000000014,33.66298800000001,34.05300500000001,34.74140000000001,35.057929000000016,35.94159000000002,36.26598700000002,36.44432300000002,36.786197000000016,38.19291600000002,38.589860000000016,38.953347000000015,39.392333000000015,39.594039000000016,39.72570600000002,40.26807800000002,41.232399000000015,41.609530000000014,41.83681700000001,42.52286900000001,42.87216800000001,44.05493900000001,44.43119100000001,44.75203800000001,45.263962000000014,45.55724400000001,46.10021300000001,46.42495200000001,46.623843000000015,47.02573200000001,47.61372200000001,48.14391100000001,48.41444900000001,48.73181800000001,49.43258000000001,49.87550900000001,50.07811800000001,50.25973400000001,50.51405400000001,50.99538600000001,51.50231600000001,51.86656500000001,52.20750000000001,52.50875300000001,52.65043400000001,53.507666000000015
8-2800274,,,,,,,,0,0.389863,0.9375199999999999,1.1433419999999999,1.416493,1.6900629999999999,2.3777359999999996,3.2813109999999996,3.4418059999999997,3.9919659999999997,4.694259,5.135561,5.970772,6.4095450000000005,7.30693,8.621553,9.05688,9.477538,9.987741,10.538941,10.776919,11.314248,11.580929,12.07752,12.451186,13.299775,14.12879,14.745807000000001,15.209387000000001,15.6872,16.257910000000003,16.512192000000002,17.064270000000004,17.364374000000005,18.130944000000007,18.557917000000007,18.812631000000007,19.44227400000001,19.98240300000001,20.67970900000001,20.99006600000001,21.46542300000001,21.75482600000001,22.016759000000008,22.41132900000001,22.73038200000001,23.18411800000001,23.67034000000001,24.08216400000001,24.35461200000001,24.76177900000001,25.168231000000013,25.944901000000012,26.398770000000013,26.681977000000014,26.934813000000013,27.15303000000001,28.279303000000013,28.467936000000012,28.722617000000014,29.072623000000014,29.374059000000013,29.820028000000015,31.262296000000013,31.957440000000013,32.332847000000015,32.979180000000014,33.40122700000001,33.79124400000001,34.47963900000001,34.796168000000016,35.67982900000001,36.00422600000001,36.18256200000001,36.52443600000001,37.93115500000001,38.32809900000001,38.69158600000001,39.13057200000001,39.33227800000001,39.46394500000001,40.00631700000001,40.97063800000001,41.34776900000001,41.575056000000004,42.261108,42.610407,43.793178000000005,44.169430000000006,44.490277000000006,45.00220100000001,45.295483000000004,45.838452000000004,46.163191000000005,46.36208200000001,46.763971000000005,47.351961,47.88215,48.152688000000005,48.470057000000004,49.170819,49.613748,49.816357,49.997973,50.252293,50.733625,51.240555,51.604804,51.945739,52.246992000000006,52.388673000000004,53.24590500000001
9-2803847,,,,,,,,,0,0.547657,0.7534789999999999,1.02663,1.3001999999999998,1.9878729999999998,2.8914479999999996,3.0519429999999996,3.6021029999999996,4.304396,4.745698,5.580909,6.019682,6.917067,8.23169,8.667017000000001,9.087675,9.597878000000001,10.149078000000001,10.387056000000001,10.924385000000001,11.191066000000001,11.687657000000002,12.061323000000002,12.909912000000002,13.738927000000002,14.355944000000003,14.819524000000003,15.297337000000002,15.868047000000002,16.122329000000004,16.674407000000006,16.974511000000007,17.74108100000001,18.16805400000001,18.42276800000001,19.05241100000001,19.59254000000001,20.28984600000001,20.60020300000001,21.07556000000001,21.36496300000001,21.62689600000001,22.02146600000001,22.34051900000001,22.79425500000001,23.280477000000012,23.69230100000001,23.964749000000012,24.371916000000013,24.778368000000015,25.555038000000014,26.008907000000015,26.292114000000016,26.544950000000014,26.763167000000013,27.889440000000015,28.078073000000014,28.332754000000016,28.682760000000016,28.984196000000015,29.430165000000017,30.872433000000015,31.567577000000014,31.942984000000013,32.589317000000015,33.011364000000015,33.401381000000015,34.089776000000015,34.40630500000002,35.28996600000002,35.61436300000002,35.79269900000002,36.13457300000002,37.54129200000002,37.93823600000002,38.30172300000002,38.74070900000002,38.94241500000002,39.07408200000002,39.61645400000002,40.58077500000002,40.957906000000015,41.18519300000001,41.87124500000001,42.22054400000001,43.40331500000001,43.779567000000014,44.100414000000015,44.612338000000015,44.90562000000001,45.44858900000001,45.773328000000014,45.97221900000002,46.374108000000014,46.96209800000001,47.49228700000001,47.762825000000014,48.08019400000001,48.78095600000001,49.22388500000001,49.42649400000001,49.60811000000001,49.86243000000001,50.34376200000001,50.85069200000001,51.21494100000001,51.55587600000001,51.857129000000015,51.99881000000001,52.856042000000016
10-2803599,,,,,,,,,,0,0.20582199999999998,0.478973,0.752543,1.440216,2.343791,2.504286,3.054446,3.756739,4.198041,5.033252,5.472025,6.36941,7.684033,8.11936,8.540018,9.050221,9.601421,9.839399,10.376728,10.643409,11.14,11.513666,12.362255000000001,13.191270000000001,13.808287000000002,14.271867000000002,14.749680000000001,15.320390000000002,15.574672000000001,16.12675,16.426854000000002,17.193424000000004,17.620397000000004,17.875111000000004,18.504754000000005,19.044883000000006,19.742189000000007,20.052546000000007,20.527903000000006,20.817306000000006,21.079239000000005,21.473809000000006,21.792862000000007,22.246598000000006,22.732820000000007,23.144644000000007,23.417092000000007,23.82425900000001,24.23071100000001,25.00738100000001,25.46125000000001,25.74445700000001,25.99729300000001,26.21551000000001,27.34178300000001,27.53041600000001,27.78509700000001,28.13510300000001,28.43653900000001,28.882508000000012,30.32477600000001,31.01992000000001,31.39532700000001,32.04166000000001,32.46370700000001,32.85372400000001,33.54211900000001,33.85864800000001,34.742309000000006,35.066706,35.245042000000005,35.586916,36.993635000000005,37.390579,37.754066,38.193052,38.394758,38.526425,39.068797,40.033118,40.410249,40.637536,41.323587999999994,41.672886999999996,42.855658,43.23191,43.552757,44.064681,44.357963,44.900932,45.225671,45.424562,45.826451,46.414441,46.94463,47.215168,47.532537,48.233298999999995,48.676227999999995,48.878837,49.060452999999995,49.314772999999995,49.796105,50.303034999999994,50.667283999999995,51.008219,51.309472,51.451153,52.308385
