순번_정류장ID,1-2805726,2-2805739,3-2800372,4-2800317,5-2805949,6-2800371,7-2802647,8-2802648,9-2802649,10-2803050,11-2800814,12-2800793,13-2800785,14-2800766,15-2800748,16-2800721,17-2800697,18-2801603,19-2801583,20-2801565,21-2801188,22-2801474,23-2801464,24-2801178,25-2801179,26-2804871,27-2801387,28-2801347,29-2801319,30-2801314,31-2801348,32-2801369,33-2801411,34-2801401,35-2801391,36-2801386,37-2801395,38-2801230,39-2801407,40-2801410,41-2801427,42-2801443,43-2801473,44-2801486,45-2801519,46-2801571,47-2801610
1-2805726,0,0.327373,0.6277280000000001,1.0797130000000001,2.3828380000000005,2.6840390000000003,3.584683,4.039543,4.348454,4.82148,5.140484,5.843196,6.034905,6.497759,6.749593,7.168163,7.485568,8.464158,8.789527,9.058330999999999,9.573115,10.0183,10.258191,10.67841,11.260242,11.540537,11.834938000000001,12.220870000000001,12.567209000000002,13.227433000000001,13.577180000000002,13.798255000000003,14.269018000000003,14.556462000000003,14.817926000000003,15.060855000000004,15.320379000000004,15.512405000000005,15.633772000000004,15.865723000000004,16.007288000000006,16.204418000000008,16.561470000000007,16.893310000000007,17.175545000000007,17.33750600000001,17.688728000000008
2-2805739,,0,0.30035500000000004,0.75234,2.055465,2.3566659999999997,3.2573099999999995,3.7121699999999995,4.021081,4.494107,4.813110999999999,5.515822999999999,5.707532,6.170386,6.422219999999999,6.840789999999999,7.158194999999999,8.136785,8.462154,8.730958,9.245742,9.690927,9.930818,10.351037,10.932869,11.213164,11.507565000000001,11.893497000000002,12.239836000000002,12.900060000000002,13.249807000000002,13.470882000000003,13.941645000000003,14.229089000000004,14.490553000000004,14.733482000000004,14.993006000000005,15.185032000000005,15.306399000000004,15.538350000000005,15.679915000000005,15.877045000000004,16.234097000000006,16.565937000000005,16.848172000000005,17.010133000000007,17.361355000000007
3-2800372,,,0,0.451985,1.7551100000000002,2.056311,2.956955,3.411815,3.720726,4.193752,4.5127559999999995,5.2154679999999995,5.407177,5.870031,6.121865,6.5404349999999996,6.8578399999999995,7.836429999999999,8.161798999999998,8.430602999999998,8.945386999999998,9.390571999999999,9.630462999999999,10.050681999999998,10.632513999999999,10.912809,11.20721,11.593142,11.939481,12.599705,12.949452,13.170527000000002,13.641290000000001,13.928734000000002,14.190198000000002,14.433127000000002,14.692651000000003,14.884677000000003,15.006044000000003,15.237995000000003,15.379560000000003,15.576690000000003,15.933742000000002,16.265582000000002,16.547817000000002,16.709778000000004,17.061000000000003
4-2800317,,,,0,1.303125,1.6043260000000001,2.50497,2.95983,3.2687410000000003,3.7417670000000003,4.060771,4.763483,4.955192,5.418046,5.66988,6.08845,6.405855,7.3844449999999995,7.709814,7.978618,8.493402,8.938587,9.178478,9.598697,10.180529,10.460824,10.755225000000001,11.141157000000002,11.487496000000002,12.147720000000001,12.497467000000002,12.718542000000003,13.189305000000003,13.476749000000003,13.738213000000004,13.981142000000004,14.240666000000004,14.432692000000005,14.554059000000004,14.786010000000005,14.927575000000004,15.124705000000004,15.481757000000004,15.813597000000003,16.095832,16.257793000000003,16.609015000000003
5-2805949,,,,,0,0.301201,1.201845,1.656705,1.965616,2.438642,2.7576460000000003,3.4603580000000003,3.652067,4.114921,4.3667549999999995,4.785324999999999,5.102729999999999,6.081319999999999,6.406688999999999,6.6754929999999995,7.190276999999999,7.6354619999999995,7.875353,8.295572,8.877404,9.157699000000001,9.452100000000002,9.838032000000002,10.184371000000002,10.844595000000002,11.194342000000002,11.415417000000003,11.886180000000003,12.173624000000004,12.435088000000004,12.678017000000004,12.937541000000005,13.129567000000005,13.250934000000004,13.482885000000005,13.624450000000005,13.821580000000004,14.178632000000004,14.510472000000004,14.792707000000004,14.954668000000003,15.305890000000003
6-2800371,,,,,,0,0.900644,1.355504,1.664415,2.137441,2.456445,3.159157,3.350866,3.81372,4.065554,4.4841239999999996,4.8015289999999995,5.780118999999999,6.105487999999999,6.374292,6.889075999999999,7.334261,7.574152,7.994371,8.576203,8.856498,9.150899,9.536831000000001,9.883170000000002,10.543394000000001,10.893141000000002,11.114216000000003,11.584979000000002,11.872423000000003,12.133887000000003,12.376816000000003,12.636340000000004,12.828366000000004,12.949733000000004,13.181684000000004,13.323249000000004,13.520379000000004,13.877431000000003,14.209271000000003,14.491506000000003,14.653467000000003,15.004689000000003
7-2802647,,,,,,,0,0.45486000000000004,0.763771,1.236797,1.555801,2.2585129999999998,2.4502219999999997,2.9130759999999998,3.16491,3.5834799999999998,3.9008849999999997,4.879474999999999,5.204844,5.473648,5.9884319999999995,6.433617,6.673508,7.093727,7.675559000000001,7.955854,8.250255000000001,8.636187000000001,8.982526000000002,9.642750000000001,9.992497000000002,10.213572000000003,10.684335000000003,10.971779000000003,11.233243000000003,11.476172000000004,11.735696000000004,11.927722000000005,12.049089000000004,12.281040000000004,12.422605000000004,12.619735000000004,12.976787000000003,13.308627000000003,13.590862000000003,13.752823000000003,14.104045000000003
8-2802648,,,,,,,,0,0.308911,0.781937,1.100941,1.803653,1.9953619999999999,2.4582159999999997,2.71005,3.1286199999999997,3.4460249999999997,4.424614999999999,4.7499839999999995,5.018788,5.5335719999999995,5.978757,6.218648,6.638867,7.220699000000001,7.500994,7.795395,8.181327,8.527666,9.18789,9.537637,9.758712000000001,10.229475,10.516919000000001,10.778383000000002,11.021312000000002,11.280836000000003,11.472862000000003,11.594229000000002,11.826180000000003,11.967745000000003,12.164875000000002,12.521927000000002,12.853767000000001,13.136002000000001,13.297963000000001,13.649185000000001
9-2802649,,,,,,,,,0,0.473026,0.79203,1.494742,1.686451,2.149305,2.401139,2.819709,3.137114,4.115704,4.441073,4.7098770000000005,5.224661,5.669846000000001,5.909737000000001,6.329956000000001,6.911788000000001,7.192083000000001,7.486484000000001,7.872416000000001,8.218755000000002,8.878979000000001,9.228726000000002,9.449801000000003,9.920564000000002,10.208008000000003,10.469472000000003,10.712401000000003,10.971925000000004,11.163951000000004,11.285318000000004,11.517269000000004,11.658834000000004,11.855964000000004,12.213016000000003,12.544856000000003,12.827091000000003,12.989052000000003,13.340274000000003
10-2803050,,,,,,,,,,0,0.319004,1.021716,1.213425,1.676279,1.9281130000000002,2.346683,2.664088,3.642678,3.9680470000000003,4.236851000000001,4.751635,5.196820000000001,5.436711000000001,5.856930000000001,6.438762000000001,6.719057000000001,7.013458000000001,7.399390000000001,7.745729000000002,8.405953000000002,8.755700000000003,8.976775000000004,9.447538000000003,9.734982000000004,9.996446000000004,10.239375000000004,10.498899000000005,10.690925000000005,10.812292000000005,11.044243000000005,11.185808000000005,11.382938000000005,11.739990000000004,12.071830000000004,12.354065000000004,12.516026000000004,12.867248000000004
