순번_정류장ID,88-2801766,89-2801756,90-2801749,91-2801743,92-2801725,93-2801708,94-2801694,95-2801196,96-2801657,97-2801618,98-2801596,99-2801560,100-2801527,101-2801514,102-2801509,103-2801497,104-2801482,105-2801450,106-2801438,107-2805321,108-2801461,109-2801462,110-2801469,111-2801430,112-2801376,113-2801336,114-2801322,115-2807006,116-2801150,117-2801154,118-2801156,119-2806243,120-2806241,121-2806215,122-2800622,123-2800627,124-2800336,125-2800658,126-2800670,127-2800682,128-2800695,129-2800723,130-2800745,131-2800759,132-2800776,133-2800796,134-2800803,135-2800809,136-2800811,137-2801795,138-2801793,139-2801779,140-2801773,141-2801774,142-2801787,143-2801806,144-2801954,145-2801977,146-2802024,147-2802051,148-2802098,149-2802129,150-2802158,151-2802168,152-2802828,153-2802193,154-2802221,155-2802224,156-2802242,157-2802265,158-2802279,159-2802278,160-2802282,161-2802291,162-2802549,163-2802545,164-2802367,165-2802541,166-2802552,167-2802566,168-2802366,169-2802585,170-2802374
108-2801461,,,,,,,,,,,,,,,,,,,,,0,0.186876,0.657863,1.032606,1.5547879999999998,1.8878849999999998,2.0637019999999997,2.5393129999999995,2.7725359999999997,3.0852059999999994,3.5299019999999994,4.319737999999999,4.677548999999999,5.287275999999999,6.403466,6.7486049999999995,7.193515,7.453501999999999,7.715536999999999,8.128024,8.580658,8.926846,9.264858,9.458987,9.849895,10.239053,11.392125,11.75914,12.127653,12.537646,12.948709000000001,13.182602000000001,13.552593000000002,13.728399000000001,14.233028000000001,14.749029,15.279084000000001,15.647468000000002,16.088311,16.280789000000002,16.740121000000002,17.112158,17.627071,17.952008,18.62495,19.754302,21.333522,21.649072999999998,22.156311,22.525302,23.135507,23.701647,24.060682,24.551366,24.964614,25.363952,25.801519000000003,26.249642,26.60253,26.924641,27.233896,27.542397,27.750611000000003
109-2801462,,,,,,,,,,,,,,,,,,,,,,0,0.470987,0.84573,1.367912,1.701009,1.8768259999999999,2.3524369999999997,2.58566,2.8983299999999996,3.3430259999999996,4.132861999999999,4.490672999999999,5.1004,6.21659,6.561729,7.006639,7.266626,7.528661,7.941147999999999,8.393782,8.73997,9.077981999999999,9.272110999999999,9.663018999999998,10.052176999999999,11.205248999999998,11.572263999999999,11.940776999999999,12.350769999999999,12.761833,12.995726,13.365717,13.541523,14.046152,14.562152999999999,15.092208,15.460592,15.901435,16.093913,16.553245,16.925282,17.440195,17.765131999999998,18.438073999999997,19.567425999999998,21.146645999999997,21.462196999999996,21.969434999999997,22.338426,22.948631,23.514771,23.873806,24.36449,24.777738,25.177076,25.614643,26.062766,26.415654,26.737765,27.04702,27.355521,27.563735
110-2801469,,,,,,,,,,,,,,,,,,,,,,,0,0.374743,0.896925,1.230022,1.4058389999999998,1.8814499999999998,2.114673,2.4273429999999996,2.8720389999999996,3.6618749999999993,4.019685999999999,4.629413,5.745602999999999,6.090741999999999,6.535651999999999,6.795638999999999,7.057673999999999,7.470160999999998,7.922794999999998,8.268982999999999,8.606994999999998,8.801123999999998,9.192031999999998,9.581189999999998,10.734261999999998,11.101276999999998,11.469789999999998,11.879782999999998,12.290845999999998,12.524738999999999,12.89473,13.070535999999999,13.575164999999998,14.091165999999998,14.621220999999998,14.989605,15.430447999999998,15.622925999999998,16.082258,16.454295,16.969208,17.294144999999997,17.967086999999996,19.096438999999997,20.675658999999996,20.991209999999995,21.498447999999996,21.867438999999997,22.477643999999998,23.043784,23.402818999999997,23.893503,24.306751,24.706089,25.143656,25.591779,25.944667,26.266778,26.576033,26.884534,27.092748
111-2801430,,,,,,,,,,,,,,,,,,,,,,,,0,0.5221819999999999,0.8552789999999999,1.0310959999999998,1.5067069999999998,1.7399299999999998,2.0526,2.497296,3.2871319999999997,3.6449429999999996,4.25467,5.37086,5.715999,6.160909,6.420896,6.682931,7.095418,7.548051999999999,7.894239999999999,8.232251999999999,8.426381,8.817288999999999,9.206446999999999,10.359518999999999,10.726534,11.095047,11.50504,11.916103,12.149996,12.519987,12.695793,13.200422,13.716422999999999,14.246478,14.614862,15.055705,15.248183,15.707514999999999,16.079552,16.594465,16.919401999999998,17.592343999999997,18.721695999999998,20.300915999999997,20.616466999999997,21.123704999999998,21.492696,22.102901,22.669041,23.028076,23.51876,23.932008,24.331346,24.768913,25.217036,25.569924,25.892035,26.20129,26.509791,26.718005
112-2801376,,,,,,,,,,,,,,,,,,,,,,,,,0,0.333097,0.508914,0.9845249999999999,1.2177479999999998,1.5304179999999998,1.9751139999999998,2.76495,3.1227609999999997,3.7324879999999996,4.848678,5.193816999999999,5.638726999999999,5.898713999999999,6.160748999999999,6.573235999999999,7.0258699999999985,7.372057999999998,7.710069999999998,7.904198999999998,8.295106999999998,8.684264999999998,9.837336999999998,10.204351999999998,10.572864999999998,10.982857999999998,11.393920999999999,11.627813999999999,11.997805,12.173611,12.678239999999999,13.194240999999998,13.724295999999999,14.09268,14.533522999999999,14.726000999999998,15.185332999999998,15.557369999999999,16.072283,16.397219999999997,17.070161999999996,18.199513999999997,19.778733999999996,20.094284999999996,20.601522999999997,20.970513999999998,21.580719,22.146859,22.505893999999998,22.996578,23.409826,23.809164,24.246731,24.694854,25.047742,25.369853,25.679108,25.987609,26.195823
113-2801336,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.175817,0.6514279999999999,0.8846509999999999,1.1973209999999999,1.6420169999999998,2.431853,2.7896639999999997,3.3993909999999996,4.515580999999999,4.860719999999999,5.305629999999999,5.565616999999999,5.827651999999999,6.240138999999998,6.692772999999998,7.038960999999998,7.376972999999998,7.571101999999998,7.962009999999998,8.351167999999998,9.504239999999998,9.871254999999998,10.239767999999998,10.649760999999998,11.060823999999998,11.294716999999999,11.664708,11.840513999999999,12.345142999999998,12.861143999999998,13.391198999999999,13.759583,14.200425999999998,14.392903999999998,14.852235999999998,15.224272999999998,15.739185999999998,16.064123,16.737064999999998,17.866417,19.445636999999998,19.761187999999997,20.268425999999998,20.637417,21.247622,21.813762,22.172797,22.663481,23.076729,23.476067,23.913634000000002,24.361757,24.714645,25.036756,25.346011,25.654512,25.862726000000002
114-2801322,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47561099999999995,0.708834,1.021504,1.4662,2.256036,2.613847,3.2235739999999997,4.339764,4.684902999999999,5.1298129999999995,5.389799999999999,5.651834999999999,6.064321999999999,6.516955999999999,6.863143999999998,7.201155999999998,7.3952849999999986,7.786192999999998,8.175350999999997,9.328422999999997,9.695437999999998,10.063950999999998,10.473943999999998,10.885006999999998,11.118899999999998,11.488890999999999,11.664696999999999,12.169325999999998,12.685326999999997,13.215381999999998,13.583765999999999,14.024608999999998,14.217086999999998,14.676418999999997,15.048455999999998,15.563368999999998,15.888305999999998,16.561248,17.6906,19.26982,19.585371,20.092609,20.4616,21.071805,21.637945000000002,21.99698,22.487664000000002,22.900912,23.300250000000002,23.737817000000003,24.185940000000002,24.538828000000002,24.860939000000002,25.170194000000002,25.478695000000002,25.686909000000004
115-2807006,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.233223,0.545893,0.9905889999999999,1.780425,2.138236,2.747963,3.864153,4.209292,4.654202,4.9141889999999995,5.1762239999999995,5.588710999999999,6.041344999999999,6.387532999999999,6.7255449999999986,6.919673999999999,7.310581999999998,7.6997399999999985,8.852811999999998,9.219826999999999,9.588339999999999,9.998332999999999,10.409396,10.643289,11.01328,11.189086,11.693715,12.209715999999998,12.739771,13.108155,13.548998,13.741475999999999,14.200807999999999,14.572845,15.087758,15.412695,16.085637,17.214989,18.794209,19.109759999999998,19.616998,19.985989,20.596194,21.162334,21.521369,22.012053,22.425301,22.824639,23.262206000000003,23.710329,24.063217,24.385328,24.694583,25.003084,25.211298000000003
116-2801150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31267,0.757366,1.547202,1.9050129999999998,2.5147399999999998,3.6309299999999998,3.976069,4.420979,4.680966,4.943001,5.355487999999999,5.808121999999999,6.154309999999999,6.492321999999999,6.686450999999999,7.077358999999999,7.466516999999999,8.619588999999998,8.986603999999998,9.355116999999998,9.765109999999998,10.176172999999999,10.410065999999999,10.780057,10.955862999999999,11.460491999999999,11.976492999999998,12.506547999999999,12.874932,13.315774999999999,13.508252999999998,13.967584999999998,14.339621999999999,14.854534999999998,15.179471999999999,15.852414,16.981766,18.560986,18.876537,19.383775,19.752766,20.362971,20.929111000000002,21.288146,21.778830000000003,22.192078000000002,22.591416000000002,23.028983000000004,23.477106000000003,23.829994000000003,24.152105000000002,24.461360000000003,24.769861000000002,24.978075000000004
117-2801154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.444696,1.234532,1.592343,2.20207,3.31826,3.663399,4.108309,4.368296,4.630331,5.042818,5.495451999999999,5.841639999999999,6.179651999999999,6.373780999999999,6.764688999999999,7.153846999999999,8.306918999999999,8.673934,9.042447,9.45244,9.863503,10.097396,10.467387,10.643193,11.147822,11.663822999999999,12.193878,12.562262,13.003105,13.195583,13.654914999999999,14.026952,14.541865,14.866802,15.539744,16.669096,18.248316,18.563867,19.071105,19.440096,20.050301,20.616441000000002,20.975476,21.466160000000002,21.879408,22.278746,22.716313000000003,23.164436000000002,23.517324000000002,23.839435,24.148690000000002,24.457191,24.665405000000003
118-2801156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.789836,1.147647,1.757374,2.873564,3.218703,3.6636130000000002,3.9236000000000004,4.185635,4.598122,5.050756,5.3969439999999995,5.7349559999999995,5.929085,6.319992999999999,6.709150999999999,7.862222999999999,8.229237999999999,8.597750999999999,9.007743999999999,9.418807,9.6527,10.022691,10.198497,10.703126,11.219126999999999,11.749182,12.117566,12.558409,12.750886999999999,13.210218999999999,13.582256,14.097169,14.422106,15.095048,16.2244,17.80362,18.119170999999998,18.626409,18.9954,19.605605,20.171745,20.53078,21.021464,21.434712,21.83405,22.271617000000003,22.71974,23.072628,23.394739,23.703994,24.012495,24.220709000000003
119-2806243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.357811,0.967538,2.083728,2.428867,2.873777,3.133764,3.3957990000000002,3.8082860000000003,4.2609200000000005,4.607108,4.94512,5.139249,5.530157,5.919315,7.072387,7.439402,7.807915,8.217908000000001,8.628971000000002,8.862864000000002,9.232855000000002,9.408661000000002,9.913290000000002,10.429291000000001,10.959346000000002,11.327730000000003,11.768573000000002,11.961051000000001,12.420383000000001,12.792420000000002,13.307333000000002,13.632270000000002,14.305212000000003,15.434564000000004,17.013784000000005,17.329335000000004,17.836573000000005,18.205564000000006,18.815769000000007,19.381909000000007,19.740944000000006,20.231628000000008,20.644876000000007,21.044214000000007,21.48178100000001,21.929904000000008,22.282792000000008,22.604903000000007,22.914158000000008,23.222659000000007,23.43087300000001
120-2806241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.609727,1.725917,2.071056,2.515966,2.7759530000000003,3.0379880000000004,3.4504750000000004,3.9031090000000006,4.249297,4.587309,4.7814380000000005,5.172346,5.561504,6.714576,7.081591,7.4501040000000005,7.8600970000000006,8.27116,8.505053,8.875044,9.05085,9.555479,10.07148,10.601535,10.969919,11.410762,11.60324,12.062572,12.434609,12.949522,13.274459,13.947401000000001,15.076753000000002,16.655973000000003,16.971524000000002,17.478762000000003,17.847753000000004,18.457958000000005,19.024098000000006,19.383133000000004,19.873817000000006,20.287065000000005,20.686403000000006,21.123970000000007,21.572093000000006,21.924981000000006,22.247092000000006,22.556347000000006,22.864848000000006,23.073062000000007
121-2806215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.11619,1.461329,1.9062390000000002,2.166226,2.428261,2.840748,3.2933820000000003,3.6395700000000004,3.9775820000000004,4.171711,4.562619,4.951777,6.104849,6.471864,6.840377,7.25037,7.661433000000001,7.895326000000001,8.265317000000001,8.441123000000001,8.945752,9.461753,9.991808,10.360192000000001,10.801035,10.993513,11.452845,11.824882,12.339795,12.664732,13.337674000000002,14.467026000000002,16.046246000000004,16.361797000000003,16.869035000000004,17.238026000000005,17.848231000000006,18.414371000000006,18.773406000000005,19.264090000000007,19.677338000000006,20.076676000000006,20.514243000000008,20.962366000000006,21.315254000000007,21.637365000000006,21.946620000000006,22.255121000000006,22.463335000000008
122-2800622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.345139,0.790049,1.050036,1.312071,1.724558,2.1771920000000002,2.5233800000000004,2.8613920000000004,3.0555210000000006,3.4464290000000006,3.8355870000000007,4.988659,5.3556740000000005,5.724187000000001,6.134180000000001,6.545243000000001,6.779136000000001,7.149127000000001,7.324933000000001,7.829562000000001,8.345563,8.875618000000001,9.244002000000002,9.684845000000001,9.877323,10.336655,10.708692000000001,11.223605000000001,11.548542000000001,12.221484000000002,13.350836000000003,14.930056000000002,15.245607000000001,15.752845,16.121836000000002,16.732041000000002,17.298181000000003,17.657216000000002,18.147900000000003,18.561148000000003,18.960486000000003,19.398053000000004,19.846176000000003,20.199064000000003,20.521175000000003,20.830430000000003,21.138931000000003,21.347145000000005
123-2800627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44491,0.704897,0.966932,1.379419,1.832053,2.178241,2.516253,2.710382,3.10129,3.490448,4.6435200000000005,5.010535000000001,5.379048000000001,5.789041000000001,6.200104000000001,6.4339970000000015,6.803988000000001,6.979794000000001,7.484423000000001,8.000424,8.530479000000001,8.898863000000002,9.339706000000001,9.532184,9.991516,10.363553000000001,10.878466000000001,11.203403000000002,11.876345000000002,13.005697000000003,14.584917000000003,14.900468000000002,15.407706000000001,15.776697,16.386902,16.953042,17.312077,17.802761,18.216009,18.615347,19.052914,19.501037,19.853925,20.176036,20.485291,20.793792,21.002006
124-2800336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25998699999999997,0.522022,0.934509,1.387143,1.733331,2.0713429999999997,2.265472,2.65638,3.045538,4.19861,4.565625000000001,4.934138000000001,5.344131000000001,5.755194000000001,5.989087000000001,6.359078000000001,6.534884000000001,7.039513000000001,7.555514000000001,8.085569000000001,8.453953000000002,8.894796000000001,9.087274,9.546606,9.918643000000001,10.433556000000001,10.758493000000001,11.431435000000002,12.560787000000003,14.140007000000002,14.455558000000002,14.962796,15.331787,15.941992,16.508132,16.867167,17.357851,17.771099,18.170437,18.608004,19.056127,19.409015,19.731126,20.040381,20.348882,20.557096
125-2800658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.262035,0.6745220000000001,1.127156,1.473344,1.811356,2.005485,2.396393,2.7855510000000003,3.938623,4.305638,4.674151,5.084144,5.495207000000001,5.729100000000001,6.0990910000000005,6.274897,6.779526000000001,7.295527000000001,7.825582000000001,8.193966000000001,8.634809,8.827287,9.286619,9.658656,10.173569,10.498506,11.171448000000002,12.300800000000002,13.880020000000002,14.195571000000001,14.702809,15.0718,15.682005,16.248145,16.60718,17.097864,17.511112,17.91045,18.348017000000002,18.79614,19.149028,19.471139,19.780394,20.088895,20.297109000000003
126-2800670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.412487,0.865121,1.211309,1.549321,1.74345,2.1343579999999998,2.523516,3.6765879999999997,4.043603,4.412116,4.822109,5.233172000000001,5.467065000000001,5.8370560000000005,6.012862,6.517491,7.033492,7.563547,7.931931,8.372774,8.565252,9.024583999999999,9.396621,9.911534,10.236471,10.909413,12.038765000000001,13.617985000000001,13.933536,14.440774,14.809764999999999,15.41997,15.98611,16.345145,16.835829,17.249077,17.648415,18.085982,18.534105,18.886993,19.209104,19.518359,19.82686,20.035074
127-2800682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45263400000000004,0.798822,1.136834,1.330963,1.721871,2.111029,3.2641009999999997,3.6311159999999996,3.9996289999999997,4.409622,4.820685,5.054578,5.424569,5.600375,6.105003999999999,6.621004999999999,7.151059999999999,7.519443999999999,7.960286999999999,8.152764999999999,8.612096999999999,8.984134,9.499047,9.823984,10.496926,11.626278000000001,13.205498,13.521049,14.028286999999999,14.397277999999998,15.007482999999999,15.573623,15.932658,16.423342,16.83659,17.235928,17.673495000000003,18.121618,18.474506,18.796617,19.105872,19.414373,19.622587000000003
128-2800695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.346188,0.6841999999999999,0.8783289999999999,1.269237,1.658395,2.811467,3.178482,3.546995,3.956988,4.368051,4.6019440000000005,4.971935,5.147741,5.6523699999999995,6.168371,6.6984259999999995,7.066809999999999,7.5076529999999995,7.700131,8.159463,8.531500000000001,9.046413000000001,9.371350000000001,10.044292000000002,11.173644000000003,12.752864000000002,13.068415000000002,13.575653,13.944644,14.554849,15.120989000000002,15.480024000000002,15.970708000000002,16.383956,16.783294,17.220861000000003,17.668984000000002,18.021872000000002,18.343983,18.653238,18.961739,19.169953000000003
129-2800723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.338012,0.532141,0.923049,1.312207,2.4652789999999998,2.8322939999999996,3.2008069999999997,3.6108,4.021863,4.255756,4.625747,4.801552999999999,5.306182,5.822183,6.352238,6.720622,7.161465,7.353943,7.813275,8.185312,8.700225,9.025162,9.698104,10.827456000000002,12.406676000000001,12.722227,13.229465,13.598455999999999,14.208661,14.774801,15.133836,15.62452,16.037768,16.437106,16.874673,17.322796,17.675684,17.997795,18.30705,18.615551,18.823765
130-2800745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.194129,0.585037,0.974195,2.127267,2.4942819999999997,2.8627949999999998,3.272788,3.6838509999999998,3.917744,4.287735,4.463540999999999,4.968169999999999,5.484170999999999,6.014225999999999,6.382609999999999,6.823452999999999,7.015930999999999,7.475262999999999,7.847299999999999,8.362212999999999,8.687149999999999,9.360092,10.489444,12.068664,12.384215,12.891452999999998,13.260443999999998,13.870648999999998,14.436789,14.795824,15.286508,15.699755999999999,16.099093999999997,16.536661,16.984783999999998,17.337671999999998,17.659782999999997,17.969037999999998,18.277538999999997,18.485753
131-2800759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.390908,0.7800659999999999,1.9331379999999998,2.300153,2.668666,3.078659,3.489722,3.723615,4.093606,4.269412,4.774041,5.290042000000001,5.8200970000000005,6.188481,6.629324,6.821802000000001,7.281134000000001,7.653171,8.168084,8.493021,9.165963000000001,10.295315000000002,11.874535000000002,12.190086,12.697324,13.066315,13.67652,14.24266,14.601695000000001,15.092379000000001,15.505627,15.904965,16.342532000000002,16.790655,17.143543,17.465654,17.774909,18.08341,18.291624000000002
132-2800776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.389158,1.54223,1.909245,2.277758,2.687751,3.098814,3.332707,3.702698,3.878504,4.383133,4.899134,5.429189,5.797573,6.238416,6.430894,6.890226,7.262263,7.777176,8.102113,8.775055,9.904407,11.483627,11.799178,12.306415999999999,12.675406999999998,13.285611999999999,13.851752,14.210787,14.701471,15.114719,15.514057,15.951623999999999,16.399746999999998,16.752634999999998,17.074745999999998,17.384000999999998,17.692501999999998,17.900716
133-2800796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1530719999999999,1.520087,1.8886,2.2985930000000003,2.7096560000000003,2.9435490000000004,3.3135400000000006,3.4893460000000007,3.9939750000000007,4.509976000000001,5.040031000000001,5.408415000000001,5.849258000000001,6.041736000000001,6.501068000000001,6.873105000000001,7.388018000000001,7.712955000000001,8.385897000000002,9.515249000000003,11.094469000000002,11.410020000000001,11.917258,12.286249,12.896454,13.462594000000001,13.821629000000001,14.312313000000001,14.725561,15.124899000000001,15.562466,16.010589,16.363477,16.685588,16.994843,17.303344,17.511558
134-2800803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36701500000000004,0.7355280000000001,1.145521,1.556584,1.7904769999999999,2.160468,2.336274,2.840903,3.356904,3.886959,4.255343,4.696186,4.888664,5.347996,5.720033,6.234946,6.559883,7.232825,8.362177,9.941397,10.256948,10.764185999999999,11.133176999999998,11.743381999999999,12.309522,12.668557,13.159241,13.572489,13.971827,14.409393999999999,14.857517,15.210405,15.532516,15.841771,16.150272,16.358486000000003
135-2800809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36851300000000003,0.7785060000000001,1.189569,1.423462,1.793453,1.9692589999999999,2.4738879999999996,2.989889,3.5199439999999997,3.8883279999999996,4.329171,4.521649,4.980981,5.353018,5.867931,6.192868,6.86581,7.995162,9.574382,9.889933,10.397170999999998,10.766161999999998,11.376366999999998,11.942506999999999,12.301542,12.792226,13.205473999999999,13.604811999999999,14.042378999999999,14.490502,14.84339,15.165500999999999,15.474756,15.783256999999999,15.991470999999999
136-2800811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40999300000000005,0.821056,1.054949,1.4249399999999999,1.6007459999999998,2.1053749999999996,2.6213759999999997,3.1514309999999996,3.5198149999999995,3.9606579999999996,4.153136,4.612468,4.9845049999999995,5.4994179999999995,5.824355,6.497297,7.626649,9.205869,9.521419999999999,10.028657999999998,10.397648999999998,11.007853999999998,11.573993999999999,11.933029,12.423713,12.836960999999999,13.236298999999999,13.673865999999999,14.121989,14.474877,14.796987999999999,15.106243,15.414743999999999,15.622957999999999
137-2801795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.411063,0.644956,1.0149469999999998,1.1907529999999997,1.6953819999999997,2.2113829999999997,2.7414379999999996,3.1098219999999994,3.5506649999999995,3.7431429999999994,4.202475,4.5745119999999995,5.089424999999999,5.414362,6.087304,7.2166559999999995,8.795876,9.111426999999999,9.618664999999998,9.987655999999998,10.597860999999998,11.164000999999999,11.523036,12.01372,12.426967999999999,12.826305999999999,13.263872999999998,13.711996,14.064884,14.386994999999999,14.69625,15.004750999999999,15.212964999999999
138-2801793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.233893,0.603884,0.77969,1.284319,1.8003200000000001,2.330375,2.698759,3.139602,3.33208,3.791412,4.163449,4.678362,5.003299,5.676241,6.805593,8.384813,8.700363999999999,9.207601999999998,9.576592999999997,10.186797999999998,10.752937999999999,11.111972999999999,11.602656999999999,12.015904999999998,12.415242999999998,12.852809999999998,13.300932999999999,13.653820999999999,13.975931999999998,14.285186999999999,14.593687999999998,14.801901999999998
139-2801779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36999099999999996,0.545797,1.0504259999999999,1.566427,2.096482,2.464866,2.905709,3.098187,3.5575189999999997,3.929556,4.444469,4.769406,5.442348,6.5717,8.15092,8.466470999999999,8.973708999999998,9.342699999999997,9.952904999999998,10.519044999999998,10.878079999999999,11.368763999999999,11.782011999999998,12.181349999999998,12.618916999999998,13.067039999999999,13.419927999999999,13.742038999999998,14.051293999999999,14.359794999999998,14.568008999999998
140-2801773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.175806,0.680435,1.196436,1.7264910000000002,2.094875,2.535718,2.728196,3.187528,3.559565,4.074478,4.399415,5.072357,6.201709,7.780929,8.09648,8.603717999999999,8.972708999999998,9.582913999999999,10.149054,10.508089,10.998773,11.412021,11.811359,12.248925999999999,12.697049,13.049937,13.372048,13.681303,13.989804,14.198018
141-2801774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.504629,1.0206300000000001,1.550685,1.9190690000000001,2.359912,2.55239,3.011722,3.383759,3.898672,4.223609,4.896551,6.025903,7.605123,7.920674,8.427912,8.796902999999999,9.407108,9.973248,10.332283,10.822967,11.236215,11.635553,12.07312,12.521243,12.874131,13.196242,13.505497,13.813998,14.022212
142-2801787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.516001,1.046056,1.4144400000000001,1.8552830000000002,2.0477610000000004,2.5070930000000002,2.8791300000000004,3.3940430000000004,3.71898,4.391922,5.521274,7.100494,7.416045,7.9232830000000005,8.292274,8.902479000000001,9.468619000000002,9.827654000000003,10.318338000000002,10.731586000000002,11.130924000000002,11.568491000000002,12.016614000000002,12.369502000000002,12.691613000000002,13.000868000000002,13.309369000000002,13.517583000000002
143-2801806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.530055,0.898439,1.339282,1.53176,1.991092,2.3631290000000003,2.878042,3.202979,3.875921,5.005273,6.584493,6.900044,7.407282,7.776273000000001,8.386478,8.952618000000001,9.311653000000002,9.802337000000001,10.215585,10.614923000000001,11.05249,11.500613000000001,11.853501000000001,12.175612000000001,12.484867000000001,12.793368000000001,13.001582
144-2801954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.368384,0.809227,1.001705,1.4610370000000001,1.833074,2.3479870000000003,2.672924,3.345866,4.475218,6.054438,6.369989,6.877227,7.246218000000001,7.856423,8.422563,8.781598,9.272282,9.68553,10.084868,10.522435,10.970558,11.323446,11.645557,11.954812,12.263313,12.471527
145-2801977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44084300000000004,0.633321,1.0926529999999999,1.4646899999999998,1.979603,2.30454,2.9774819999999997,4.106834,5.686054,6.0016050000000005,6.508843000000001,6.877834000000001,7.4880390000000006,8.054179000000001,8.413214000000002,8.903898000000002,9.317146000000001,9.716484000000001,10.154051,10.602174000000002,10.955062000000002,11.277173000000001,11.586428000000002,11.894929000000001,12.103143000000001
146-2802024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.192478,0.65181,1.023847,1.53876,1.863697,2.536639,3.665991,5.245211,5.560762,6.0680000000000005,6.436991000000001,7.0471960000000005,7.613336,7.972371000000001,8.463055,8.876303,9.275641,9.713208,10.161331,10.514219,10.83633,11.145585,11.454086,11.6623
147-2802051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45933199999999996,0.831369,1.346282,1.671219,2.344161,3.4735130000000005,5.052733000000001,5.368284000000001,5.875522000000001,6.244513000000001,6.854718000000001,7.420858000000001,7.779893000000001,8.270577000000001,8.683825,9.083163,9.52073,9.968853000000001,10.321741000000001,10.643852,10.953107000000001,11.261608,11.469822
148-2802098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372037,0.8869500000000001,1.2118870000000002,1.8848290000000003,3.0141810000000007,4.593401000000001,4.908952000000001,5.416190000000001,5.7851810000000015,6.395386000000001,6.961526000000001,7.320561000000001,7.811245000000001,8.224493,8.623831000000001,9.061398,9.509521000000001,9.862409000000001,10.184520000000001,10.493775000000001,10.802276,11.01049
149-2802129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5149130000000001,0.83985,1.5127920000000001,2.642144,4.221364,4.5369150000000005,5.0441530000000006,5.413144000000001,6.0233490000000005,6.589489,6.948524000000001,7.439208000000001,7.852456000000001,8.251794,8.689361,9.137484,9.490372,9.812483,10.121738,10.430239,10.638453
