순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2804748,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2806301,11-2803848,12-2806298,13-2803849,14-2803851,15-2803852,16-2803854,17-2806296,18-2803605,19-2803855,20-2803856,21-2806231,22-2803857,23-2803610,24-2803612,25-2806226,26-2803613,27-2803860,28-2803861,29-2800256,30-2806225,31-2803862,32-2803865,33-2806899,34-2806359,35-2804721,36-2803870,37-2800254,38-2803874,39-2803876,40-2803878,41-2803880,42-2803882,43-2803884,44-2803886,45-2803888,46-2806219,47-2803890,48-2803892,49-2803894,50-2803896,51-2807380,52-2807379,53-2803898,54-2803900,55-2806222,56-2804630,57-2803902,58-2803904,59-2807377,60-2803906,61-2803909,62-2803910,63-2803912,64-2804628,65-2806314,66-2803914,67-2804626,68-2804099,69-2804624,70-2804622,71-2804096,72-2804620,73-2804095,74-2804618,75-2804616,76-2804092,77-2804090,78-2806224,79-2804088,80-2804614,81-2804087,82-2804612,83-2804067,84-2804571,85-2804538,86-2804536,87-2804065,88-2800297,89-2800261,90-2803997,91-2804792,92-2800289,93-2803934,94-2806662,95-2800286,96-2803932,97-2803596,98-2800283,99-2800281,100-2800280,101-2800278,102-2806663,103-2804031,104-2800260,105-2800275,106-2804713,107-2803598,108-2803600,109-2800273,110-2803601,111-2804331,112-2803581,113-2800271,114-2805489,115-2807150,116-2804581,117-2804582,118-2800267,119-2804032
11-2803848,,,,,,,,,,,0,0.280925,0.789931,1.3807360000000002,1.8615750000000002,2.0217020000000003,2.3555280000000005,2.8498390000000002,3.170246,3.608346,3.9637070000000003,4.315921,5.514807,5.865181,6.588589,6.814977,7.110683,8.157676,8.676753,8.800179,9.010223,9.543534,9.801234,10.234102,11.61676,11.968712,12.145479,12.462112,13.312043,13.656785,14.338356,14.728667,15.151636,15.801665,16.205636,16.979792,18.323981,18.773248,19.063959,19.680458,19.908713000000002,21.009446000000004,21.226419000000003,21.457885000000005,21.748947000000005,22.207774000000004,22.964794000000005,23.402380000000004,23.795487000000005,24.091815000000004,24.509213000000003,24.949157000000003,25.404410000000002,25.734944000000002,26.145092,26.37732,26.673767,27.178537000000002,27.488615000000003,28.165850000000002,28.683762,29.322735,29.635777,29.990178,30.802609,31.113204,31.640104,31.942023000000002,32.519439000000006,32.96720800000001,33.44285200000001,34.05343600000001,34.84415000000001,35.681131000000015,36.06706300000001,36.57642900000001,36.793363000000014,37.37421100000002,37.593479000000016,38.18401200000002,38.68768400000002,39.08973100000002,39.546536000000025,39.908545000000025,40.85352100000002,41.73968300000002,42.02594300000002,43.01741000000002,43.46183900000002,44.17127900000002,44.74349800000002,44.88043200000001,45.821258000000014,46.462575000000015,46.69530300000002,47.02098200000002,47.19912600000002,47.71026200000002,48.15319100000002,48.35580000000002,48.53741600000002,48.79173600000002,49.27306800000002,49.77999800000002,50.14424700000002,50.48518200000002,50.786435000000026,51.14662300000003,51.78534800000003
12-2806298,,,,,,,,,,,,0,0.5090060000000001,1.099811,1.58065,1.740777,2.074603,2.5689140000000004,2.8893210000000003,3.327421,3.6827820000000004,4.0349960000000005,5.233882,5.584256,6.307664,6.534052,6.829758,7.8767510000000005,8.395828,8.519254,8.729298,9.262609,9.520309,9.953177,11.335835,11.687787,11.864554,12.181187,13.031118,13.37586,14.057431,14.447742,14.870711,15.52074,15.924711,16.698867,18.043056,18.492323,18.783034,19.399533,19.627788000000002,20.728521,20.945494,21.17696,21.468022,21.926849,22.683869,23.121455,23.514562,23.81089,24.228288,24.668232,25.123485,25.454019,25.864167,26.096394999999998,26.392841999999998,26.897612,27.20769,27.884925,28.402836999999998,29.041809999999998,29.354851999999998,29.709252999999997,30.521683999999997,30.832278999999996,31.359178999999997,31.661098,32.238514,32.686283,33.161927000000006,33.77251100000001,34.56322500000001,35.40020600000001,35.78613800000001,36.29550400000001,36.51243800000001,37.09328600000001,37.31255400000001,37.90308700000001,38.406759000000015,38.80880600000002,39.26561100000002,39.62762000000002,40.57259600000002,41.45875800000002,41.745018000000016,42.736485000000016,43.180914000000016,43.890354000000016,44.46257300000001,44.59950700000001,45.54033300000001,46.18165000000001,46.41437800000001,46.740057000000014,46.91820100000002,47.42933700000002,47.87226600000002,48.07487500000002,48.25649100000002,48.51081100000002,48.99214300000002,49.49907300000002,49.86332200000002,50.20425700000002,50.50551000000002,50.86569800000002,51.504423000000024
13-2803849,,,,,,,,,,,,,0,0.590805,1.071644,1.231771,1.565597,2.059908,2.380315,2.818415,3.173776,3.52599,4.724876,5.0752500000000005,5.7986580000000005,6.025046000000001,6.320752000000001,7.367745000000001,7.886822000000001,8.010248,8.220292,8.753603,9.011303,9.444171,10.826829,11.178781,11.355548,11.672181,12.522112,12.866854,13.548425,13.938736,14.361705,15.011734,15.415705,16.189861,17.53405,17.983317,18.274028,18.890527000000002,19.118782000000003,20.219515,20.436488,20.667954,20.959016000000002,21.417843,22.174863000000002,22.612449,23.005556000000002,23.301884,23.719282,24.159226,24.614479,24.945013,25.355161,25.587388999999998,25.883836,26.388606,26.698684,27.375919,27.893831,28.532804,28.845845999999998,29.200246999999997,30.012677999999998,30.323272999999997,30.850172999999998,31.152092,31.729508,32.177277,32.652921,33.263505,34.054219,34.891200000000005,35.277132,35.786498,36.003432000000004,36.58428000000001,36.803548000000006,37.39408100000001,37.89775300000001,38.29980000000001,38.756605000000015,39.118614000000015,40.06359000000001,40.94975200000001,41.23601200000001,42.22747900000001,42.67190800000001,43.38134800000001,43.95356700000001,44.090501,45.031327000000005,45.672644000000005,45.90537200000001,46.23105100000001,46.40919500000001,46.92033100000001,47.36326000000001,47.56586900000001,47.74748500000001,48.00180500000001,48.48313700000001,48.99006700000001,49.35431600000001,49.69525100000001,49.996504000000016,50.35669200000002,50.99541700000002
14-2803851,,,,,,,,,,,,,,0,0.480839,0.640966,0.9747920000000001,1.469103,1.78951,2.22761,2.5829709999999997,2.9351849999999997,4.134071,4.484444999999999,5.207852999999999,5.434240999999999,5.729946999999999,6.77694,7.296017,7.419443,7.629487,8.162798,8.420498,8.853366000000001,10.236024,10.587976000000001,10.764743000000001,11.081376,11.931307,12.276049,12.95762,13.347931,13.770900000000001,14.420929000000001,14.824900000000001,15.599056000000001,16.943245,17.392512,17.683223,18.299722000000003,18.527977000000003,19.628710000000005,19.845683000000005,20.077149000000006,20.368211000000006,20.827038000000005,21.584058000000006,22.021644000000006,22.414751000000006,22.711079000000005,23.128477000000004,23.568421000000004,24.023674000000003,24.354208000000003,24.764356000000003,24.996584000000002,25.293031000000003,25.797801000000003,26.107879000000004,26.785114000000004,27.303026000000003,27.941999000000003,28.255041000000002,28.609442,29.421873,29.732468,30.259368000000002,30.561287000000004,31.138703000000003,31.586472000000004,32.062116,32.672700000000006,33.46341400000001,34.30039500000001,34.686327000000006,35.195693000000006,35.41262700000001,35.99347500000001,36.21274300000001,36.80327600000001,37.30694800000001,37.708995000000016,38.16580000000002,38.52780900000002,39.472785000000016,40.358947000000015,40.64520700000001,41.63667400000001,42.08110300000001,42.790543000000014,43.36276200000001,43.49969600000001,44.44052200000001,45.08183900000001,45.31456700000001,45.64024600000001,45.818390000000015,46.329526000000016,46.772455000000015,46.97506400000002,47.156680000000016,47.411000000000016,47.89233200000002,48.399262000000014,48.763511000000015,49.10444600000002,49.40569900000002,49.76588700000002,50.40461200000002
15-2803852,,,,,,,,,,,,,,,0,0.160127,0.493953,0.9882639999999999,1.308671,1.7467709999999999,2.102132,2.454346,3.653232,4.0036059999999996,4.727014,4.953402,5.249108,6.296101,6.815178,6.938604000000001,7.148648000000001,7.681959000000001,7.939659000000001,8.372527000000002,9.755185,10.107137000000002,10.283904000000001,10.600537000000001,11.450468,11.79521,12.476781,12.867092000000001,13.290061000000001,13.940090000000001,14.344061000000002,15.118217000000001,16.462406,16.911673,17.202384000000002,17.818883000000003,18.047138000000004,19.147871000000002,19.364844,19.596310000000003,19.887372000000003,20.346199000000002,21.103219000000003,21.540805000000002,21.933912000000003,22.230240000000002,22.647638,23.087582,23.542835,23.873369,24.283517,24.515745,24.812192,25.316962,25.62704,26.304275,26.822187,27.46116,27.774202,28.128603,28.941034,29.251628999999998,29.778529,30.080448,30.657864,31.105633,31.581277,32.191861,32.982575000000004,33.819556000000006,34.205488,34.714854,34.931788000000005,35.51263600000001,35.73190400000001,36.32243700000001,36.82610900000001,37.22815600000001,37.684961000000015,38.046970000000016,38.99194600000001,39.87810800000001,40.16436800000001,41.15583500000001,41.60026400000001,42.30970400000001,42.88192300000001,43.018857000000004,43.959683000000005,44.601000000000006,44.83372800000001,45.15940700000001,45.33755100000001,45.84868700000001,46.29161600000001,46.494225000000014,46.67584100000001,46.93016100000001,47.411493000000014,47.91842300000001,48.28267200000001,48.623607000000014,48.92486000000002,49.28504800000002,49.92377300000002
16-2803854,,,,,,,,,,,,,,,,0,0.333826,0.8281369999999999,1.1485439999999998,1.5866439999999997,1.9420049999999998,2.2942189999999996,3.493105,3.843479,4.5668869999999995,4.7932749999999995,5.0889809999999995,6.135973999999999,6.655050999999999,6.778477,6.9885209999999995,7.521832,7.779532,8.212399999999999,9.595057999999998,9.947009999999999,10.123776999999999,10.440409999999998,11.290340999999998,11.635082999999998,12.316653999999998,12.706964999999999,13.129933999999999,13.779962999999999,14.183933999999999,14.958089999999999,16.302279,16.751545999999998,17.042257,17.658756,17.887011,18.987744,19.204717,19.436183,19.727245,20.186072,20.943092,21.380678,21.773785,22.070113,22.487510999999998,22.927455,23.382707999999997,23.713241999999997,24.123389999999997,24.355617999999996,24.652064999999997,25.156834999999997,25.466912999999998,26.144147999999998,26.662059999999997,27.301032999999997,27.614074999999996,27.968475999999995,28.780906999999996,29.091501999999995,29.618401999999996,29.920320999999998,30.497736999999997,30.945505999999998,31.421149999999997,32.031734,32.822448,33.659429,34.045361,34.554727,34.771661,35.352509000000005,35.571777000000004,36.162310000000005,36.66598200000001,37.06802900000001,37.52483400000001,37.88684300000001,38.83181900000001,39.71798100000001,40.00424100000001,40.99570800000001,41.44013700000001,42.14957700000001,42.721796000000005,42.85873,43.799556,44.440873,44.673601000000005,44.999280000000006,45.17742400000001,45.68856000000001,46.13148900000001,46.33409800000001,46.51571400000001,46.77003400000001,47.25136600000001,47.75829600000001,48.12254500000001,48.46348000000001,48.764733000000014,49.124921000000015,49.763646000000016
17-2806296,,,,,,,,,,,,,,,,,0,0.49431099999999994,0.8147179999999999,1.252818,1.608179,1.960393,3.159279,3.509653,4.233061,4.459449,4.755155,5.802148000000001,6.321225000000001,6.444651000000001,6.654695000000001,7.1880060000000014,7.445706000000001,7.878574000000001,9.261232000000001,9.613184000000002,9.789951000000002,10.106584000000002,10.956515000000001,11.301257000000001,11.982828000000001,12.373139000000002,12.796108000000002,13.446137000000002,13.850108000000002,14.624264000000002,15.968453000000002,16.417720000000003,16.708431000000004,17.324930000000005,17.553185000000006,18.653918000000004,18.870891000000004,19.102357000000005,19.393419000000005,19.852246000000004,20.609266000000005,21.046852000000005,21.439959000000005,21.736287000000004,22.153685000000003,22.593629000000004,23.048882000000003,23.379416000000003,23.789564000000002,24.021792,24.318239000000002,24.823009000000003,25.133087000000003,25.810322000000003,26.328234000000002,26.967207000000002,27.280249,27.63465,28.447081,28.757676,29.284576,29.586495000000003,30.163911000000002,30.611680000000003,31.087324000000002,31.697908,32.488622,33.325603,33.711535,34.220901,34.437835,35.018683,35.237951,35.828484,36.332156000000005,36.73420300000001,37.19100800000001,37.55301700000001,38.49799300000001,39.38415500000001,39.670415000000006,40.661882000000006,41.106311000000005,41.815751000000006,42.38797,42.524904,43.46573,44.107047,44.339775,44.665454000000004,44.84359800000001,45.35473400000001,45.79766300000001,46.00027200000001,46.18188800000001,46.43620800000001,46.91754000000001,47.42447000000001,47.78871900000001,48.12965400000001,48.43090700000001,48.79109500000001,49.429820000000014
18-2803605,,,,,,,,,,,,,,,,,,0,0.320407,0.758507,1.113868,1.466082,2.664968,3.015342,3.73875,3.965138,4.260844,5.307836999999999,5.8269139999999995,5.95034,6.160384,6.693695,6.951395,7.384263,8.766921,9.118873,9.29564,9.612273,10.462204,10.806946,11.488517,11.878828,12.301797,12.951826,13.355797,14.129953,15.474142,15.923409000000001,16.21412,16.830619000000002,17.058874000000003,18.159607,18.37658,18.608046,18.899108000000002,19.357935,20.114955000000002,20.552541,20.945648000000002,21.241976,21.659374,22.099318,22.554571,22.885105,23.295253,23.527480999999998,23.823928,24.328698,24.638776,25.316011,25.833923,26.472896,26.785937999999998,27.140338999999997,27.952769999999997,28.263364999999997,28.790264999999998,29.092184,29.6696,30.117369,30.593013,31.203597,31.994311,32.831292,33.217223999999995,33.726589999999995,33.943524,34.524372,34.74364,35.334173,35.837845,36.239892000000005,36.69669700000001,37.05870600000001,38.003682000000005,38.889844000000004,39.176104,40.167571,40.612,41.32144,41.893659,42.030592999999996,42.971419,43.612736,43.845464,44.171143,44.349287000000004,44.860423000000004,45.303352000000004,45.505961000000006,45.687577000000005,45.941897000000004,46.423229000000006,46.930159,47.294408000000004,47.635343000000006,47.93659600000001,48.29678400000001,48.93550900000001
19-2803855,,,,,,,,,,,,,,,,,,,0,0.4381,0.793461,1.145675,2.344561,2.694935,3.418343,3.644731,3.940437,4.98743,5.506507,5.629933,5.839977,6.3732880000000005,6.630988,7.063856,8.446514,8.798466000000001,8.975233000000001,9.291866,10.141797,10.486539,11.16811,11.558421000000001,11.981390000000001,12.631419000000001,13.035390000000001,13.809546000000001,15.153735000000001,15.603002000000002,15.893713000000002,16.510212000000003,16.738467000000004,17.839200000000005,18.056173000000005,18.287639000000006,18.578701000000006,19.037528000000005,19.794548000000006,20.232134000000006,20.625241000000006,20.921569000000005,21.338967000000004,21.778911000000004,22.234164000000003,22.564698000000003,22.974846000000003,23.207074000000002,23.503521000000003,24.008291000000003,24.318369000000004,24.995604000000004,25.513516000000003,26.152489000000003,26.465531000000002,26.819932,27.632363,27.942958,28.469858000000002,28.771777000000004,29.349193000000003,29.796962000000004,30.272606000000003,30.883190000000003,31.673904000000004,32.510885,32.896817,33.406183,33.623117,34.203965000000004,34.423233,35.013766000000004,35.517438000000006,35.91948500000001,36.37629000000001,36.73829900000001,37.68327500000001,38.56943700000001,38.855697000000006,39.84716400000001,40.291593000000006,41.00103300000001,41.573252000000004,41.710186,42.651012,43.292329,43.525057000000004,43.850736000000005,44.02888000000001,44.54001600000001,44.98294500000001,45.18555400000001,45.36717000000001,45.62149000000001,46.10282200000001,46.60975200000001,46.97400100000001,47.31493600000001,47.61618900000001,47.976377000000014,48.615102000000014
20-2803856,,,,,,,,,,,,,,,,,,,,0,0.35536100000000004,0.7075750000000001,1.9064610000000002,2.256835,2.980243,3.2066310000000002,3.5023370000000003,4.54933,5.0684070000000006,5.191833000000001,5.401877000000001,5.935188000000001,6.192888000000001,6.625756000000001,8.008414,8.360366,8.537133,8.853766,9.703697,10.048439,10.73001,11.120321,11.54329,12.193319,12.597290000000001,13.371446,14.715635,15.164902000000001,15.455613000000001,16.072112,16.300367,17.4011,17.618073,17.849539,18.140601,18.599428,19.356448,19.794034,20.187141,20.483469,20.900866999999998,21.340811,21.796063999999998,22.126597999999998,22.536745999999997,22.768973999999996,23.065420999999997,23.570190999999998,23.880269,24.557503999999998,25.075415999999997,25.714388999999997,26.027430999999996,26.381831999999996,27.194262999999996,27.504857999999995,28.031757999999996,28.333676999999998,28.911092999999997,29.358862,29.834505999999998,30.445089999999997,31.235803999999998,32.072784999999996,32.45871699999999,32.96808299999999,33.185016999999995,33.765865,33.985133,34.575666,35.079338,35.481385,35.938190000000006,36.300199000000006,37.245175,38.131337,38.417597,39.409064,39.853493,40.562933,41.135152,41.272085999999994,42.212911999999996,42.854229,43.086957,43.412636,43.59078,44.101916,44.544845,44.747454000000005,44.92907,45.18339,45.664722000000005,46.171652,46.535901,46.876836000000004,47.17808900000001,47.53827700000001,48.17700200000001
21-2806231,,,,,,,,,,,,,,,,,,,,,0,0.35221399999999997,1.5511000000000001,1.901474,2.624882,2.85127,3.146976,4.193969,4.713046,4.8364720000000005,5.0465160000000004,5.579827000000001,5.837527000000001,6.270395000000001,7.653053000000001,8.005005,8.181772,8.498405,9.348336,9.693078,10.374649,10.76496,11.187929,11.837958,12.241929,13.016085,14.360274,14.809541000000001,15.100252000000001,15.716751,15.945006000000001,17.045739,17.262712,17.494178,17.78524,18.244067,19.001087000000002,19.438673,19.831780000000002,20.128108,20.545506,20.98545,21.440703,21.771237,22.181385,22.413612999999998,22.71006,23.21483,23.524908,24.202143,24.720055,25.359028,25.672069999999998,26.026470999999997,26.838901999999997,27.149496999999997,27.676396999999998,27.978316,28.555732,29.003501,29.479145,30.089729,30.880443,31.717424,32.103356,32.612722,32.829656,33.410504,33.629772,34.220305,34.723977000000005,35.12602400000001,35.58282900000001,35.94483800000001,36.88981400000001,37.77597600000001,38.062236000000006,39.053703000000006,39.498132000000005,40.207572000000006,40.779791,40.916725,41.857551,42.498868,42.731596,43.057275000000004,43.23541900000001,43.74655500000001,44.18948400000001,44.39209300000001,44.57370900000001,44.82802900000001,45.30936100000001,45.81629100000001,46.18054000000001,46.52147500000001,46.82272800000001,47.18291600000001,47.821641000000014
22-2803857,,,,,,,,,,,,,,,,,,,,,,0,1.1988860000000001,1.54926,2.272668,2.499056,2.794762,3.841755,4.360832,4.4842580000000005,4.694302,5.227613000000001,5.4853130000000005,5.918181000000001,7.300839000000001,7.652791000000001,7.8295580000000005,8.146191,8.996122,9.340864,10.022435,10.412746,10.835715,11.485744,11.889715,12.663871,14.00806,14.457327000000001,14.748038000000001,15.364537,15.592792000000001,16.693525,16.910498,17.141964,17.433026,17.891853,18.648873000000002,19.086459,19.479566000000002,19.775894,20.193292,20.633236,21.088489,21.419023,21.829171,22.061398999999998,22.357846,22.862616,23.172694,23.849929,24.367841,25.006814,25.319855999999998,25.674256999999997,26.486687999999997,26.797282999999997,27.324182999999998,27.626102,28.203518,28.651287,29.126931,29.737515,30.528229,31.36521,31.751142,32.260508,32.477442,33.05829000000001,33.277558000000006,33.86809100000001,34.37176300000001,34.77381000000001,35.230615000000014,35.592624000000015,36.53760000000001,37.42376200000001,37.71002200000001,38.70148900000001,39.14591800000001,39.85535800000001,40.42757700000001,40.564511,41.505337000000004,42.146654000000005,42.37938200000001,42.70506100000001,42.88320500000001,43.39434100000001,43.83727000000001,44.03987900000001,44.22149500000001,44.47581500000001,44.95714700000001,45.46407700000001,45.82832600000001,46.16926100000001,46.470514000000016,46.83070200000002,47.46942700000002
23-2803610,,,,,,,,,,,,,,,,,,,,,,,0,0.35037399999999996,1.073782,1.30017,1.595876,2.642869,3.1619460000000004,3.285372,3.495416,4.028727,4.286427,4.719295,6.101953,6.453905,6.630672,6.947305,7.797236,8.141978,8.823549,9.21386,9.636829,10.286858,10.690829,11.464985,12.809174,13.258441000000001,13.549152000000001,14.165651,14.393906000000001,15.494639000000001,15.711612,15.943078,16.23414,16.692967,17.449987,17.887573,18.28068,18.577008,18.994405999999998,19.43435,19.889602999999997,20.220136999999998,20.630284999999997,20.862512999999996,21.158959999999997,21.663729999999997,21.973808,22.651042999999998,23.168954999999997,23.807927999999997,24.120969999999996,24.475370999999996,25.287801999999996,25.598396999999995,26.125296999999996,26.427215999999998,27.004631999999997,27.452401,27.928044999999997,28.538628999999997,29.329342999999998,30.166324,30.552256,31.061622,31.278556,31.859403999999998,32.078672,32.669205,33.172877,33.574924,34.031729000000006,34.393738000000006,35.338714,36.224876,36.511136,37.502603,37.947032,38.656472,39.228691,39.365624999999994,40.306450999999996,40.947767999999996,41.180496,41.506175,41.684319,42.195455,42.638384,42.840993000000005,43.022609,43.276929,43.758261000000005,44.265191,44.62944,44.970375000000004,45.27162800000001,45.63181600000001,46.27054100000001
24-2803612,,,,,,,,,,,,,,,,,,,,,,,,0,0.7234079999999999,0.949796,1.2455019999999999,2.2924949999999997,2.811572,2.9349979999999998,3.1450419999999997,3.6783529999999995,3.9360529999999994,4.368920999999999,5.7515789999999996,6.103530999999999,6.280297999999999,6.596931,7.446861999999999,7.7916039999999995,8.473175,8.863486,9.286455,9.936484,10.340455,11.114611,12.4588,12.908067,13.198778,13.815277,14.043532,15.144265,15.361238,15.592704,15.883766,16.342593,17.099613,17.537199,17.930306,18.226634,18.644032,19.083976,19.539229,19.869763,20.279911,20.512138999999998,20.808586,21.313356,21.623434,22.300669,22.818581,23.457554,23.770595999999998,24.124996999999997,24.937427999999997,25.248022999999996,25.774922999999998,26.076842,26.654258,27.102027,27.577671,28.188254999999998,28.978969,29.81595,30.201882,30.711248,30.928182,31.50903,31.728298,32.318830999999996,32.822503,33.22455,33.681355,34.043364000000004,34.98834,35.874502,36.160762,37.152229,37.596658,38.306098,38.878316999999996,39.01525099999999,39.95607699999999,40.597393999999994,40.830121999999996,41.155801,41.333945,41.845081,42.28801,42.490619,42.672235,42.926555,43.407887,43.914817,44.279066,44.620001,44.921254000000005,45.281442000000006,45.920167000000006
25-2806226,,,,,,,,,,,,,,,,,,,,,,,,,0,0.226388,0.522094,1.5690870000000001,2.088164,2.2115899999999997,2.4216339999999996,2.9549449999999995,3.2126449999999993,3.6455129999999993,5.0281709999999995,5.380122999999999,5.556889999999999,5.873523,6.723453999999999,7.0681959999999995,7.749766999999999,8.140077999999999,8.563047,9.213076,9.617047,10.391202999999999,11.735392,12.184659,12.47537,13.091868999999999,13.320124,14.420857,14.63783,14.869295999999999,15.160357999999999,15.619184999999998,16.376205,16.813791,17.206898,17.503225999999998,17.920623999999997,18.360567999999997,18.815820999999996,19.146354999999996,19.556502999999996,19.788730999999995,20.085177999999996,20.589947999999996,20.900025999999997,21.577260999999996,22.095172999999996,22.734145999999996,23.047187999999995,23.401588999999994,24.214019999999994,24.524614999999994,25.051514999999995,25.353433999999996,25.930849999999996,26.378618999999997,26.854262999999996,27.464846999999995,28.255560999999997,29.092541999999998,29.478474,29.98784,30.204773999999997,30.785621999999996,31.004889999999996,31.595422999999997,32.099095,32.501142,32.957947000000004,33.319956000000005,34.264932,35.151094,35.437354,36.428821,36.87325,37.58269,38.154908999999996,38.29184299999999,39.232668999999994,39.873985999999995,40.106714,40.432393,40.610537,41.121673,41.564602,41.767211,41.948827,42.203147,42.684479,43.191409,43.555658,43.896593,44.197846000000006,44.558034000000006,45.19675900000001
26-2803613,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29570599999999997,1.342699,1.861776,1.9852020000000001,2.195246,2.728557,2.9862569999999997,3.4191249999999997,4.8017829999999995,5.153734999999999,5.330501999999999,5.647135,6.497065999999999,6.8418079999999994,7.523378999999999,7.913689999999999,8.336659,8.986688,9.390659,10.164814999999999,11.509004,11.958271,12.248982,12.865480999999999,13.093736,14.194469,14.411442,14.642907999999998,14.933969999999999,15.392796999999998,16.149817,16.587403,16.98051,17.276837999999998,17.694235999999997,18.134179999999997,18.589432999999996,18.919966999999996,19.330114999999996,19.562342999999995,19.858789999999996,20.363559999999996,20.673637999999997,21.350872999999996,21.868784999999995,22.507757999999995,22.820799999999995,23.175200999999994,23.987631999999994,24.298226999999994,24.825126999999995,25.127045999999996,25.704461999999996,26.152230999999997,26.627874999999996,27.238458999999995,28.029172999999997,28.866153999999998,29.252086,29.761452,29.978385999999997,30.559233999999996,30.778501999999996,31.369034999999997,31.872707,32.274754,32.731559000000004,33.093568000000005,34.038544,34.924706,35.210966,36.202433,36.646862,37.356302,37.928520999999996,38.06545499999999,39.006280999999994,39.647597999999995,39.880326,40.206005,40.384149,40.895285,41.338214,41.540823,41.722439,41.976759,42.458091,42.965021,43.32927,43.670205,43.971458000000005,44.331646000000006,44.97037100000001
27-2803860,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.046993,1.56607,1.689496,1.89954,2.432851,2.6905509999999997,3.1234189999999997,4.506076999999999,4.858028999999999,5.034795999999999,5.3514289999999995,6.201359999999999,6.546101999999999,7.227672999999999,7.617983999999999,8.040952999999998,8.690981999999998,9.094952999999999,9.869108999999998,11.213297999999998,11.662564999999999,11.953275999999999,12.569774999999998,12.798029999999999,13.898762999999999,14.115735999999998,14.347201999999998,14.638263999999998,15.097090999999997,15.854110999999998,16.291697,16.684804,16.981132,17.398529999999997,17.838473999999998,18.293726999999997,18.624260999999997,19.034408999999997,19.266636999999996,19.563083999999996,20.067853999999997,20.377931999999998,21.055166999999997,21.573078999999996,22.212051999999996,22.525093999999996,22.879494999999995,23.691925999999995,24.002520999999994,24.529420999999996,24.831339999999997,25.408755999999997,25.856524999999998,26.332168999999997,26.942752999999996,27.733466999999997,28.570448,28.95638,29.465746,29.682679999999998,30.263527999999997,30.482795999999997,31.073328999999998,31.577001,31.979048,32.435853,32.797862,33.742838,34.629,34.915259999999996,35.906727,36.351155999999996,37.060596,37.632814999999994,37.76974899999999,38.71057499999999,39.35189199999999,39.584619999999994,39.910298999999995,40.088443,40.599579,41.042508,41.245117,41.426733,41.681053,42.162385,42.669315,43.033564,43.374499,43.675752,44.035940000000004,44.674665000000005
28-2803861,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.519077,0.642503,0.852547,1.385858,1.643558,2.076426,3.459084,3.8110359999999996,3.9878029999999995,4.304436,5.154367,5.499109,6.18068,6.570990999999999,6.9939599999999995,7.6439889999999995,8.04796,8.822116,10.166305,10.615572,10.906283,11.522782,11.751037,12.85177,13.068743,13.300208999999999,13.591270999999999,14.050097999999998,14.807118,15.244703999999999,15.637811,15.934139,16.351537,16.791481,17.246734,17.577268,17.987416,18.219644,18.516091,19.020861,19.330939,20.008174,20.526086,21.165059,21.478101,21.832501999999998,22.644932999999998,22.955527999999997,23.482428,23.784347,24.361763,24.809532,25.285176,25.89576,26.686474,27.523455000000002,27.909387000000002,28.418753000000002,28.635687,29.216535,29.435803,30.026336,30.530008000000002,30.932055000000002,31.38886,31.750869,32.695845,33.582007,33.868266999999996,34.859733999999996,35.304162999999996,36.013602999999996,36.58582199999999,36.72275599999999,37.66358199999999,38.30489899999999,38.53762699999999,38.863305999999994,39.04145,39.552586,39.995515,40.198124,40.37974,40.63406,41.115392,41.622322,41.986571,42.327506,42.628759,42.988947,43.627672000000004
29-2800256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.123426,0.33347,0.866781,1.124481,1.557349,2.940007,3.291959,3.4687259999999998,3.7853589999999997,4.6352899999999995,4.980032,5.6616029999999995,6.051913999999999,6.474882999999999,7.124911999999999,7.5288829999999995,8.303039,9.647228,10.096495,10.387206,11.003705,11.23196,12.332693,12.549666,12.781132,13.072194,13.531020999999999,14.288041,14.725627,15.118734,15.415062,15.832460000000001,16.272404,16.727657,17.058191,17.468339,17.700567,17.997014,18.501784,18.811862,19.489097,20.007009,20.645982,20.959024,21.313425,22.125856,22.436450999999998,22.963351,23.26527,23.842686,24.290455,24.766099,25.376683,26.167397,27.004378000000003,27.390310000000003,27.899676000000003,28.11661,28.697458,28.916726,29.507259,30.010931000000003,30.412978000000003,30.869783,31.231792000000002,32.176768,33.06293,33.34919,34.340657,34.785086,35.494526,36.066745,36.203678999999994,37.144504999999995,37.785821999999996,38.01855,38.344229,38.522373,39.033509,39.476438,39.679047000000004,39.860663,40.114983,40.596315000000004,41.103245,41.467494,41.808429000000004,42.10968200000001,42.46987000000001,43.10859500000001
