순번_정류장ID,1-2807210,2-2800306,3-2800305,4-2800402,5-2805665,6-2804856,7-2800418,8-2800434,9-2800443,10-2800454,11-2800461,12-2800463,13-2800466,14-2800470,15-2800353,16-2803672,17-2800309,18-2800480,19-2800491,20-2800494,21-2800496,22-2800499,23-2805303,24-2800514,25-2800516,26-2800518,27-2800522,28-2800531,29-2800540,30-2804975,31-2805675,32-2803658,33-2806604,34-2806174,35-2806731,36-2805743,37-2804896,38-2805037,39-2805221,40-2805232,41-2805872,42-2805230,43-2805331,44-2805579,45-2806912,46-2805449,47-2805840,48-2805330,49-2805707
11-2800461,,,,,,,,,,,0,0.197095,0.543623,0.8025829999999999,1.32882,1.46484,1.8701029999999998,2.0836669999999997,2.3320929999999995,2.6893259999999994,3.1211739999999994,3.4074359999999997,4.429531,5.1024959999999995,5.2531159999999995,5.442412999999999,5.622751999999999,5.982886999999999,6.449354999999999,6.682645999999999,7.5023729999999995,8.406077,9.751435,10.033942000000001,10.197204000000001,10.559933000000001,10.813411,11.120108,11.361413,11.702888000000002,11.894547000000001,12.121415,12.694318,13.044917000000002,13.441298000000002,14.048481000000002,14.266730000000003,14.403506000000002,14.840240000000001
12-2800463,,,,,,,,,,,,0,0.346528,0.605488,1.1317249999999999,1.267745,1.6730079999999998,1.8865719999999997,2.1349979999999995,2.4922309999999994,2.9240789999999994,3.2103409999999997,4.232436,4.9054009999999995,5.056020999999999,5.245317999999999,5.425656999999999,5.785791999999999,6.252259999999999,6.485550999999999,7.3052779999999995,8.208981999999999,9.55434,9.836847,10.000109,10.362838,10.616316,10.923013,11.164318,11.505793,11.697452,11.92432,12.497223,12.847822,13.244203,13.851386000000002,14.069635000000002,14.206411000000001,14.643145
13-2800466,,,,,,,,,,,,,0,0.25895999999999997,0.7851969999999999,0.921217,1.3264799999999999,1.540044,1.78847,2.145703,2.577551,2.8638130000000004,3.8859080000000006,4.558873,4.709493,4.89879,5.079129,5.439264,5.9057319999999995,6.139023,6.95875,7.8624540000000005,9.207812,9.490319000000001,9.653581,10.01631,10.269788,10.576485,10.81779,11.159265000000001,11.350924000000001,11.577792,12.150695,12.501294000000001,12.897675000000001,13.504858000000002,13.723107000000002,13.859883000000002,14.296617000000001
14-2800470,,,,,,,,,,,,,,0,0.526237,0.662257,1.06752,1.281084,1.52951,1.8867429999999998,2.3185909999999996,2.6048529999999994,3.6269479999999996,4.299912999999999,4.450532999999999,4.639829999999999,4.820168999999999,5.180303999999999,5.646771999999999,5.880062999999999,6.699789999999999,7.6034939999999995,8.948851999999999,9.231359,9.394620999999999,9.757349999999999,10.010827999999998,10.317524999999998,10.558829999999999,10.900305,11.091963999999999,11.318831999999999,11.891734999999999,12.242334,12.638715,13.245898,13.464147,13.600923,14.037657
15-2800353,,,,,,,,,,,,,,,0,0.13602,0.541283,0.7548469999999999,1.003273,1.360506,1.792354,2.0786160000000002,3.1007110000000004,3.7736760000000005,3.9242960000000005,4.113593000000001,4.293932000000001,4.654067,5.120535,5.353826000000001,6.173553000000001,7.077257000000001,8.422615,8.705122000000001,8.868384,9.231113,9.484591,9.791288,10.032593,10.374068000000001,10.565727,10.792595,11.365498,11.716097000000001,12.112478000000001,12.719661000000002,12.937910000000002,13.074686000000002,13.511420000000001
16-2803672,,,,,,,,,,,,,,,,0,0.405263,0.618827,0.867253,1.224486,1.656334,1.942596,2.964691,3.6376560000000002,3.788276,3.977573,4.157912,4.518046999999999,4.984514999999999,5.2178059999999995,6.037533,6.941237,8.286595,8.569102,8.732364,9.095093,9.348571,9.655268,9.896573,10.238048,10.429706999999999,10.656574999999998,11.229477999999999,11.580077,11.976458,12.583641,12.80189,12.938666,13.375399999999999
17-2800309,,,,,,,,,,,,,,,,,0,0.21356399999999998,0.46199,0.819223,1.251071,1.537333,2.559428,3.232393,3.383013,3.57231,3.752649,4.1127839999999996,4.579251999999999,4.812543,5.63227,6.535974,7.8813320000000004,8.163839000000001,8.327101,8.68983,8.943308,9.250005,9.49131,9.832785000000001,10.024444,10.251312,10.824215,11.174814000000001,11.571195000000001,12.178378000000002,12.396627000000002,12.533403000000002,12.970137000000001
18-2800480,,,,,,,,,,,,,,,,,,0,0.24842600000000004,0.605659,1.037507,1.323769,2.3458639999999997,3.0188289999999998,3.1694489999999997,3.3587459999999996,3.5390849999999996,3.8992199999999997,4.365688,4.598979,5.418706,6.3224100000000005,7.667768000000001,7.950275,8.113537,8.476266,8.729744,9.036441,9.277746,9.619221,9.81088,10.037747999999999,10.610650999999999,10.96125,11.357631,11.964814,12.183063,12.319839,12.756573
19-2800491,,,,,,,,,,,,,,,,,,,0,0.35723299999999997,0.7890809999999999,1.075343,2.097438,2.770403,2.921023,3.1103199999999998,3.290659,3.650794,4.117262,4.350553000000001,5.170280000000001,6.073984000000001,7.419342000000001,7.701849000000001,7.865111000000001,8.22784,8.481318,8.788015,9.02932,9.370795000000001,9.562454,9.789322,10.362225,10.712824000000001,11.109205000000001,11.716388000000002,11.934637000000002,12.071413000000002,12.508147000000001
20-2800494,,,,,,,,,,,,,,,,,,,,0,0.43184799999999995,0.71811,1.740205,2.41317,2.56379,2.753087,2.933426,3.293561,3.760029,3.9933199999999998,4.813047,5.716751,7.062109,7.344616,7.507878,7.870607,8.124085,8.430781999999999,8.672087,9.013562,9.205221,9.432089,10.004992,10.355591,10.751972,11.359155000000001,11.577404000000001,11.71418,12.150914
21-2800496,,,,,,,,,,,,,,,,,,,,,0,0.286262,1.308357,1.981322,2.131942,2.321239,2.501578,2.861713,3.328181,3.5614719999999997,4.381199,5.284903,6.630261,6.912768,7.076029999999999,7.438758999999999,7.6922369999999995,7.998933999999999,8.240238999999999,8.581713999999998,8.773372999999998,9.000240999999997,9.573143999999997,9.923742999999998,10.320123999999998,10.927306999999999,11.145556,11.282331999999998,11.719065999999998
22-2800499,,,,,,,,,,,,,,,,,,,,,,0,1.022095,1.6950599999999998,1.8456799999999998,2.0349769999999996,2.2153159999999996,2.5754509999999997,3.0419189999999996,3.2752099999999995,4.094937,4.998641,6.343999,6.626506,6.789768,7.152496999999999,7.405975,7.7126719999999995,7.953976999999999,8.295452,8.487110999999999,8.713978999999998,9.286881999999999,9.637481,10.033862,10.641044999999998,10.859293999999998,10.996069999999998,11.432803999999997
23-2805303,,,,,,,,,,,,,,,,,,,,,,,0,0.6729649999999999,0.8235849999999999,1.0128819999999998,1.1932209999999999,1.553356,2.019824,2.2531149999999998,3.0728419999999996,3.976546,5.321904,5.604411,5.767672999999999,6.130401999999999,6.3838799999999996,6.690576999999999,6.931881999999999,7.273356999999999,7.4650159999999985,7.691883999999998,8.264786999999998,8.615385999999999,9.011766999999999,9.618949999999998,9.837198999999998,9.973974999999998,10.410708999999997
24-2800514,,,,,,,,,,,,,,,,,,,,,,,,0,0.15062,0.339917,0.520256,0.880391,1.346859,1.58015,2.399877,3.3035810000000003,4.648939,4.931446,5.094708,5.457437,5.710915,6.017612,6.258916999999999,6.600391999999999,6.792050999999999,7.018918999999999,7.591821999999999,7.942420999999999,8.338802,8.945985,9.164234,9.30101,9.737744
25-2800516,,,,,,,,,,,,,,,,,,,,,,,,,0,0.189297,0.36963599999999996,0.729771,1.196239,1.42953,2.249257,3.1529610000000003,4.498319,4.780826,4.944088,5.306817,5.560295,5.866992,6.108296999999999,6.449771999999999,6.641430999999999,6.868298999999999,7.441201999999999,7.791800999999999,8.188182,8.795365,9.013614,9.15039,9.587124
26-2800518,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.180339,0.540474,1.006942,1.240233,2.0599600000000002,2.9636640000000005,4.309022000000001,4.591529,4.754791,5.11752,5.370998,5.677695,5.919,6.260475,6.452133999999999,6.679001999999999,7.251904999999999,7.602503999999999,7.998884999999999,8.606067999999999,8.824316999999999,8.961092999999998,9.397826999999998
27-2800522,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360135,0.826603,1.059894,1.879621,2.783325,4.1286830000000005,4.41119,4.574452,4.937181,5.190659,5.497356,5.738661,6.0801359999999995,6.271794999999999,6.498662999999999,7.071565999999999,7.422164999999999,7.818545999999999,8.425728999999999,8.643977999999999,8.780753999999998,9.217487999999998
28-2800531,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46646800000000005,0.699759,1.5194860000000001,2.42319,3.768548,4.051055,4.214316999999999,4.577045999999999,4.830524,5.137220999999999,5.378525999999999,5.720000999999999,5.911659999999999,6.138527999999998,6.711430999999998,7.062029999999998,7.458410999999998,8.065593999999997,8.283842999999997,8.420618999999997,8.857352999999996
29-2800540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.233291,1.053018,1.956722,3.30208,3.584587,3.747849,4.110578,4.364056000000001,4.670753,4.912058,5.253533,5.445192,5.672059999999999,6.244962999999999,6.595561999999999,6.991942999999999,7.599125999999999,7.817374999999999,7.9541509999999995,8.390884999999999
30-2804975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8197270000000001,1.7234310000000002,3.068789,3.351296,3.514558,3.877287,4.130765,4.437462,4.678767,5.020242,5.211900999999999,5.438768999999999,6.011671999999999,6.362270999999999,6.758651999999999,7.365834999999999,7.584083999999999,7.720859999999999,8.157594
31-2805675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9037040000000001,2.2490620000000003,2.531569,2.694831,3.05756,3.311038,3.6177349999999997,3.85904,4.200514999999999,4.392173999999999,4.6190419999999985,5.191944999999999,5.542543999999999,5.9389249999999985,6.5461079999999985,6.764356999999999,6.901132999999999,7.337866999999999
32-2803658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.345358,1.6278650000000001,1.7911270000000001,2.153856,2.407334,2.7140310000000003,2.9553360000000004,3.2968110000000004,3.4884700000000004,3.7153380000000005,4.288241,4.63884,5.035221,5.642404,5.860653,5.997429,6.434163000000001
33-2806604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.282507,0.44576899999999997,0.8084979999999999,1.061976,1.368673,1.6099780000000001,1.951453,2.143112,2.36998,2.942883,3.293482,3.689863,4.297046,4.515295,4.652071,5.088805000000001
34-2806174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.163262,0.525991,0.779469,1.086166,1.327471,1.668946,1.860605,2.087473,2.6603760000000003,3.010975,3.407356,4.014539,4.232788,4.3695640000000004,4.806298000000001
35-2806731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.362729,0.6162070000000001,0.9229040000000001,1.164209,1.505684,1.697343,1.9242110000000001,2.497114,2.8477129999999997,3.2440939999999996,3.8512769999999996,4.069526,4.206302,4.643036
36-2805743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25347800000000004,0.5601750000000001,0.8014800000000001,1.1429550000000002,1.3346140000000002,1.5614820000000003,2.134385,2.484984,2.8813649999999997,3.4885479999999998,3.706797,3.843573,4.2803070000000005
37-2804896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.306697,0.548002,0.889477,1.0811359999999999,1.308004,1.8809069999999999,2.231506,2.627887,3.23507,3.453319,3.590095,4.026829
38-2805037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24130500000000002,0.58278,0.774439,1.001307,1.5742099999999999,1.9248089999999998,2.3211899999999996,2.9283729999999997,3.146622,3.283398,3.720132
39-2805221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.341475,0.533134,0.760002,1.3329049999999998,1.6835039999999997,2.0798849999999995,2.6870679999999996,2.9053169999999997,3.0420929999999995,3.4788269999999994
40-2805232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.191659,0.418527,0.9914299999999999,1.342029,1.73841,2.345593,2.563842,2.7006180000000004,3.1373520000000004
41-2805872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.226868,0.7997709999999999,1.15037,1.546751,2.153934,2.372183,2.508959,2.945693
42-2805230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5729029999999999,0.9235019999999999,1.319883,1.927066,2.145315,2.2820910000000003,2.7188250000000003
43-2805331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.350599,0.74698,1.354163,1.572412,1.709188,2.145922
44-2805579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.396381,1.003564,1.2218129999999998,1.3585889999999998,1.7953229999999998
45-2806912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.607183,0.8254319999999999,0.962208,1.398942
46-2805449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21824899999999997,0.355025,0.791759
47-2805840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.136776,0.57351
48-2805330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.436734
49-2805707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
