순번_정류장ID,61-2806621,62-2806503,63-2806507,64-2802175,65-2801848,66-2802172,67-2802162,68-2802153,69-2801846,70-2802103,71-2802052,72-2801847,73-2801990,74-2801952,75-2801805,76-2801799,77-2801777,78-2801772,79-2801770,80-2801762,81-2800774,82-2800762,83-2800757,84-2800769,85-2800766,86-2800748,87-2800721,88-2800703,89-2800699,90-2800693,91-2800683,92-2800676,93-2800667,94-2800657,95-2800340,96-2800624,97-2800619,98-2806215,99-2807461,100-2806729,101-2806731,102-2805743,103-2804896,104-2805564,105-2804968,106-2804905,107-2805413,108-2805842,109-2805498,110-2805576,111-2805225,112-2805227,113-2805742,114-2805229,115-2805231,116-2807633
90-2800693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37908800000000004,1.346376,1.6864270000000001,1.858958,2.1471080000000002,2.6923570000000003,2.972652,3.762163,4.248251,4.604994,4.992394,5.355123,5.608601,5.945004,6.346464,6.703029,6.938777,7.196993,7.494606,7.849601,8.014282999999999,8.476964999999998,8.667082999999998,8.875560999999998,9.180112999999997,12.395980999999997
91-2800683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9672879999999999,1.307339,1.47987,1.76802,2.313269,2.5935639999999998,3.383075,3.869163,4.225906,4.613306000000001,4.976035,5.229513000000001,5.5659160000000005,5.967376000000001,6.3239410000000005,6.5596890000000005,6.8179050000000005,7.115518000000001,7.470513,7.635195,8.097877,8.287995,8.496473,8.801025,12.016893
92-2800676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34005100000000005,0.5125820000000001,0.8007320000000001,1.345981,1.626276,2.415787,2.901875,3.258618,3.6460179999999998,4.008747,4.262225,4.598628,5.000088,5.356653,5.592401,5.850617,6.14823,6.503225,6.667907,7.130589,7.320707,7.529185,7.833737,11.049605
93-2800667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.172531,0.460681,1.00593,1.286225,2.075736,2.561824,2.918567,3.305967,3.6686959999999997,3.9221739999999996,4.258577,4.660037,5.016602,5.25235,5.510566,5.808179,6.163174,6.327856,6.790538,6.980656,7.189134,7.493686,10.709554
94-2800657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28815,0.833399,1.113694,1.9032049999999998,2.389293,2.7460359999999997,3.1334359999999997,3.4961649999999995,3.7496429999999994,4.086046,4.487506,4.844071,5.079819,5.338035,5.635648,5.9906429999999995,6.1553249999999995,6.6180069999999995,6.8081249999999995,7.016603,7.321155,10.537023
95-2800340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.545249,0.825544,1.615055,2.101143,2.457886,2.8452859999999998,3.2080149999999996,3.4614929999999995,3.7978959999999997,4.199356,4.555921,4.791669,5.049885,5.347498,5.702493,5.867175,6.329857,6.519975,6.728453,7.033005,10.248873
96-2800624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28029499999999996,1.0698059999999998,1.5558939999999999,1.912637,2.300037,2.662766,2.916244,3.2526469999999996,3.6541069999999998,4.010672,4.24642,4.504636,4.802249,5.1572439999999995,5.3219259999999995,5.7846079999999995,5.9747259999999995,6.183204,6.487756,9.703624
97-2800619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.789511,1.275599,1.632342,2.019742,2.382471,2.6359489999999997,2.972352,3.373812,3.730377,3.966125,4.224341,4.521954,4.876949,5.041631,5.504313,5.694431,5.902909,6.207461,9.423329
98-2806215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.486088,0.842831,1.230231,1.5929600000000002,1.8464380000000002,2.1828410000000003,2.5843010000000004,2.9408660000000006,3.1766140000000007,3.4348300000000007,3.732443000000001,4.087438000000001,4.252120000000001,4.714802000000001,4.904920000000001,5.113398000000001,5.417950000000001,8.633818000000002
99-2807461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.356743,0.744143,1.106872,1.3603500000000002,1.6967530000000002,2.0982130000000003,2.454778,2.690526,2.948742,3.2463550000000003,3.6013500000000005,3.7660320000000005,4.228714,4.418832,4.6273100000000005,4.931862000000001,8.147730000000001
100-2806729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3874,0.750129,1.0036070000000001,1.3400100000000001,1.74147,2.0980350000000003,2.3337830000000004,2.5919990000000004,2.8896120000000005,3.2446070000000007,3.4092890000000007,3.8719710000000007,4.062089,4.270567000000001,4.575119000000001,7.790987000000001
101-2806731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.362729,0.6162070000000001,0.9526100000000001,1.35407,1.7106350000000001,1.9463830000000002,2.204599,2.502212,2.8572070000000003,3.0218890000000003,3.4845710000000003,3.6746890000000003,3.8831670000000003,4.187719,7.403587
102-2805743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25347800000000004,0.5898810000000001,0.991341,1.347906,1.5836540000000001,1.8418700000000001,2.1394830000000002,2.4944780000000004,2.6591600000000004,3.1218420000000004,3.3119600000000005,3.5204380000000004,3.8249900000000006,7.040858
103-2804896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.336403,0.7378629999999999,1.094428,1.330176,1.588392,1.886005,2.241,2.405682,2.868364,3.058482,3.26696,3.5715120000000002,6.787380000000001
104-2805564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40146,0.758025,0.993773,1.251989,1.5496020000000001,1.904597,2.069279,2.531961,2.722079,2.930557,3.235109,6.450977
105-2804968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.356565,0.5923130000000001,0.8505290000000001,1.148142,1.503137,1.667819,2.1305009999999998,2.3206189999999998,2.5290969999999997,2.833649,6.049517
106-2804905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.235748,0.493964,0.791577,1.146572,1.311254,1.773936,1.964054,2.172532,2.477084,5.692952
107-2805413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.258216,0.555829,0.9108240000000001,1.075506,1.538188,1.7283060000000001,1.936784,2.241336,5.457204
108-2805842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.297613,0.6526080000000001,0.8172900000000001,1.279972,1.4700900000000001,1.678568,1.98312,5.198988
109-2805498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.354995,0.519677,0.982359,1.172477,1.380955,1.6855069999999999,4.901375
110-2805576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.164682,0.627364,0.817482,1.02596,1.330512,4.54638
111-2805225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.462682,0.6528,0.8612780000000001,1.1658300000000001,4.381698
112-2805227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.190118,0.39859600000000006,0.7031480000000001,3.919016
113-2805742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20847800000000002,0.51303,3.728898
114-2805229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.304552,3.52042
115-2805231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.215868
116-2807633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
