순번_정류장ID,83-2802586,84-2802584,85-2802577,86-2802572,87-2802561,88-2802550,89-2802535,90-2802527,91-2802520,92-2802498,93-2802485,94-2802458,95-2802446,96-2802433,97-2802424,98-2802416,99-2802411,100-2802418,101-2802415,102-2802412,103-2802442,104-2802453,105-2802250,106-2802253,107-2802260,108-2802263,109-2802248,110-2802230,111-2805977,112-2802217,113-2805534,114-2802203,115-2802199,116-2802198,117-2802194,118-2802185,119-2801848,120-2802825,121-2802870,122-2802906,123-2802953,124-2802616,125-2802968,126-2802992,127-2802986,128-2802982,129-2802977,130-2802973,131-2802954,132-2802913,133-2805151,134-2802862,135-2802803,136-2802774,137-2802754,138-2802726,139-2802725,140-2802735,141-2802770,142-2802781,143-2802799,144-2803264,145-2803257,146-2803253,147-2803249,148-2803226,149-2805713,150-2803122,151-2803104,152-2803094,153-2803079,154-2803630,155-2805651,156-2800369
83-2802586,0,0.315345,0.660059,0.9879399999999999,1.186874,1.724026,2.017331,2.356626,2.6310089999999997,2.8857859999999995,3.356279,3.751928,4.079759,4.696852,5.004428,5.3804989999999995,5.654059999999999,6.006111,6.365959,6.848063,7.082358999999999,7.3832189999999995,7.924982,8.360363,8.740888,9.15681,9.426606,9.922208,10.340176999999999,10.641020999999999,11.072598999999999,11.212190999999999,11.490417999999998,12.288898999999999,13.518693999999998,13.754876999999999,14.106680999999998,14.416577999999998,15.072293999999998,15.745648999999998,15.935989,16.178826,16.529591,16.815021,17.270739000000003,17.473278000000004,17.764925000000005,17.994403000000005,18.304058000000005,18.565292000000007,18.855255000000007,19.253588000000008,19.64041200000001,19.997063000000008,20.773059000000007,21.22657600000001,21.67460100000001,22.44596200000001,22.776886000000008,23.32392800000001,23.854772000000008,24.125007000000007,24.562016000000007,24.868800000000007,25.508812000000006,26.213392000000006,26.408756000000007,26.629261000000007,26.86139100000001,27.171581000000007,27.690068000000007,28.02583200000001,28.890612000000008,29.433647000000008
84-2802584,,0,0.34471399999999996,0.6725949999999999,0.871529,1.408681,1.7019860000000002,2.041281,2.315664,2.5704409999999998,3.040934,3.436583,3.7644140000000004,4.381507,4.689083,5.065154,5.338715,5.690766,6.050614,6.532718,6.767014,7.067874,7.609636999999999,8.045017999999999,8.425543,8.841465,9.111260999999999,9.606862999999999,10.024831999999998,10.325675999999998,10.757253999999998,10.896845999999998,11.175072999999998,11.973553999999998,13.203348999999998,13.439531999999998,13.791335999999998,14.101232999999997,14.756948999999997,15.430303999999998,15.620643999999999,15.863480999999998,16.214246,16.499676,16.955394000000002,17.157933000000003,17.449580000000005,17.679058000000005,17.988713000000004,18.249947000000006,18.539910000000006,18.938243000000007,19.325067000000008,19.681718000000007,20.457714000000006,20.911231000000008,21.35925600000001,22.130617000000008,22.461541000000008,23.00858300000001,23.539427000000007,23.809662000000007,24.246671000000006,24.553455000000007,25.193467000000005,25.898047000000005,26.093411000000007,26.313916000000006,26.546046000000008,26.856236000000006,27.374723000000007,27.710487000000008,28.575267000000007,29.118302000000007
85-2802577,,,0,0.327881,0.526815,1.063967,1.357272,1.696567,1.97095,2.225727,2.6962200000000003,3.0918690000000004,3.4197000000000006,4.036793,4.344369,4.72044,4.994001,5.346052,5.705900000000001,6.188004,6.4223,6.72316,7.264923,7.700303999999999,8.080829,8.496751,8.766547,9.262148999999999,9.680117999999998,9.980961999999998,10.412539999999998,10.552131999999999,10.830358999999998,11.628839999999999,12.858634999999998,13.094817999999998,13.446621999999998,13.756518999999997,14.412234999999997,15.085589999999998,15.275929999999999,15.518766999999999,15.869532,16.154962,16.610680000000002,16.813219000000004,17.104866000000005,17.334344000000005,17.643999000000004,17.905233000000006,18.195196000000006,18.593529000000007,18.980353000000008,19.337004000000007,20.113000000000007,20.566517000000008,21.01454200000001,21.78590300000001,22.116827000000008,22.66386900000001,23.194713000000007,23.464948000000007,23.901957000000007,24.208741000000007,24.848753000000006,25.553333000000006,25.748697000000007,25.969202000000006,26.201332000000008,26.511522000000006,27.030009000000007,27.365773000000008,28.230553000000008,28.773588000000007
86-2802572,,,,0,0.198934,0.736086,1.029391,1.3686859999999998,1.643069,1.897846,2.3683389999999997,2.763988,3.091819,3.708912,4.016488,4.392558999999999,4.666119999999999,5.018171,5.378019,5.860123,6.094418999999999,6.3952789999999995,6.937042,7.3724229999999995,7.752948,8.16887,8.438666,8.934268,9.352236999999999,9.653080999999998,10.084658999999998,10.224250999999999,10.502477999999998,11.300958999999999,12.530753999999998,12.766936999999999,13.118740999999998,13.428637999999998,14.084353999999998,14.757708999999998,14.948049,15.190885999999999,15.541650999999998,15.827080999999998,16.282798999999997,16.485338,16.776985,17.006463,17.316118,17.577352,17.867315,18.265648000000002,18.652472000000003,19.009123000000002,19.785119,20.238636000000003,20.686661000000004,21.458022000000003,21.788946000000003,22.335988000000004,22.866832000000002,23.137067000000002,23.574076,23.880860000000002,24.520872,25.225452,25.420816000000002,25.641321,25.873451000000003,26.183641,26.702128000000002,27.037892000000003,27.902672000000003,28.445707000000002
87-2802561,,,,,0,0.5371520000000001,0.8304570000000001,1.1697520000000001,1.4441350000000002,1.6989120000000002,2.1694050000000002,2.5650540000000004,2.8928850000000006,3.5099780000000007,3.817554000000001,4.193625000000001,4.467186000000001,4.819237000000001,5.1790850000000015,5.661189000000001,5.895485000000001,6.196345000000001,6.738108,7.173489,7.5540140000000005,7.969936000000001,8.239732,8.735334,9.153303,9.454146999999999,9.885724999999999,10.025317,10.303543999999999,11.102025,12.331819999999999,12.568003,12.919806999999999,13.229703999999998,13.885419999999998,14.558774999999999,14.749115,14.991952,15.342717,15.628147,16.083865,16.286404,16.578051000000002,16.807529000000002,17.117184,17.378418000000003,17.668381000000004,18.066714000000005,18.453538000000005,18.810189000000005,19.586185000000004,20.039702000000005,20.487727000000007,21.259088000000006,21.590012000000005,22.137054000000006,22.667898000000005,22.938133000000004,23.375142000000004,23.681926000000004,24.321938000000003,25.026518000000003,25.221882000000004,25.442387000000004,25.674517000000005,25.984707000000004,26.503194000000004,26.838958000000005,27.703738000000005,28.246773000000005
88-2802550,,,,,,0,0.29330500000000004,0.6326,0.9069830000000001,1.1617600000000001,1.6322530000000002,2.027902,2.355733,2.972826,3.280402,3.656473,3.930034,4.282085,4.641933000000001,5.124037,5.358333,5.659193,6.200956,6.636336999999999,7.016862,7.432784,7.70258,8.198182000000001,8.616151,8.916995,9.348573,9.488165,9.766392,10.564873,11.794668,12.030851,12.382655,12.692552,13.348268,14.021623,14.211963,14.4548,14.805565000000001,15.090995000000001,15.546713,15.749252,16.040899,16.270377,16.580032,16.841266,17.131229,17.529562000000002,17.916386000000003,18.273037000000002,19.049033,19.502550000000003,19.950575000000004,20.721936000000003,21.052860000000003,21.599902000000004,22.130746000000002,22.400981,22.83799,23.144774,23.784786,24.489366,24.684730000000002,24.905235,25.137365000000003,25.447555,25.966042,26.301806000000003,27.166586000000002,27.709621000000002
89-2802535,,,,,,,0,0.33929499999999996,0.613678,0.868455,1.338948,1.734597,2.0624279999999997,2.679521,2.987097,3.363168,3.636729,3.9887799999999998,4.348628,4.830731999999999,5.065027999999999,5.365887999999999,5.9076509999999995,6.343031999999999,6.723557,7.139479,7.409275,7.904877,8.322846,8.62369,9.055268,9.19486,9.473087,10.271568,11.501363,11.737546,12.08935,12.399246999999999,13.054962999999999,13.728318,13.918658,14.161495,14.512260000000001,14.797690000000001,15.253408,15.455947,15.747594,15.977072,16.286727,16.547961,16.837924,17.236257000000002,17.623081000000003,17.979732000000002,18.755728,19.209245000000003,19.657270000000004,20.428631000000003,20.759555000000002,21.306597000000004,21.837441000000002,22.107676,22.544685,22.851469,23.491481,24.196061,24.391425,24.61193,24.844060000000002,25.15425,25.672737,26.008501000000003,26.873281000000002,27.416316000000002
90-2802527,,,,,,,,0,0.274383,0.52916,0.999653,1.395302,1.723133,2.340226,2.647802,3.023873,3.297434,3.649485,4.009333,4.4914369999999995,4.725732999999999,5.026592999999999,5.568356,6.003736999999999,6.384262,6.800184,7.06998,7.565582,7.983551,8.284395,8.715973,8.855565,9.133792,9.932273,11.162068,11.398251,11.750055,12.059952,12.715667999999999,13.389023,13.579363,13.8222,14.172965000000001,14.458395000000001,14.914113,15.116652,15.408299,15.637777,15.947432,16.208666,16.498629,16.896962000000002,17.283786000000003,17.640437000000002,18.416433,18.869950000000003,19.317975000000004,20.089336000000003,20.420260000000003,20.967302000000004,21.498146000000002,21.768381,22.20539,22.512174,23.152186,23.856766,24.052130000000002,24.272635,24.504765000000003,24.814955,25.333442,25.669206000000003,26.533986000000002,27.077021000000002
91-2802520,,,,,,,,,0,0.254777,0.7252700000000001,1.120919,1.44875,2.065843,2.373419,2.74949,3.023051,3.375102,3.73495,4.217054,4.45135,4.75221,5.293972999999999,5.729353999999999,6.109878999999999,6.5258009999999995,6.795597,7.291199,7.709168,8.010012,8.44159,8.581182,8.859409,9.65789,10.887685,11.123868,11.475672,11.785568999999999,12.441284999999999,13.11464,13.30498,13.547817,13.898582000000001,14.184012000000001,14.63973,14.842269,15.133916,15.363394,15.673048999999999,15.934282999999999,16.224245999999997,16.622578999999998,17.009403,17.366054,18.142049999999998,18.595567,19.043592,19.814953,20.145877,20.692919,21.223762999999998,21.493997999999998,21.931006999999997,22.237790999999998,22.877802999999997,23.582382999999997,23.777746999999998,23.998251999999997,24.230382,24.540571999999997,25.059058999999998,25.394823,26.259603,26.802637999999998
92-2802498,,,,,,,,,,0,0.47049300000000005,0.866142,1.193973,1.8110659999999998,2.118642,2.494713,2.768274,3.120325,3.4801729999999997,3.962277,4.196573,4.497433,5.0391960000000005,5.474577,5.8551020000000005,6.271024000000001,6.540820000000001,7.036422000000001,7.454391000000001,7.755235000000001,8.186813,8.326405000000001,8.604632,9.403113000000001,10.632908,10.869091000000001,11.220895,11.530792,12.186508,12.859863,13.050203000000002,13.293040000000001,13.643805,13.929235,14.384953,14.587492,14.879138999999999,15.108616999999999,15.418271999999998,15.679505999999998,15.969468999999998,16.367801999999998,16.754626,17.111276999999998,17.887272999999997,18.34079,18.788815,19.560176,19.891099999999998,20.438142,20.968985999999997,21.239220999999997,21.676229999999997,21.983013999999997,22.623025999999996,23.327605999999996,23.522969999999997,23.743474999999997,23.975604999999998,24.285794999999997,24.804281999999997,25.140045999999998,26.004825999999998,26.547860999999997
93-2802485,,,,,,,,,,,0,0.395649,0.7234799999999999,1.340573,1.648149,2.02422,2.297781,2.649832,3.00968,3.491784,3.72608,4.02694,4.568702999999999,5.004083999999999,5.384608999999999,5.800530999999999,6.070327,6.565929,6.983898,7.284742,7.71632,7.855912,8.134139,8.93262,10.162415,10.398598,10.750402,11.060298999999999,11.716014999999999,12.38937,12.57971,12.822547,13.173312,13.458741999999999,13.914459999999998,14.116998999999998,14.408645999999997,14.638123999999998,14.947778999999997,15.209012999999997,15.498975999999997,15.897308999999996,16.284132999999997,16.640783999999996,17.416779999999996,17.870296999999997,18.318322,19.089682999999997,19.420606999999997,19.967648999999998,20.498492999999996,20.768727999999996,21.205736999999996,21.512520999999996,22.152532999999995,22.857112999999995,23.052476999999996,23.272981999999995,23.505111999999997,23.815301999999996,24.333788999999996,24.669552999999997,25.534332999999997,26.077367999999996
94-2802458,,,,,,,,,,,,0,0.327831,0.944924,1.2525,1.628571,1.902132,2.254183,2.6140309999999998,3.096135,3.330431,3.631291,4.1730540000000005,4.608435,4.9889600000000005,5.404882000000001,5.674678000000001,6.170280000000001,6.588249000000001,6.889093000000001,7.320671000000001,7.460263000000001,7.738490000000001,8.536971000000001,9.766766,10.002949000000001,10.354753,10.66465,11.320366,11.993721,12.184061000000002,12.426898000000001,12.777663,13.063093,13.518811,13.72135,14.012996999999999,14.242474999999999,14.552129999999998,14.813363999999998,15.103326999999998,15.501659999999998,15.888483999999998,16.245134999999998,17.021130999999997,17.474648,17.922673,18.694034,19.024957999999998,19.572,20.102843999999997,20.373078999999997,20.810087999999997,21.116871999999997,21.756883999999996,22.461463999999996,22.656827999999997,22.877332999999997,23.109462999999998,23.419652999999997,23.938139999999997,24.273903999999998,25.138683999999998,25.681718999999998
95-2802446,,,,,,,,,,,,,0,0.617093,0.924669,1.30074,1.574301,1.926352,2.2862,2.768304,3.0026,3.3034600000000003,3.8452230000000003,4.280604,4.661129000000001,5.077051000000001,5.346847000000001,5.842449000000001,6.260418000000001,6.561262000000001,6.992840000000001,7.132432000000001,7.410659000000002,8.209140000000001,9.438935,9.675118000000001,10.026922,10.336819,10.992535,11.665890000000001,11.856230000000002,12.099067000000002,12.449832,12.735262,13.19098,13.393519,13.685165999999999,13.914644,14.224298999999998,14.485532999999998,14.775495999999999,15.173828999999998,15.560652999999999,15.917303999999998,16.693299999999997,17.146817,17.594842,18.366203,18.697127,19.244169,19.775012999999998,20.045247999999997,20.482256999999997,20.789040999999997,21.429052999999996,22.133632999999996,22.328996999999998,22.549501999999997,22.781632,23.091821999999997,23.610308999999997,23.946073,24.810852999999998,25.353887999999998
96-2802433,,,,,,,,,,,,,,0,0.307576,0.683647,0.9572080000000001,1.309259,1.669107,2.151211,2.385507,2.686367,3.22813,3.663511,4.044036,4.459958,4.729754000000001,5.2253560000000006,5.643325000000001,5.9441690000000005,6.3757470000000005,6.515339000000001,6.793566000000001,7.592047000000001,8.821842,9.058025,9.409829,9.719726,10.375442,11.048797,11.239137000000001,11.481974000000001,11.832739,12.118169,12.573887,12.776425999999999,13.068072999999998,13.297550999999999,13.607205999999998,13.868439999999998,14.158402999999998,14.556735999999997,14.943559999999998,15.300210999999997,16.076206999999997,16.529723999999998,16.977749,17.749109999999998,18.080033999999998,18.627076,19.157919999999997,19.428154999999997,19.865163999999996,20.171947999999997,20.811959999999996,21.516539999999996,21.711903999999997,21.932408999999996,22.164538999999998,22.474728999999996,22.993215999999997,23.328979999999998,24.193759999999997,24.736794999999997
97-2802424,,,,,,,,,,,,,,,0,0.376071,0.649632,1.0016829999999999,1.3615309999999998,1.843635,2.077931,2.378791,2.920554,3.355935,3.73646,4.152382,4.422178000000001,4.9177800000000005,5.335749000000001,5.636593,6.068171,6.207763000000001,6.485990000000001,7.284471000000001,8.514266000000001,8.750449000000001,9.102253000000001,9.41215,10.067866,10.741221000000001,10.931561000000002,11.174398000000002,11.525163000000003,11.810593000000003,12.266311000000002,12.468850000000002,12.760497,12.989975000000001,13.29963,13.560864,13.850827,14.24916,14.635984,14.992635,15.768631,16.222148,16.670173000000002,17.441534,17.772458,18.3195,18.850344,19.120579,19.557588,19.864372,20.504383999999998,21.208963999999998,21.404328,21.624833,21.856963,22.167153,22.68564,23.021404,23.886184,24.429219
