순번_정류장ID,51-2803704,52-2804633,53-2803707,54-2803709,55-2806218,56-2803710,57-2803712,58-2803713,59-2803717,60-2803722,61-2803724,62-2803725,63-2803753,64-2804637,65-2803726,66-2803727,67-2803729,68-2803731,69-2803733,70-2804300,71-2803738,72-2807372,73-2803736,74-2803739,75-2803700,76-2803699,77-2803697,78-2803695,79-2803693,80-2804775,81-2803741,82-2803742,83-2803743,84-2803744,85-2804666,86-2803745,87-2803746,88-2803747,89-2803748,90-2804688,91-2807370,92-2803604,93-2800266,94-2807368,95-2804602,96-2803580,97-2800263,98-2800267,99-2804032
61-2803724,,,,,,,,,,,0,0.510125,0.6788700000000001,0.9186300000000001,1.253044,2.922253,3.294383,3.6140939999999997,3.9884959999999996,4.445105,4.749398,5.041352,5.3290939999999996,5.575232,5.739663999999999,6.060993999999999,6.417979999999999,6.845649999999999,7.163118999999999,7.394163999999999,8.191915999999999,9.209881999999999,9.483401999999998,10.053738999999998,10.357960999999998,11.011214999999998,11.487831999999997,12.219646999999997,12.625704999999996,13.059039999999996,13.193972999999996,13.507720999999997,14.182107999999996,14.483254999999996,14.709691999999997,14.858859999999996,15.078870999999996,15.330893999999995,15.969618999999994
62-2803725,,,,,,,,,,,,0,0.168745,0.408505,0.742919,2.412128,2.784258,3.1039689999999998,3.4783709999999997,3.9349799999999995,4.239273,4.5312269999999994,4.818968999999999,5.065106999999999,5.229538999999999,5.550868999999999,5.907854999999999,6.335524999999999,6.652993999999999,6.884038999999999,7.681790999999999,8.699756999999998,8.973276999999998,9.543613999999998,9.847835999999997,10.501089999999998,10.977706999999997,11.709521999999996,12.115579999999996,12.548914999999996,12.683847999999996,12.997595999999996,13.671982999999996,13.973129999999996,14.199566999999996,14.348734999999996,14.568745999999996,14.820768999999995,15.459493999999996
63-2803753,,,,,,,,,,,,,0,0.23976,0.574174,2.2433829999999997,2.6155129999999995,2.9352239999999994,3.3096259999999993,3.766234999999999,4.0705279999999995,4.362481999999999,4.650223999999999,4.896361999999999,5.060793999999999,5.382123999999998,5.739109999999998,6.166779999999998,6.484248999999998,6.715293999999998,7.513045999999998,8.531011999999999,8.804531999999998,9.374868999999999,9.679090999999998,10.332344999999998,10.808961999999998,11.540776999999997,11.946834999999997,12.380169999999996,12.515102999999996,12.828850999999997,13.503237999999996,13.804384999999996,14.030821999999997,14.179989999999997,14.400000999999996,14.652023999999995,15.290748999999995
64-2804637,,,,,,,,,,,,,,0,0.334414,2.003623,2.375753,2.695464,3.0698659999999998,3.5264749999999996,3.8307679999999995,4.1227219999999996,4.410463999999999,4.6566019999999995,4.821033999999999,5.142363999999999,5.499349999999999,5.927019999999999,6.244488999999999,6.475533999999999,7.273285999999999,8.291251999999998,8.564771999999998,9.135108999999998,9.439330999999997,10.092584999999998,10.569201999999997,11.301016999999996,11.707074999999996,12.140409999999996,12.275342999999996,12.589090999999996,13.263477999999996,13.564624999999996,13.791061999999997,13.940229999999996,14.160240999999996,14.412263999999995,15.050988999999994
65-2803726,,,,,,,,,,,,,,,0,1.669209,2.041339,2.3610499999999996,2.7354519999999996,3.1920609999999994,3.4963539999999993,3.7883079999999993,4.0760499999999995,4.322188,4.486619999999999,4.807949999999999,5.164935999999999,5.592605999999999,5.910074999999999,6.141119999999999,6.938871999999999,7.956837999999999,8.230357999999999,8.800695,9.104916999999999,9.758170999999999,10.234787999999998,10.966602999999997,11.372660999999997,11.805995999999997,11.940928999999997,12.254676999999997,12.929063999999997,13.230210999999997,13.456647999999998,13.605815999999997,13.825826999999997,14.077849999999996,14.716574999999995
66-2803727,,,,,,,,,,,,,,,,0,0.37213,0.691841,1.066243,1.522852,1.827145,2.119099,2.406841,2.652979,2.8174110000000003,3.1387410000000004,3.4957270000000005,3.9233970000000005,4.2408660000000005,4.471911,5.269663,6.287629000000001,6.561149,7.131486000000001,7.435708000000001,8.088962,8.565579,9.297393999999999,9.703451999999999,10.136786999999998,10.271719999999998,10.585467999999999,11.259854999999998,11.561001999999998,11.787439,11.936606999999999,12.156617999999998,12.408640999999998,13.047365999999997
67-2803729,,,,,,,,,,,,,,,,,0,0.319711,0.694113,1.150722,1.455015,1.746969,2.034711,2.2808490000000003,2.4452810000000005,2.7666110000000006,3.1235970000000006,3.5512670000000006,3.8687360000000006,4.099781000000001,4.897533000000001,5.9154990000000005,6.189019,6.759356,7.063578000000001,7.716832,8.193449,8.925263999999999,9.331321999999998,9.764656999999998,9.899589999999998,10.213337999999998,10.887724999999998,11.188871999999998,11.415308999999999,11.564476999999998,11.784487999999998,12.036510999999997,12.675235999999998
68-2803731,,,,,,,,,,,,,,,,,,0,0.374402,0.8310109999999999,1.1353039999999999,1.427258,1.7149999999999999,1.9611379999999998,2.1255699999999997,2.4469,2.803886,3.231556,3.549025,3.78007,4.577821999999999,5.595787999999999,5.869307999999998,6.439644999999999,6.743866999999999,7.3971209999999985,7.873737999999999,8.605552999999999,9.011610999999998,9.444945999999998,9.579878999999998,9.893626999999999,10.568013999999998,10.869160999999998,11.095597999999999,11.244765999999998,11.464776999999998,11.716799999999997,12.355524999999997
69-2803733,,,,,,,,,,,,,,,,,,,0,0.456609,0.760902,1.052856,1.340598,1.586736,1.7511679999999998,2.072498,2.429484,2.857154,3.174623,3.405668,4.2034199999999995,5.221385999999999,5.4949059999999985,6.065242999999999,6.369464999999999,7.022718999999999,7.499335999999999,8.231150999999999,8.637208999999999,9.070543999999998,9.205476999999998,9.519224999999999,10.193611999999998,10.494758999999998,10.721195999999999,10.870363999999999,11.090374999999998,11.342397999999998,11.981122999999997
70-2804300,,,,,,,,,,,,,,,,,,,,0,0.304293,0.596247,0.8839889999999999,1.1301269999999999,1.2945589999999998,1.6158889999999997,1.9728749999999997,2.4005449999999997,2.7180139999999997,2.9490589999999997,3.7468109999999997,4.764777,5.038297,5.608634,5.9128560000000006,6.56611,7.042727,7.774542,8.1806,8.613935,8.748868,9.062616,9.737003,10.03815,10.264587,10.413755,10.633766,10.885788999999999,11.524514
71-2803738,,,,,,,,,,,,,,,,,,,,,0,0.291954,0.579696,0.825834,0.990266,1.311596,1.668582,2.096252,2.413721,2.6447659999999997,3.4425179999999997,4.460483999999999,4.734003999999999,5.304340999999999,5.608562999999999,6.261816999999999,6.738433999999999,7.470248999999999,7.876306999999999,8.309641999999998,8.444574999999999,8.758322999999999,9.432709999999998,9.733856999999999,9.960294,10.109461999999999,10.329472999999998,10.581495999999998,11.220220999999999
72-2807372,,,,,,,,,,,,,,,,,,,,,,0,0.287742,0.53388,0.698312,1.0196420000000002,1.3766280000000002,1.8042980000000002,2.121767,2.352812,3.150564,4.1685300000000005,4.44205,5.012387,5.316609000000001,5.969863,6.44648,7.178295,7.584353,8.017688,8.152621,8.466369,9.140756,9.441903,9.66834,9.817508,10.037519,10.289541999999999,10.928266999999998
73-2803736,,,,,,,,,,,,,,,,,,,,,,,0,0.24613800000000002,0.41057,0.7319,1.088886,1.516556,1.834025,2.06507,2.862822,3.880788,4.154308,4.724645000000001,5.028867000000001,5.682121,6.1587380000000005,6.890553000000001,7.296611,7.729946,7.864879,8.178627,8.853014,9.154161,9.380598,9.529766,9.749777,10.0018,10.640525
74-2803739,,,,,,,,,,,,,,,,,,,,,,,,0,0.164432,0.485762,0.842748,1.270418,1.587887,1.818932,2.6166840000000002,3.63465,3.90817,4.4785070000000005,4.782729000000001,5.435983,5.9126,6.644415,7.050473,7.483808,7.618741,7.932489,8.606876,8.908023,9.13446,9.283628,9.503639,9.755662,10.394386999999998
75-2803700,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32133,0.678316,1.1059860000000001,1.4234550000000001,1.6545,2.452252,3.470218,3.743738,4.314075,4.618297,5.2715510000000005,5.748168000000001,6.479983000000001,6.8860410000000005,7.319376,7.454309,7.768057000000001,8.442444,8.743591,8.970028000000001,9.119196,9.339207,9.59123,10.229955
76-2803699,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.356986,0.784656,1.102125,1.33317,2.130922,3.148888,3.422408,3.9927449999999998,4.2969669999999995,4.950220999999999,5.426837999999999,6.158652999999999,6.564710999999999,6.998045999999999,7.132978999999999,7.446726999999999,8.121113999999999,8.422260999999999,8.648698,8.797865999999999,9.017876999999999,9.269899999999998,9.908624999999997
77-2803697,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42767,0.745139,0.9761839999999999,1.773936,2.791902,3.065422,3.6357589999999997,3.9399809999999995,4.593235,5.069852,5.801667,6.207725,6.6410599999999995,6.775993,7.089741,7.764128,8.065275,8.291712,8.44088,8.660891,8.912913999999999,9.551638999999998
78-2803695,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.317469,0.548514,1.346266,2.364232,2.637752,3.2080889999999997,3.5123109999999995,4.165564999999999,4.642181999999999,5.373996999999999,5.780054999999999,6.213389999999999,6.348322999999999,6.662070999999999,7.3364579999999995,7.637605,7.8640419999999995,8.013209999999999,8.233220999999999,8.485243999999998,9.123968999999999
79-2803693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23104499999999997,1.028797,2.046763,2.320283,2.8906199999999997,3.1948419999999995,3.8480959999999995,4.324712999999999,5.056527999999999,5.462585999999999,5.8959209999999995,6.030854,6.344602,7.018989,7.320136000000001,7.546573,7.695741000000001,7.915752000000001,8.167775,8.8065
80-2804775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.797752,1.815718,2.089238,2.659575,2.9637969999999996,3.6170509999999996,4.093667999999999,4.825482999999999,5.231540999999999,5.664876,5.799809,6.113557,6.787944,7.089091000000001,7.3155280000000005,7.464696000000001,7.684707000000001,7.936730000000002,8.575455000000002
81-2803741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.017966,1.291486,1.8618229999999998,2.1660449999999996,2.8192989999999996,3.2959159999999996,4.027730999999999,4.433788999999999,4.867123999999999,5.002056999999999,5.315804999999999,5.9901919999999995,6.291339,6.517776,6.666944,6.886955,7.138978000000001,7.777703000000001
82-2803742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27352,0.843857,1.148079,1.801333,2.27795,3.0097650000000002,3.415823,3.849158,3.9840910000000003,4.297839000000001,4.972226000000001,5.273373000000001,5.499810000000001,5.648978000000001,5.868989000000002,6.121012000000002,6.759737000000002
83-2803743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.570337,0.874559,1.527813,2.00443,2.7362450000000003,3.142303,3.575638,3.7105710000000003,4.024319,4.6987060000000005,4.999853000000001,5.2262900000000005,5.375458000000001,5.595469000000001,5.847492000000002,6.486217000000002
84-2803744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.304222,0.957476,1.434093,2.165908,2.5719659999999998,3.005301,3.140234,3.453982,4.128369,4.4295160000000005,4.655953,4.805121000000001,5.025132000000001,5.277155000000001,5.915880000000001
85-2804666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.653254,1.129871,1.8616860000000002,2.267744,2.701079,2.836012,3.14976,3.824147,4.125294,4.351731,4.500899,4.720910000000001,4.972933000000001,5.611658000000001
86-2803745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.476617,1.208432,1.61449,2.047825,2.182758,2.496506,3.170893,3.47204,3.6984769999999996,3.8476449999999995,4.0676559999999995,4.319679,4.958404
87-2803746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.731815,1.137873,1.571208,1.706141,2.019889,2.694276,2.9954229999999997,3.2218599999999995,3.3710279999999995,3.5910389999999994,3.8430619999999993,4.481786999999999
88-2803747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.406058,0.8393930000000001,0.974326,1.288074,1.9624609999999998,2.2636079999999996,2.4900449999999994,2.6392129999999994,2.8592239999999993,3.111246999999999,3.749971999999999
89-2803748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.433335,0.568268,0.882016,1.556403,1.85755,2.083987,2.233155,2.453166,2.705189,3.343914
90-2804688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.134933,0.448681,1.123068,1.424215,1.650652,1.79982,2.019831,2.271854,2.910579
91-2807370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.313748,0.988135,1.289282,1.515719,1.664887,1.884898,2.136921,2.775646
92-2803604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.674387,0.9755339999999999,1.201971,1.3511389999999999,1.5711499999999998,1.8231729999999997,2.4618979999999997
93-2800266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301147,0.527584,0.676752,0.896763,1.1487859999999999,1.7875109999999999
94-2807368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.226437,0.37560499999999997,0.5956159999999999,0.8476389999999999,1.486364
95-2804602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.149168,0.36917900000000003,0.621202,1.259927
96-2803580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.220011,0.472034,1.110759
97-2800263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.252023,0.890748
98-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.638725
99-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
