순번_정류장ID,1-2805805,2-2801377,3-2801392,4-2801397,5-2801410,6-2801427,7-2801443,8-2801471,9-2801475,10-2801505,11-2801535,12-2801532,13-2801571,14-2801641,15-2801649,16-2801651,17-2804430,18-2805803,19-2805806,20-2804915,21-2807213,22-2805602,23-2805807,24-2805603,25-2805808,26-2801678,27-2801183,28-2801685,29-2801169,30-2805307,31-2801700,32-2801706,33-2801713,34-2801728,35-2801737
1-2805805,0,0.203179,0.44821,0.576727,0.7532220000000001,0.894787,1.091917,1.315826,1.464511,1.7454749999999999,2.1440599999999996,2.287476,2.514005,3.11258,3.531011,3.887955,4.1845229999999995,4.434177999999999,5.068902999999999,5.356398999999999,5.809439999999999,6.044265999999999,6.2832089999999985,6.425312999999998,6.652444999999998,6.8922979999999985,7.065518999999998,7.3190149999999985,7.554669999999999,7.720167999999999,7.843640999999999,8.066349999999998,8.251716999999998,8.535394999999998,8.812913999999997
2-2801377,,0,0.245031,0.373548,0.5500430000000001,0.691608,0.888738,1.112647,1.261332,1.542296,1.9408809999999999,2.084297,2.310826,2.909401,3.327832,3.684776,3.981344,4.230999,4.865724,5.15322,5.606261,5.841087,6.08003,6.222134,6.449266,6.689119,6.86234,7.115836,7.351491,7.516989000000001,7.640462,7.863171,8.048538,8.332216,8.609735
3-2801392,,,0,0.12851700000000002,0.30501200000000006,0.44657700000000006,0.643707,0.867616,1.0163010000000001,1.2972650000000001,1.69585,1.839266,2.065795,2.66437,3.082801,3.439745,3.736313,3.985968,4.620693,4.908189,5.36123,5.596056,5.834999,5.977103,6.204235,6.444088,6.617309,6.870805,7.10646,7.271958000000001,7.395431,7.61814,7.803507000000001,8.087185,8.364704
4-2801397,,,,0,0.176495,0.31806,0.51519,0.7390990000000001,0.887784,1.168748,1.5673329999999999,1.7107489999999999,1.9372779999999998,2.535853,2.954284,3.311228,3.607796,3.857451,4.492176000000001,4.779672000000001,5.232713,5.467539,5.706482,5.848586,6.075718,6.315571,6.488792,6.742288,6.977943000000001,7.143441000000001,7.266914000000001,7.489623000000001,7.674990000000001,7.958668000000001,8.236187000000001
5-2801410,,,,,0,0.141565,0.33869499999999997,0.562604,0.711289,0.9922529999999999,1.390838,1.534254,1.760783,2.359358,2.777789,3.1347329999999998,3.431301,3.680956,4.315681,4.603177,5.056217999999999,5.291043999999999,5.529986999999999,5.672090999999999,5.899222999999999,6.139075999999999,6.312296999999999,6.565792999999999,6.801448,6.966946,7.090419,7.313128,7.498495,7.782173,8.059692
6-2801427,,,,,,0,0.19713,0.42103900000000005,0.569724,0.850688,1.249273,1.392689,1.619218,2.217793,2.636224,2.993168,3.289736,3.539391,4.174116,4.461612,4.9146529999999995,5.1494789999999995,5.388421999999999,5.530525999999999,5.757657999999999,5.997510999999999,6.170731999999999,6.424227999999999,6.659883,6.825381,6.948854,7.171563,7.35693,7.640608,7.918127
7-2801443,,,,,,,0,0.22390900000000002,0.372594,0.653558,1.052143,1.195559,1.422088,2.020663,2.439094,2.796038,3.092606,3.342261,3.976986,4.264482,4.717523,4.952349,5.191292,5.333396,5.560528,5.800381,5.973602,6.227098,6.462753,6.628251000000001,6.751724,6.974433,7.159800000000001,7.443478000000001,7.7209970000000006
8-2801471,,,,,,,,0,0.14868499999999998,0.42964899999999995,0.8282339999999999,0.9716499999999999,1.1981789999999999,1.796754,2.215185,2.572129,2.868697,3.1183520000000002,3.753077,4.040573,4.493614,4.72844,4.967383,5.109487,5.336619,5.576472,5.749693,6.003189,6.238844,6.404342000000001,6.527815,6.750524,6.935891000000001,7.219569000000001,7.497088000000001
9-2801475,,,,,,,,,0,0.280964,0.679549,0.822965,1.049494,1.648069,2.0665,2.423444,2.720012,2.9696670000000003,3.6043920000000003,3.8918880000000002,4.3449290000000005,4.5797550000000005,4.818698,4.960802,5.187934,5.427787,5.601008,5.854504,6.090159000000001,6.255657000000001,6.379130000000001,6.601839000000001,6.787206000000001,7.070884000000001,7.348403000000001
10-2801505,,,,,,,,,,0,0.39858499999999997,0.542001,0.7685299999999999,1.367105,1.785536,2.14248,2.439048,2.6887030000000003,3.3234280000000003,3.6109240000000002,4.0639650000000005,4.2987910000000005,4.537734,4.679838,4.90697,5.146823,5.320044,5.57354,5.809195000000001,5.974693000000001,6.098166000000001,6.320875000000001,6.506242000000001,6.789920000000001,7.067439000000001
11-2801535,,,,,,,,,,,0,0.14341600000000002,0.369945,0.96852,1.386951,1.743895,2.040463,2.290118,2.924843,3.212339,3.66538,3.900206,4.139149,4.2812529999999995,4.508385,4.748238,4.921459,5.174955,5.41061,5.5761080000000005,5.699581,5.92229,6.107657000000001,6.391335000000001,6.6688540000000005
12-2801532,,,,,,,,,,,,0,0.226529,0.825104,1.243535,1.600479,1.897047,2.146702,2.781427,3.068923,3.5219639999999997,3.7567899999999996,3.9957329999999995,4.137836999999999,4.364968999999999,4.6048219999999995,4.778042999999999,5.0315389999999995,5.267194,5.432692,5.556165,5.778874,5.964241,6.2479190000000004,6.525438
13-2801571,,,,,,,,,,,,,0,0.598575,1.017006,1.37395,1.670518,1.920173,2.5548979999999997,2.8423939999999996,3.2954349999999994,3.5302609999999994,3.7692039999999993,3.911307999999999,4.138439999999999,4.378292999999999,4.551513999999999,4.805009999999999,5.040665,5.206163,5.329636,5.552345,5.737712,6.02139,6.298909
14-2801641,,,,,,,,,,,,,,0,0.41843100000000005,0.775375,1.071943,1.321598,1.956323,2.2438190000000002,2.69686,2.931686,3.170629,3.3127329999999997,3.539865,3.779718,3.9529389999999998,4.206435,4.44209,4.607588000000001,4.731061,4.9537700000000005,5.139137000000001,5.422815000000001,5.700334000000001
15-2801649,,,,,,,,,,,,,,,0,0.356944,0.653512,0.903167,1.537892,1.825388,2.278429,2.513255,2.752198,2.8943019999999997,3.121434,3.361287,3.5345079999999998,3.788004,4.023659,4.189157000000001,4.31263,4.5353390000000005,4.720706000000001,5.004384000000001,5.281903000000001
16-2801651,,,,,,,,,,,,,,,,0,0.296568,0.546223,1.1809479999999999,1.4684439999999999,1.9214849999999999,2.156311,2.395254,2.5373580000000002,2.7644900000000003,3.0043430000000004,3.1775640000000003,3.4310600000000004,3.6667150000000004,3.8322130000000003,3.9556860000000005,4.178395,4.363762,4.6474400000000005,4.924959
17-2804430,,,,,,,,,,,,,,,,,0,0.24965500000000002,0.8843799999999999,1.171876,1.624917,1.859743,2.098686,2.2407899999999996,2.4679219999999997,2.707775,2.8809959999999997,3.134492,3.370147,3.5356449999999997,3.659118,3.881827,4.067194,4.350872,4.628391
18-2805803,,,,,,,,,,,,,,,,,,0,0.634725,0.922221,1.375262,1.610088,1.8490309999999999,1.9911349999999999,2.218267,2.45812,2.631341,2.884837,3.120492,3.28599,3.409463,3.632172,3.817539,4.101217,4.378736
19-2805806,,,,,,,,,,,,,,,,,,,0,0.28749600000000003,0.740537,0.975363,1.2143059999999999,1.35641,1.583542,1.823395,1.9966160000000002,2.250112,2.485767,2.651265,2.774738,2.997447,3.182814,3.466492,3.744011
20-2804915,,,,,,,,,,,,,,,,,,,,0,0.45304099999999997,0.687867,0.92681,1.068914,1.296046,1.5358990000000001,1.7091200000000002,1.9626160000000001,2.198271,2.363769,2.487242,2.709951,2.895318,3.178996,3.456515
21-2807213,,,,,,,,,,,,,,,,,,,,,0,0.23482600000000003,0.473769,0.615873,0.843005,1.082858,1.2560790000000002,1.5095750000000001,1.74523,1.910728,2.034201,2.25691,2.442277,2.725955,3.0034739999999998
22-2805602,,,,,,,,,,,,,,,,,,,,,,0,0.238943,0.381047,0.608179,0.848032,1.021253,1.274749,1.5104039999999999,1.6759019999999998,1.7993749999999997,2.0220839999999995,2.2074509999999994,2.4911289999999995,2.7686479999999993
