순번_정류장ID,36-2804279,37-2804277,38-2804638,39-2803726,40-2803727,41-2803729,42-2803731,43-2803733,44-2804300,45-2803738,46-2807372,47-2803736,48-2803739,49-2803700,50-2803699,51-2803697,52-2803695,53-2803693,54-2804775,55-2803741,56-2803742,57-2803743,58-2803744,59-2804666,60-2803745,61-2803746,62-2803747,63-2803748,64-2804688,65-2807370,66-2803604,67-2800266,68-2807368,69-2804602,70-2803580,71-2800263,72-2800267,73-2804032
36-2804279,0,1.549944,1.88649,3.5556989999999997,3.9278289999999996,4.24754,4.621942,5.078551,5.382844,5.674798,5.96254,6.208678,6.37311,6.694439999999999,7.051425999999999,7.479095999999999,7.796564999999999,8.02761,8.825361999999998,9.843327999999998,10.116847999999997,10.687184999999998,10.991406999999997,11.644660999999997,12.121277999999997,12.853092999999996,13.259150999999996,13.692485999999995,13.827418999999995,14.141166999999996,14.815553999999995,15.116700999999996,15.343137999999996,15.492305999999996,15.712316999999995,15.964339999999995,16.603064999999994,16.799162999999993
37-2804277,,0,0.336546,2.0057549999999997,2.3778849999999996,2.6975959999999994,3.0719979999999993,3.528606999999999,3.832899999999999,4.124853999999999,4.412595999999999,4.658733999999999,4.823165999999999,5.144495999999998,5.501481999999998,5.929151999999998,6.246620999999998,6.477665999999998,7.275417999999998,8.293383999999998,8.566903999999997,9.137240999999998,9.441462999999997,10.094716999999997,10.571333999999997,11.303148999999996,11.709206999999996,12.142541999999995,12.277474999999995,12.591222999999996,13.265609999999995,13.566756999999996,13.793193999999996,13.942361999999996,14.162372999999995,14.414395999999995,15.053120999999994,15.249218999999993
38-2804638,,,0,1.669209,2.041339,2.3610499999999996,2.7354519999999996,3.1920609999999994,3.4963539999999993,3.7883079999999993,4.0760499999999995,4.322188,4.486619999999999,4.807949999999999,5.164935999999999,5.592605999999999,5.910074999999999,6.141119999999999,6.938871999999999,7.956837999999999,8.230357999999999,8.800695,9.104916999999999,9.758170999999999,10.234787999999998,10.966602999999997,11.372660999999997,11.805995999999997,11.940928999999997,12.254676999999997,12.929063999999997,13.230210999999997,13.456647999999998,13.605815999999997,13.825826999999997,14.077849999999996,14.716574999999995,14.912672999999995
39-2803726,,,,0,0.37213,0.691841,1.066243,1.522852,1.827145,2.119099,2.406841,2.652979,2.8174110000000003,3.1387410000000004,3.4957270000000005,3.9233970000000005,4.2408660000000005,4.471911,5.269663,6.287629000000001,6.561149,7.131486000000001,7.435708000000001,8.088962,8.565579,9.297393999999999,9.703451999999999,10.136786999999998,10.271719999999998,10.585467999999999,11.259854999999998,11.561001999999998,11.787439,11.936606999999999,12.156617999999998,12.408640999999998,13.047365999999997,13.243463999999996
40-2803727,,,,,0,0.319711,0.694113,1.150722,1.455015,1.746969,2.034711,2.2808490000000003,2.4452810000000005,2.7666110000000006,3.1235970000000006,3.5512670000000006,3.8687360000000006,4.099781000000001,4.897533000000001,5.9154990000000005,6.189019,6.759356,7.063578000000001,7.716832,8.193449,8.925263999999999,9.331321999999998,9.764656999999998,9.899589999999998,10.213337999999998,10.887724999999998,11.188871999999998,11.415308999999999,11.564476999999998,11.784487999999998,12.036510999999997,12.675235999999998,12.871333999999997
41-2803729,,,,,,0,0.374402,0.8310109999999999,1.1353039999999999,1.427258,1.7149999999999999,1.9611379999999998,2.1255699999999997,2.4469,2.803886,3.231556,3.549025,3.78007,4.577821999999999,5.595787999999999,5.869307999999998,6.439644999999999,6.743866999999999,7.3971209999999985,7.873737999999999,8.605552999999999,9.011610999999998,9.444945999999998,9.579878999999998,9.893626999999999,10.568013999999998,10.869160999999998,11.095597999999999,11.244765999999998,11.464776999999998,11.716799999999997,12.355524999999997,12.551622999999996
42-2803731,,,,,,,0,0.456609,0.760902,1.052856,1.340598,1.586736,1.7511679999999998,2.072498,2.429484,2.857154,3.174623,3.405668,4.2034199999999995,5.221385999999999,5.4949059999999985,6.065242999999999,6.369464999999999,7.022718999999999,7.499335999999999,8.231150999999999,8.637208999999999,9.070543999999998,9.205476999999998,9.519224999999999,10.193611999999998,10.494758999999998,10.721195999999999,10.870363999999999,11.090374999999998,11.342397999999998,11.981122999999997,12.177220999999996
43-2803733,,,,,,,,0,0.304293,0.596247,0.8839889999999999,1.1301269999999999,1.2945589999999998,1.6158889999999997,1.9728749999999997,2.4005449999999997,2.7180139999999997,2.9490589999999997,3.7468109999999997,4.764777,5.038297,5.608634,5.9128560000000006,6.56611,7.042727,7.774542,8.1806,8.613935,8.748868,9.062616,9.737003,10.03815,10.264587,10.413755,10.633766,10.885788999999999,11.524514,11.720612
44-2804300,,,,,,,,,0,0.291954,0.579696,0.825834,0.990266,1.311596,1.668582,2.096252,2.413721,2.6447659999999997,3.4425179999999997,4.460483999999999,4.734003999999999,5.304340999999999,5.608562999999999,6.261816999999999,6.738433999999999,7.470248999999999,7.876306999999999,8.309641999999998,8.444574999999999,8.758322999999999,9.432709999999998,9.733856999999999,9.960294,10.109461999999999,10.329472999999998,10.581495999999998,11.220220999999999,11.416318999999998
45-2803738,,,,,,,,,,0,0.287742,0.53388,0.698312,1.0196420000000002,1.3766280000000002,1.8042980000000002,2.121767,2.352812,3.150564,4.1685300000000005,4.44205,5.012387,5.316609000000001,5.969863,6.44648,7.178295,7.584353,8.017688,8.152621,8.466369,9.140756,9.441903,9.66834,9.817508,10.037519,10.289541999999999,10.928266999999998,11.124364999999997
46-2807372,,,,,,,,,,,0,0.24613800000000002,0.41057,0.7319,1.088886,1.516556,1.834025,2.06507,2.862822,3.880788,4.154308,4.724645000000001,5.028867000000001,5.682121,6.1587380000000005,6.890553000000001,7.296611,7.729946,7.864879,8.178627,8.853014,9.154161,9.380598,9.529766,9.749777,10.0018,10.640525,10.836623
