순번_정류장ID,86-2806423,87-2806421,88-2805953,89-2806527,90-2806526,91-2806525,92-2807112,93-2806514,94-2804814,95-2807105,96-2802120,97-2802068,98-2802032,99-2802007,100-2801994,101-2801971,102-2801844,103-2801942,104-2801921,105-2801927,106-2801924,107-2801916,108-2801925,109-2801908,110-2801715,111-2801690,112-2803662,113-2800165,114-2801632,115-2801643,116-2801646,117-2801655,118-2801660,119-2801669,120-2801666,121-2801633,122-2801192,123-2801604,124-2801564,125-2801520,126-2801485,127-2801450,128-2804871,129-2801387,130-2801347,131-2801317,132-2801280,133-2801115,134-2801098,135-2801070,136-2801041,137-2800837,138-2801007,139-2800983,140-2800836,141-2800835,142-2800965,143-2800843,144-2800941,145-2800927,146-2800925,147-2800923,148-2800826,149-2800919,150-2800914,151-2800911,152-2800904,153-2800889,154-2805296,155-2805295,156-2800899,157-2800896,158-2800894,159-2800892,160-2800403,161-2800419,162-2806185,163-2800430,164-2800432,165-2800435,166-2800440,167-2800446,168-2800469,169-2803595,170-2800352,171-2800342,172-2800354,173-2804951,174-2805322,175-2800356,176-2800358,177-2800360
96-2802120,,,,,,,,,,,0,0.411125,0.63611,1.01235,1.418533,1.791792,2.110742,2.310884,2.759334,3.098611,3.238731,3.968991,4.454533,5.444165,6.335619,6.86235,7.44208,8.058904,8.593779,9.198392,9.294426,9.550873,9.892498,10.196843,10.430499,10.875955999999999,11.12751,11.745975999999999,12.012440999999999,12.279648,12.590656,12.909880999999999,13.248479999999999,13.542881,13.928813,14.254891,14.758221,15.321217,15.620189,15.866249999999999,16.218223,16.618917999999997,16.846227,17.108096,17.320555,17.639658999999998,17.966946999999998,18.147643,18.783631999999997,19.171269999999996,19.422758999999996,20.013090999999996,20.277074999999996,20.741260999999998,21.160068999999996,21.324267999999996,21.861304999999998,22.250369999999997,22.840751999999995,23.864181999999996,24.183842999999996,24.620627999999996,25.164242999999995,25.793269999999996,27.061117999999997,27.389393999999996,27.914567999999996,28.477290999999994,28.981696999999993,29.276586999999992,29.50252099999999,30.265430999999992,31.072719999999993,31.374565999999994,31.528079999999996,32.00231599999999,32.296319,32.722238,33.313416,34.10581199999999,34.568327999999994,34.823643
97-2802068,,,,,,,,,,,,0,0.224985,0.601225,1.007408,1.380667,1.6996170000000002,1.8997590000000002,2.348209,2.6874860000000003,2.8276060000000003,3.557866,4.043408,5.033040000000001,5.924494000000001,6.451225000000001,7.0309550000000005,7.647779000000001,8.182654000000001,8.787267000000002,8.883301000000001,9.139748,9.481373000000001,9.785718000000001,10.019374000000001,10.464831,10.716385,11.334851,11.601316,11.868523000000001,12.179531,12.498756,12.837355,13.131756000000001,13.517688000000001,13.843766000000002,14.347096000000002,14.910092000000002,15.209064000000001,15.455125,15.807098,16.207793,16.435102,16.696971,16.90943,17.228534,17.555822,17.736518,18.372507,18.760144999999998,19.011633999999997,19.601965999999997,19.865949999999998,20.330136,20.748943999999998,20.913142999999998,21.45018,21.839245,22.429626999999996,23.453056999999998,23.772717999999998,24.209502999999998,24.753117999999997,25.382144999999998,26.649993,26.978268999999997,27.503442999999997,28.066165999999996,28.570571999999995,28.865461999999994,29.091395999999992,29.854305999999994,30.661594999999995,30.963440999999996,31.116954999999997,31.591191,31.885194,32.311113,32.902291,33.694686999999995,34.157202999999996,34.412518
98-2802032,,,,,,,,,,,,,0,0.37624,0.7824230000000001,1.155682,1.4746320000000002,1.6747740000000002,2.1232240000000004,2.4625010000000005,2.6026210000000005,3.3328810000000004,3.8184230000000006,4.808055,5.699509000000001,6.226240000000001,6.80597,7.422794000000001,7.957669000000001,8.562282000000002,8.658316000000001,8.914763,9.256388000000001,9.560733,9.794389,10.239846,10.4914,11.109866,11.376331,11.643538000000001,11.954546,12.273771,12.61237,12.906771,13.292703000000001,13.618781000000002,14.122111000000002,14.685107000000002,14.984079000000001,15.23014,15.582113,15.982808,16.210117,16.471986,16.684445,17.003549,17.330837,17.511533,18.147522,18.535159999999998,18.786648999999997,19.376980999999997,19.640964999999998,20.105151,20.523958999999998,20.688157999999998,21.225195,21.614259999999998,22.204642,23.228072,23.547733,23.984518,24.528133,25.15716,26.425008000000002,26.753284,27.278458,27.841181,28.345587,28.640476999999997,28.866410999999996,29.629320999999997,30.436609999999998,30.738456,30.89197,31.366206000000002,31.660209000000002,32.086128,32.677306,33.469702,33.932218,34.187533
99-2802007,,,,,,,,,,,,,,0,0.406183,0.779442,1.098392,1.298534,1.746984,2.086261,2.226381,2.956641,3.442183,4.431815,5.323269000000001,5.8500000000000005,6.42973,7.046554,7.581429,8.186042,8.282076,8.538523,8.880148,9.184493,9.418149,9.863605999999999,10.11516,10.733626,11.000091,11.267298,11.578306,11.897530999999999,12.23613,12.530531,12.916463,13.242541000000001,13.745871000000001,14.308867000000001,14.607839,14.8539,15.205872999999999,15.606568,15.833877,16.095746,16.308204999999997,16.627308999999997,16.954596999999996,17.135292999999997,17.771281999999996,18.158919999999995,18.410408999999994,19.000740999999994,19.264724999999995,19.728910999999997,20.147718999999995,20.311917999999995,20.848954999999997,21.238019999999995,21.828401999999997,22.851831999999998,23.171492999999998,23.608278,24.151892999999998,24.78092,26.048768,26.377043999999998,26.902217999999998,27.464940999999996,27.969346999999996,28.264236999999994,28.490170999999993,29.253080999999995,30.060369999999995,30.362215999999997,30.515729999999998,30.989966,31.283969,31.709888,32.301066,33.093461999999995,33.555977999999996,33.811293
100-2801994,,,,,,,,,,,,,,,0,0.373259,0.6922090000000001,0.8923510000000001,1.3408010000000001,1.6800780000000002,1.8201980000000002,2.5504580000000003,3.0360000000000005,4.025632000000001,4.917086000000001,5.443817000000001,6.023547000000001,6.640371000000001,7.175246000000001,7.779859000000001,7.875893000000001,8.132340000000001,8.473965000000002,8.778310000000001,9.011966000000001,9.457423,9.708977,10.327443,10.593908,10.861115000000002,11.172123000000001,11.491348,11.829947,12.124348000000001,12.510280000000002,12.836358000000002,13.339688000000002,13.902684000000002,14.201656000000002,14.447717,14.79969,15.200385,15.427694,15.689563000000001,15.902022000000002,16.221126,16.548414,16.729110000000002,17.365099,17.752737,18.004226,18.594558,18.858542,19.322728,19.741536,19.905735,20.442772,20.831837,21.422219,22.445649,22.76531,23.202095,23.74571,24.374737,25.642585,25.970861,26.496035,27.058757999999997,27.563163999999997,27.858053999999996,28.083987999999994,28.846897999999996,29.654186999999997,29.956032999999998,30.109547,30.583783,30.877786,31.303705,31.894883,32.687279,33.149795,33.40511
101-2801971,,,,,,,,,,,,,,,,0,0.31895,0.519092,0.967542,1.306819,1.446939,2.177199,2.662741,3.652373,4.543827,5.070558,5.650288,6.267112,6.8019870000000004,7.4066,7.5026340000000005,7.759081,8.100706,8.405051,8.638707,9.084164,9.335718,9.954184,10.220649,10.487856,10.798864,11.118089,11.456688,11.751089,12.137021,12.463099000000001,12.966429000000002,13.529425000000002,13.828397,14.074458,14.426431,14.827126,15.054435,15.316304,15.528763000000001,15.847867,16.175155,16.355851,16.99184,17.379478,17.630967,18.221299,18.485283,18.949469,19.368277,19.532476,20.069513,20.458578,21.04896,22.072390000000002,22.392051000000002,22.828836000000003,23.372451,24.001478000000002,25.269326000000003,25.597602000000002,26.122776,26.685499,27.189905,27.484795,27.710728999999997,28.473639,29.280928,29.582774,29.736288000000002,30.210524000000003,30.504527000000003,30.930446000000003,31.521624000000003,32.31402,32.776536,33.031851
102-2801844,,,,,,,,,,,,,,,,,0,0.20014200000000001,0.6485920000000001,0.9878690000000001,1.1279890000000001,1.8582490000000003,2.3437910000000004,3.3334230000000002,4.224877,4.751608,5.331338,5.948162,6.4830369999999995,7.087649999999999,7.1836839999999995,7.440130999999999,7.781755999999999,8.086101,8.319757,8.765213999999999,9.016767999999999,9.635233999999999,9.901698999999999,10.168906,10.479913999999999,10.799138999999998,11.137737999999999,11.432139,11.818071,12.144149,12.647479,13.210475,13.509447,13.755507999999999,14.107480999999998,14.508175999999999,14.735484999999999,14.997354,15.209813,15.528917,15.856205,16.036901,16.67289,17.060527999999998,17.312016999999997,17.902348999999997,18.166332999999998,18.630519,19.049326999999998,19.213525999999998,19.750563,20.139628,20.73001,21.75344,22.073101,22.509886,23.053501,23.682528,24.950376000000002,25.278652,25.803826,26.366549,26.870955,27.165844999999997,27.391778999999996,28.154688999999998,28.961978,29.263824,29.417338,29.891574000000002,30.185577000000002,30.611496000000002,31.202674000000002,31.995070000000002,32.457586,32.712901
103-2801942,,,,,,,,,,,,,,,,,,0,0.44845,0.7877270000000001,0.9278470000000001,1.6581070000000002,2.1436490000000004,3.133281,4.024735000000001,4.5514660000000005,5.131196,5.74802,6.282895,6.8875079999999995,6.983542,7.239989,7.581613999999999,7.885958999999999,8.119615,8.565071999999999,8.816626,9.435092,9.701557,9.968764,10.279772,10.598996999999999,10.937596,11.231997,11.617929,11.944007000000001,12.447337000000001,13.010333000000001,13.309305,13.555366,13.907338999999999,14.308034,14.535343,14.797212,15.009671,15.328775,15.656063,15.836758999999999,16.472748,16.860386,17.111874999999998,17.702206999999998,17.966191,18.430377,18.849185,19.013384,19.550421,19.939486,20.529868,21.553298,21.872959,22.309744000000002,22.853359,23.482386,24.750234000000003,25.07851,25.603684,26.166407,26.670813,26.965702999999998,27.191636999999997,27.954546999999998,28.761836,29.063682,29.217196,29.691432000000002,29.985435000000003,30.411354000000003,31.002532000000002,31.794928000000002,32.257444,32.512759
104-2801921,,,,,,,,,,,,,,,,,,,0,0.339277,0.47939699999999996,1.209657,1.6951990000000001,2.684831,3.576285,4.103016,4.682746,5.29957,5.8344450000000005,6.439058,6.535092000000001,6.791539,7.133164,7.4375089999999995,7.671164999999999,8.116622,8.368176,8.986642,9.253107,9.520314,9.831322,10.150547,10.489146,10.783547,11.169479,11.495557000000002,11.998887000000002,12.561883000000002,12.860855,13.106916,13.458889,13.859584,14.086893,14.348762,14.561221000000002,14.880325000000001,15.207613,15.388309,16.024297999999998,16.411935999999997,16.663424999999997,17.253756999999997,17.517740999999997,17.981927,18.400734999999997,18.564933999999997,19.101971,19.491035999999998,20.081418,21.104848,21.424509,21.861294,22.404909,23.033936,24.301784,24.63006,25.155234,25.717957,26.222362999999998,26.517252999999997,26.743186999999995,27.506096999999997,28.313385999999998,28.615232,28.768746,29.242982,29.536985,29.962904,30.554082,31.346478,31.808994000000002,32.064309
105-2801927,,,,,,,,,,,,,,,,,,,,0,0.14012,0.87038,1.355922,2.345554,3.237008,3.763739,4.343469,4.960293,5.495168,6.099780999999999,6.195815,6.452261999999999,6.793886999999999,7.0982319999999985,7.331887999999998,7.777344999999999,8.028899,8.647364999999999,8.913829999999999,9.181037,9.492045,9.811269999999999,10.149868999999999,10.44427,10.830202,11.15628,11.65961,12.222606,12.521578,12.767638999999999,13.119611999999998,13.520306999999999,13.747615999999999,14.009485,14.221944,14.541048,14.868336,15.049031999999999,15.685020999999999,16.072658999999998,16.324147999999997,16.914479999999998,17.178463999999998,17.64265,18.061458,18.225656999999998,18.762694,19.151759,19.742140999999997,20.765570999999998,21.085231999999998,21.522016999999998,22.065631999999997,22.694658999999998,23.962507,24.290782999999998,24.815956999999997,25.378679999999996,25.883085999999995,26.177975999999994,26.403909999999993,27.166819999999994,27.974108999999995,28.275954999999996,28.429468999999997,28.903705,29.197708,29.623627,30.214805,31.007201,31.469717,31.725032
106-2801924,,,,,,,,,,,,,,,,,,,,,0,0.73026,1.215802,2.205434,3.096888,3.6236189999999997,4.203348999999999,4.820173,5.355048,5.959661,6.055695,6.312142,6.653766999999999,6.958111999999999,7.191767999999999,7.637224999999999,7.888778999999999,8.507245,8.77371,9.040917,9.351925,9.671149999999999,10.009749,10.30415,10.690082,11.016160000000001,11.519490000000001,12.082486000000001,12.381458,12.627519,12.979491999999999,13.380187,13.607496,13.869365,14.081824000000001,14.400928,14.728216,14.908911999999999,15.544901,15.932539,16.184028,16.77436,17.038344000000002,17.502530000000004,17.921338000000002,18.085537000000002,18.622574000000004,19.011639000000002,19.602021,20.625451,20.945112,21.381897000000002,21.925512,22.554539000000002,23.822387000000003,24.150663,24.675837,25.23856,25.742966,26.037855999999998,26.263789999999997,27.026699999999998,27.833989,28.135835,28.289349,28.763585000000003,29.057588000000003,29.483507000000003,30.074685000000002,30.867081000000002,31.329597000000003,31.584912000000003
107-2801916,,,,,,,,,,,,,,,,,,,,,,0,0.48554200000000003,1.475174,2.366628,2.8933590000000002,3.4730890000000003,4.089913,4.624788000000001,5.229401,5.325435000000001,5.581882,5.923507,6.2278519999999995,6.461507999999999,6.906965,7.158518999999999,7.776984999999999,8.043449999999998,8.310656999999999,8.621664999999998,8.940889999999998,9.279488999999998,9.573889999999999,9.959821999999999,10.2859,10.78923,11.352226,11.651197999999999,11.897258999999998,12.249231999999997,12.649926999999998,12.877235999999998,13.139104999999999,13.351564,13.670668,13.997955999999999,14.178651999999998,14.814640999999998,15.202278999999999,15.453767999999998,16.044099999999997,16.308083999999997,16.77227,17.191077999999997,17.355276999999997,17.892314,18.281378999999998,18.871761,19.895191,20.214852,20.651637,21.195252,21.824279,23.092127,23.420403,23.945577,24.5083,25.012705999999998,25.307595999999997,25.533529999999995,26.296439999999997,27.103728999999998,27.405575,27.559089,28.033325,28.327328,28.753247,29.344425,30.136821,30.599337000000002,30.854652
