순번_정류장ID,29-2804850,30-2803212,31-2803360,32-2807234,33-2806248,34-2806171,35-2800565,36-2806015,37-2800567,38-2800561,39-2804974,40-2800525,41-2800520,42-2800513,43-2805304,44-2800498,45-2800497,46-2800493,47-2800344,48-2800481,49-2805944,50-2803595,51-2800352,52-2805596,53-2800462,54-2800460,55-2800453
29-2804850,0,0.45342299999999996,2.030084,16.477372,16.846080999999998,40.663285,42.154325,42.520733,42.716566,43.539985,44.923242,45.959593000000005,46.323049000000005,46.814126,47.254041,48.270709000000004,48.550443,49.050853000000004,49.361622000000004,49.61142400000001,49.89964100000001,50.20919400000001,50.36270800000001,50.56639700000001,51.236264000000006,51.482401,51.907302
30-2803212,,0,1.576661,16.023949,16.392658,40.209862,41.700902,42.06731,42.263143,43.086562,44.469819,45.506170000000004,45.869626000000004,46.360703,46.800618,47.817286,48.09702,48.59743,48.908199,49.158001000000006,49.44621800000001,49.75577100000001,49.90928500000001,50.11297400000001,50.782841000000005,51.028978,51.453879
31-2803360,,,0,14.447288,14.815997000000001,38.633201,40.124241,40.490649,40.686482,41.509901,42.893158,43.929509,44.292965,44.784042,45.223957,46.240625,46.520359,47.020769,47.331538,47.581340000000004,47.86955700000001,48.17911000000001,48.33262400000001,48.53631300000001,49.20618,49.452317,49.877218
32-2807234,,,,0,0.368709,24.185913,25.676952999999997,26.043360999999997,26.239193999999998,27.062613,28.44587,29.482221,29.845677,30.336754,30.776669,31.793336999999998,32.073071,32.573481,32.88425,33.134052000000004,33.42226900000001,33.73182200000001,33.88533600000001,34.08902500000001,34.758892,35.005029,35.42993
33-2806248,,,,,0,23.817204,25.308244000000002,25.674652000000002,25.870485000000002,26.693904000000003,28.077161000000004,29.113512000000004,29.476968000000003,29.968045000000004,30.407960000000003,31.424628000000002,31.704362000000003,32.204772000000006,32.515541000000006,32.76534300000001,33.05356000000001,33.36311300000001,33.516627000000014,33.72031600000001,34.39018300000001,34.636320000000005,35.061221
34-2806171,,,,,,0,1.49104,1.857448,2.053281,2.8767,4.259957,5.296308,5.659764,6.150841,6.590756,7.607424,7.887158,8.387568,8.698337,8.948139000000001,9.236356,9.545909,9.699423,9.903112,10.572979,10.819116,11.244017
35-2800565,,,,,,,0,0.366408,0.562241,1.3856600000000001,2.768917,3.805268,4.168724,4.659801,5.099716,6.116384,6.396118,6.896528,7.207297,7.4570989999999995,7.745316,8.054869,8.208383,8.412072,9.081939,9.328076,9.752977
36-2806015,,,,,,,,0,0.19583299999999998,1.019252,2.4025090000000002,3.43886,3.8023160000000003,4.293393,4.733308,5.749976,6.029710000000001,6.53012,6.840889,7.090691,7.378908,7.688461,7.841975000000001,8.045664,8.715531,8.961668,9.386569
37-2800567,,,,,,,,,0,0.823419,2.206676,3.2430269999999997,3.606483,4.09756,4.537475,5.554143,5.833877,6.334287,6.645055999999999,6.894857999999999,7.183075,7.492628,7.646142,7.849831,8.519698,8.765835,9.190736
38-2800561,,,,,,,,,,0,1.383257,2.419608,2.7830640000000004,3.2741410000000006,3.7140560000000007,4.730724,5.010458000000001,5.510868,5.821637,6.071439,6.359656,6.669209,6.822723000000001,7.0264120000000005,7.6962790000000005,7.942416000000001,8.367317
39-2804974,,,,,,,,,,,0,1.036351,1.399807,1.890884,2.330799,3.347467,3.627201,4.127611,4.4383799999999995,4.688181999999999,4.976399,5.285952,5.439466,5.643155,6.313022,6.559159,6.98406
40-2800525,,,,,,,,,,,,0,0.363456,0.854533,1.294448,2.311116,2.59085,3.09126,3.402029,3.651831,3.940048,4.249601,4.403115000000001,4.606804,5.276671,5.522808,5.947709000000001
41-2800520,,,,,,,,,,,,,0,0.49107700000000004,0.930992,1.9476600000000002,2.2273940000000003,2.7278040000000003,3.0385730000000004,3.2883750000000003,3.576592,3.8861450000000004,4.039659,4.243348,4.913215,5.159352,5.584253
42-2800513,,,,,,,,,,,,,,0,0.43991499999999994,1.4565830000000002,1.736317,2.236727,2.547496,2.797298,3.085515,3.395068,3.548582,3.7522710000000004,4.422138,4.668275,5.093176000000001
43-2805304,,,,,,,,,,,,,,,0,1.0166680000000001,1.296402,1.796812,2.107581,2.357383,2.6456,2.955153,3.108667,3.3123560000000003,3.9822230000000003,4.22836,4.6532610000000005
44-2800498,,,,,,,,,,,,,,,,0,0.27973400000000004,0.7801440000000001,1.090913,1.340715,1.628932,1.938485,2.091999,2.295688,2.965555,3.211692,3.6365930000000004
45-2800497,,,,,,,,,,,,,,,,,0,0.50041,0.8111790000000001,1.0609810000000002,1.3491980000000001,1.658751,1.812265,2.015954,2.685821,2.931958,3.356859
46-2800493,,,,,,,,,,,,,,,,,,0,0.310769,0.560571,0.8487880000000001,1.158341,1.311855,1.515544,2.185411,2.4315480000000003,2.8564490000000005
47-2800344,,,,,,,,,,,,,,,,,,,0,0.249802,0.538019,0.847572,1.001086,1.204775,1.874642,2.1207789999999997,2.54568
48-2800481,,,,,,,,,,,,,,,,,,,,0,0.288217,0.59777,0.7512840000000001,0.9549730000000001,1.62484,1.8709770000000001,2.295878
49-2805944,,,,,,,,,,,,,,,,,,,,,0,0.309553,0.463067,0.666756,1.336623,1.58276,2.007661
50-2803595,,,,,,,,,,,,,,,,,,,,,,0,0.153514,0.35720300000000005,1.0270700000000001,1.2732070000000002,1.6981080000000002
