순번_정류장ID,68-2804823,69-2801267,70-2801266,71-2801276,72-2801241,73-2801290,74-2801297,75-2801318,76-2801356,77-2801414,78-2801492,79-2801524,80-2801602,81-2801658,82-2801672,83-2801684,84-2801718,85-2801745,86-2801752,87-2801759,88-2801768,89-2801790,90-2801957,91-2801963,92-2801978,93-2801984,94-2802009,95-2802037,96-2802075,97-2802115,98-2802134,99-2806621,100-2806503,101-2806507,102-2802175,103-2802828,104-2802193,105-2802221,106-2802224,107-2802229,108-2802236,109-2802254,110-2802261,111-2802258,112-2802265,113-2802279,114-2802278,115-2802282,116-2802291,117-2802549,118-2802545,119-2802546,120-2802562,121-2802571,122-2802576,123-2802585,124-2802374
88-2801768,,,,,,,,,,,,,,,,,,,,,0,0.627522,0.915965,1.452609,1.6585370000000002,1.8662870000000003,2.0778860000000003,2.4373810000000002,2.774935,3.037363,3.737437,4.06358,4.459071,4.8052209999999995,5.1254409999999995,6.254792999999999,7.834013,8.149564,8.563041,8.994102,9.556533,9.772905,10.205601999999999,10.689792999999998,11.299997999999999,11.866138,12.225173,12.715857,13.129105,13.528443,13.820367,14.144141,14.437648999999999,14.715924999999999,15.142885999999999,15.351099999999999,15.489683
89-2801790,,,,,,,,,,,,,,,,,,,,,,0,0.288443,0.825087,1.031015,1.238765,1.450364,1.8098589999999999,2.147413,2.4098409999999997,3.1099149999999995,3.4360579999999996,3.8315489999999994,4.177699,4.497919,5.6272709999999995,7.206491,7.522042,7.935519,8.36658,8.929011000000001,9.145383,9.57808,10.062270999999999,10.672476,11.238616,11.597651,12.088335,12.501583,12.900921,13.192845,13.516619,13.810127,14.088403,14.515364,14.723578,14.862161
90-2801957,,,,,,,,,,,,,,,,,,,,,,,0,0.536644,0.742572,0.950322,1.161921,1.5214159999999999,1.8589699999999998,2.1213979999999997,2.8214719999999995,3.1476149999999996,3.5431059999999994,3.8892559999999996,4.2094759999999996,5.3388279999999995,6.918048,7.233599,7.647076,8.078137,8.640568,8.85694,9.289636999999999,9.773827999999998,10.384032999999999,10.950173,11.309208,11.799892,12.21314,12.612478,12.904402,13.228176,13.521683999999999,13.799959999999999,14.226920999999999,14.435134999999999,14.573718
91-2801963,,,,,,,,,,,,,,,,,,,,,,,,0,0.20592800000000003,0.413678,0.625277,0.984772,1.322326,1.5847539999999998,2.2848279999999996,2.6109709999999997,3.0064619999999995,3.3526119999999997,3.6728319999999997,4.802184,6.381404,6.696955,7.110432,7.541493,8.103924,8.320295999999999,8.752992999999998,9.237183999999997,9.847388999999998,10.413528999999999,10.772564,11.263247999999999,11.676495999999998,12.075833999999999,12.367757999999998,12.691531999999999,12.985039999999998,13.263315999999998,13.690276999999998,13.898490999999998,14.037073999999999
92-2801978,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20775,0.41934899999999997,0.778844,1.116398,1.378826,2.0789,2.405043,2.800534,3.146684,3.466904,4.596256,6.175476000000001,6.491027000000001,6.904504000000001,7.335565000000001,7.897996000000001,8.114368,8.547065,9.031255999999999,9.641461,10.207601,10.566636,11.05732,11.470568,11.869906,12.16183,12.485604,12.779112,13.057388,13.484349,13.692563,13.831146
93-2801984,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21159899999999998,0.571094,0.908648,1.171076,1.87115,2.197293,2.592784,2.938934,3.259154,4.3885060000000005,5.967726000000001,6.283277000000001,6.696754000000001,7.127815000000001,7.690246000000001,7.906618000000001,8.339315000000001,8.823506,9.433711,9.999851000000001,10.358886000000002,10.849570000000002,11.262818000000001,11.662156000000001,11.954080000000001,12.277854000000001,12.571362,12.849638,13.276599000000001,13.484813,13.623396000000001
94-2802009,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.359495,0.697049,0.959477,1.659551,1.985694,2.381185,2.727335,3.047555,4.176907,5.756127,6.071678,6.485155000000001,6.916216,7.4786470000000005,7.695019,8.127716,8.611906999999999,9.222112,9.788252,10.147287,10.637971,11.051219,11.450557,11.742481,12.066255,12.359763,12.638039,13.065,13.273214,13.411797
95-2802037,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.337554,0.599982,1.300056,1.6261990000000002,2.02169,2.36784,2.68806,3.817412,5.396632,5.7121830000000005,6.125660000000001,6.5567210000000005,7.119152000000001,7.335524,7.7682210000000005,8.252412,8.862617,9.428757000000001,9.787792000000001,10.278476000000001,10.691724,11.091062,11.382986,11.706760000000001,12.000268,12.278544,12.705505,12.913719,13.052302000000001
96-2802075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.262428,0.962502,1.2886449999999998,1.6841359999999999,2.030286,2.3505059999999998,3.479858,5.059078,5.3746290000000005,5.788106000000001,6.2191670000000006,6.781598000000001,6.9979700000000005,7.430667000000001,7.914858000000001,8.525063000000001,9.091203000000002,9.450238000000002,9.940922000000002,10.354170000000002,10.753508000000002,11.045432000000002,11.369206000000002,11.662714000000001,11.940990000000001,12.367951000000001,12.576165000000001,12.714748000000002
97-2802115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.700074,1.026217,1.421708,1.767858,2.088078,3.2174300000000002,4.7966500000000005,5.112201000000001,5.525678000000001,5.956739000000001,6.519170000000001,6.735542000000001,7.168239000000001,7.652430000000001,8.262635000000001,8.828775000000002,9.187810000000002,9.678494000000002,10.091742000000002,10.491080000000002,10.783004000000002,11.106778000000002,11.400286000000001,11.678562000000001,12.105523000000002,12.313737000000001,12.452320000000002
98-2802134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32614299999999996,0.7216339999999999,1.0677839999999998,1.3880039999999998,2.517356,4.096576,4.412127,4.825604,5.256665,5.819096,6.035468,6.468165,6.952356,7.562561,8.128701,8.487736,8.97842,9.391668,9.791006,10.08293,10.406704,10.700211999999999,10.978487999999999,11.405448999999999,11.613662999999999,11.752246
99-2806621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.395491,0.741641,1.061861,2.1912130000000003,3.7704330000000006,4.085984000000001,4.499461000000001,4.930522000000001,5.492953000000001,5.709325000000001,6.142022000000001,6.626213000000001,7.2364180000000005,7.802558,8.161593,8.652277,9.065525,9.464863,9.756787,10.080561,10.374068999999999,10.652344999999999,11.079305999999999,11.287519999999999,11.426103
100-2806503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34615,0.66637,1.795722,3.374942,3.690493,4.10397,4.535031,5.097462,5.313834,5.746531,6.230722,6.840927,7.407067,7.766102,8.256786,8.670034,9.069372,9.361296,9.68507,9.978577999999999,10.256853999999999,10.683815,10.892028999999999,11.030612
101-2806507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32022,1.449572,3.028792,3.3443430000000003,3.75782,4.188881,4.751312,4.967684,5.400381,5.884572,6.494777,7.060917,7.419952,7.910636,8.323884,8.723222,9.015146,9.33892,9.632427999999999,9.910703999999999,10.337665,10.545879,10.684462
102-2802175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1293520000000001,2.708572,3.0241230000000003,3.4376,3.8686610000000003,4.4310920000000005,4.647464,5.080161,5.564352,6.174557,6.740697,7.0997319999999995,7.590415999999999,8.003663999999999,8.403001999999999,8.694925999999999,9.018699999999999,9.312207999999998,9.590483999999998,10.017444999999999,10.225658999999998,10.364241999999999
103-2802828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.57922,1.894771,2.308248,2.739309,3.30174,3.518112,3.950809,4.435,5.045204999999999,5.611344999999999,5.970379999999999,6.461063999999999,6.874311999999999,7.273649999999999,7.565573999999999,7.889347999999999,8.182856,8.461132,8.888093,9.096307,9.23489
104-2802193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.315551,0.729028,1.160089,1.7225199999999998,1.9388919999999998,2.3715889999999997,2.8557799999999998,3.465985,4.032125,4.391159999999999,4.881843999999999,5.2950919999999995,5.69443,5.9863539999999995,6.310128,6.603636,6.881912,7.308873,7.517087,7.65567
105-2802221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41347700000000004,0.844538,1.4069690000000001,1.6233410000000001,2.056038,2.540229,3.150434,3.716574,4.075609,4.566293,4.979541,5.378879,5.670803,5.9945770000000005,6.288085000000001,6.566361000000001,6.993322000000001,7.201536000000001,7.3401190000000005
106-2802224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43106099999999997,0.993492,1.209864,1.6425610000000002,2.126752,2.7369570000000003,3.303097,3.662132,4.1528160000000005,4.566064000000001,4.965402000000001,5.257326000000001,5.581100000000001,5.874608000000001,6.152884000000001,6.5798450000000015,6.788059000000001,6.926642000000001
107-2802229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.562431,0.778803,1.2115,1.695691,2.305896,2.872036,3.231071,3.721755,4.135003,4.534341,4.826265,5.1500390000000005,5.443547000000001,5.7218230000000005,6.148784000000001,6.356998000000001,6.4955810000000005
108-2802236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21637199999999998,0.649069,1.13326,1.743465,2.309605,2.66864,3.159324,3.5725719999999996,3.97191,4.263834,4.587608,4.8811160000000005,5.159392,5.586353000000001,5.794567000000001,5.93315
109-2802254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.432697,0.9168879999999999,1.5270929999999998,2.0932329999999997,2.4522679999999997,2.9429519999999996,3.3561999999999994,3.7555379999999996,4.0474619999999994,4.371236,4.664744,4.94302,5.369981,5.578195,5.716778
110-2802261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.484191,1.094396,1.660536,2.019571,2.510255,2.9235029999999997,3.322841,3.614765,3.9385389999999996,4.232047,4.510323,4.937284,5.145498,5.284081
111-2802258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.610205,1.176345,1.53538,2.026064,2.4393119999999997,2.83865,3.1305739999999997,3.4543479999999995,3.7478559999999996,4.026132,4.453093,4.661307,4.7998899999999995
112-2802265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.56614,0.925175,1.415859,1.829107,2.2284450000000002,2.520369,2.844143,3.137651,3.415927,3.842888,4.051102,4.189685
113-2802279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.359035,0.849719,1.262967,1.662305,1.9542289999999998,2.2780029999999996,2.5715109999999997,2.8497869999999996,3.2767479999999995,3.4849619999999994,3.6235449999999996
114-2802278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.490684,0.903932,1.30327,1.5951939999999998,1.9189679999999998,2.2124759999999997,2.4907519999999996,2.9177129999999996,3.1259269999999995,3.2645099999999996
115-2802282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41324799999999995,0.812586,1.1045099999999999,1.4282839999999999,1.7217919999999998,2.0000679999999997,2.4270289999999997,2.6352429999999996,2.7738259999999997
116-2802291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.399338,0.691262,1.015036,1.308544,1.58682,2.013781,2.2219949999999997,2.360578
117-2802549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29192399999999996,0.6156979999999999,0.9092059999999998,1.187482,1.6144429999999999,1.8226569999999997,1.9612399999999997
118-2802545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32377399999999995,0.6172819999999999,0.8955579999999999,1.3225189999999998,1.5307329999999997,1.6693159999999996
119-2802546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.293508,0.5717840000000001,0.998745,1.206959,1.3455419999999998
120-2802562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.278276,0.705237,0.913451,1.052034
121-2802571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.426961,0.6351749999999999,0.773758
122-2802576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20821399999999998,0.34679699999999997
123-2802585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.13858299999999998
