순번_정류장ID,1-2805981,2-2803328,3-2803305,4-2803293,5-2803289,6-2802621,7-2807483,8-2802850,9-2802858,10-2802886,11-2802984,12-2803020,13-2802429,14-2802467,15-2802469,16-2802465,17-2802460,18-2802450,19-2802455,20-2802476,21-2802523,22-2802537,23-2802364,24-2802544,25-2802365,26-2804851,27-2802597,28-2802596,29-2802602,30-2803624,31-2804420,32-2807598,33-2803359,34-2805065,35-2807232,36-2807362
21-2802523,,,,,,,,,,,,,,,,,,,,,0,0.22569299999999998,0.537694,1.369765,2.3458959999999998,3.9551309999999997,4.7081539999999995,5.052937999999999,5.607678999999999,5.889246999999999,22.848126999999998,33.815315999999996,34.278045,53.646476,54.02564,57.640917
22-2802537,,,,,,,,,,,,,,,,,,,,,,0,0.31200100000000003,1.144072,2.120203,3.729438,4.482461,4.827245,5.3819859999999995,5.6635539999999995,22.622434,33.589622999999996,34.052352,53.420783,53.799947,57.415224
23-2802364,,,,,,,,,,,,,,,,,,,,,,,0,0.8320709999999999,1.8082019999999999,3.4174369999999996,4.170459999999999,4.515243999999999,5.069984999999999,5.351552999999999,22.310432999999996,33.277621999999994,33.740351,53.108782,53.487946,57.103223
24-2802544,,,,,,,,,,,,,,,,,,,,,,,,0,0.976131,2.585366,3.3383890000000003,3.6831730000000005,4.237914000000001,4.519482000000001,21.478361999999997,32.445550999999995,32.90828,52.276711,52.655875,56.271152
25-2802365,,,,,,,,,,,,,,,,,,,,,,,,,0,1.609235,2.3622579999999997,2.707042,3.261783,3.543351,20.502231,31.46942,31.932149,51.30058,51.679744,55.295021
26-2804851,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.753023,1.097807,1.652548,1.934116,18.892995999999997,29.860184999999994,30.322913999999994,49.691345,50.070509,53.685786
27-2802597,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34478400000000003,0.8995250000000001,1.1810930000000002,18.139972999999998,29.107161999999995,29.569890999999995,48.938322,49.317486,52.932763
28-2802596,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.554741,0.836309,17.795188999999997,28.762378,29.225106999999998,48.593537999999995,48.972702,52.587979
29-2802602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.281568,17.240447999999997,28.207637,28.670365999999998,48.038797,48.417961000000005,52.033238000000004
30-2803624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16.958879999999997,27.926069,28.388797999999998,47.757228999999995,48.136393,51.75167
31-2804420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10.967189,11.429917999999999,30.798349,31.177513,34.792790000000004
32-2807598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.462729,19.83116,20.210324,23.825601
33-2803359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19.368431,19.747595,23.362872
34-2805065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.379164,3.9944409999999997
35-2807232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.615277
36-2807362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
