순번_정류장ID,1-2806962,2-2806940,3-2806941,4-2806942,5-2806943,6-2806944,7-2807134,8-2806945,9-2807161,10-2807162,11-2807163,12-2806957,13-2807146,14-2807164,15-2807159,16-2807160,17-2807158,18-2807165,19-2807135,20-2806946,21-2807137,22-2806947,23-2806948,24-2806949,25-2807147,26-2807148,27-2807149,28-2806951,29-2807138,30-2806973,31-2807139,32-2807409,33-2807123,34-2807121,35-2806979,36-2807407,37-2806980,38-2806981,39-2806982,40-2806983,41-2806984,42-2806985,43-2807003,44-2806986,45-2807294,46-2807295,47-2807411,48-2807002,49-2806989,50-2806991,51-2807000,52-2806992,53-2806993,54-2806995,55-2806997,56-2806998,57-2806999,58-2807001,59-2807002,60-2806989,61-2807296,62-2807412,63-2807297,64-2807298,65-2806964,66-2806987,67-2806965,68-2806966,69-2806967,70-2806968
1-2806962,0,1.1604430000000001,2.441314,2.768504,3.095917,3.456319,3.790233,4.094619,4.367086,4.8498209999999995,5.3458939999999995,5.824496999999999,7.045833999999999,8.318283,8.804056999999998,9.293164999999998,9.776286999999998,10.048619999999998,10.076190999999998,10.482929999999998,10.716409999999998,11.017159999999999,11.321015,12.677510999999999,13.238895999999999,14.099609,14.351616,14.756857,15.025498,16.003201,16.830078,17.285266,17.754301,17.889244,18.493204000000002,19.208323000000004,19.827888000000005,20.143751000000005,20.491084000000004,20.735726000000003,21.264043000000004,21.512047000000006,22.198964000000007,22.584546000000007,23.072226000000008,23.482881000000006,25.632270000000005,26.094558000000006,27.041798000000007,28.516059000000006,28.954423000000006,29.462111000000007,29.847569000000007,31.266620000000007,32.687501000000005,33.080248000000005,33.592017000000006,34.033696000000006,34.521558000000006,35.46879800000001,36.512789000000005,36.967575000000004,39.07153100000001,39.48446100000001,39.99724800000001,40.362231000000016,41.04640000000001,41.269137000000015,41.818978000000016,42.06873700000001
2-2806940,,0,1.2808709999999999,1.608061,1.935474,2.295876,2.62979,2.934176,3.2066429999999997,3.6893779999999996,4.185451,4.664053999999999,5.885390999999999,7.157839999999999,7.6436139999999995,8.132722,8.615844,8.888176999999999,8.915747999999999,9.322486999999999,9.555966999999999,9.856717,10.160572,11.517068,12.078453,12.939166,13.191173000000001,13.596414000000001,13.865055000000002,14.842758000000002,15.669635000000001,16.124823000000003,16.593858000000004,16.728801000000004,17.332761000000005,18.047880000000006,18.667445000000008,18.983308000000008,19.330641000000007,19.575283000000006,20.103600000000007,20.35160400000001,21.03852100000001,21.42410300000001,21.91178300000001,22.32243800000001,24.471827000000008,24.93411500000001,25.88135500000001,27.35561600000001,27.79398000000001,28.30166800000001,28.68712600000001,30.10617700000001,31.52705800000001,31.91980500000001,32.43157400000001,32.87325300000001,33.36111500000001,34.30835500000001,35.35234600000001,35.80713200000001,37.91108800000001,38.32401800000001,38.83680500000001,39.201788000000015,39.88595700000001,40.108694000000014,40.658535000000015,40.90829400000001
3-2806941,,,0,0.32719000000000004,0.654603,1.015005,1.348919,1.653305,1.925772,2.408507,2.90458,3.3831830000000003,4.604520000000001,5.876969000000001,6.362743000000001,6.851851000000001,7.334973000000001,7.607306,7.634877,8.041616000000001,8.275096000000001,8.575846000000002,8.879701000000003,10.236197000000002,10.797582000000002,11.658295000000003,11.910302000000003,12.315543000000003,12.584184000000004,13.561887000000004,14.388764000000004,14.843952000000003,15.312987000000003,15.447930000000003,16.051890000000004,16.767009000000005,17.386574000000007,17.702437000000007,18.049770000000006,18.294412000000005,18.822729000000006,19.070733000000008,19.75765000000001,20.14323200000001,20.63091200000001,21.041567000000008,23.190956000000007,23.653244000000008,24.60048400000001,26.074745000000007,26.513109000000007,27.02079700000001,27.40625500000001,28.82530600000001,30.24618700000001,30.63893400000001,31.15070300000001,31.59238200000001,32.080244000000015,33.027484000000015,34.071475000000014,34.52626100000001,36.630217000000016,37.04314700000002,37.55593400000002,37.920917000000024,38.60508600000002,38.82782300000002,39.377664000000024,39.62742300000002
4-2806942,,,,0,0.327413,0.6878150000000001,1.021729,1.3261150000000002,1.5985820000000002,2.0813170000000003,2.5773900000000003,3.0559930000000004,4.277330000000001,5.549779000000001,6.035553000000001,6.524661000000001,7.007783000000001,7.2801160000000005,7.3076870000000005,7.7144260000000004,7.947906000000001,8.248656,8.552511,9.909007,10.470392,11.331105,11.583112000000002,11.988353000000002,12.256994000000002,13.234697000000002,14.061574000000002,14.516762000000002,14.985797000000002,15.120740000000001,15.724700000000002,16.439819000000004,17.059384000000005,17.375247000000005,17.722580000000004,17.967222000000003,18.495539000000004,18.743543000000006,19.430460000000007,19.816042000000007,20.303722000000008,20.714377000000006,22.863766000000005,23.326054000000006,24.273294000000007,25.747555000000006,26.185919000000005,26.693607000000007,27.079065000000007,28.498116000000007,29.918997000000008,30.311744000000008,30.82351300000001,31.26519200000001,31.75305400000001,32.70029400000001,33.744285000000005,34.199071,36.303027,36.715957,37.228744000000006,37.59372700000001,38.277896000000005,38.50063300000001,39.05047400000001,39.300233000000006
5-2806943,,,,,0,0.360402,0.6943159999999999,0.998702,1.271169,1.753904,2.249977,2.72858,3.949917,5.222366,5.70814,6.197248,6.68037,6.952703,6.980274,7.387013,7.620493,7.921243,8.225098,9.581593999999999,10.142978999999999,11.003692,11.255699,11.66094,11.929581,12.907284,13.734161,14.189349,14.658384,14.793327,15.397287,16.112406,16.731971,17.047834,17.395167,17.639809,18.168126,18.416130000000003,19.103047000000004,19.488629000000003,19.976309000000004,20.386964000000003,22.536353000000002,22.998641000000003,23.945881000000004,25.420142000000002,25.858506000000002,26.366194000000004,26.751652000000004,28.170703000000003,29.591584000000005,29.984331000000005,30.496100000000006,30.937779000000006,31.425641000000006,32.37288100000001,33.416872000000005,33.871658000000004,35.97561400000001,36.38854400000001,36.90133100000001,37.266314000000015,37.95048300000001,38.173220000000015,38.723061000000015,38.97282000000001
6-2806944,,,,,,0,0.333914,0.6383,0.910767,1.393502,1.889575,2.368178,3.589515,4.861964,5.3477380000000005,5.836846,6.319968,6.592301,6.619872,7.026611,7.260091,7.560841,7.864696,9.221192,9.782577,10.64329,10.895297000000001,11.300538000000001,11.569179000000002,12.546882000000002,13.373759000000002,13.828947000000001,14.297982000000001,14.432925000000001,15.036885000000002,15.752004000000001,16.371569,16.687432,17.034765,17.279407,17.807724,18.055728000000002,18.742645000000003,19.128227000000003,19.615907000000004,20.026562000000002,22.175951,22.638239000000002,23.585479000000003,25.05974,25.498104,26.005792000000003,26.391250000000003,27.810301000000003,29.231182000000004,29.623929000000004,30.135698000000005,30.577377000000006,31.065239000000005,32.012479000000006,33.056470000000004,33.511256,35.615212,36.028142,36.540929000000006,36.90591200000001,37.590081000000005,37.81281800000001,38.36265900000001,38.612418000000005
7-2807134,,,,,,,0,0.304386,0.5768530000000001,1.0595880000000002,1.5556610000000002,2.0342640000000003,3.2556010000000004,4.52805,5.0138240000000005,5.502932,5.986054,6.258387,6.285958,6.692697,6.926177,7.226927,7.530782,8.887278,9.448663,10.309376,10.561383000000001,10.966624000000001,11.235265000000002,12.212968000000002,13.039845000000001,13.495033000000001,13.964068000000001,14.099011,14.702971000000002,15.418090000000001,16.037655,16.353518,16.700851,16.945493,17.47381,17.721814000000002,18.408731000000003,18.794313000000002,19.281993000000003,19.692648000000002,21.842037,22.304325000000002,23.251565000000003,24.725826,25.16419,25.671878000000003,26.057336000000003,27.476387000000003,28.897268000000004,29.290015000000004,29.801784000000005,30.243463000000006,30.731325000000005,31.678565000000006,32.722556000000004,33.177342,35.28129800000001,35.69422800000001,36.20701500000001,36.571998000000015,37.25616700000001,37.478904000000014,38.028745000000015,38.27850400000001
8-2806945,,,,,,,,0,0.272467,0.755202,1.251275,1.7298779999999998,2.951215,4.223663999999999,4.709438,5.1985459999999994,5.681667999999999,5.954000999999999,5.981571999999999,6.388310999999999,6.621790999999999,6.922540999999999,7.226395999999999,8.582892,9.144276999999999,10.00499,10.256997,10.662238,10.930879000000001,11.908582000000001,12.735459,13.190647,13.659682,13.794625,14.398585,15.113704,15.733269,16.049132,16.396465,16.641106999999998,17.169424,17.417428,18.104345000000002,18.489927,18.977607000000003,19.388262,21.537651,21.999939,22.947179000000002,24.42144,24.859804,25.367492000000002,25.752950000000002,27.172001,28.592882000000003,28.985629000000003,29.497398000000004,29.939077000000005,30.426939000000004,31.374179000000005,32.41817,32.872956,34.976912,35.389842,35.902629000000005,36.26761200000001,36.951781000000004,37.174518000000006,37.72435900000001,37.974118000000004
9-2807161,,,,,,,,,0,0.482735,0.9788079999999999,1.457411,2.678748,3.951197,4.436971,4.926079,5.4092009999999995,5.681533999999999,5.709104999999999,6.115843999999999,6.349323999999999,6.650073999999999,6.953929,8.310424999999999,8.871809999999998,9.732522999999999,9.98453,10.389771,10.658412,11.636115,12.462992,12.91818,13.387215,13.522158,14.126118,14.841237,15.460802,15.776665,16.123998,16.36864,16.896957,17.144961000000002,17.831878000000003,18.217460000000003,18.705140000000004,19.115795000000002,21.265184,21.727472000000002,22.674712000000003,24.148973,24.587337,25.095025000000003,25.480483000000003,26.899534000000003,28.320415000000004,28.713162000000004,29.224931000000005,29.666610000000006,30.154472000000005,31.101712000000006,32.145703000000005,32.600489,34.70444500000001,35.11737500000001,35.63016200000001,35.995145000000015,36.67931400000001,36.902051000000014,37.451892000000015,37.70165100000001
10-2807162,,,,,,,,,,0,0.49607299999999993,0.9746759999999999,2.1960129999999998,3.4684619999999997,3.954236,4.443344,4.926466,5.198798999999999,5.226369999999999,5.633108999999999,5.866588999999999,6.167338999999999,6.471194,7.82769,8.389075,9.249788,9.501795000000001,9.907036000000002,10.175677000000002,11.153380000000002,11.980257000000002,12.435445000000001,12.904480000000001,13.039423000000001,13.643383000000002,14.358502000000001,14.978067000000001,15.293930000000001,15.641263000000002,15.885905000000003,16.414222000000002,16.662226000000004,17.349143000000005,17.734725000000005,18.222405000000006,18.633060000000004,20.782449000000003,21.244737000000004,22.191977000000005,23.666238000000003,24.104602000000003,24.612290000000005,24.997748000000005,26.416799000000005,27.837680000000006,28.230427000000006,28.742196000000007,29.183875000000008,29.671737000000007,30.618977000000008,31.662968000000006,32.117754000000005,34.22171,34.634640000000005,35.14742700000001,35.51241000000001,36.19657900000001,36.41931600000001,36.96915700000001,37.21891600000001
